iso3,hazard,rp,income_cat,fa,income_cat,v_ew
COM,Storm surge,10.0,q1,0.0009219259473756,q1,0.6225060140655239
COM,Storm surge,10.0,q2,0.0008856964457628,q2,0.6225060140655239
COM,Storm surge,10.0,q3,0.0009842514689622,q3,0.5461968693506677
COM,Storm surge,10.0,q4,0.0009681451754747,q4,0.5461968693506677
COM,Storm surge,10.0,q5,0.0009657444399299,q5,0.5461968693506677
COM,Storm surge,25.0,q1,0.0011656806554666,q1,0.6225060140655239
COM,Storm surge,25.0,q2,0.0011198721723586,q2,0.6225060140655239
COM,Storm surge,25.0,q3,0.0012444848751138,q3,0.5461968693506677
COM,Storm surge,25.0,q4,0.0012241201215205,q4,0.5461968693506677
COM,Storm surge,25.0,q5,0.00122108463804,q5,0.5461968693506677
COM,Storm surge,50.0,q1,0.001401675721095,q1,0.6225060140655239
COM,Storm surge,50.0,q2,0.0013465931920237,q2,0.6225060140655239
COM,Storm surge,50.0,q3,0.0014964340589651,q3,0.5461968693506677
COM,Storm surge,50.0,q4,0.0014719464083002,q4,0.5461968693506677
COM,Storm surge,50.0,q5,0.0014682963833329,q5,0.5461968693506677
COM,Storm surge,100.0,q1,0.0016388189181117,q1,0.6225060140655239
COM,Storm surge,100.0,q2,0.0015744172242384,q2,0.6225060140655239
COM,Storm surge,100.0,q3,0.0017496089920305,q3,0.5461968693506677
COM,Storm surge,100.0,q4,0.0017209783861309,q4,0.5461968693506677
COM,Storm surge,100.0,q5,0.0017167108298923,q5,0.5461968693506677
COM,Storm surge,250.0,q1,0.0020922686835313,q1,0.6225060140655239
COM,Storm surge,250.0,q2,0.0020100474901045,q2,0.6225060140655239
COM,Storm surge,250.0,q3,0.0022337135982467,q3,0.5461968693506677
COM,Storm surge,250.0,q4,0.0021971611033663,q4,0.5461968693506677
COM,Storm surge,250.0,q5,0.0021917127440787,q5,0.5461968693506677
COM,Storm surge,500.0,q1,0.002331495555821,q1,0.6225060140655239
COM,Storm surge,500.0,q2,0.0022398733140995,q2,0.6225060140655239
COM,Storm surge,500.0,q3,0.0024891130705543,q3,0.5461968693506677
COM,Storm surge,500.0,q4,0.0024483812180735,q4,0.5461968693506677
COM,Storm surge,500.0,q5,0.0024423099015329,q5,0.5461968693506677
COM,Storm surge,1000.0,q1,0.0025715547563441,q1,0.6225060140655239
COM,Storm surge,1000.0,q2,0.0024704987578038,q2,0.6225060140655239
COM,Storm surge,1000.0,q3,0.002745401139488,q3,0.5461968693506677
COM,Storm surge,1000.0,q4,0.0027004753884094,q4,0.5461968693506677
COM,Storm surge,1000.0,q5,0.0026937789471967,q5,0.5461968693506677
COM,Storm surge,2500.0,q1,0.0030285558054415,q1,0.6225060140655239
COM,Storm surge,2500.0,q2,0.0029095407503279,q2,0.6225060140655239
COM,Storm surge,2500.0,q3,0.0032332971089765,q3,0.5461968693506677
COM,Storm surge,2500.0,q4,0.0031803874270389,q4,0.5461968693506677
COM,Storm surge,2500.0,q5,0.003172500935079,q5,0.5461968693506677
COM,Storm surge,5000.0,q1,0.0032705242224597,q1,0.6225060140655239
COM,Storm surge,5000.0,q2,0.0031420003828504,q2,0.6225060140655239
COM,Storm surge,5000.0,q3,0.0034916234643314,q3,0.5461968693506677
COM,Storm surge,5000.0,q4,0.003434486529272,q4,0.5461968693506677
COM,Storm surge,5000.0,q5,0.0034259699409566,q5,0.5461968693506677
COM,Tsunami,10.0,q1,0.0015119673928141,q1,0.6999999999999998
COM,Tsunami,10.0,q2,0.0015119673928141,q2,0.6999999999999998
COM,Tsunami,10.0,q3,0.0015119673928141,q3,0.6141913490095585
COM,Tsunami,10.0,q4,0.0015119673928141,q4,0.6141913490095585
COM,Tsunami,10.0,q5,0.0015119673928141,q5,0.6141913490095585
COM,Tsunami,25.0,q1,0.00324148412076,q1,0.6999999999999998
COM,Tsunami,25.0,q2,0.00324148412076,q2,0.6999999999999998
COM,Tsunami,25.0,q3,0.00324148412076,q3,0.6141913490095585
COM,Tsunami,25.0,q4,0.00324148412076,q4,0.6141913490095585
COM,Tsunami,25.0,q5,0.00324148412076,q5,0.6141913490095585
COM,Tsunami,50.0,q1,0.0058299969269161,q1,0.6999999999999998
COM,Tsunami,50.0,q2,0.0058299969269161,q2,0.6999999999999998
COM,Tsunami,50.0,q3,0.0058299969269161,q3,0.6141913490095585
COM,Tsunami,50.0,q4,0.0058299969269161,q4,0.6141913490095585
COM,Tsunami,50.0,q5,0.0058299969269161,q5,0.6141913490095585
COM,Tsunami,100.0,q1,0.0105571938331781,q1,0.6999999999999998
COM,Tsunami,100.0,q2,0.0105571938331781,q2,0.6999999999999998
COM,Tsunami,100.0,q3,0.0105571938331781,q3,0.6141913490095585
COM,Tsunami,100.0,q4,0.0105571938331781,q4,0.6141913490095585
COM,Tsunami,100.0,q5,0.0105571938331781,q5,0.6141913490095585
COM,Tsunami,250.0,q1,0.0227170393326251,q1,0.6999999999999998
COM,Tsunami,250.0,q2,0.0227170393326251,q2,0.6999999999999998
COM,Tsunami,250.0,q3,0.0227170393326251,q3,0.6141913490095585
COM,Tsunami,250.0,q4,0.0227170393326251,q4,0.6141913490095585
COM,Tsunami,250.0,q5,0.0227170393326251,q5,0.6141913490095585
COM,Tsunami,500.0,q1,0.0407945861996613,q1,0.6999999999999998
COM,Tsunami,500.0,q2,0.0407945861996613,q2,0.6999999999999998
COM,Tsunami,500.0,q3,0.0407945861996613,q3,0.6141913490095585
COM,Tsunami,500.0,q4,0.0407945861996613,q4,0.6141913490095585
COM,Tsunami,500.0,q5,0.0407945861996613,q5,0.6141913490095585
COM,Tsunami,1000.0,q1,0.0726123952571689,q1,0.6999999999999998
COM,Tsunami,1000.0,q2,0.0726123952571689,q2,0.6999999999999998
COM,Tsunami,1000.0,q3,0.0726123952571689,q3,0.6141913490095585
COM,Tsunami,1000.0,q4,0.0726123952571689,q4,0.6141913490095585
COM,Tsunami,1000.0,q5,0.0726123952571689,q5,0.6141913490095585
COM,Tsunami,2500.0,q1,0.1521543179316493,q1,0.6999999999999998
COM,Tsunami,2500.0,q2,0.1521543179316493,q2,0.6999999999999998
COM,Tsunami,2500.0,q3,0.1521543179316493,q3,0.6141913490095585
COM,Tsunami,2500.0,q4,0.1521543179316493,q4,0.6141913490095585
COM,Tsunami,2500.0,q5,0.1521543179316493,q5,0.6141913490095585
COM,Tsunami,5000.0,q1,0.2594549420940946,q1,0.6999999999999998
COM,Tsunami,5000.0,q2,0.2594549420940946,q2,0.6999999999999998
COM,Tsunami,5000.0,q3,0.2594549420940946,q3,0.6141913490095585
COM,Tsunami,5000.0,q4,0.2594549420940946,q4,0.6141913490095585
COM,Tsunami,5000.0,q5,0.2594549420940946,q5,0.6141913490095585
COM,Wind,10.0,q1,0.0023124858827258,q1,0.6225060140655241
COM,Wind,10.0,q2,0.0022216304609995,q2,0.6225060140655241
COM,Wind,10.0,q3,0.0024688466194785,q3,0.5255132025561259
COM,Wind,10.0,q4,0.0024284566559472,q4,0.4656759783645803
COM,Wind,10.0,q5,0.0024224353239451,q5,0.4346229165852057
COM,Wind,25.0,q1,0.0035289374735064,q1,0.6225060140655241
COM,Wind,25.0,q2,0.0033902887990231,q2,0.6225060140655241
COM,Wind,25.0,q3,0.0037675496386372,q3,0.5255132025561259
COM,Wind,25.0,q4,0.0037059130868537,q4,0.4656759783645803
COM,Wind,25.0,q5,0.0036967243154534,q5,0.4346229165852057
COM,Wind,50.0,q1,0.0047646919937366,q1,0.6225060140655241
COM,Wind,50.0,q2,0.0045774916723332,q2,0.6225060140655241
COM,Wind,50.0,q3,0.0050868607715463,q3,0.5255132025561259
COM,Wind,50.0,q4,0.0050036404858345,q4,0.4656759783645803
COM,Wind,50.0,q5,0.0049912340133901,q5,0.4346229165852057
COM,Wind,100.0,q1,0.0058367786625354,q1,0.6225060140655241
COM,Wind,100.0,q2,0.0056074570520256,q2,0.6225060140655241
COM,Wind,100.0,q3,0.0062314375094299,q3,0.5255132025561259
COM,Wind,100.0,q4,0.0061294921185061,q4,0.4656759783645803
COM,Wind,100.0,q5,0.0061142941091203,q5,0.4346229165852057
COM,Wind,250.0,q1,0.0076422495615421,q1,0.6225060140655241
COM,Wind,250.0,q2,0.0073419926769322,q2,0.6225060140655241
COM,Wind,250.0,q3,0.0081589868877315,q3,0.5255132025561259
COM,Wind,250.0,q4,0.0080255070756411,q4,0.4656759783645803
COM,Wind,250.0,q5,0.0080056079176843,q5,0.4346229165852057
COM,Wind,500.0,q1,0.0092934783316248,q1,0.6225060140655241
COM,Wind,500.0,q2,0.0089283462028488,q2,0.6225060140655241
COM,Wind,500.0,q3,0.0099218649219096,q3,0.5255132025561259
COM,Wind,500.0,q4,0.0097595446873527,q4,0.4656759783645803
COM,Wind,500.0,q5,0.0097353460019003,q5,0.4346229165852057
COM,Wind,1000.0,q1,0.0112296488020479,q1,0.6225060140655241
COM,Wind,1000.0,q2,0.010788446334448,q2,0.6225060140655241
COM,Wind,1000.0,q3,0.0119889512364014,q3,0.5255132025561259
COM,Wind,1000.0,q4,0.0117928137771536,q4,0.4656759783645803
COM,Wind,1000.0,q5,0.0117635736229933,q5,0.4346229165852057
COM,Wind,2500.0,q1,0.0142011944087888,q1,0.6225060140655241
COM,Wind,2500.0,q2,0.0136432426752599,q2,0.6225060140655241
COM,Wind,2500.0,q3,0.0151614204742161,q3,0.5255132025561259
COM,Wind,2500.0,q4,0.0149133818900427,q4,0.4656759783645803
COM,Wind,2500.0,q5,0.0148764043210116,q5,0.4346229165852057
COM,Wind,5000.0,q1,0.016743504924251,q1,0.6225060140655241
COM,Wind,5000.0,q2,0.0160856681727131,q2,0.6225060140655241
COM,Wind,5000.0,q3,0.0178756315181188,q3,0.5255132025561259
COM,Wind,5000.0,q4,0.0175831888449207,q4,0.4656759783645803
COM,Wind,5000.0,q5,0.0175395915184327,q5,0.4346229165852057
CRI,Earthquake,10.0,q1,0.0061740197724174,q1,0.2999999999999999
CRI,Earthquake,10.0,q2,0.0061740197724174,q2,0.2999999999999999
CRI,Earthquake,10.0,q3,0.0061740197724174,q3,0.2362450632769482
CRI,Earthquake,10.0,q4,0.0061740197724174,q4,0.1996588625485212
CRI,Earthquake,10.0,q5,0.0061740197724174,q5,0.1661640346922605
CRI,Earthquake,25.0,q1,0.0154215673922425,q1,0.2999999999999999
CRI,Earthquake,25.0,q2,0.0154215673922425,q2,0.2999999999999999
CRI,Earthquake,25.0,q3,0.0154215673922425,q3,0.2362450632769482
CRI,Earthquake,25.0,q4,0.0154215673922425,q4,0.1996588625485212
CRI,Earthquake,25.0,q5,0.0154215673922425,q5,0.1661640346922605
CRI,Earthquake,50.0,q1,0.0307866681266635,q1,0.2999999999999999
CRI,Earthquake,50.0,q2,0.0307866681266635,q2,0.2999999999999999
CRI,Earthquake,50.0,q3,0.0307866681266635,q3,0.2362450632769482
CRI,Earthquake,50.0,q4,0.0307866681266635,q4,0.1996588625485212
CRI,Earthquake,50.0,q5,0.0307866681266635,q5,0.1661640346922605
CRI,Earthquake,100.0,q1,0.0612795743978992,q1,0.2999999999999999
CRI,Earthquake,100.0,q2,0.0612795743978992,q2,0.2999999999999999
CRI,Earthquake,100.0,q3,0.0612795743978992,q3,0.2362450632769482
CRI,Earthquake,100.0,q4,0.0612795743978992,q4,0.1996588625485212
CRI,Earthquake,100.0,q5,0.0612795743978992,q5,0.1661640346922605
CRI,Earthquake,250.0,q1,0.1510217325104775,q1,0.2999999999999999
CRI,Earthquake,250.0,q2,0.1510217325104775,q2,0.2999999999999999
CRI,Earthquake,250.0,q3,0.1510217325104775,q3,0.2362450632769482
CRI,Earthquake,250.0,q4,0.1510217325104775,q4,0.1996588625485212
CRI,Earthquake,250.0,q5,0.1510217325104775,q5,0.1661640346922605
CRI,Earthquake,500.0,q1,0.2638383763428578,q1,0.2999999999999999
CRI,Earthquake,500.0,q2,0.2638383763428578,q2,0.2999999999999999
CRI,Earthquake,500.0,q3,0.2638383763428578,q3,0.2362450632769482
CRI,Earthquake,500.0,q4,0.2638383763428578,q4,0.1996588625485212
CRI,Earthquake,500.0,q5,0.2638383763428578,q5,0.1661640346922605
CRI,Earthquake,1000.0,q1,0.3503569511757218,q1,0.2999999999999999
CRI,Earthquake,1000.0,q2,0.3503569511757218,q2,0.2999999999999999
CRI,Earthquake,1000.0,q3,0.3503569511757218,q3,0.2362450632769482
CRI,Earthquake,1000.0,q4,0.3503569511757218,q4,0.1996588625485212
CRI,Earthquake,1000.0,q5,0.3503569511757218,q5,0.1661640346922605
CRI,Earthquake,2500.0,q1,0.5024089784305001,q1,0.2999999999999999
CRI,Earthquake,2500.0,q2,0.5024089784305001,q2,0.2999999999999999
CRI,Earthquake,2500.0,q3,0.5024089784305001,q3,0.2362450632769482
CRI,Earthquake,2500.0,q4,0.5024089784305001,q4,0.1996588625485212
CRI,Earthquake,2500.0,q5,0.5024089784305001,q5,0.1661640346922605
CRI,Earthquake,5000.0,q1,0.6527779978835453,q1,0.2999999999999999
CRI,Earthquake,5000.0,q2,0.6527779978835453,q2,0.2999999999999999
CRI,Earthquake,5000.0,q3,0.6527779978835453,q3,0.2362450632769482
CRI,Earthquake,5000.0,q4,0.6527779978835453,q4,0.1996588625485212
CRI,Earthquake,5000.0,q5,0.6527779978835453,q5,0.1661640346922605
CRI,Flood,10.0,q1,0.0045387845827051,q1,0.5843052686748018
CRI,Flood,10.0,q2,0.0042991856716424,q2,0.5843052686748018
CRI,Flood,10.0,q3,0.004205410484489,q3,0.4614818387753284
CRI,Flood,10.0,q4,0.004205410484489,q4,0.3900142408845527
CRI,Flood,10.0,q5,0.004205410484489,q5,0.3314479846809782
CRI,Flood,25.0,q1,0.0092616231827378,q1,0.5843052686748018
CRI,Flood,25.0,q2,0.0087727092920647,q2,0.5843052686748018
CRI,Flood,25.0,q3,0.0085813562037039,q3,0.4614818387753284
CRI,Flood,25.0,q4,0.0085813562037039,q4,0.3900142408845527
CRI,Flood,25.0,q5,0.0085813562037039,q5,0.3314479846809782
CRI,Flood,50.0,q1,0.0128661473615736,q1,0.5843052686748018
CRI,Flood,50.0,q2,0.0121869534405507,q2,0.5843052686748018
CRI,Flood,50.0,q3,0.0119211277872752,q3,0.4614818387753284
CRI,Flood,50.0,q4,0.0119211277872752,q4,0.3900142408845527
CRI,Flood,50.0,q5,0.0119211277872752,q5,0.3314479846809782
CRI,Flood,100.0,q1,0.0143512960049671,q1,0.5843052686748018
CRI,Flood,100.0,q2,0.0135937022411582,q2,0.5843052686748018
CRI,Flood,100.0,q3,0.013297192141541,q3,0.4614818387753284
CRI,Flood,100.0,q4,0.013297192141541,q4,0.3900142408845527
CRI,Flood,100.0,q5,0.013297192141541,q5,0.3314479846809782
CRI,Flood,250.0,q1,0.0152739531324421,q1,0.5843052686748018
CRI,Flood,250.0,q2,0.0144676530158643,q2,0.5843052686748018
CRI,Flood,250.0,q3,0.014152080027663,q3,0.4614818387753284
CRI,Flood,250.0,q4,0.014152080027663,q4,0.3900142408845527
CRI,Flood,250.0,q5,0.014152080027663,q5,0.3314479846809782
CRI,Flood,500.0,q1,0.0160977950738503,q1,0.5843052686748018
CRI,Flood,500.0,q2,0.0152480049813875,q2,0.5843052686748018
CRI,Flood,500.0,q3,0.0149154107112036,q3,0.4614818387753284
CRI,Flood,500.0,q4,0.0149154107112036,q4,0.3900142408845527
CRI,Flood,500.0,q5,0.0149154107112036,q5,0.3314479846809782
CRI,Flood,1000.0,q1,0.0171040591633814,q1,0.5843052686748018
CRI,Flood,1000.0,q2,0.0162011491715932,q2,0.5843052686748018
CRI,Flood,1000.0,q3,0.0158477646211918,q3,0.4614818387753284
CRI,Flood,1000.0,q4,0.0158477646211918,q4,0.3900142408845527
CRI,Flood,1000.0,q5,0.0158477646211918,q5,0.3314479846809782
CRI,Flood,2500.0,q1,0.0187557685393657,q1,0.5843052686748018
CRI,Flood,2500.0,q2,0.0177656660931513,q2,0.5843052686748018
CRI,Flood,2500.0,q3,0.017378155808639,q3,0.4614818387753284
CRI,Flood,2500.0,q4,0.017378155808639,q4,0.3900142408845527
CRI,Flood,2500.0,q5,0.017378155808639,q5,0.3314479846809782
CRI,Flood,5000.0,q1,0.0203236239210101,q1,0.5843052686748018
CRI,Flood,5000.0,q2,0.0192507556075683,q2,0.5843052686748018
CRI,Flood,5000.0,q3,0.0188308520844777,q3,0.4614818387753284
CRI,Flood,5000.0,q4,0.0188308520844777,q4,0.3900142408845527
CRI,Flood,5000.0,q5,0.0188308520844777,q5,0.3314479846809782
CRI,Tsunami,10.0,q1,7.239975742902095e-05,q1,0.7000000000000001
CRI,Tsunami,10.0,q2,7.239975742902095e-05,q2,0.7000000000000001
CRI,Tsunami,10.0,q3,7.239975742902095e-05,q3,0.5528570500063692
CRI,Tsunami,10.0,q4,7.239975742902095e-05,q4,0.4672385878675554
CRI,Tsunami,10.0,q5,7.239975742902095e-05,q5,0.397075983591401
CRI,Tsunami,25.0,q1,0.0001513073972861,q1,0.7000000000000001
CRI,Tsunami,25.0,q2,0.0001513073972861,q2,0.7000000000000001
CRI,Tsunami,25.0,q3,0.0001513073972861,q3,0.5528570500063692
CRI,Tsunami,25.0,q4,0.0001513073972861,q4,0.4672385878675554
CRI,Tsunami,25.0,q5,0.0001513073972861,q5,0.397075983591401
CRI,Tsunami,50.0,q1,0.0002843210905936,q1,0.7000000000000001
CRI,Tsunami,50.0,q2,0.0002843210905936,q2,0.7000000000000001
CRI,Tsunami,50.0,q3,0.0002843210905936,q3,0.5528570500063692
CRI,Tsunami,50.0,q4,0.0002843210905936,q4,0.4672385878675554
CRI,Tsunami,50.0,q5,0.0002843210905936,q5,0.397075983591401
CRI,Tsunami,100.0,q1,0.0005104702792422,q1,0.7000000000000001
CRI,Tsunami,100.0,q2,0.0005104702792422,q2,0.7000000000000001
CRI,Tsunami,100.0,q3,0.0005104702792422,q3,0.5528570500063692
CRI,Tsunami,100.0,q4,0.0005104702792422,q4,0.4672385878675554
CRI,Tsunami,100.0,q5,0.0005104702792422,q5,0.397075983591401
CRI,Tsunami,250.0,q1,0.0011192272219226,q1,0.7000000000000001
CRI,Tsunami,250.0,q2,0.0011192272219226,q2,0.7000000000000001
CRI,Tsunami,250.0,q3,0.0011192272219226,q3,0.5528570500063692
CRI,Tsunami,250.0,q4,0.0011192272219226,q4,0.4672385878675554
CRI,Tsunami,250.0,q5,0.0011192272219226,q5,0.397075983591401
CRI,Tsunami,500.0,q1,0.0020162978566714,q1,0.7000000000000001
CRI,Tsunami,500.0,q2,0.0020162978566714,q2,0.7000000000000001
CRI,Tsunami,500.0,q3,0.0020162978566714,q3,0.5528570500063692
CRI,Tsunami,500.0,q4,0.0020162978566714,q4,0.4672385878675554
CRI,Tsunami,500.0,q5,0.0020162978566714,q5,0.397075983591401
CRI,Tsunami,1000.0,q1,0.0036324200010025,q1,0.7000000000000001
CRI,Tsunami,1000.0,q2,0.0036324200010025,q2,0.7000000000000001
CRI,Tsunami,1000.0,q3,0.0036324200010025,q3,0.5528570500063692
CRI,Tsunami,1000.0,q4,0.0036324200010025,q4,0.4672385878675554
CRI,Tsunami,1000.0,q5,0.0036324200010025,q5,0.397075983591401
CRI,Tsunami,2500.0,q1,0.0079022398019359,q1,0.7000000000000001
CRI,Tsunami,2500.0,q2,0.0079022398019359,q2,0.7000000000000001
CRI,Tsunami,2500.0,q3,0.0079022398019359,q3,0.5528570500063692
CRI,Tsunami,2500.0,q4,0.0079022398019359,q4,0.4672385878675554
CRI,Tsunami,2500.0,q5,0.0079022398019359,q5,0.397075983591401
CRI,Tsunami,5000.0,q1,0.0141972644672877,q1,0.7000000000000001
CRI,Tsunami,5000.0,q2,0.0141972644672877,q2,0.7000000000000001
CRI,Tsunami,5000.0,q3,0.0141972644672877,q3,0.5528570500063692
CRI,Tsunami,5000.0,q4,0.0141972644672877,q4,0.4672385878675554
CRI,Tsunami,5000.0,q5,0.0141972644672877,q5,0.397075983591401
CRI,Wind,10.0,q1,0.0039502959770179,q1,0.3727548526069247
CRI,Wind,10.0,q2,0.0037950925184295,q2,0.3015592781764689
CRI,Wind,10.0,q3,0.0042173986624749,q3,0.23283390895876974
CRI,Wind,10.0,q4,0.0041484026475624,q4,0.22243343991137307
CRI,Wind,10.0,q5,0.0041381167280841,q5,0.22243343991137307
CRI,Wind,25.0,q1,0.0065625191120491,q1,0.3727548526069247
CRI,Wind,25.0,q2,0.006304683833587,q2,0.3015592781764689
CRI,Wind,25.0,q3,0.0070062495282988,q3,0.23283390895876974
CRI,Wind,25.0,q4,0.0068916283279753,q4,0.22243343991137307
CRI,Wind,25.0,q5,0.0068745406101046,q5,0.22243343991137307
CRI,Wind,50.0,q1,0.0083020807266408,q1,0.3727548526069247
CRI,Wind,50.0,q2,0.0079758996886247,q2,0.3015592781764689
CRI,Wind,50.0,q3,0.0088634331088086,q3,0.23283390895876974
CRI,Wind,50.0,q4,0.0087184286613056,q4,0.22243343991137307
CRI,Wind,50.0,q5,0.0086968114117747,q5,0.22243343991137307
CRI,Wind,100.0,q1,0.0102275551467976,q1,0.3727548526069247
CRI,Wind,100.0,q2,0.0098257240078346,q2,0.3015592781764689
CRI,Wind,100.0,q3,0.0109191001503272,q3,0.23283390895876974
CRI,Wind,100.0,q4,0.0107404652957408,q4,0.22243343991137307
CRI,Wind,100.0,q5,0.0107138344282536,q5,0.22243343991137307
CRI,Wind,250.0,q1,0.0130821393979452,q1,0.3727548526069247
CRI,Wind,250.0,q2,0.0125681542960418,q2,0.3015592781764689
CRI,Wind,250.0,q3,0.0139666995891419,q3,0.23283390895876974
CRI,Wind,250.0,q4,0.0137382064609711,q4,0.22243343991137307
CRI,Wind,250.0,q5,0.0137041427267008,q5,0.22243343991137307
CRI,Wind,500.0,q1,0.0154710805508192,q1,0.3727548526069247
CRI,Wind,500.0,q2,0.0148632361706624,q2,0.3015592781764689
CRI,Wind,500.0,q3,0.0165171710681088,q3,0.23283390895876974
CRI,Wind,500.0,q4,0.0162469526058447,q4,0.22243343991137307
CRI,Wind,500.0,q5,0.0162066684626532,q5,0.22243343991137307
CRI,Wind,1000.0,q1,0.0180825494843823,q1,0.3727548526069247
CRI,Wind,1000.0,q2,0.0173721029162268,q2,0.3015592781764689
CRI,Wind,1000.0,q3,0.0193052167364789,q3,0.23283390895876974
CRI,Wind,1000.0,q4,0.0189893862617143,q4,0.22243343991137307
CRI,Wind,1000.0,q5,0.0189423022839467,q5,0.22243343991137307
CRI,Wind,2500.0,q1,0.0219187670276804,q1,0.3727548526069247
CRI,Wind,2500.0,q2,0.0210575990366034,q2,0.3015592781764689
CRI,Wind,2500.0,q3,0.0234008234530879,q3,0.23283390895876974
CRI,Wind,2500.0,q4,0.0230179894615324,q4,0.22243343991137307
CRI,Wind,2500.0,q5,0.022960916605721,q5,0.22243343991137307
CRI,Wind,5000.0,q1,0.0251170498411733,q1,0.3727548526069247
CRI,Wind,5000.0,q2,0.0241302242899829,q2,0.3015592781764689
CRI,Wind,5000.0,q3,0.0268153609303592,q3,0.23283390895876974
CRI,Wind,5000.0,q4,0.0263766656134807,q4,0.22243343991137307
CRI,Wind,5000.0,q5,0.0263112649564919,q5,0.22243343991137307
CYP,Earthquake,10.0,q1,0.0042738045422512,q1,0.6225093902648313
CYP,Earthquake,10.0,q2,0.0042738045422512,q2,0.2999999999999999
CYP,Earthquake,10.0,q3,0.0042738045422512,q3,0.3
CYP,Earthquake,10.0,q4,0.0042738045422512,q4,0.2999999999999999
CYP,Earthquake,10.0,q5,0.0042738045422512,q5,0.136409794204336
CYP,Earthquake,25.0,q1,0.0106687315279157,q1,0.6225093902648313
CYP,Earthquake,25.0,q2,0.0106687315279157,q2,0.2999999999999999
CYP,Earthquake,25.0,q3,0.0106687315279157,q3,0.3
CYP,Earthquake,25.0,q4,0.0106687315279157,q4,0.2999999999999999
CYP,Earthquake,25.0,q5,0.0106687315279157,q5,0.136409794204336
CYP,Earthquake,50.0,q1,0.0212850862993121,q1,0.6225093902648313
CYP,Earthquake,50.0,q2,0.0212850862993121,q2,0.2999999999999999
CYP,Earthquake,50.0,q3,0.0212850862993121,q3,0.3
CYP,Earthquake,50.0,q4,0.0212850862993121,q4,0.2999999999999999
CYP,Earthquake,50.0,q5,0.0212850862993121,q5,0.136409794204336
CYP,Earthquake,100.0,q1,0.0423623180172003,q1,0.6225093902648313
CYP,Earthquake,100.0,q2,0.0423623180172003,q2,0.2999999999999999
CYP,Earthquake,100.0,q3,0.0423623180172003,q3,0.3
CYP,Earthquake,100.0,q4,0.0423623180172003,q4,0.2999999999999999
CYP,Earthquake,100.0,q5,0.0423623180172003,q5,0.136409794204336
CYP,Earthquake,250.0,q1,0.1044046476493245,q1,0.6225093902648313
CYP,Earthquake,250.0,q2,0.1044046476493245,q2,0.2999999999999999
CYP,Earthquake,250.0,q3,0.1044046476493245,q3,0.3
CYP,Earthquake,250.0,q4,0.1044046476493245,q4,0.2999999999999999
CYP,Earthquake,250.0,q5,0.1044046476493245,q5,0.136409794204336
CYP,Earthquake,500.0,q1,0.1797888475142252,q1,0.6225093902648313
CYP,Earthquake,500.0,q2,0.1797888475142252,q2,0.2999999999999999
CYP,Earthquake,500.0,q3,0.1797888475142252,q3,0.3
CYP,Earthquake,500.0,q4,0.1797888475142252,q4,0.2999999999999999
CYP,Earthquake,500.0,q5,0.1797888475142252,q5,0.136409794204336
CYP,Earthquake,1000.0,q1,0.2363867219337495,q1,0.6225093902648313
CYP,Earthquake,1000.0,q2,0.2363867219337495,q2,0.2999999999999999
CYP,Earthquake,1000.0,q3,0.2363867219337495,q3,0.3
CYP,Earthquake,1000.0,q4,0.2363867219337495,q4,0.2999999999999999
CYP,Earthquake,1000.0,q5,0.2363867219337495,q5,0.136409794204336
CYP,Earthquake,2500.0,q1,0.3345771730152513,q1,0.6225093902648313
CYP,Earthquake,2500.0,q2,0.3345771730152513,q2,0.2999999999999999
CYP,Earthquake,2500.0,q3,0.3345771730152513,q3,0.3
CYP,Earthquake,2500.0,q4,0.3345771730152513,q4,0.2999999999999999
CYP,Earthquake,2500.0,q5,0.3345771730152513,q5,0.136409794204336
CYP,Earthquake,5000.0,q1,0.4305871200003764,q1,0.6225093902648313
CYP,Earthquake,5000.0,q2,0.4305871200003764,q2,0.2999999999999999
CYP,Earthquake,5000.0,q3,0.4305871200003764,q3,0.3
CYP,Earthquake,5000.0,q4,0.4305871200003764,q4,0.2999999999999999
CYP,Earthquake,5000.0,q5,0.4305871200003764,q5,0.136409794204336
CYP,Flood,10.0,q1,4.058586744944856e-05,q1,0.5965589445480721
CYP,Flood,10.0,q2,4.085277936283655e-05,q2,0.27380609820115304
CYP,Flood,10.0,q3,4.0852779362836536e-05,q3,0.27380609820115315
CYP,Flood,10.0,q4,4.0852779362836536e-05,q4,0.27380609820115304
CYP,Flood,10.0,q5,4.0852779362836536e-05,q5,0.2738060982011529
CYP,Flood,25.0,q1,8.38474780440866e-05,q1,0.5965589445480721
CYP,Flood,25.0,q2,8.439889882683517e-05,q2,0.27380609820115304
CYP,Flood,25.0,q3,8.439889882683516e-05,q3,0.27380609820115315
CYP,Flood,25.0,q4,8.439889882683516e-05,q4,0.27380609820115304
CYP,Flood,25.0,q5,8.439889882683516e-05,q5,0.2738060982011529
CYP,Flood,50.0,q1,9.862091435426249e-05,q1,0.5965589445480721
CYP,Flood,50.0,q2,9.92694922609231e-05,q2,0.27380609820115304
CYP,Flood,50.0,q3,9.926949226092308e-05,q3,0.27380609820115315
CYP,Flood,50.0,q4,9.926949226092308e-05,q4,0.27380609820115304
CYP,Flood,50.0,q5,9.926949226092308e-05,q5,0.2738060982011529
CYP,Flood,100.0,q1,0.0001264797756455,q1,0.5965589445480721
CYP,Flood,100.0,q2,0.0001273115666369,q2,0.27380609820115304
