iso3,hazard,income_cat,rp,fa,recovery_rate,recovery_time,n,macro_multiplier_Gamma,v_ew
DOM,Storm surge,q5,250.0,0.006632961358238241,0.2950000000000002,10.155024656115216,0.2,1.5313382716105859,0.2513128606427895
DOM,Storm surge,q5,500.0,0.008346979877419407,0.2950000000000002,10.155024656115216,0.2,1.5313382716105859,0.2513128606427895
DOM,Storm surge,q5,1000.0,0.010407436213594037,0.2950000000000002,10.155024656115216,0.2,1.5313382716105859,0.2513128606427895
DOM,Storm surge,q5,2500.0,0.01376992724647401,0.2950000000000002,10.155024656115216,0.2,1.5313382716105859,0.2513128606427895
DOM,Storm surge,q5,5000.0,0.016906548456361352,0.2950000000000002,10.155024656115216,0.2,1.5313382716105859,0.2513128606427895
DOM,Tsunami,q5,10.0,0.0005741545136717258,0.2950000000000002,10.155024656115216,0.2,1.5313382716105859,0.2513128606427895
DOM,Tsunami,q5,25.0,0.0012875333651873881,0.2950000000000002,10.155024656115216,0.2,1.5313382716105859,0.2513128606427895
DOM,Tsunami,q5,50.0,0.0023454185658573867,0.2950000000000002,10.155024656115216,0.2,1.5313382716105859,0.2513128606427895
DOM,Tsunami,q5,100.0,0.004254893024473297,0.2950000000000002,10.155024656115216,0.2,1.5313382716105859,0.2513128606427895
DOM,Tsunami,q5,250.0,0.009302697618820181,0.2950000000000002,10.155024656115216,0.2,1.5313382716105859,0.2513128606427895
DOM,Tsunami,q5,500.0,0.01675628590810446,0.2950000000000002,10.155024656115216,0.2,1.5313382716105859,0.2513128606427895
DOM,Tsunami,q5,1000.0,0.030097124849348896,0.2950000000000002,10.155024656115216,0.2,1.5313382716105859,0.2513128606427895
DOM,Tsunami,q5,2500.0,0.06481234731498609,0.2950000000000002,10.155024656115216,0.2,1.5313382716105859,0.2513128606427895
DOM,Tsunami,q5,5000.0,0.11474899204038434,0.2950000000000002,10.155024656115216,0.2,1.5313382716105859,0.2513128606427895
DOM,Wind,q5,10.0,0.011027596048046965,0.2990000000000002,10.019171483458155,0.2,1.5254180680271812,0.24809670025431363
DOM,Wind,q5,25.0,0.015457463555712926,0.2990000000000002,10.019171483458155,0.2,1.5254180680271812,0.24809670025431363
DOM,Wind,q5,50.0,0.019131474381807106,0.2990000000000002,10.019171483458155,0.2,1.5254180680271812,0.24809670025431363
DOM,Wind,q5,100.0,0.023046358239386104,0.2990000000000002,10.019171483458155,0.2,1.5254180680271812,0.24809670025431363
