iso3,hazard,income_cat,rp,fa,recovery_rate,recovery_time,n,macro_multiplier_Gamma,v_ew
ALB,Tsunami,q2,10.0,8.515780419446719e-05,0.1497866136776995,20.0,0.2,1.4863140116389217,0.6693468853417732
ALB,Tsunami,q2,25.0,0.00019140277200249014,0.1497866136776995,20.0,0.2,1.4863140116389217,0.6693468853417732
ALB,Tsunami,q2,50.0,0.0003419319867805827,0.1497866136776995,20.0,0.2,1.4863140116389217,0.6693468853417732
ALB,Tsunami,q2,100.0,0.0006026614458272992,0.1497866136776995,20.0,0.2,1.4863140116389217,0.6693468853417732
ALB,Tsunami,q2,250.0,0.0013311500745178597,0.1497866136776995,20.0,0.2,1.4863140116389217,0.6693468853417732
ALB,Tsunami,q2,500.0,0.0024033515439880987,0.1497866136776995,20.0,0.2,1.4863140116389217,0.6693468853417732
ALB,Tsunami,q2,1000.0,0.004348175339258298,0.1497866136776995,20.0,0.2,1.4863140116389217,0.6693468853417732
ALB,Tsunami,q2,2500.0,0.009446604655078654,0.1497866136776995,20.0,0.2,1.4863140116389217,0.6693468853417732
ALB,Tsunami,q2,5000.0,0.016954035627362765,0.1497866136776995,20.0,0.2,1.4863140116389217,0.6693468853417732
ALB,Earthquake,q3,10.0,0.0039554094637977225,0.1570000000000001,19.081097283783368,0.2,1.4701482473997542,0.3
ALB,Earthquake,q3,25.0,0.009862172624152177,0.1570000000000001,19.081097283783368,0.2,1.4701482473997542,0.3
ALB,Earthquake,q3,50.0,0.01967956628381014,0.1570000000000001,19.081097283783368,0.2,1.4701482473997542,0.3
ALB,Earthquake,q3,100.0,0.039181242399818836,0.1570000000000001,19.081097283783368,0.2,1.4701482473997542,0.3
ALB,Earthquake,q3,250.0,0.0966182460741765,0.1570000000000001,19.081097283783368,0.2,1.4701482473997542,0.3
ALB,Earthquake,q3,500.0,0.16335235390661737,0.1570000000000001,19.081097283783368,0.2,1.4701482473997542,0.3
ALB,Earthquake,q3,1000.0,0.2118260020762758,0.1570000000000001,19.081097283783368,0.2,1.4701482473997542,0.3
ALB,Earthquake,q3,2500.0,0.29450410801052057,0.1570000000000001,19.081097283783368,0.2,1.4701482473997542,0.3
ALB,Earthquake,q3,5000.0,0.3742619971691063,0.1570000000000001,19.081097283783368,0.2,1.4701482473997542,0.3
ALB,Flood,q3,10.0,0.009295600091726941,0.1570000000000001,19.081097283783368,0.2,1.4701482473997542,0.6693468853417732
ALB,Flood,q3,25.0,0.018860951710288034,0.1570000000000001,19.081097283783368,0.2,1.4701482473997542,0.6693468853417732
ALB,Flood,q3,50.0,0.02608771001536433,0.1570000000000001,19.081097283783368,0.2,1.4701482473997542,0.6693468853417732
ALB,Flood,q3,100.0,0.02895751611517894,0.1570000000000001,19.081097283783368,0.2,1.4701482473997542,0.6693468853417732
ALB,Flood,q3,250.0,0.030558018616494136,0.1570000000000001,19.081097283783368,0.2,1.4701482473997542,0.6693468853417732
ALB,Flood,q3,500.0,0.03193355286411667,0.1570000000000001,19.081097283783368,0.2,1.4701482473997542,0.6693468853417732
ALB,Flood,q3,1000.0,0.03352080104463904,0.1570000000000001,19.081097283783368,0.2,1.4701482473997542,0.6693468853417732
ALB,Flood,q3,2500.0,0.03605693196392184,0.1570000000000001,19.081097283783368,0.2,1.4701482473997542,0.6693468853417732
ALB,Flood,q3,5000.0,0.03835373719228439,0.1570000000000001,19.081097283783368,0.2,1.4701482473997542,0.6693468853417732
ALB,Tsunami,q3,10.0,8.515780419446719e-05,0.1570000000000001,19.081097283783368,0.2,1.4701482473997542,0.6693468853417732
ALB,Tsunami,q3,25.0,0.00019140277200249014,0.1570000000000001,19.081097283783368,0.2,1.4701482473997542,0.6693468853417732
ALB,Tsunami,q3,50.0,0.0003419319867805827,0.1570000000000001,19.081097283783368,0.2,1.4701482473997542,0.6693468853417732
ALB,Tsunami,q3,100.0,0.0006026614458272992,0.1570000000000001,19.081097283783368,0.2,1.4701482473997542,0.6693468853417732
ALB,Tsunami,q3,250.0,0.0013311500745178597,0.1570000000000001,19.081097283783368,0.2,1.4701482473997542,0.6693468853417732
ALB,Tsunami,q3,500.0,0.0024033515439880987,0.1570000000000001,19.081097283783368,0.2,1.4701482473997542,0.6693468853417732
ALB,Tsunami,q3,1000.0,0.004348175339258298,0.1570000000000001,19.081097283783368,0.2,1.4701482473997542,0.6693468853417732
ALB,Tsunami,q3,2500.0,0.009446604655078654,0.1570000000000001,19.081097283783368,0.2,1.4701482473997542,0.6693468853417732
ALB,Tsunami,q3,5000.0,0.016954035627362765,0.1570000000000001,19.081097283783368,0.2,1.4701482473997542,0.6693468853417732
ALB,Earthquake,q4,10.0,0.0039554094637977225,0.3880000000000003,7.720959467922651,0.2,1.227728057334256,0.29999999999999993
ALB,Earthquake,q4,25.0,0.009862172624152177,0.3880000000000003,7.720959467922651,0.2,1.227728057334256,0.29999999999999993
ALB,Earthquake,q4,50.0,0.01967956628381014,0.3880000000000003,7.720959467922651,0.2,1.227728057334256,0.29999999999999993
ALB,Earthquake,q4,100.0,0.039181242399818836,0.3880000000000003,7.720959467922651,0.2,1.227728057334256,0.29999999999999993
ALB,Earthquake,q4,250.0,0.0966182460741765,0.3880000000000003,7.720959467922651,0.2,1.227728057334256,0.29999999999999993
ALB,Earthquake,q4,500.0,0.16335235390661737,0.3880000000000003,7.720959467922651,0.2,1.227728057334256,0.29999999999999993
ALB,Earthquake,q4,1000.0,0.2118260020762758,0.3880000000000003,7.720959467922651,0.2,1.227728057334256,0.29999999999999993
ALB,Earthquake,q4,2500.0,0.29450410801052057,0.3880000000000003,7.720959467922651,0.2,1.227728057334256,0.29999999999999993
ALB,Earthquake,q4,5000.0,0.3742619971691063,0.3880000000000003,7.720959467922651,0.2,1.227728057334256,0.29999999999999993
ALB,Flood,q4,10.0,0.009295600091726941,0.3880000000000003,7.720959467922651,0.2,1.227728057334256,0.3233364467042251
ALB,Flood,q4,25.0,0.018860951710288034,0.3880000000000003,7.720959467922651,0.2,1.227728057334256,0.3233364467042251
ALB,Flood,q4,50.0,0.02608771001536433,0.3880000000000003,7.720959467922651,0.2,1.227728057334256,0.3233364467042251
ALB,Flood,q4,100.0,0.02895751611517894,0.3880000000000003,7.720959467922651,0.2,1.227728057334256,0.3233364467042251
ALB,Flood,q4,250.0,0.030558018616494136,0.3880000000000003,7.720959467922651,0.2,1.227728057334256,0.3233364467042251
ALB,Flood,q4,500.0,0.03193355286411667,0.3880000000000003,7.720959467922651,0.2,1.227728057334256,0.3233364467042251
ALB,Flood,q4,1000.0,0.03352080104463904,0.3880000000000003,7.720959467922651,0.2,1.227728057334256,0.3233364467042251
ALB,Flood,q4,2500.0,0.03605693196392184,0.3880000000000003,7.720959467922651,0.2,1.227728057334256,0.3233364467042251
ALB,Flood,q4,5000.0,0.03835373719228439,0.3880000000000003,7.720959467922651,0.2,1.227728057334256,0.3233364467042251
ALB,Tsunami,q4,10.0,8.515780419446719e-05,0.3880000000000003,7.720959467922651,0.2,1.227728057334256,0.3233364467042251
ALB,Tsunami,q4,25.0,0.00019140277200249014,0.3880000000000003,7.720959467922651,0.2,1.227728057334256,0.3233364467042251
ALB,Tsunami,q4,50.0,0.0003419319867805827,0.3880000000000003,7.720959467922651,0.2,1.227728057334256,0.3233364467042251
ALB,Tsunami,q4,100.0,0.0006026614458272992,0.3880000000000003,7.720959467922651,0.2,1.227728057334256,0.3233364467042251
ALB,Tsunami,q4,250.0,0.0013311500745178597,0.3880000000000003,7.720959467922651,0.2,1.227728057334256,0.3233364467042251
ALB,Tsunami,q4,500.0,0.0024033515439880987,0.3880000000000003,7.720959467922651,0.2,1.227728057334256,0.3233364467042251
ALB,Tsunami,q4,1000.0,0.004348175339258298,0.3880000000000003,7.720959467922651,0.2,1.227728057334256,0.3233364467042251
ALB,Tsunami,q4,2500.0,0.009446604655078654,0.3880000000000003,7.720959467922651,0.2,1.227728057334256,0.3233364467042251
ALB,Tsunami,q4,5000.0,0.016954035627362765,0.3880000000000003,7.720959467922651,0.2,1.227728057334256,0.3233364467042251
ALB,Earthquake,q5,10.0,0.0039554094637977225,0.4420000000000003,6.777674827045223,0.2,1.203231413716627,0.11349823051308817
ALB,Earthquake,q5,25.0,0.009862172624152177,0.4420000000000003,6.777674827045223,0.2,1.203231413716627,0.11349823051308817
ALB,Earthquake,q5,50.0,0.01967956628381014,0.4420000000000003,6.777674827045223,0.2,1.203231413716627,0.11349823051308817
ALB,Earthquake,q5,100.0,0.039181242399818836,0.4420000000000003,6.777674827045223,0.2,1.203231413716627,0.11349823051308817
ALB,Earthquake,q5,250.0,0.0966182460741765,0.4420000000000003,6.777674827045223,0.2,1.203231413716627,0.11349823051308817
ALB,Earthquake,q5,500.0,0.16335235390661737,0.4420000000000003,6.777674827045223,0.2,1.203231413716627,0.11349823051308817
ALB,Earthquake,q5,1000.0,0.2118260020762758,0.4420000000000003,6.777674827045223,0.2,1.203231413716627,0.11349823051308817
ALB,Earthquake,q5,2500.0,0.29450410801052057,0.4420000000000003,6.777674827045223,0.2,1.203231413716627,0.11349823051308817
ALB,Earthquake,q5,5000.0,0.3742619971691063,0.4420000000000003,6.777674827045223,0.2,1.203231413716627,0.11349823051308817
ALB,Flood,q5,10.0,0.009295600091726941,0.4420000000000003,6.777674827045223,0.2,1.203231413716627,0.2868629508607599
ALB,Flood,q5,25.0,0.018860951710288034,0.4420000000000003,6.777674827045223,0.2,1.203231413716627,0.2868629508607599
ALB,Flood,q5,50.0,0.02608771001536433,0.4420000000000003,6.777674827045223,0.2,1.203231413716627,0.2868629508607599
ALB,Flood,q5,100.0,0.02895751611517894,0.4420000000000003,6.777674827045223,0.2,1.203231413716627,0.2868629508607599
ALB,Flood,q5,250.0,0.030558018616494136,0.4420000000000003,6.777674827045223,0.2,1.203231413716627,0.2868629508607599
ALB,Flood,q5,500.0,0.03193355286411667,0.4420000000000003,6.777674827045223,0.2,1.203231413716627,0.2868629508607599
ALB,Flood,q5,1000.0,0.03352080104463904,0.4420000000000003,6.777674827045223,0.2,1.203231413716627,0.2868629508607599
ALB,Flood,q5,2500.0,0.03605693196392184,0.4420000000000003,6.777674827045223,0.2,1.203231413716627,0.2868629508607599
ALB,Flood,q5,5000.0,0.03835373719228439,0.4420000000000003,6.777674827045223,0.2,1.203231413716627,0.2868629508607599
ALB,Tsunami,q5,10.0,8.515780419446719e-05,0.4420000000000003,6.777674827045223,0.2,1.203231413716627,0.2868629508607599
ALB,Tsunami,q5,25.0,0.00019140277200249014,0.4420000000000003,6.777674827045223,0.2,1.203231413716627,0.2868629508607599
ALB,Tsunami,q5,50.0,0.0003419319867805827,0.4420000000000003,6.777674827045223,0.2,1.203231413716627,0.2868629508607599
ALB,Tsunami,q5,100.0,0.0006026614458272992,0.4420000000000003,6.777674827045223,0.2,1.203231413716627,0.2868629508607599
ALB,Tsunami,q5,250.0,0.0013311500745178597,0.4420000000000003,6.777674827045223,0.2,1.203231413716627,0.2868629508607599
ALB,Tsunami,q5,500.0,0.0024033515439880987,0.4420000000000003,6.777674827045223,0.2,1.203231413716627,0.2868629508607599
ALB,Tsunami,q5,1000.0,0.004348175339258298,0.4420000000000003,6.777674827045223,0.2,1.203231413716627,0.2868629508607599
ALB,Tsunami,q5,2500.0,0.009446604655078654,0.4420000000000003,6.777674827045223,0.2,1.203231413716627,0.2868629508607599
ALB,Tsunami,q5,5000.0,0.016954035627362765,0.4420000000000003,6.777674827045223,0.2,1.203231413716627,0.2868629508607599
ARG,Earthquake,q1,10.0,0.001220109063073966,0.1497866136776995,20.0,0.2,2.179366308937382,0.4280702923864284
ARG,Earthquake,q1,25.0,0.0030489859275432026,0.1497866136776995,20.0,0.2,2.179366308937382,0.4280702923864284
ARG,Earthquake,q1,50.0,0.006092387551918061,0.1497866136776995,20.0,0.2,2.179366308937382,0.4280702923864284
ARG,Earthquake,q1,100.0,0.012163277438940554,0.1497866136776995,20.0,0.2,2.179366308937382,0.4280702923864284
ARG,Earthquake,q1,250.0,0.030241980873784956,0.1497866136776995,20.0,0.2,2.179366308937382,0.4280702923864284
ARG,Earthquake,q1,500.0,0.05616382678161504,0.1497866136776995,20.0,0.2,2.179366308937382,0.4280702923864284
ARG,Earthquake,q1,1000.0,0.08141861375372654,0.1497866136776995,20.0,0.2,2.179366308937382,0.4280702923864284
ARG,Earthquake,q1,2500.0,0.13165191629748177,0.1497866136776995,20.0,0.2,2.179366308937382,0.4280702923864284
ARG,Earthquake,q1,5000.0,0.18779066033815267,0.1497866136776995,20.0,0.2,2.179366308937382,0.4280702923864284
ARG,Flood,q1,10.0,0.006180854451017117,0.1497866136776995,20.0,0.2,2.179366308937382,0.5782398020645609
ARG,Flood,q1,25.0,0.012536480001172957,0.1497866136776995,20.0,0.2,2.179366308937382,0.5782398020645609
ARG,Flood,q1,50.0,0.017361335729270434,0.1497866136776995,20.0,0.2,2.179366308937382,0.5782398020645609
ARG,Flood,q1,100.0,0.019345218256731356,0.1497866136776995,20.0,0.2,2.179366308937382,0.5782398020645609
ARG,Flood,q1,250.0,0.020552605688483078,0.1497866136776995,20.0,0.2,2.179366308937382,0.5782398020645609
ARG,Flood,q1,500.0,0.021613743558286658,0.1497866136776995,20.0,0.2,2.179366308937382,0.5782398020645609
ARG,Flood,q1,1000.0,0.022875096227537892,0.1497866136776995,20.0,0.2,2.179366308937382,0.5782398020645609
ARG,Flood,q1,2500.0,0.024911965297972457,0.1497866136776995,20.0,0.2,2.179366308937382,0.5782398020645609
ARG,Flood,q1,5000.0,0.026791551391234028,0.1497866136776995,20.0,0.2,2.179366308937382,0.5782398020645609
ARG,Earthquake,q2,10.0,0.0016268120840986216,0.1497866136776995,20.0,0.2,2.179366308937382,0.32037047122718215
ARG,Earthquake,q2,25.0,0.004065314570057603,0.1497866136776995,20.0,0.2,2.179366308937382,0.32037047122718215
ARG,Earthquake,q2,50.0,0.008123183402557415,0.1497866136776995,20.0,0.2,2.179366308937382,0.32037047122718215
ARG,Earthquake,q2,100.0,0.016217703251920738,0.1497866136776995,20.0,0.2,2.179366308937382,0.32037047122718215
ARG,Earthquake,q2,250.0,0.04032264116504661,0.1497866136776995,20.0,0.2,2.179366308937382,0.32037047122718215
ARG,Earthquake,q2,500.0,0.07488510237548672,0.1497866136776995,20.0,0.2,2.179366308937382,0.32037047122718215
ARG,Earthquake,q2,1000.0,0.10855815167163539,0.1497866136776995,20.0,0.2,2.179366308937382,0.32037047122718215
ARG,Earthquake,q2,2500.0,0.17553588839664236,0.1497866136776995,20.0,0.2,2.179366308937382,0.32037047122718215
ARG,Earthquake,q2,5000.0,0.2503875471175369,0.1497866136776995,20.0,0.2,2.179366308937382,0.32037047122718215
ARG,Flood,q2,10.0,0.008212138418861955,0.1497866136776995,20.0,0.2,2.179366308937382,0.4327582669588897
ARG,Flood,q2,25.0,0.016656484935992207,0.1497866136776995,20.0,0.2,2.179366308937382,0.4327582669588897
ARG,Flood,q2,50.0,0.02306698746508109,0.1497866136776995,20.0,0.2,2.179366308937382,0.4327582669588897
ARG,Flood,q2,100.0,0.02570285570164663,0.1497866136776995,20.0,0.2,2.179366308937382,0.4327582669588897
ARG,Flood,q2,250.0,0.027307040494108092,0.1497866136776995,20.0,0.2,2.179366308937382,0.4327582669588897
ARG,Flood,q2,500.0,0.02871691208021045,0.1497866136776995,20.0,0.2,2.179366308937382,0.4327582669588897
ARG,Flood,q2,1000.0,0.030392797315331548,0.1497866136776995,20.0,0.2,2.179366308937382,0.4327582669588897
ARG,Flood,q2,2500.0,0.033099065660601314,0.1497866136776995,20.0,0.2,2.179366308937382,0.4327582669588897
ARG,Flood,q2,5000.0,0.035596361348496364,0.1497866136776995,20.0,0.2,2.179366308937382,0.4327582669588897
ARG,Earthquake,q3,10.0,0.0016268120840986216,0.3800000000000003,7.883505983036812,0.2,1.5623074187216834,0.27583873262455294
ARG,Earthquake,q3,25.0,0.004065314570057603,0.3800000000000003,7.883505983036812,0.2,1.5623074187216834,0.27583873262455294
ARG,Earthquake,q3,50.0,0.008123183402557415,0.3800000000000003,7.883505983036812,0.2,1.5623074187216834,0.27583873262455294
ARG,Earthquake,q3,100.0,0.016217703251920738,0.3800000000000003,7.883505983036812,0.2,1.5623074187216834,0.27583873262455294
ARG,Earthquake,q3,250.0,0.04032264116504661,0.3800000000000003,7.883505983036812,0.2,1.5623074187216834,0.27583873262455294
ARG,Earthquake,q3,500.0,0.07488510237548672,0.3800000000000003,7.883505983036812,0.2,1.5623074187216834,0.27583873262455294
ARG,Earthquake,q3,1000.0,0.10855815167163539,0.3800000000000003,7.883505983036812,0.2,1.5623074187216834,0.27583873262455294
ARG,Earthquake,q3,2500.0,0.17553588839664236,0.3800000000000003,7.883505983036812,0.2,1.5623074187216834,0.27583873262455294
ARG,Earthquake,q3,5000.0,0.2503875471175369,0.3800000000000003,7.883505983036812,0.2,1.5623074187216834,0.27583873262455294
ARG,Flood,q3,10.0,0.008310493361213705,0.3800000000000003,7.883505983036812,0.2,1.5623074187216834,0.3726045394679617
ARG,Flood,q3,25.0,0.016855975925074845,0.3800000000000003,7.883505983036812,0.2,1.5623074187216834,0.3726045394679617
ARG,Flood,q3,50.0,0.023343255607023952,0.3800000000000003,7.883505983036812,0.2,1.5623074187216834,0.3726045394679617
ARG,Flood,q3,100.0,0.026010693047033358,0.3800000000000003,7.883505983036812,0.2,1.5623074187216834,0.3726045394679617
ARG,Flood,q3,250.0,0.027634090801422213,0.3800000000000003,7.883505983036812,0.2,1.5623074187216834,0.3726045394679617
ARG,Flood,q3,500.0,0.0290608481037049,0.3800000000000003,7.883505983036812,0.2,1.5623074187216834,0.3726045394679617
ARG,Flood,q3,1000.0,0.030756805040894477,0.3800000000000003,7.883505983036812,0.2,1.5623074187216834,0.3726045394679617
ARG,Flood,q3,2500.0,0.03349548575594066,0.3800000000000003,7.883505983036812,0.2,1.5623074187216834,0.3726045394679617
ARG,Flood,q3,5000.0,0.03602269099490393,0.3800000000000003,7.883505983036812,0.2,1.5623074187216834,0.3726045394679617
ARG,Earthquake,q4,10.0,0.0016268120840986216,0.3800000000000003,7.883505983036812,0.2,1.5623074187216834,0.43664252976247436
ARG,Earthquake,q4,25.0,0.004065314570057603,0.3800000000000003,7.883505983036812,0.2,1.5623074187216834,0.43664252976247436
ARG,Earthquake,q4,50.0,0.008123183402557415,0.3800000000000003,7.883505983036812,0.2,1.5623074187216834,0.43664252976247436
ARG,Earthquake,q4,100.0,0.016217703251920738,0.3800000000000003,7.883505983036812,0.2,1.5623074187216834,0.43664252976247436
ARG,Earthquake,q4,250.0,0.04032264116504661,0.3800000000000003,7.883505983036812,0.2,1.5623074187216834,0.43664252976247436
ARG,Earthquake,q4,500.0,0.07488510237548672,0.3800000000000003,7.883505983036812,0.2,1.5623074187216834,0.43664252976247436
ARG,Earthquake,q4,1000.0,0.10855815167163539,0.3800000000000003,7.883505983036812,0.2,1.5623074187216834,0.43664252976247436
ARG,Earthquake,q4,2500.0,0.17553588839664236,0.3800000000000003,7.883505983036812,0.2,1.5623074187216834,0.43664252976247436
ARG,Earthquake,q4,5000.0,0.2503875471175369,0.3800000000000003,7.883505983036812,0.2,1.5623074187216834,0.43664252976247436
ARG,Flood,q4,10.0,0.008310493361213705,0.3800000000000003,7.883505983036812,0.2,1.5623074187216834,0.5898192293963241
ARG,Flood,q4,25.0,0.016855975925074845,0.3800000000000003,7.883505983036812,0.2,1.5623074187216834,0.5898192293963241
ARG,Flood,q4,50.0,0.023343255607023952,0.3800000000000003,7.883505983036812,0.2,1.5623074187216834,0.5898192293963241
ARG,Flood,q4,100.0,0.026010693047033358,0.3800000000000003,7.883505983036812,0.2,1.5623074187216834,0.5898192293963241
ARG,Flood,q4,250.0,0.027634090801422213,0.3800000000000003,7.883505983036812,0.2,1.5623074187216834,0.5898192293963241
ARG,Flood,q4,500.0,0.0290608481037049,0.3800000000000003,7.883505983036812,0.2,1.5623074187216834,0.5898192293963241
ARG,Flood,q4,1000.0,0.030756805040894477,0.3800000000000003,7.883505983036812,0.2,1.5623074187216834,0.5898192293963241
ARG,Flood,q4,2500.0,0.03349548575594066,0.3800000000000003,7.883505983036812,0.2,1.5623074187216834,0.5898192293963241
ARG,Flood,q4,5000.0,0.03602269099490393,0.3800000000000003,7.883505983036812,0.2,1.5623074187216834,0.5898192293963241
ARG,Earthquake,q5,10.0,0.0016268120840986216,0.8790000000000007,3.4081140768532294,0.2,1.2634880343317791,0.6338307959781339
ARG,Earthquake,q5,25.0,0.004065314570057603,0.8790000000000007,3.4081140768532294,0.2,1.2634880343317791,0.6338307959781339
ARG,Earthquake,q5,50.0,0.008123183402557415,0.8790000000000007,3.4081140768532294,0.2,1.2634880343317791,0.6338307959781339
ARG,Earthquake,q5,100.0,0.016217703251920738,0.8790000000000007,3.4081140768532294,0.2,1.2634880343317791,0.6338307959781339
ARG,Earthquake,q5,250.0,0.04032264116504661,0.8790000000000007,3.4081140768532294,0.2,1.2634880343317791,0.6338307959781339
ARG,Earthquake,q5,500.0,0.07488510237548672,0.8790000000000007,3.4081140768532294,0.2,1.2634880343317791,0.6338307959781339
ARG,Earthquake,q5,1000.0,0.10855815167163539,0.8790000000000007,3.4081140768532294,0.2,1.2634880343317791,0.6338307959781339
ARG,Earthquake,q5,2500.0,0.17553588839664236,0.8790000000000007,3.4081140768532294,0.2,1.2634880343317791,0.6338307959781339
ARG,Earthquake,q5,5000.0,0.2503875471175369,0.8790000000000007,3.4081140768532294,0.2,1.2634880343317791,0.6338307959781339
ARG,Flood,q5,10.0,0.008310493361213705,0.8790000000000007,3.4081140768532294,0.2,1.2634880343317791,0.6334885026081776
ARG,Flood,q5,25.0,0.016855975925074845,0.8790000000000007,3.4081140768532294,0.2,1.2634880343317791,0.6334885026081776
ARG,Flood,q5,50.0,0.023343255607023952,0.8790000000000007,3.4081140768532294,0.2,1.2634880343317791,0.6334885026081776
ARG,Flood,q5,100.0,0.026010693047033358,0.8790000000000007,3.4081140768532294,0.2,1.2634880343317791,0.6334885026081776
ARG,Flood,q5,250.0,0.027634090801422213,0.8790000000000007,3.4081140768532294,0.2,1.2634880343317791,0.6334885026081776
ARG,Flood,q5,500.0,0.0290608481037049,0.8790000000000007,3.4081140768532294,0.2,1.2634880343317791,0.6334885026081776
