country,gdp_pc_pp,gdp_pc_pp_A,pop,share1,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_needed,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Belarus,16752.098769999997,16742.2555,9507120,0.096,0.77046,4989.254611,1,0.2,1.5,0.06,0.8,0.05,1,1,0.3864445367538237,1.0,0.43562942058399995,1.1068302153231997,51.539122281853516,489988620.2282552,3.8171893561382525e-07,3.6290477271529102,21.801860559426103,0.035026366726400006,17020.132350319996,51.53912228185352,57.045057812792656,57.045057812792656,51.539122281853516,3.8171893561382525e-07,0.004525008983820953,0.2032,21.8018605594261,21.801860559426103,21.801860559426103,44042.88515317351,0.6849350845196461,0.8096000000000001,0.09519006408735999,0.38201599999999986,0.3211340799999998,56.308852151676575,535335014.4682474,0.003361301346462667,0.915293427453022,0.003076577030106272
Belgium,42094.57904999999,41945.69212,11348159,0.086,0.97897,41096.1573,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2166915174374667,1.0,0.4831477469100001,1.0512778945961865,24.720348330062865,280530443.3849379,4.3001924334203406e-08,0.4879926746505094,8.498351914615235,0.23308162888000003,84694.29304859998,24.720348330062865,25.987955746112846,25.987955746112846,24.720348330062865,4.3001924334203406e-08,0.00045658037883640674,0.4023999999999999,8.498351914615235,8.498351914615235,8.498351914615235,390851.9080496135,1.3675485166098413,0.0,0.20529465017280005,0.6196959999999999,0.6196959999999999,25.28243477907738,286909089.7801,0.0006006102293848068,0.9777677089281104,0.0005872572879443694
Belize,7846.015831999998,7831.454486,366954,0.0321,0.43845,4810.565902,1,0.2,1.5,0.06,0.8,0.05,1,1,0.9615481265045698,1.0,0.15088172973340003,1.2950350507821216,78.19283433895633,28693173.33201738,2.4297273933614675e-06,0.8915981859035639,11.398795957040928,0.20383034672000006,31415.447391327994,78.19283433895633,101.26246118894832,101.26246118894834,78.19283433895633,2.4297273933614675e-06,0.03519517727939477,0.8008,11.398795957040928,11.398795957040928,11.398795957040928,32671.73688490223,2.684776477596196,0.0,0.16002221979744002,1.2348814296114663,1.2348814296114663,114.89415564211036,42160869.989494964,0.01464363035994832,0.6805640713573209,0.0099659286972181
Benin,2009.9613840000002,2009.961384,10872298,0.032,0.44395,789.4404107,1,0.2,1.5,0.06,0.8,0.05,1,1,0.3302533219458435,1.0,0.0827798383359999,1.0884414267194695,4.782958425104379,52001749.3193455,9.34537104443554e-07,10.160565891567444,0.7817876370404017,0.033146515334399995,4044.042304608001,4.78295842510438,5.205970092160518,5.205970092160518,4.782958425104379,9.34537104443554e-07,0.0015139187593753117,0.4024,0.7817876370404016,0.7817876370404017,0.7817876370404018,12245.27366077838,1.3664243207731153,0.4048000000000001,0.03111069389823996,1.3656408157072464,1.3106893840771974,5.7299746165331,62297991.56338359,0.0028507884092429407,0.8347259360109157,0.002379627023274383
Bhutan,8253.293783,8105.796967,797765,0.067,0.39377,2804.000223,1,0.2,1.5,0.06,0.8,0.05,1,1,0.1855753942784819,1.0,0.0440194670979999,1.0410950250338622,166.88157337926035,133132278.38690561,3.543236993968664e-06,2.826670460493411,39.28607171492101,0.097201643472,16605.627091396,166.88157337926035,173.73957581497135,173.73957581497135,166.88157337926035,3.543236993968664e-06,0.006113830665274512,0.4024,39.28607171492101,45.548457755933796,39.28607171492101,89481.83651156319,1.3601567063964546,0.6072000000000002,0.017600320409919958,1.3663742721658703,1.2839028548637712,180.76829006765936,144210614.92582628,0.021902563366883045,0.9231794653630822,0.020219996739120116
Bolivia,6707.9561840000015,6707.956184000001,10887882,0.039,0.68911,3104.956089,1,0.2,1.5,0.06,0.8,0.05,1,1,0.4218342004210295,1.0,0.17059334626300002,1.1184116172586664,30.621530979280752,333403615.96175325,9.79213483615464e-07,10.661560862414104,5.812818479787948,0.11002987379200002,13496.407842208,30.621530979280752,34.24747598547374,34.24747598547374,30.621530979280752,9.79213483615464e-07,0.005166049689728176,0.4024,5.812818479787948,5.812818479787948,5.812818479787948,31994.57945500232,1.3612864779637024,0.6072000000000001,0.08556523962095999,0.9075797391178789,0.8528001747448792,36.60498426998771,398550749.3434823,0.0054569504131972285,0.8365399300113135,0.004564956916731218
Bosnia and Herzegovina,11327.48741,11179.34991,3516816,0.077,0.3994,4708.718261,1,0.2,1.5,0.06,0.8,0.05,1,1,0.3239322323570031,1.0,0.14356445648199986,1.0863728261278711,64.30563452985089,226151084.4047321,8.656680822054292e-07,3.044395362189369,26.981271658743093,0.040146708388799995,22790.904668919997,64.30563452985089,69.85989392014014,69.85989392014014,64.30563452985089,8.656680822054292e-07,0.004004885732212028,0.4024,26.981271658743093,27.083422739239715,26.981271658743093,70357.01419117294,1.362821459873175,0.0,0.06227545305327995,0.9931611760975999,0.9931611760975999,71.01315942526234,249740215.2773134,0.006269100715359996,0.9055453249834522,0.00567695484464466
Botswana,15723.23706,15513.44193,2250260,0.0279999999999999,0.5771,6788.042745000001,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2811780767140953,1.0,0.08310013303600002,1.072381366204197,43.583976688537504,98075279.3831484,3.6836330805229436e-07,0.8289132175777558,4.334415957789558,0.123212191968,31635.152964719993,43.583976688537504,46.73864446586572,46.73864446586572,43.583976688537504,3.6836330805229436e-07,0.0013605717342413102,0.4024,4.334415957789557,4.334415957789558,4.334415957789558,112509.31557116717,1.366333992749727,0.8096000000000001,0.04514860614096,1.3144007345812754,1.2086215263589095,49.417958203195596,111203254.62632293,0.003142988814238205,0.8819461239035805,0.0027719468021896953
Brazil,14023.691619999998,14023.69162,207652865,0.036,0.8593299999999999,8649.948492,1,0.2,1.5,0.06,0.8,0.05,1,1,0.265575010187584,1.0,0.213762613672,1.0672752033830792,25.53058991255163,5301500140.481445,2.3281352018243858e-07,48.34439447661869,4.1529778721412285,0.0295828236384,14248.070685919996,25.530589912551626,27.24816554140853,27.24816554140853,25.53058991255163,2.3281352018243858e-07,0.0007851387322213404,0.20319999999999996,4.1529778721412285,4.1529778721412285,4.1529778721412285,53649.89226906604,0.6898316587161059,0.20240000000000002,0.04209415191007998,0.6710987929249718,0.6443605260572522,26.30783798119292,5462897928.750526,0.0018759566805985517,0.9704556463668002,0.0018205327530263844
Bulgaria,17794.52661,17709.07519,7127822,0.06,0.74266,7350.795801,1,0.2,1.5,0.06,0.8,0.05,1,1,0.3230784715072762,1.0,0.4390931068799999,1.0860934296450326,39.04794265134073,278326784.6849648,2.609258475697261e-07,1.85983299667614,9.530223944231437,0.06900657241439999,35802.587539320004,39.04794265134073,42.40971395477721,42.40971395477721,39.04794265134073,2.609258475697261e-07,0.0018857378215274552,0.4024,9.530223944231437,9.530223944231437,9.530223944231437,110817.0017404384,1.3655865072087607,0.8096000000000002,0.19047114464304,0.90190815597248,0.8293251695832832,42.14113501475163,300374509.263117,0.002368207704444891,0.9265992156516877,0.00219437940143892
