iso3,hazard,rp,gdp_pc_pp,pop,urbanization_rate,prepare_scaleup,borrowing_ability,avg_prod_k,tau_tax,rho,max_increased_spending,shareable,income_elasticity,T_rebuild_K,macro_multiplier_Gamma,dk,fa,error_incl,error_excl,max_aid,need,aid,unif_aid
FIN,Storm surge,2500.0,49418.77939735639,5556106.0,0.85681,0.8666666666666666,0.8916666666666666,0.1999180459504058,0.4250194437955085,0.06,0.05,0.8,1.5,3.0,1.132175543054033,0.0,0.0,0.0,0.06666666666666671,2203.253914798806,0.0,0.0,
FIN,Storm surge,5000.0,49418.77939735639,5556106.0,0.85681,0.8666666666666666,0.8916666666666666,0.1999180459504058,0.4250194437955085,0.06,0.05,0.8,1.5,3.0,1.132175543054033,0.0,0.0,0.0,0.06666666666666671,2203.253914798806,0.0,0.0,
FIN,Tsunami,10.0,49418.77939735639,5556106.0,0.85681,0.8666666666666666,0.8916666666666666,0.1999180459504058,0.4250194437955085,0.06,0.05,0.8,1.5,3.0,1.132175543054033,0.0,0.0,0.0,0.06666666666666671,2203.253914798806,0.0,0.0,
FIN,Tsunami,25.0,49418.77939735639,5556106.0,0.85681,0.8666666666666666,0.8916666666666666,0.1999180459504058,0.4250194437955085,0.06,0.05,0.8,1.5,3.0,1.132175543054033,0.0,0.0,0.0,0.06666666666666671,2203.253914798806,0.0,0.0,
FIN,Tsunami,50.0,49418.77939735639,5556106.0,0.85681,0.8666666666666666,0.8916666666666666,0.1999180459504058,0.4250194437955085,0.06,0.05,0.8,1.5,3.0,1.132175543054033,0.0,0.0,0.0,0.06666666666666671,2203.253914798806,0.0,0.0,
FIN,Tsunami,100.0,49418.77939735639,5556106.0,0.85681,0.8666666666666666,0.8916666666666666,0.1999180459504058,0.4250194437955085,0.06,0.05,0.8,1.5,3.0,1.132175543054033,0.0,0.0,0.0,0.06666666666666671,2203.253914798806,0.0,0.0,
FIN,Tsunami,250.0,49418.77939735639,5556106.0,0.85681,0.8666666666666666,0.8916666666666666,0.1999180459504058,0.4250194437955085,0.06,0.05,0.8,1.5,3.0,1.132175543054033,0.0,0.0,0.0,0.06666666666666671,2203.253914798806,0.0,0.0,
FIN,Tsunami,500.0,49418.77939735639,5556106.0,0.85681,0.8666666666666666,0.8916666666666666,0.1999180459504058,0.4250194437955085,0.06,0.05,0.8,1.5,3.0,1.132175543054033,0.0,0.0,0.0,0.06666666666666671,2203.253914798806,0.0,0.0,
FIN,Tsunami,1000.0,49418.77939735639,5556106.0,0.85681,0.8666666666666666,0.8916666666666666,0.1999180459504058,0.4250194437955085,0.06,0.05,0.8,1.5,3.0,1.132175543054033,0.0,0.0,0.0,0.06666666666666671,2203.253914798806,0.0,0.0,
FIN,Tsunami,2500.0,49418.77939735639,5556106.0,0.85681,0.8666666666666666,0.8916666666666666,0.1999180459504058,0.4250194437955085,0.06,0.05,0.8,1.5,3.0,1.132175543054033,0.0,0.0,0.0,0.06666666666666671,2203.253914798806,0.0,0.0,
FIN,Tsunami,5000.0,49418.77939735639,5556106.0,0.85681,0.8666666666666666,0.8916666666666666,0.1999180459504058,0.4250194437955085,0.06,0.05,0.8,1.5,3.0,1.132175543054033,0.0,0.0,0.0,0.06666666666666671,2203.253914798806,0.0,0.0,
FIN,Wind,10.0,49418.77939735639,5556106.0,0.85681,0.8666666666666666,0.8916666666666666,0.1999180459504058,0.4250194437955085,0.06,0.05,0.8,1.5,3.0,1.132175543054033,0.0,0.0,0.0,0.06666666666666671,2203.253914798806,0.0,0.0,
FIN,Wind,25.0,49418.77939735639,5556106.0,0.85681,0.8666666666666666,0.8916666666666666,0.1999180459504058,0.4250194437955085,0.06,0.05,0.8,1.5,3.0,1.132175543054033,0.0,0.0,0.0,0.06666666666666671,2203.253914798806,0.0,0.0,
FIN,Wind,50.0,49418.77939735639,5556106.0,0.85681,0.8666666666666666,0.8916666666666666,0.1999180459504058,0.4250194437955085,0.06,0.05,0.8,1.5,3.0,1.132175543054033,0.0,0.0,0.0,0.06666666666666671,2203.253914798806,0.0,0.0,
FIN,Wind,100.0,49418.77939735639,5556106.0,0.85681,0.8666666666666666,0.8916666666666666,0.1999180459504058,0.4250194437955085,0.06,0.05,0.8,1.5,3.0,1.132175543054033,0.0,0.0,0.0,0.06666666666666671,2203.253914798806,0.0,0.0,
FIN,Wind,250.0,49418.77939735639,5556106.0,0.85681,0.8666666666666666,0.8916666666666666,0.1999180459504058,0.4250194437955085,0.06,0.05,0.8,1.5,3.0,1.132175543054033,0.0,0.0,0.0,0.06666666666666671,2203.253914798806,0.0,0.0,
FIN,Wind,500.0,49418.77939735639,5556106.0,0.85681,0.8666666666666666,0.8916666666666666,0.1999180459504058,0.4250194437955085,0.06,0.05,0.8,1.5,3.0,1.132175543054033,0.0,0.0,0.0,0.06666666666666671,2203.253914798806,0.0,0.0,
FIN,Wind,1000.0,49418.77939735639,5556106.0,0.85681,0.8666666666666666,0.8916666666666666,0.1999180459504058,0.4250194437955085,0.06,0.05,0.8,1.5,3.0,1.132175543054033,0.0,0.0,0.0,0.06666666666666671,2203.253914798806,0.0,0.0,
FIN,Wind,2500.0,49418.77939735639,5556106.0,0.85681,0.8666666666666666,0.8916666666666666,0.1999180459504058,0.4250194437955085,0.06,0.05,0.8,1.5,3.0,1.132175543054033,0.0,0.0,0.0,0.06666666666666671,2203.253914798806,0.0,0.0,
FIN,Wind,5000.0,49418.77939735639,5556106.0,0.85681,0.8666666666666666,0.8916666666666666,0.1999180459504058,0.4250194437955085,0.06,0.05,0.8,1.5,3.0,1.132175543054033,0.0,0.0,0.0,0.06666666666666671,2203.253914798806,0.0,0.0,
FJI,Earthquake,10.0,12388.1085288836,929766.0,0.58229,1.0,0.6875,0.4620055737591007,0.2306322689410461,0.06,0.05,0.8,1.5,3.0,1.379760199346917,33.26597307892287,0.00298048788704,0.0,0.0,425.84123068037377,18.14910467536969,12.477509464316661,4186.398313703062
FJI,Earthquake,25.0,12388.1085288836,929766.0,0.58229,1.0,0.6875,0.4620055737591007,0.2306322689410461,0.06,0.05,0.8,1.5,3.0,1.379760199346917,81.35407461837366,0.0072889746344153,0.0,0.0,425.84123068037377,44.384801626386334,30.514551118140606,4186.398313703062
FJI,Earthquake,50.0,12388.1085288836,929766.0,0.58229,1.0,0.6875,0.4620055737591007,0.2306322689410461,0.06,0.05,0.8,1.5,3.0,1.379760199346917,163.83918566357198,0.0146792852604745,0.0,0.0,425.84123068037377,89.38666917936969,61.45333506081666,4186.398313703062
FJI,Earthquake,100.0,12388.1085288836,929766.0,0.58229,1.0,0.6875,0.4620055737591007,0.2306322689410461,0.06,0.05,0.8,1.5,3.0,1.379760199346917,323.9722743436429,0.029026520196092604,0.0,0.0,425.84123068037377,176.7513821114036,121.51657520158997,4186.398313703063
FJI,Earthquake,250.0,12388.1085288836,929766.0,0.58229,1.0,0.6875,0.4620055737591007,0.2306322689410461,0.06,0.05,0.8,1.5,3.0,1.379760199346917,797.422708306174,0.0714456395824793,0.0,0.0,425.84123068037377,435.05440737385914,299.0999050695282,4186.398313703063
FJI,Earthquake,500.0,12388.1085288836,929766.0,0.58229,1.0,0.6875,0.4620055737591007,0.2306322689410461,0.06,0.05,0.8,1.5,3.0,1.379760199346917,1418.8592193237037,0.12712367398892452,0.0,0.0,425.84123068037377,774.09503188214,425.84123068037377,3349.818466680523
FJI,Earthquake,1000.0,12388.1085288836,929766.0,0.58229,1.0,0.6875,0.4620055737591007,0.2306322689410461,0.06,0.05,0.8,1.5,3.0,1.379760199346917,1953.2587925011094,0.1750035736965262,0.0,0.0,425.84123068037377,1065.65042300385,425.84123068037377,2433.3287697245846
FJI,Earthquake,2500.0,12388.1085288836,929766.0,0.58229,1.0,0.6875,0.4620055737591007,0.2306322689410461,0.06,0.05,0.8,1.5,3.0,1.379760199346917,2928.568218553801,0.26238709690113604,0.0,0.0,425.84123068037377,1597.7554909154296,425.84123068037377,1622.9503497301362
FJI,Earthquake,5000.0,12388.1085288836,929766.0,0.58229,1.0,0.6875,0.4620055737591007,0.2306322689410461,0.06,0.05,0.8,1.5,3.0,1.379760199346917,3921.9002559823402,0.35138536844847745,0.0,0.0,425.84123068037377,2139.693256629287,425.84123068037377,1211.89232369194
FJI,Flood,10.0,12388.1085288836,929766.0,0.58229,1.0,0.6875,0.4620055737591007,0.2306322689410461,0.06,0.05,0.8,1.5,3.0,1.379760199346917,0.0,0.0,0.0,0.0,425.84123068037377,0.0,0.0,
FJI,Flood,25.0,12388.1085288836,929766.0,0.58229,1.0,0.6875,0.4620055737591007,0.2306322689410461,0.06,0.05,0.8,1.5,3.0,1.379760199346917,0.0,0.0,0.0,0.0,425.84123068037377,0.0,0.0,
FJI,Flood,50.0,12388.1085288836,929766.0,0.58229,1.0,0.6875,0.4620055737591007,0.2306322689410461,0.06,0.05,0.8,1.5,3.0,1.379760199346917,0.0,0.0,0.0,0.0,425.84123068037377,0.0,0.0,
FJI,Flood,100.0,12388.1085288836,929766.0,0.58229,1.0,0.6875,0.4620055737591007,0.2306322689410461,0.06,0.05,0.8,1.5,3.0,1.379760199346917,0.0,0.0,0.0,0.0,425.84123068037377,0.0,0.0,
FJI,Flood,250.0,12388.1085288836,929766.0,0.58229,1.0,0.6875,0.4620055737591007,0.2306322689410461,0.06,0.05,0.8,1.5,3.0,1.379760199346917,0.0,0.0,0.0,0.0,425.84123068037377,0.0,0.0,
FJI,Flood,500.0,12388.1085288836,929766.0,0.58229,1.0,0.6875,0.4620055737591007,0.2306322689410461,0.06,0.05,0.8,1.5,3.0,1.379760199346917,0.0,0.0,0.0,0.0,425.84123068037377,0.0,0.0,
FJI,Flood,1000.0,12388.1085288836,929766.0,0.58229,1.0,0.6875,0.4620055737591007,0.2306322689410461,0.06,0.05,0.8,1.5,3.0,1.379760199346917,0.0,0.0,0.0,0.0,425.84123068037377,0.0,0.0,
FJI,Flood,2500.0,12388.1085288836,929766.0,0.58229,1.0,0.6875,0.4620055737591007,0.2306322689410461,0.06,0.05,0.8,1.5,3.0,1.379760199346917,0.0,0.0,0.0,0.0,425.84123068037377,0.0,0.0,
FJI,Flood,5000.0,12388.1085288836,929766.0,0.58229,1.0,0.6875,0.4620055737591007,0.2306322689410461,0.06,0.05,0.8,1.5,3.0,1.379760199346917,0.0,0.0,0.0,0.0,425.84123068037377,0.0,0.0,
FJI,Storm surge,10.0,12388.1085288836,929766.0,0.58229,1.0,0.6875,0.4620055737591007,0.2306322689410461,0.06,0.05,0.8,1.5,3.0,1.379760199346917,678.8129059890596,0.07571045662256845,0.0,0.0,425.84123068037377,368.81934886913086,253.56330234752747,3349.118650962449
FJI,Storm surge,25.0,12388.1085288836,929766.0,0.58229,1.0,0.6875,0.4620055737591007,0.2306322689410461,0.06,0.05,0.8,1.5,3.0,1.379760199346917,1823.1581525397091,0.20334341761345992,0.0,0.0,425.84123068037377,990.576338152269,425.84123068037377,2094.1972731562173
FJI,Storm surge,50.0,12388.1085288836,929766.0,0.58229,1.0,0.6875,0.4620055737591007,0.2306322689410461,0.06,0.05,0.8,1.5,3.0,1.379760199346917,1972.0552774012403,0.21995045206079236,0.0,0.0,425.84123068037377,1071.476598231886,425.84123068037377,1936.0779970694266
FJI,Storm surge,100.0,12388.1085288836,929766.0,0.58229,1.0,0.6875,0.4620055737591007,0.2306322689410461,0.06,0.05,0.8,1.5,3.0,1.379760199346917,2166.997314800259,0.24169304200891484,0.0,0.0,425.84123068037377,1177.3944360725925,425.84123068037377,1761.9093505582453
FJI,Storm surge,250.0,12388.1085288836,929766.0,0.58229,1.0,0.6875,0.4620055737591007,0.2306322689410461,0.06,0.05,0.8,1.5,3.0,1.379760199346917,2419.241849421947,0.26982678656247383,0.0,0.0,425.84123068037377,1314.4464340445745,425.84123068037377,1578.2022092968796
FJI,Storm surge,500.0,12388.1085288836,929766.0,0.58229,1.0,0.6875,0.4620055737591007,0.2306322689410461,0.06,0.05,0.8,1.5,3.0,1.379760199346917,2455.385906399012,0.27385806386109646,0.0,0.0,425.84123068037377,1334.0845809362377,425.84123068037377,1554.9705737215932
FJI,Storm surge,1000.0,12388.1085288836,929766.0,0.58229,1.0,0.6875,0.4620055737591007,0.2306322689410461,0.06,0.05,0.8,1.5,3.0,1.379760199346917,2525.1870778431366,0.28164324077243524,0.0,0.0,425.84123068037377,1372.0096444923208,425.84123068037377,1511.9881077652028
FJI,Storm surge,2500.0,12388.1085288836,929766.0,0.58229,1.0,0.6875,0.4620055737591007,0.2306322689410461,0.06,0.05,0.8,1.5,3.0,1.379760199346917,2733.841753875459,0.30491525086455895,0.0,0.0,425.84123068037377,1485.3779689212924,425.84123068037377,1396.5888209033178
FJI,Storm surge,5000.0,12388.1085288836,929766.0,0.58229,1.0,0.6875,0.4620055737591007,0.2306322689410461,0.06,0.05,0.8,1.5,3.0,1.379760199346917,3071.9831499031698,0.34262938280044086,0.0,0.0,425.84123068037377,1669.1003000795768,425.84123068037377,1242.8625566196652
FJI,Tsunami,10.0,12388.1085288836,929766.0,0.58229,1.0,0.6875,0.4620055737591007,0.2306322689410461,0.06,0.05,0.8,1.5,3.0,1.379760199346917,51.941739096301696,0.005817195090048601,0.0,0.0,425.84123068037377,28.33814774162757,19.482476572368952,3349.1186509624495
FJI,Tsunami,25.0,12388.1085288836,929766.0,0.58229,1.0,0.6875,0.4620055737591007,0.2306322689410461,0.06,0.05,0.8,1.5,3.0,1.379760199346917,117.77110025460516,0.013189729070883,0.0,0.0,425.84123068037377,64.25304382899765,44.17396763243588,3349.1186509624495
FJI,Tsunami,50.0,12388.1085288836,929766.0,0.58229,1.0,0.6875,0.4620055737591007,0.2306322689410461,0.06,0.05,0.8,1.5,3.0,1.379760199346917,213.210610508595,0.023878440309773402,0.0,0.0,425.84123068037377,116.32251606888096,79.97172979735566,3349.118650962449
FJI,Tsunami,100.0,12388.1085288836,929766.0,0.58229,1.0,0.6875,0.4620055737591007,0.2306322689410461,0.06,0.05,0.8,1.5,3.0,1.379760199346917,385.5337429528381,0.04317770324161121,0.0,0.0,425.84123068037377,210.33781997411182,144.6072512322019,3349.1186509624495
FJI,Tsunami,250.0,12388.1085288836,929766.0,0.58229,1.0,0.6875,0.4620055737591007,0.2306322689410461,0.06,0.05,0.8,1.5,3.0,1.379760199346917,832.3739110303129,0.0932213959827704,0.0,0.0,425.84123068037377,454.12293229767613,312.2095159546523,3349.1186509624495
FJI,Tsunami,500.0,12388.1085288836,929766.0,0.58229,1.0,0.6875,0.4620055737591007,0.2306322689410461,0.06,0.05,0.8,1.5,3.0,1.379760199346917,1472.1419177822663,0.1648719678041638,0.0,0.0,425.84123068037377,803.1647743909898,425.84123068037377,2582.8601208071423
FJI,Tsunami,1000.0,12388.1085288836,929766.0,0.58229,1.0,0.6875,0.4620055737591007,0.2306322689410461,0.06,0.05,0.8,1.5,3.0,1.379760199346917,2561.2388067716242,0.2868449549517426,0.0,0.0,425.84123068037377,1397.3495106376217,425.84123068037377,1484.569358216585
FJI,Tsunami,2500.0,12388.1085288836,929766.0,0.58229,1.0,0.6875,0.4620055737591007,0.2306322689410461,0.06,0.05,0.8,1.5,3.0,1.379760199346917,5108.328081098561,0.5721052384601376,0.0,0.0,425.84123068037377,2786.979381003879,425.84123068037377,744.3407297345434
FJI,Tsunami,5000.0,12388.1085288836,929766.0,0.58229,1.0,0.6875,0.4620055737591007,0.2306322689410461,0.06,0.05,0.8,1.5,3.0,1.379760199346917,8180.929290283162,0.9000000000000001,0.0,0.0,425.84123068037377,4463.315763494706,425.84123068037377,473.156922978193
FJI,Wind,10.0,12388.1085288836,929766.0,0.58229,1.0,0.6875,0.4620055737591007,0.2306322689410461,0.06,0.05,0.8,1.5,3.0,1.379760199346917,171.67027843869386,0.0192261467986148,0.0,0.0,425.84123068037377,93.65912266092046,64.39064682938282,3349.11865096245
FJI,Wind,25.0,12388.1085288836,929766.0,0.58229,1.0,0.6875,0.4620055737591007,0.2306322689410461,0.06,0.05,0.8,1.5,3.0,1.379760199346917,248.12618712634554,0.027788796882363704,0.0,0.0,425.84123068037377,135.37160425677303,93.06797792653146,3349.1186509624495
FJI,Wind,50.0,12388.1085288836,929766.0,0.58229,1.0,0.6875,0.4620055737591007,0.2306322689410461,0.06,0.05,0.8,1.5,3.0,1.379760199346917,314.74627636711585,0.0352498881506305,0.0,0.0,425.84123068037377,171.7179023267154,118.05605784961683,3349.118650962449
FJI,Wind,100.0,12388.1085288836,929766.0,0.58229,1.0,0.6875,0.4620055737591007,0.2306322689410461,0.06,0.05,0.8,1.5,3.0,1.379760199346917,389.1675045032098,0.04358466496867311,0.0,0.0,425.84123068037377,212.32031177095678,145.97021434253278,3349.1186509624495
FJI,Wind,250.0,12388.1085288836,929766.0,0.58229,1.0,0.6875,0.4620055737591007,0.2306322689410461,0.06,0.05,0.8,1.5,3.0,1.379760199346917,500.14593301979875,0.05601365138114339,0.0,0.0,425.84123068037377,272.86743934413954,187.59636454909594,3349.1186509624495
FJI,Wind,500.0,12388.1085288836,929766.0,0.58229,1.0,0.6875,0.4620055737591007,0.2306322689410461,0.06,0.05,0.8,1.5,3.0,1.379760199346917,595.0862815904893,0.06664645919932151,0.0,0.0,425.84123068037377,324.66458112735353,223.20689952505555,3349.1186509624495
FJI,Wind,1000.0,12388.1085288836,929766.0,0.58229,1.0,0.6875,0.4620055737591007,0.2306322689410461,0.06,0.05,0.8,1.5,3.0,1.379760199346917,699.8743221546814,0.0783821554942735,0.0,0.0,425.84123068037377,381.83438380874213,262.5111388685102,3349.1186509624486
FJI,Wind,2500.0,12388.1085288836,929766.0,0.58229,1.0,0.6875,0.4620055737591007,0.2306322689410461,0.06,0.05,0.8,1.5,3.0,1.379760199346917,858.1875699438315,0.09611238678324212,0.0,0.0,425.84123068037377,468.20623587530605,321.8917871642729,3349.118650962449
FJI,Wind,5000.0,12388.1085288836,929766.0,0.58229,1.0,0.6875,0.4620055737591007,0.2306322689410461,0.06,0.05,0.8,1.5,3.0,1.379760199346917,992.402225100405,0.11114370546015129,0.0,0.0,425.84123068037377,541.4304827544287,372.2334568936697,3349.1186509624486
FRA,Earthquake,10.0,45904.41129725178,67971311.0,0.81509,0.7333333333333333,0.95,0.1766812468382362,0.4409633310206639,0.06,0.05,0.8,1.5,3.0,1.1102245751097186,381.694671430222,0.0084846915596931,0.0011409730120442094,0.13333333333333336,2180.45953661946,403.31953908175336,280.9792788936215,33116.027485126964
FRA,Earthquake,25.0,45904.41129725178,67971311.0,0.81509,0.7333333333333333,0.95,0.1766812468382362,0.4409633310206639,0.06,0.05,0.8,1.5,3.0,1.1102245751097186,953.8318648750212,0.0212027302947322,0.0028882699139685586,0.13333333333333336,2180.45953661946,1007.8710993302666,702.1501992000857,33116.027485126964
FRA,Earthquake,50.0,45904.41129725178,67971311.0,0.81509,0.7333333333333333,0.95,0.1766812468382362,0.4409633310206639,0.06,0.05,0.8,1.5,3.0,1.1102245751097186,1906.7366282747043,0.04238485204904831,0.005901445500974084,0.13333333333333336,2180.45953661946,2014.7625723578806,1403.6179254093233,33116.02748512696
FRA,Earthquake,100.0,45904.41129725178,67971311.0,0.81509,0.7333333333333333,0.95,0.1766812468382362,0.4409633310206639,0.06,0.05,0.8,1.5,3.0,1.1102245751097186,3809.621750875975,0.08468408897133302,0.012335863199575444,0.13333333333333336,2180.45953661946,4025.4554324319633,2180.45953661946,25748.16075966268
FRA,Earthquake,250.0,45904.41129725178,67971311.0,0.81509,0.7333333333333333,0.95,0.1766812468382362,0.4409633310206639,0.06,0.05,0.8,1.5,3.0,1.1102245751097186,9495.440317807288,0.21107416044920452,0.035672835116228,0.13333333333333336,2180.45953661946,10033.40339545831,2180.45953661946,10330.300648734275
FRA,Earthquake,500.0,45904.41129725178,67971311.0,0.81509,0.7333333333333333,0.95,0.1766812468382362,0.4409633310206639,0.06,0.05,0.8,1.5,3.0,1.1102245751097186,17731.98743180465,0.3941643815342626,0.08674836749336362,0.13333333333333336,2180.45953661946,18736.59113762686,2180.45953661946,5531.853304786557
FRA,Earthquake,1000.0,45904.41129725178,67971311.0,0.81509,0.7333333333333333,0.95,0.1766812468382362,0.4409633310206639,0.06,0.05,0.8,1.5,3.0,1.1102245751097186,26417.43322217019,0.5872331721295183,0.189690040471237,0.13333333333333336,2180.45953661946,27914.109858975247,2180.45953661946,3713.106888550473
FRA,Earthquake,2500.0,45904.41129725178,67971311.0,0.81509,0.7333333333333333,0.95,0.1766812468382362,0.4409633310206639,0.06,0.05,0.8,1.5,3.0,1.1102245751097186,44452.00917574877,0.9000000000000001,1.200000000000002,0.13333333333333336,2180.45953661946,46970.432636229154,2180.45953661946,2422.732818466066
FRA,Earthquake,5000.0,45904.41129725178,67971311.0,0.81509,0.7333333333333333,0.95,0.1766812468382362,0.4409633310206639,0.06,0.05,0.8,1.5,3.0,1.1102245751097186,63389.19985516511,0.9000000000000001,1.200000000000002,0.13333333333333336,2180.45953661946,60505.22314951771,2180.45953661946,2422.732818466066
FRA,Flood,10.0,45904.41129725178,67971311.0,0.81509,0.7333333333333333,0.95,0.1766812468382362,0.4409633310206639,0.06,0.05,0.8,1.5,3.0,1.1102245751097186,551.7076415246647,0.01521258628241872,0.0020596778648894485,0.13333333333333336,2180.45953661946,578.5038378355335,403.02434035875496,26492.821988101565
FRA,Flood,25.0,45904.41129725178,67971311.0,0.81509,0.7333333333333333,0.95,0.1766812468382362,0.4409633310206639,0.06,0.05,0.8,1.5,3.0,1.1102245751097186,1099.430983218645,0.03031531092728278,0.004168408042862191,0.13333333333333336,2180.45953661946,1152.829860158545,803.1381359104529,26492.82198810156
FRA,Flood,50.0,45904.41129725178,67971311.0,0.81509,0.7333333333333333,0.95,0.1766812468382362,0.4409633310206639,0.06,0.05,0.8,1.5,3.0,1.1102245751097186,1512.1262068568278,0.04169481924909615,0.005801188749555424,0.13333333333333336,2180.45953661946,1585.5695084101076,1104.6134241923749,26492.821988101565
FRA,Flood,100.0,45904.41129725178,67971311.0,0.81509,0.7333333333333333,0.95,0.1766812468382362,0.4409633310206639,0.06,0.05,0.8,1.5,3.0,1.1102245751097186,1674.402452625544,0.04616936555684964,0.006453887289092783,0.13333333333333336,2180.45953661946,1755.727439714649,1223.1567830012054,26492.821988101572
FRA,Flood,250.0,45904.41129725178,67971311.0,0.81509,0.7333333333333333,0.95,0.1766812468382362,0.4409633310206639,0.06,0.05,0.8,1.5,3.0,1.1102245751097186,1755.8896484152037,0.048416263920332124,0.006783955642873474,0.13333333333333336,2180.45953661946,1841.1724325889525,1282.6834613703033,26492.82198810157
FRA,Flood,500.0,45904.41129725178,67971311.0,0.81509,0.7333333333333333,0.95,0.1766812468382362,0.4409633310206639,0.06,0.05,0.8,1.5,3.0,1.1102245751097186,1820.163822309605,0.05018853666500108,0.007045403374234292,0.13333333333333336,2180.45953661946,1908.568374702176,1329.6359677091825,26492.82198810157
FRA,Flood,1000.0,45904.41129725178,67971311.0,0.81509,0.7333333333333333,0.95,0.1766812468382362,0.4409633310206639,0.06,0.05,0.8,1.5,3.0,1.1102245751097186,1890.6248774918959,0.052131404228967844,0.00733314082585638,0.13333333333333336,2180.45953661946,1982.4516921930292,1381.1080122278101,26492.821988101565
FRA,Flood,2500.0,45904.41129725178,67971311.0,0.81509,0.7333333333333333,0.95,0.1766812468382362,0.4409633310206639,0.06,0.05,0.8,1.5,3.0,1.1102245751097186,1994.2886578162834,0.05498979168611519,0.0077586169549398645,0.13333333333333336,2180.45953661946,2091.1503765115367,1456.834762303037,26492.821988101565
FRA,Flood,5000.0,45904.41129725178,67971311.0,0.81509,0.7333333333333333,0.95,0.1766812468382362,0.4409633310206639,0.06,0.05,0.8,1.5,3.0,1.1102245751097186,2081.502177893461,0.0573945856373119,0.008118573585196643,0.13333333333333336,2180.45953661946,2182.599818713142,1520.5445403701556,26492.821988101572
FRA,Storm surge,10.0,45904.41129725178,67971311.0,0.81509,0.7333333333333333,0.95,0.1766812468382362,0.4409633310206639,0.06,0.05,0.8,1.5,3.0,1.1102245751097186,12283.65636257991,0.3387050825740184,0.06829128197796953,0.13333333333333336,2180.45953661946,12880.2681231082,2180.45953661946,6437.634534589413
FRA,Storm surge,25.0,45904.41129725178,67971311.0,0.81509,0.7333333333333333,0.95,0.1766812468382362,0.4409633310206639,0.06,0.05,0.8,1.5,3.0,1.1102245751097186,22021.70300107334,0.6072184464652743,0.20612592113887396,0.13333333333333336,2180.45953661946,23091.28738291306,2180.45953661946,3590.8980521133694
FRA,Storm surge,50.0,45904.41129725178,67971311.0,0.81509,0.7333333333333333,0.95,0.1766812468382362,0.4409633310206639,0.06,0.05,0.8,1.5,3.0,1.1102245751097186,28418.977340116988,0.7836145674000138,0.4828510915203287,0.13333333333333336,2180.45953661946,29799.27450920352,2180.45953661946,2782.5663627644058
FRA,Storm surge,100.0,45904.41129725178,67971311.0,0.81509,0.7333333333333333,0.95,0.1766812468382362,0.4409633310206639,0.06,0.05,0.8,1.5,3.0,1.1102245751097186,35725.467098967456,0.9,1.2000000000000004,0.13333333333333336,2180.45953661946,37460.63724639527,2180.45953661946,2422.7328184660664
FRA,Storm surge,250.0,45904.41129725178,67971311.0,0.81509,0.7333333333333333,0.95,0.1766812468382362,0.4409633310206639,0.06,0.05,0.8,1.5,3.0,1.1102245751097186,46691.847962265274,0.9,1.2000000000000004,0.13333333333333336,2180.45953661946,48404.17851961416,2180.45953661946,2422.7328184660664
FRA,Storm surge,500.0,45904.41129725178,67971311.0,0.81509,0.7333333333333333,0.95,0.1766812468382362,0.4409633310206639,0.06,0.05,0.8,1.5,3.0,1.1102245751097186,53616.399688147896,0.9,1.2000000000000004,0.13333333333333336,2180.45953661946,48404.17851961416,2180.45953661946,2422.7328184660664
FRA,Storm surge,1000.0,45904.41129725178,67971311.0,0.81509,0.7333333333333333,0.95,0.1766812468382362,0.4409633310206639,0.06,0.05,0.8,1.5,3.0,1.1102245751097186,61394.27415303694,0.9,1.2000000000000004,0.13333333333333336,2180.45953661946,48404.17851961416,2180.45953661946,2422.7328184660664
FRA,Storm surge,2500.0,45904.41129725178,67971311.0,0.81509,0.7333333333333333,0.95,0.1766812468382362,0.4409633310206639,0.06,0.05,0.8,1.5,3.0,1.1102245751097186,73114.83271176412,0.9,1.2000000000000004,0.13333333333333336,2180.45953661946,48404.17851961416,2180.45953661946,2422.7328184660664
FRA,Storm surge,5000.0,45904.41129725178,67971311.0,0.81509,0.7333333333333333,0.95,0.1766812468382362,0.4409633310206639,0.06,0.05,0.8,1.5,3.0,1.1102245751097186,81536.47968578694,0.9,1.2000000000000004,0.13333333333333336,2180.45953661946,48404.17851961416,2180.45953661946,2422.7328184660664
FRA,Tsunami,10.0,45904.41129725178,67971311.0,0.81509,0.7333333333333333,0.95,0.1766812468382362,0.4409633310206639,0.06,0.05,0.8,1.5,3.0,1.1102245751097186,22.897372013294117,0.0006362321562297,8.488496070554117e-05,0.13333333333333336,2180.45953661946,24.19461998770259,16.85558525809947,26492.821988101572
FRA,Tsunami,25.0,45904.41129725178,67971311.0,0.81509,0.7333333333333333,0.95,0.1766812468382362,0.4409633310206639,0.06,0.05,0.8,1.5,3.0,1.1102245751097186,51.14187494724725,0.0014210410414097,0.00018974176969663534,0.13333333333333336,2180.45953661946,54.03931198256506,37.64738734785365,26492.82198810156
FRA,Tsunami,50.0,45904.41129725178,67971311.0,0.81509,0.7333333333333333,0.95,0.1766812468382362,0.4409633310206639,0.06,0.05,0.8,1.5,3.0,1.1102245751097186,93.17328979814187,0.0025889365398295,0.00034608753731526847,0.13333333333333336,2180.45953661946,98.45201180123625,68.58823488819459,26492.821988101572
