country,hazard,rp,gdp_pc_pp,gdp_pc_pp_A,pop,share1,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dk_event,fa,error_incl,error_excl,max_aid,need,aid,unif_aid
Albania,flood,1500.0,11359.1704,11424.62832,2876101,0.089,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.18394331291099994,1.118347494599629,2168.534236625886,0.09269342236355203,0.051081643541602155,0.5,99.392741,1297.538738882739,0.0,0.0
Albania,flood,2000.0,11359.1704,11424.62832,2876101,0.089,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.18394331291099994,1.118347494599629,1.3381924481109543e-11,5.717648576819557e-16,2.85882428840978e-16,0.5,99.392741,8.003664482948583e-12,0.0,0.0
Albania,surge,1.0,11359.1704,11424.62832,2876101,0.089,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.18394331291099994,1.118347494599629,0.0,0.0,0.0,0.5,99.392741,0.0,0.0,
Albania,surge,20.0,11359.1704,11424.62832,2876101,0.089,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.18394331291099994,1.118347494599629,0.0,0.0,0.0,0.5,99.392741,0.0,0.0,
Albania,surge,50.0,11359.1704,11424.62832,2876101,0.089,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.18394331291099994,1.118347494599629,0.0,0.0,0.0,0.5,99.392741,0.0,0.0,
Albania,surge,100.0,11359.1704,11424.62832,2876101,0.089,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.18394331291099994,1.118347494599629,0.0,0.0,0.0,0.5,99.392741,0.0,0.0,
Albania,surge,250.0,11359.1704,11424.62832,2876101,0.089,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.18394331291099994,1.118347494599629,0.0,0.0,0.0,0.5,99.392741,0.0,0.0,
Albania,surge,500.0,11359.1704,11424.62832,2876101,0.089,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.18394331291099994,1.118347494599629,0.0,0.0,0.0,0.5,99.392741,0.0,0.0,
Albania,surge,1000.0,11359.1704,11424.62832,2876101,0.089,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.18394331291099994,1.118347494599629,0.0,0.0,0.0,0.5,99.392741,0.0,0.0,
Albania,surge,1500.0,11359.1704,11424.62832,2876101,0.089,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.18394331291099994,1.118347494599629,0.0,0.0,0.0,0.5,99.392741,0.0,0.0,
Albania,surge,2000.0,11359.1704,11424.62832,2876101,0.089,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.18394331291099994,1.118347494599629,0.0,0.0,0.0,0.5,99.392741,0.0,0.0,
Albania,tsunami,1.0,11359.1704,11424.62832,2876101,0.089,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.18394331291099994,1.118347494599629,0.0,0.0,0.0,0.5,99.392741,0.0,0.0,
Albania,tsunami,20.0,11359.1704,11424.62832,2876101,0.089,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.18394331291099994,1.118347494599629,0.0,0.0,0.0,0.5,99.392741,0.0,0.0,
Albania,tsunami,50.0,11359.1704,11424.62832,2876101,0.089,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.18394331291099994,1.118347494599629,0.0,0.0,0.0,0.5,99.392741,0.0,0.0,
Albania,tsunami,100.0,11359.1704,11424.62832,2876101,0.089,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.18394331291099994,1.118347494599629,0.0,0.0,0.0,0.5,99.392741,0.0,0.0,
Albania,tsunami,250.0,11359.1704,11424.62832,2876101,0.089,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.18394331291099994,1.118347494599629,0.0,0.0,0.0,0.5,99.392741,0.0,0.0,
Albania,tsunami,500.0,11359.1704,11424.62832,2876101,0.089,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.18394331291099994,1.118347494599629,0.0,0.0,0.0,0.5,99.392741,0.0,0.0,
Albania,tsunami,1000.0,11359.1704,11424.62832,2876101,0.089,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.18394331291099994,1.118347494599629,0.0,0.0,0.0,0.5,99.392741,0.0,0.0,
Albania,tsunami,1500.0,11359.1704,11424.62832,2876101,0.089,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.18394331291099994,1.118347494599629,0.0,0.0,0.0,0.5,99.392741,0.0,0.0,
Albania,tsunami,2000.0,11359.1704,11424.62832,2876101,0.089,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.18394331291099994,1.118347494599629,0.0,0.0,0.0,0.5,99.392741,0.0,0.0,
Albania,wind,1.0,11359.1704,11424.62832,2876101,0.089,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.18394331291099994,1.118347494599629,0.0,0.0,0.0,0.5,99.392741,0.0,0.0,
Albania,wind,20.0,11359.1704,11424.62832,2876101,0.089,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.18394331291099994,1.118347494599629,0.0,0.0,0.0,0.5,99.392741,0.0,0.0,
Albania,wind,50.0,11359.1704,11424.62832,2876101,0.089,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.18394331291099994,1.118347494599629,0.0,0.0,0.0,0.5,99.392741,0.0,0.0,
Albania,wind,100.0,11359.1704,11424.62832,2876101,0.089,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.18394331291099994,1.118347494599629,0.0,0.0,0.0,0.5,99.392741,0.0,0.0,
Albania,wind,250.0,11359.1704,11424.62832,2876101,0.089,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.18394331291099994,1.118347494599629,0.0,0.0,0.0,0.5,99.392741,0.0,0.0,
Albania,wind,500.0,11359.1704,11424.62832,2876101,0.089,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.18394331291099994,1.118347494599629,0.0,0.0,0.0,0.5,99.392741,0.0,0.0,
Albania,wind,1000.0,11359.1704,11424.62832,2876101,0.089,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.18394331291099994,1.118347494599629,0.0,0.0,0.0,0.5,99.392741,0.0,0.0,
Albania,wind,1500.0,11359.1704,11424.62832,2876101,0.089,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.18394331291099994,1.118347494599629,0.0,0.0,0.0,0.5,99.392741,0.0,0.0,
Albania,wind,2000.0,11359.1704,11424.62832,2876101,0.089,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.18394331291099994,1.118347494599629,0.0,0.0,0.0,0.5,99.392741,0.0,0.0,
Algeria,earthquake,1.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878922,1.216243465076183,32.29654906090571,0.004872419953423401,0.0004896276669565673,0.09999999999999998,348.02950050000004,43.107024969711254,17.242809987884502,3538.859571365471
Algeria,earthquake,20.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878922,1.216243465076183,127.09127694260835,0.0191736297433339,0.001954844437789379,0.09999999999999998,348.02950050000004,169.63195783753713,67.85278313501486,3538.8595713654718
Algeria,earthquake,50.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878922,1.216243465076183,245.1118905171621,0.0369788135545049,0.0038398753916301107,0.09999999999999998,348.02950050000004,327.1570707127472,130.86282828509889,3538.8595713654713
Algeria,earthquake,100.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878922,1.216243465076183,456.9789956587394,0.0689421514522823,0.007404711915572121,0.09999999999999998,348.02950050000004,609.9414813435928,243.97659253743714,3538.8595713654704
Algeria,earthquake,250.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878922,1.216243465076183,749.3831499332118,0.1130557139590401,0.0127466533961998,0.09999999999999998,348.02950050000004,1000.2207386037649,348.02950050000004,3078.3893030483227
Algeria,earthquake,500.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878922,1.216243465076183,1015.1289762423937,0.15314746692639372,0.018084313495592093,0.09999999999999998,348.02950050000004,1354.918447907113,348.02950050000004,2272.5122882200285
Algeria,earthquake,1000.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878922,1.216243465076183,1312.6757871835512,0.1980368765030384,0.024694012816885918,0.09999999999999998,348.02950050000004,1752.0617397402477,348.02950050000004,1757.397443574911
Algeria,earthquake,1500.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878922,1.216243465076183,1497.824876095215,0.22596939998937443,0.0291938587423123,0.09999999999999998,348.02950050000004,1999.1849349702754,348.02950050000004,1540.16207732713
Algeria,earthquake,2000.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878922,1.216243465076183,0.0,0.0,0.0,0.09999999999999998,348.02950050000004,0.0,0.0,
Algeria,flood,1.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878922,1.216243465076183,3.8716015731556706,0.0006546544297436,6.550832829166123e-05,0.09999999999999998,348.02950050000004,5.096806208196875,2.03872248327875,3114.196422801614
Algeria,flood,20.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878922,1.216243465076183,32.664685898062714,0.005523316621116161,0.0005553993083427418,0.09999999999999998,348.02950050000004,43.00173215870162,17.20069286348065,3114.196422801615
Algeria,flood,50.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878922,1.216243465076183,77.80303804455399,0.01315582260750606,0.0013331205583304202,0.09999999999999998,348.02950050000004,102.42453925826996,40.96981570330799,3114.1964228016145
Algeria,flood,100.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878922,1.216243465076183,113.39701141735218,0.01916413856402132,0.00195385785914927,0.09999999999999998,348.02950050000004,149.20222940537417,59.68089176214967,3114.196422801615
Algeria,flood,250.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878922,1.216243465076183,241.3930560396679,0.04079551935730177,0.004253057630628188,0.09999999999999998,348.02950050000004,317.613151122108,127.0452604488432,3114.196422801615
Algeria,flood,500.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878922,1.216243465076183,300.5061694970834,0.050785658277975945,0.00535028349717544,0.09999999999999998,348.02950050000004,395.3912883472447,158.1565153388979,3114.1964228016145
Algeria,flood,1000.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878922,1.216243465076183,353.3701567007289,0.05971969245713674,0.006351264827952847,0.09999999999999998,348.02950050000004,464.94713155206955,185.97885262082784,3114.196422801615
Algeria,flood,1500.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878922,1.216243465076183,370.9050920450859,0.06268310327767086,0.006687503820411775,0.09999999999999998,348.02950050000004,488.01873999356695,195.2074959974268,3114.1964228016154
Algeria,flood,2000.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878922,1.216243465076183,0.0,0.0,0.0,0.09999999999999998,348.02950050000004,0.0,0.0,
Algeria,surge,1.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878922,1.216243465076183,0.0,0.0,0.0,0.09999999999999998,348.02950050000004,0.0,0.0,
Algeria,surge,20.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878922,1.216243465076183,0.0,0.0,0.0,0.09999999999999998,348.02950050000004,0.0,0.0,
Algeria,surge,50.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878922,1.216243465076183,0.0,0.0,0.0,0.09999999999999998,348.02950050000004,0.0,0.0,
Algeria,surge,100.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878922,1.216243465076183,0.0,0.0,0.0,0.09999999999999998,348.02950050000004,0.0,0.0,
Algeria,surge,250.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878922,1.216243465076183,0.0,0.0,0.0,0.09999999999999998,348.02950050000004,0.0,0.0,
Algeria,surge,500.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878922,1.216243465076183,0.0,0.0,0.0,0.09999999999999998,348.02950050000004,0.0,0.0,
Algeria,surge,1000.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878922,1.216243465076183,0.0,0.0,0.0,0.09999999999999998,348.02950050000004,0.0,0.0,
Algeria,surge,1500.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878922,1.216243465076183,0.0,0.0,0.0,0.09999999999999998,348.02950050000004,0.0,0.0,
Algeria,surge,2000.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878922,1.216243465076183,0.0,0.0,0.0,0.09999999999999998,348.02950050000004,0.0,0.0,
Algeria,tsunami,1.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878922,1.216243465076183,0.0,0.0,0.0,0.09999999999999998,348.02950050000004,0.0,0.0,
Algeria,tsunami,20.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878922,1.216243465076183,0.0,0.0,0.0,0.09999999999999998,348.02950050000004,0.0,0.0,
Algeria,tsunami,50.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878922,1.216243465076183,0.0,0.0,0.0,0.09999999999999998,348.02950050000004,0.0,0.0,
Algeria,tsunami,100.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878922,1.216243465076183,0.0,0.0,0.0,0.09999999999999998,348.02950050000004,0.0,0.0,
Algeria,tsunami,250.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878922,1.216243465076183,0.0,0.0,0.0,0.09999999999999998,348.02950050000004,0.0,0.0,
Algeria,tsunami,500.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878922,1.216243465076183,0.0,0.0,0.0,0.09999999999999998,348.02950050000004,0.0,0.0,
Algeria,tsunami,1000.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878922,1.216243465076183,0.0,0.0,0.0,0.09999999999999998,348.02950050000004,0.0,0.0,
Algeria,tsunami,1500.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878922,1.216243465076183,0.0,0.0,0.0,0.09999999999999998,348.02950050000004,0.0,0.0,
Algeria,tsunami,2000.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878922,1.216243465076183,0.0,0.0,0.0,0.09999999999999998,348.02950050000004,0.0,0.0,
Algeria,wind,1.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878922,1.216243465076183,0.0,0.0,0.0,0.09999999999999998,348.02950050000004,0.0,0.0,
Algeria,wind,20.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878922,1.216243465076183,0.0,0.0,0.0,0.09999999999999998,348.02950050000004,0.0,0.0,
Algeria,wind,50.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878922,1.216243465076183,0.0,0.0,0.0,0.09999999999999998,348.02950050000004,0.0,0.0,
Algeria,wind,100.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878922,1.216243465076183,0.0,0.0,0.0,0.09999999999999998,348.02950050000004,0.0,0.0,
Algeria,wind,250.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878922,1.216243465076183,0.0,0.0,0.0,0.09999999999999998,348.02950050000004,0.0,0.0,
Algeria,wind,500.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878922,1.216243465076183,0.0,0.0,0.0,0.09999999999999998,348.02950050000004,0.0,0.0,
Algeria,wind,1000.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878922,1.216243465076183,0.0,0.0,0.0,0.09999999999999998,348.02950050000004,0.0,0.0,
Algeria,wind,1500.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878922,1.216243465076183,0.0,0.0,0.0,0.09999999999999998,348.02950050000004,0.0,0.0,
Algeria,wind,2000.0,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878922,1.216243465076183,0.0,0.0,0.0,0.09999999999999998,348.02950050000004,0.0,0.0,
