country,gdp_pc_pp,gdp_pc_pp_A,pop,share1,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_needed,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Belarus,16752.098769999997,16742.2555,9507120,0.096,0.77046,4989.254611,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.5541666666666667,0.3864445367538237,1.0,0.43562942058399995,1.4952534211794433,57.92540330053277,550703760.2265611,6.401817479941752e-07,6.086284699990383,9.963587883078914,0.17237385200000002,83760.49384999998,57.925403300532764,86.61315745832063,86.61315745832063,57.92540330053277,6.401817479941752e-07,0.005088617633930993,1.0,9.963587883078914,24.51737278132884,9.963587883078914,216746.48205301925,3.392406098291642,3.2,0.4684550398,1.8799999999999992,1.639359999999999,94.43571181513134,897811644.5118715,0.005637246598870868,0.6133845151072546,0.0034577997715884274
Belgium,42094.57904999999,41945.69212,11348159,0.086,0.97897,41096.1573,5,0.2,1.5,0.06,0.8,0.05,0.0,0.425,0.2166915174374667,1.0,0.4831477469100001,1.2377188200249298,24.838212848376266,281867988.67921674,5.878966707604943e-08,0.6671544895360739,0.0,0.5792287,210472.89524999997,24.838212848376266,30.74272349822032,30.74272349822032,24.838212848376266,5.878966707604943e-08,0.00045875789873799734,0.9999999999999998,0.0,8.538882194238631,0.0,971301.9583737913,3.3990767471997887,0.0,0.5101755720000001,1.5399999999999996,1.5399999999999996,34.56463743301981,392245001.3672607,0.0008211184958510665,0.7186018628579095,0.000590057280745661
Belize,7846.015831999998,7831.454486,366954,0.0321,0.43845,4810.565902,5,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.9615481265045698,1.0,0.15088172973340003,2.3677508542469914,108.48841334840618,39810257.23185104,8.068180061572895e-06,2.96065094631442,0.0,0.2545334,39230.079159999994,108.48841334840618,256.8735333815895,256.8735333815895,108.48841334840618,8.068180061572895e-06,0.04909535293183224,1.0,0.0,15.88291515399942,0.0,40798.8722338939,3.3185050108569096,0.0,0.19982794680000004,1.5420478296114661,1.5420478296114661,381.51882317154303,139999858.2380904,0.04862580338106347,0.2843592681654565,0.013827197863396586
Benin,2009.9613840000002,2009.961384,10872298,0.032,0.44395,789.4404107,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.25,0.3302533219458435,1.0,0.0827798383359999,1.4100049693272154,4.927497709274808,53573223.48955307,2.1837297378401996e-06,23.74216046126053,0.13562412476179697,0.08237205599999999,10049.806920000003,4.927497709274808,6.947796256425949,6.94779625642595,4.927497709274808,2.1837297378401996e-06,0.0015758525854975892,1.0000000000000002,0.13562412476179694,0.8137447485707816,0.13562412476179697,30430.600548654023,3.397852728514365,1.6000000000000003,0.0773128575999999,3.393739601658167,3.1765402671520446,13.389212592734022,145571509.29355693,0.0066614277763328514,0.3680199769140145,0.002451538496460391
Bhutan,8253.293783,8105.796967,797765,0.067,0.39377,2804.000223,5,0.2,1.5,0.06,0.8,0.05,0.6,0.4166666666666667,0.1855753942784819,1.0,0.0440194670979999,1.190512128800842,190.07164844284378,151632508.62000525,5.440311698716663e-06,4.340090262326698,12.553450283332273,0.24155478000000002,41266.46891499999,190.07164844284378,226.2826028123752,226.28260281237522,190.07164844284378,5.440311698716663e-06,0.006964772895355972,1.0,12.553450283332273,51.774740874163385,12.553450283332273,222370.3690645208,3.389045494651565,2.4000000000000004,0.04373837079999989,3.3955623065752247,3.069588325144003,277.55293955389084,221422020.82320973,0.033629354152591766,0.6848122334728098,0.02302979312748448
Bolivia,6707.9561840000015,6707.956184000001,10887882,0.039,0.68911,3104.956089,5,0.2,1.5,0.06,0.8,0.05,0.5333333333333333,0.45,0.4218342004210295,1.0,0.17059334626300002,1.5489435584991276,32.571111820161,354630422.1067182,1.876099227083887e-06,20.426747004780566,1.4845383805656251,0.27343408,33539.78092,32.571111820161,50.45081384699318,50.45081384699318,32.571111820161,1.876099227083887e-06,0.00549652731587565,1.0,1.4845383805656251,6.185576585690104,1.484538380565625,79509.39228380298,3.3909556559548024,2.4000000000000004,0.21263727540000002,2.2554168467144113,2.0388968294298273,70.13239078651229,763593195.261433,0.010455105677910354,0.4644232351825799,0.004855594003110887
Bosnia and Herzegovina,11327.48741,11179.34991,3516816,0.077,0.3994,4708.718261,5,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.3239322323570031,1.0,0.14356445648199986,1.4004151588326512,68.50043656070845,240903431.3036844,1.4898446995636112e-06,5.2395096769405,0.0,0.09976816199999998,56637.43705,68.50043656070847,95.92904974627048,95.92904974627048,68.50043656070845,1.4898446995636112e-06,0.004266731753445783,1.0,0.0,28.854181497379063,0.0,174843.47463015147,3.3914657203888514,0.0,0.15476007219999988,2.468094374,2.468094374,122.21610261920925,429811545.148877,0.010789339082497313,0.5604861805660454,0.0060472754531808795
Botswana,15723.23706,15513.44193,2250260,0.0279999999999999,0.5771,6788.042745000001,5,0.2,1.5,0.06,0.8,0.05,0.6,0.7083333333333333,0.2811780767140953,1.0,0.08310013303600002,1.33555225114749,44.31258037266012,99714827.10938215,5.871839422984383e-07,1.3213165379964837,1.8734569880893568,0.30619332,78616.18529999998,44.31258037266012,59.1817664708603,59.1817664708603,44.31258037266012,5.871839422984383e-07,0.001384246771377677,1.0,1.873456988089357,4.408134089622017,1.873456988089357,279595.71464007744,3.39776677252884,3.2000000000000006,0.1121983254,3.266403415957444,2.8483037787148913,78.77394649190306,177261860.83286977,0.005010033633106277,0.5625283783035407,0.0028182860948774706
Brazil,14023.691619999998,14023.69162,207652865,0.036,0.8593299999999999,8649.948492,5,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.5458333333333333,0.265575010187584,1.0,0.213762613672,1.3118806279217272,25.998771110840497,5398719307.645262,3.712359754412966e-07,77.08821389145487,2.001302647811515,0.145584762,70118.45809999997,25.998771110840497,34.10728417008269,34.10728417008269,25.998771110840497,3.712359754412966e-07,0.0007998110648738608,0.9999999999999998,2.001302647811515,4.230586924322639,2.0013026478115146,264025.06037926197,3.3988599059956552,0.8000000000000002,0.20715625939999996,3.3026515399850975,3.196966690705574,41.949522033971796,8710938435.73487,0.002991332323234002,0.6197632261408372,0.0018539177711068707
Bulgaria,17794.52661,17709.07519,7127822,0.06,0.74266,7350.795801,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.7166666666666667,0.3230784715072762,1.0,0.4390931068799999,1.3991199067022253,39.97482018571294,284933402.76576877,3.884079599339897e-07,2.76850280179261,4.661060917660844,0.17148750599999998,88972.63305,39.97482018571294,55.929566688672935,55.929566688672935,39.97482018571294,3.884079599339897e-07,0.0019296198690759358,1.0,4.661060917660845,9.755708897429674,4.661060917660844,275390.16337087075,3.3969297778611525,3.2000000000000006,0.4733378346,2.2413224551999997,1.9544331809343998,62.73028307787163,447130291.78868115,0.003525257201426143,0.6372491598051504,0.0022464671897058654
Burkina Faso,1642.1858339999999,1594.576777,18646433,0.083,0.30688,649.7304837,5,0.2,1.5,0.06,0.8,0.05,0.8,0.4166666666666667,0.4056650918810229,1.0,0.037206592051,1.524413185280173,3.7362744317348064,69668190.86095613,1.3325274616784701e-06,24.846884034847662,0.41206250482607854,0.098161232,8210.92917,3.7362744317348064,5.695626007561724,5.695626007561724,3.7362744317348064,1.3325274616784701e-06,0.0014888122264812241,0.9999999999999998,0.4120625048260785,1.2361875144782353,0.41206250482607854,20240.659929418267,3.3976810031036933,2.4000000000000004,0.036203679399999994,3.393739601658167,3.0679405998989835,6.033661446766951,112506263.91182302,0.0036741648367957795,0.6192383289481438,0.002275183693817448
Burundi,721.1765615000002,721.1765615,10524117,0.069,0.12359,285.7274421,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.25,0.4629793127178333,1.0,0.10229098596046879,1.6113653647650148,2.5874855453053356,27231000.614602152,4.071850163861287e-06,42.852627530945355,0.1773746810090543,0.046660230000000004,3605.8828075000006,2.5874855453053356,4.1693845895351345,4.169384589535135,2.5874855453053356,4.071850163861287e-06,0.003825924310450896,1.0,0.1773746810090543,1.0788829390963404,0.1773746810090543,7788.431812065945,3.394122108120251,2.4000000000000004,0.1032671897007356,2.4697888508587624,2.2326891211763216,5.365709485585512,56469354.414311744,0.007440216130187574,0.4822261720013688,0.0035878669433231916
Cameroon,3346.8177929999997,3045.919165,23439189,0.045,0.54938,1032.648722,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.5666666666666667,0.4197375746029476,1.0,0.018028650735000002,1.5457627391180966,8.693484361062517,203768223.0074886,1.8570272043272077e-06,43.52721162036704,1.2537388891480368,0.09980292199999999,16734.088965,8.693484361062517,13.438064198436331,13.438064198436331,8.693484361062517,1.8570272043272077e-06,0.004269912098155558,1.0,1.2537388891480368,3.318720588921274,1.2537388891480368,39867.97936979951,3.393799593760064,3.2000000000000006,0.0161419416,1.8343680960785824,1.5995689797805237,24.4648443042998,573436109.5040565,0.007309882347186327,0.3553459916985697,0.0025975373918607934
Canada,43113.68397,43087.75737,36286425,0.066,0.82006,42157.92799,5,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.8333333333333333,0.3354838938558465,1.0,0.24114664264000005,1.4179403407042759,39.759128001524964,1442716616.2927356,1.0062929313498801e-07,3.6514772981457573,4.7770781472771775,0.66304528,215568.41984999998,39.75912800152496,56.376071504587216,56.376071504587216,39.759128001524964,1.0062929313498801e-07,0.0012965352579386977,0.9999999999999998,4.7770781472771775,6.614415896229938,4.7770781472771775,642559.6691763307,3.3981624135044433,3.2,0.30450452800000005,1.5066764561178578,1.313821869734772,61.283846797199246,2223771710.5180607,0.001421447697205432,0.6487701095705697,0.0009221927782648021
Central African Republic,647.8804448000001,647.8804448,4594621,0.033,0.4033199999999999,382.2131743000001,5,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.3147438330510679,1.0,0.009450034728799999,1.3864753139919979,3.5145600358139535,16148071.346311541,6.879942417592588e-06,31.610727910661677,0.0,0.03105314919999998,3239.4022240000004,3.514560035813953,4.872850729198878,4.872850729198878,3.5145600358139535,6.879942417592588e-06,0.0027770829310914892,1.0,0.0,0.5273121776220476,0.0,10292.18648256851,3.3945554250634453,0.0,0.009220104719999997,3.239282221184365,3.239282221184365,7.7196962171267245,35469078.352831006,0.011915309806132188,0.45527180564652775,0.00542470461027558
Chad,1845.9146790000002,1845.914679,14452543,0.049,0.22618,664.2956518999999,5,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.7532009944644721,1.0,0.035716833231,2.051664602775745,4.429843134694356,64022498.387424976,2.177681913020197e-06,31.473041488246658,0.0,0.052886108,9229.573395000001,4.429843134694356,9.088552355301559,9.088552355301559,4.429843134694356,2.177681913020197e-06,0.002722606710985445,1.0,0.0,0.919302436133263,0.0,12253.798737430308,3.3945747372335626,0.0,0.034576891799999995,3.393739601658167,3.393739601658167,11.751308984170754,169836298.40001413,0.006366117089732917,0.37696593125595135,0.002399809257215596
Chile,22706.72054,22706.72054,17909754,0.048,0.89697,13792.92605,5,0.2,1.5,0.06,0.8,0.05,0.8,0.9,0.3473941118185529,1.0,0.166982124336,1.4360094934359433,217.82333021204403,3901162259.5584764,1.769421875541927e-06,31.689910513174528,64.48904782996075,0.16560281999999998,113533.6027,217.82333021204403,312.79637007632755,312.79637007632755,217.82333021204403,1.769421875541927e-06,0.027622039711821318,1.0,64.48904782996075,90.37935487640449,64.48904782996075,326814.988618171,3.361002765332816,3.2000000000000006,0.18614685540000003,0.7738483999999998,0.6747958047999999,411.929061739562,7377548161.206367,0.01814128381128004,0.5287884503515817,0.009592901353955009
China,14399.447659999998,14400.88606,1378665000,0.052,0.5677800000000001,8123.180873,5,0.2,1.5,0.06,0.8,0.05,0.8,0.8166666666666667,0.2292163791392399,1.0,0.1958619195200559,1.2567204570848887,45.41349653916578,62609998206.16898,5.719300766322615e-07,788.4999791002169,5.399001529077076,0.44824216000000006,71997.23829999998,45.41349653916578,57.07207012852343,57.07207012852343,45.41349653916578,5.719300766322615e-07,0.0015293292243725395,1.0,5.399001529077076,9.610071167058681,5.399001529077076,314101.6299549192,3.3979144770021974,3.2000000000000006,0.22259948206360686,2.839823155,2.47632579116,67.24302519261278,92705605327.1735,0.004669833647814571,0.6753636739138684,0.0031538360089546505
Colombia,13124.324840000003,13124.32484,48653419,0.039,0.76708,5805.605335,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,1.0,0.2797792564799715,1.0,0.105013251287,1.3334300820542229,176.1936743874041,8572424665.119939,3.225502346235842e-06,156.93171713689551,43.248442240952414,0.14531889799999997,65621.62420000002,176.1936743874041,234.9419456958313,234.9419456958313,176.1936743874041,3.225502346235842e-06,0.016575751585242503,1.0,43.248442240952414,60.11295253300098,43.248442240952414,234547.85399609373,3.375846721203925,3.2,0.10893280159999999,1.41792,1.23642624,329.9573234432799,16053551909.60442,0.02514089886267093,0.5339892824584995,0.013424970544039357
Comoros,1411.152339,1411.152339,795601,0.045,0.28412,775.0800847,5,0.2,1.5,0.06,0.8,0.05,0.2666666666666666,0.1666666666666666,0.197958724460889,1.0,0.04162310617999998,1.2092990464788569,3.473456941662663,2763485.8162437566,1.8381710726318723e-06,1.4624507435569902,0.042669336744042725,0.10008367519999999,5644.609356000001,3.473456941662663,4.200448167538024,4.200448167538025,3.473456941662663,1.8381710726318723e-06,0.0011806113561286065,0.8000000000000002,0.042669336744042725,0.9600600767409619,0.04266933674404273,28514.072170207448,2.717832130486993,1.8000000000000003,0.03310544223999999,1.9758310806870099,1.798006283425179,6.630081897268262,5274899.787548526,0.004698345964523298,0.5238935197910304,0.002461433004550094
"Congo, Dem. Rep.",743.8943423999997,742.3079048999999,78736153,0.055,0.43015,444.50531680000006,5,0.2,1.5,0.06,0.8,0.05,0.4,0.375,0.2370560018580904,1.0,0.08344088217499998,1.2686140547259321,6.258343474859073,492757889.36305565,9.305074521713764e-06,732.6457712180569,0.2732364910139283,0.056768334,3719.4717119999978,6.258343474859072,7.939422491508549,7.939422491508549,6.258343474859073,9.305074521713764e-06,0.003973531477175713,1.0,0.2732364910139283,1.8215766067595218,0.2732364910139283,15690.26594073158,3.3937580805727587,1.6000000000000003,0.079148822,3.0999999999999996,2.9015999999999997,12.845757754154256,1011425547.9320259,0.017268255748135477,0.4871914599849242,0.008412946729327183
"Congo, Rep.",5301.395940999997,5301.397271,5125821,0.042,0.65798,1528.24483,5,0.2,1.5,0.06,0.8,0.05,0.0,0.075,0.3727534239023238,1.0,0.15384201525799984,1.47448244872916,30.32832450456443,155457562.64031097,2.881199421183959e-06,14.768512498292582,0.0,0.11646227599999992,26506.97970499998,30.32832450456443,44.71858218134275,44.71858218134275,30.32832450456443,2.881199421183959e-06,0.006888588275187079,0.9999999999999998,0.0,10.062057561059973,0.0,71111.29772464777,3.387256802099173,0.0,0.15756214879999986,1.8343680960785824,1.8343680960785824,75.67148936943674,387878509.3111356,0.01427387997644313,0.40078931652181615,0.005720818599873079
Costa Rica,15401.492499999998,15401.4925,4857274,0.042,0.77675,11824.6381,5,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.725,0.4818967549173638,1.0,0.19611013340199995,1.6400652721442184,59.26916557111366,287886576.93026555,9.887193123088552e-07,4.802480608975682,12.564900922036049,0.26912722,77007.4625,59.26916557111367,97.20530016214927,97.20530016214927,59.26916557111366,9.887193123088552e-07,0.00569751590583496,1.0,12.564900922036049,18.568819096605,12.564900922036047,159800.7492563533,3.392144184562413,4.0,0.20864231119999999,1.9841686693238025,1.6667016822319942,128.58203657199462,624558183.1081986,0.008348673777687107,0.460944367901096,0.0038482741572684388
Cote d'Ivoire,3424.7642100000007,3448.144013,23695919,0.057,0.54869,1526.197175,5,0.2,1.5,0.06,0.8,0.05,0.0,0.1875,0.5759764393620561,1.0,0.10944238212883545,1.7827948336435215,7.144406243831097,169293271.6569159,1.1297781234855654e-06,26.771130902085954,0.0,0.10841568399999998,17123.82105,7.144406243831095,12.737010540952596,12.737010540952596,7.144406243831097,1.1297781234855654e-06,0.001774018733272864,0.9999999999999998,0.0,1.6500753897115656,0.0,29730.07206504162,3.3964331480545313,0.0,0.11073971036073091,3.393739601658167,3.393739601658167,15.406717141380561,365076321.43806535,0.004498621276289429,0.46372021880262176,0.0020861016425510635
Croatia,21527.96766999999,21408.55151,4170600,0.073,0.5928399999999999,12090.66656,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.5708333333333333,0.2305224715316552,1.0,0.3197515696699999,1.2587019475155523,121.31762556916564,505967289.1987622,8.062537225922771e-07,3.3625617754433508,13.305600071274519,0.28301458,107639.83834999993,121.31762556916564,152.70273157187137,152.70273157187134,121.31762556916564,8.062537225922771e-07,0.00310684506772666,1.0,13.305600071274519,34.96362062524691,13.305600071274519,466938.5922977965,3.3951458471051295,3.2000000000000006,0.35458065799999994,2.4647497963999996,2.1492618224607996,173.27816581401356,722673918.343925,0.008048979284537064,0.7001322122683404,0.005635349672984978
Cyprus,31331.392999999975,31195.50622,1170125,0.079,0.6684,23324.20174,5,0.2,1.5,0.06,0.8,0.05,0.0,0.2125,0.2017477829141822,1.0,0.3706353399699999,1.2150474782973297,57.0634237733869,66771338.74283435,2.702958723199507e-07,0.3162799575983824,0.0,0.24233095999999996,156656.96499999985,57.06342377338689,69.33476915886564,69.33476915886564,57.0634237733869,2.702958723199507e-07,0.0029896409347119016,0.9999999999999998,0.0,54.1943148787004,0.0,776499.065997852,3.3941363250162024,0.0,0.3870059659999999,0.864900761904762,0.864900761904762,101.99450271134589,119346317.4851136,0.003255345292542402,0.5594754840354661,0.0018212858832477364
Czech Republic,31338.875210000006,31071.74837,10561633,0.0969999999999999,0.7298,18266.54969,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.9,0.2397998315707816,1.0,0.48699776193400013,1.2727767558875351,51.450789777658,543404359.1917754,1.8437709377969436e-07,1.9473231981077146,20.21928677022685,0.40017238,156694.37605,51.450789777658,65.48536930105911,65.48536930105911,51.450789777658,1.8437709377969436e-07,0.0010313475849651659,0.9999999999999998,20.21928677022685,33.882195059705055,20.21928677022685,653438.2239703475,3.398396318992694,4.0,0.4812709024000001,2.354,1.97736,69.60273351566526,735118527.1892563,0.0022209710160068395,0.7392064532361814,0.001641756107482774
Denmark,45991.22478,45686.48453,5731118,0.094,0.8784700000000001,53417.664280000005,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.9166666666666669,0.2301060640275851,1.0,0.45219752521800005,1.258070210060099,2.2754477896543412,13040859.785348209,4.365154675307392e-09,0.025017216532438352,0.36406053172415903,0.67076972,229956.12389999995,2.2754477896543412,2.862673078711225,2.8626730787112247,2.2754477896543412,4.365154675307392e-09,5.451480646236665e-05,1.0,0.364060531724159,0.541577650498749,0.36406053172415903,999348.3868918503,3.3999171633713554,3.2000000000000006,0.48524766240000006,1.3,1.1336,2.929792692865715,16790987.638351172,6.370329789824996e-05,0.7766582923069072,4.9475694559973e-05
Dominica,10151.342519999998,10174.03854,73543,0.038,0.6982,7144.454673,5,0.2,1.5,0.06,0.8,0.05,0.0,0.0,1.471708262030755,1.0,0.145975100122,3.1417216946879356,224.15305969355592,16484888.469043182,1.318624953597224e-05,0.9697563496240065,0.0,0.35200000000000004,40605.37007999999,224.15305969355592,704.2265305699245,704.2265305699245,224.15305969355592,1.318624953597224e-05,0.11509236986532784,0.8,0.0,23.73327830695945,0.0,27590.63812278268,2.5546819807987653,0.0,0.18138598064,1.1842881578295283,1.1842881578295283,917.647971824445,67486584.79188515,0.09039671058448781,0.24426911689010805,0.022081124664243522
Dominican Republic,14098.87587,14098.875869999998,10648791,0.049,0.7984100000000001,6722.223536,5,0.2,1.5,0.06,0.8,0.05,0.6,1.0,0.3771503990888722,1.0,0.156210215263,1.4811531592444391,160.845121430554,1712806081.4835906,2.339943102013234e-06,24.917565045230607,19.50218154293243,0.30391702,70494.37934999999,160.845121430554,238.2362597559205,238.2362597559205,160.845121430554,2.339943102013234e-06,0.015833728954755783,1.0,19.50218154293243,32.50363590488739,19.50218154293243,186913.17713119695,3.376378794361466,3.2000000000000006,0.16835893340000002,1.5489973692170462,1.3507257059572644,266.5528489261405,2838465578.6690445,0.018905964658737045,0.6034267578776575,0.01140836495857127
