country,gdp_pc_pp,gdp_pc_pp_A,pop,share1,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_needed,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Benin,2009.9613840000002,2009.961384,10872298,0.032,0.44395,789.4404107,4,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.25,0.3302533219458435,1.0,0.0827798383359999,1.3340861345725725,4.927497709274808,53573223.48955307,2.046196311637536e-06,22.24685606662416,0.13562412476179697,0.08237205599999999,10049.806920000003,4.927497709274808,6.5737063720816336,6.5737063720816336,4.927497709274808,2.046196311637536e-06,0.0015758525854975892,1.0000000000000002,0.13562412476179694,0.8137447485707816,0.13562412476179697,30430.600548654023,3.397852728514365,1.6000000000000003,0.0773128575999999,3.393739601658167,3.1765402671520446,12.54594694033885,136403273.8275522,0.006241884565648376,0.39275614130261277,0.002451538496460391
Bhutan,8253.293783,8105.796967,797765,0.067,0.39377,2804.000223,4,0.2,1.5,0.06,0.8,0.05,0.6,0.4166666666666667,0.1855753942784819,1.0,0.0440194670979999,1.1552358275186412,190.07164844284378,151632508.62000525,5.243190689197304e-06,4.182834020167487,12.553450283332273,0.24155478000000002,41266.46891499999,190.07164844284378,219.5775780767009,219.57757807670086,190.07164844284378,5.243190689197304e-06,0.006964772895355972,1.0,12.553450283332273,51.774740874163385,12.553450283332273,222370.3690645208,3.389045494651565,2.4000000000000004,0.04373837079999989,3.3955623065752247,3.069588325144003,267.49625187314,213399147.37557554,0.0324108481905884,0.710558174598219,0.02302979312748448
Bolivia,6707.9561840000015,6707.956184000001,10887882,0.039,0.68911,3104.956089,4,0.2,1.5,0.06,0.8,0.05,0.5333333333333333,0.45,0.4218342004210295,1.0,0.17059334626300002,1.4472980702122258,32.571111820161,354630422.1067182,1.7421919259282713e-06,18.968780110859754,1.4845383805656251,0.27343408,33539.78092,32.571111820161,47.140107281985635,47.140107281985635,32.571111820161,1.7421919259282713e-06,0.00549652731587565,1.0,1.4845383805656251,6.185576585690104,1.484538380565625,79509.39228380298,3.3909556559548024,2.4000000000000004,0.21263727540000002,2.2554168467144113,2.0388968294298273,65.1266645230832,709091438.3809162,0.009708868504303157,0.5001194527414595,0.004855594003110888
Bosnia and Herzegovina,11327.48741,11179.34991,3516816,0.077,0.3994,4708.718261,4,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.3239322323570031,1.0,0.14356445648199986,1.3262720275273097,68.50043656070845,240903431.3036844,1.4047135904274984e-06,4.940119230232874,0.0,0.09976816199999998,56637.43705,68.50043656070847,90.85021288387664,90.85021288387664,68.50043656070845,1.4047135904274984e-06,0.004266731753445783,1.0,0.0,28.854181497379063,0.0,174843.47463015147,3.3914657203888514,0.0,0.15476007219999988,2.468094374,2.468094374,115.23256106396272,405251714.4707211,0.010172826231723239,0.5944538238865104,0.0060472754531808795
Botswana,15723.23706,15513.44193,2250260,0.0279999999999999,0.5771,6788.042745000001,4,0.2,1.5,0.06,0.8,0.05,0.6,0.7083333333333333,0.2811780767140953,1.0,0.08310013303600002,1.2734195020049206,44.31258037266012,99714827.10938215,5.546554881201074e-07,1.2481190586971531,1.8734569880893568,0.30619332,78616.18529999998,44.31258037266012,56.42850403070586,56.42850403070587,44.31258037266012,5.546554881201074e-07,0.001384246771377677,1.0,1.873456988089357,4.408134089622017,1.873456988089357,279595.71464007744,3.39776677252884,3.2000000000000006,0.1121983254,3.266403415957444,2.8483037787148913,74.41007594926174,167442017.50558573,0.004732490877375459,0.5955185478224173,0.002818286094877471
Brazil,14023.691619999998,14023.69162,207652865,0.036,0.8593299999999999,8649.948492,4,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.5458333333333333,0.265575010187584,1.0,0.213762613672,1.254131050170958,25.998771110840497,5398719307.645262,3.5141728038602805e-07,72.97280508266704,2.001302647811515,0.145584762,70118.45809999997,25.998771110840497,32.605866116392754,32.605866116392754,25.998771110840497,3.5141728038602805e-07,0.0007998110648738608,0.9999999999999998,2.001302647811515,4.230586924322639,2.0013026478115146,264025.06037926197,3.3988599059956552,0.8000000000000002,0.20715625939999996,3.3026515399850975,3.196966690705574,39.71001713707362,8245898827.712435,0.002831637931943745,0.6547156859967158,0.0018539177711068707
Bulgaria,17794.52661,17709.07519,7127822,0.06,0.74266,7350.795801,4,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.7166666666666667,0.3230784715072762,1.0,0.4390931068799999,1.3252166115935446,39.97482018571294,284933402.76576877,3.6617881643439927e-07,2.610057423715073,4.661060917660844,0.17148750599999998,88972.63305,39.97482018571294,52.975295755571736,52.975295755571736,39.97482018571294,3.6617881643439927e-07,0.0019296198690759358,1.0,4.661060917660845,9.755708897429674,4.661060917660844,275390.16337087075,3.3969297778611525,3.2000000000000006,0.4733378346,2.2413224551999997,1.9544331809343998,59.140139187553515,421540385.18410605,0.0033235016858677484,0.6759338198197197,0.0022464671897058654
Burkina Faso,1642.1858339999999,1594.576777,18646433,0.083,0.30688,649.7304837,4,0.2,1.5,0.06,0.8,0.05,0.8,0.4166666666666667,0.4056650918810229,1.0,0.037206592051,1.4273098793817809,3.7362744317348064,69668190.86095613,1.2382333179841647e-06,23.088634602159424,0.41206250482607854,0.098161232,8210.92917,3.7362744317348064,5.332821408496638,5.332821408496638,3.7362744317348064,1.2382333179841647e-06,0.0014888122264812241,0.9999999999999998,0.4120625048260785,1.2361875144782353,0.41206250482607854,20240.659929418267,3.3976810031036933,2.4000000000000004,0.036203679399999994,3.393739601658167,3.0679405998989835,5.606699184580181,104544940.69642898,0.003414168523743447,0.666394666225449,0.002275183693817448
Burundi,721.1765615000002,721.1765615,10524117,0.069,0.12359,285.7274421,4,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.25,0.4629793127178333,1.0,0.10229098596046879,1.49816150243508,2.5874855453053356,27231000.614602152,3.760389119579912e-06,39.57477505998598,0.1773746810090543,0.046660230000000004,3605.8828075000006,2.5874855453053356,3.876471232083694,3.876471232083694,2.5874855453053356,3.760389119579912e-06,0.003825924310450896,1.0,0.1773746810090543,1.0788829390963404,0.1773746810090543,7788.431812065945,3.394122108120251,2.4000000000000004,0.1032671897007356,2.4697888508587624,2.2326891211763216,4.95527948142589,52149941.030225396,0.006871104450648302,0.5221674286998605,0.0035878669433231916
Cameroon,3346.8177929999997,3045.919165,23439189,0.045,0.54938,1032.648722,4,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.5666666666666667,0.4197375746029476,1.0,0.018028650735000002,1.4447062293047221,8.693484361062517,203768223.0074886,1.714489515852695e-06,40.186243800589814,1.2537388891480368,0.09980292199999999,16734.088965,8.693484361062517,12.5595310107902,12.5595310107902,8.693484361062517,1.714489515852695e-06,0.004269912098155558,1.0,1.2537388891480368,3.318720588921274,1.2537388891480368,39867.97936979951,3.393799593760064,3.2000000000000006,0.0161419416,1.8343680960785824,1.5995689797805237,22.58702455674951,529421537.53329295,0.0067488061656631425,0.3848884273898179,0.0025975373918607934
Canada,43113.68397,43087.75737,36286425,0.066,0.82006,42157.92799,4,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.8333333333333333,0.3354838938558465,1.0,0.24114664264000005,1.3405521477872664,39.759128001524964,1442716616.2927356,9.46776453799327e-08,3.435513278255525,4.7770781472771775,0.66304528,215568.41984999998,39.75912800152496,53.29918443659313,53.29918443659312,39.759128001524964,9.46776453799327e-08,0.0012965352579386977,0.9999999999999998,4.7770781472771775,6.614415896229938,4.7770781472771775,642559.6691763307,3.3981624135044433,3.2,0.30450452800000005,1.5066764561178578,1.313821869734772,57.65925739734698,2092248319.1045263,0.0013373771871934743,0.6895532442870893,0.0009221927782648022
Central African Republic,647.8804448000001,647.8804448,4594621,0.033,0.4033199999999999,382.2131743000001,4,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.3147438330510679,1.0,0.009450034728799999,1.314913363053079,3.5145600358139535,16148071.346311541,6.473072237398066e-06,29.741313636466145,0.0,0.03105314919999998,3239.4022240000004,3.514560035813953,4.621341956344074,4.621341956344074,3.5145600358139535,6.473072237398066e-06,0.0027770829310914892,1.0,0.0,0.5273121776220476,0.0,10292.18648256851,3.3945554250634453,0.0,0.009220104719999997,3.239282221184365,3.239282221184365,7.263164170742479,33371486.625340983,0.011210655035258256,0.4838882824611517,0.005424704610275579
Chad,1845.9146790000002,1845.914679,14452543,0.049,0.22618,664.2956518999999,4,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.7532009944644721,1.0,0.035716833231,1.8569324478790572,4.429843134694356,64022498.387424976,1.9547857708205544e-06,28.25162540857221,0.0,0.052886108,9229.573395000001,4.429843134694356,8.225919455828226,8.225919455828226,4.429843134694356,1.9547857708205544e-06,0.002722606710985445,1.0,0.0,0.919302436133263,0.0,12253.798737430308,3.3945747372335626,0.0,0.034576891799999995,3.393739601658167,3.393739601658167,10.548506397297558,152452742.29271805,0.005714514607474746,0.41994979837422725,0.002399809257215596
Chile,22706.72054,22706.72054,17909754,0.048,0.89697,13792.92605,4,0.2,1.5,0.06,0.8,0.05,0.8,0.9,0.3473941118185529,1.0,0.166982124336,1.3552755141918977,217.82333021204403,3901162259.5584764,1.6479804401504914e-06,29.514924279907024,64.48904782996075,0.16560281999999998,113533.6027,217.82333021204403,295.21062585611946,295.2106258561195,217.82333021204403,1.6479804401504914e-06,0.027622039711821318,1.0,64.48904782996075,90.37935487640449,64.48904782996075,326814.988618171,3.361002765332816,3.2000000000000006,0.18614685540000003,0.7738483999999998,0.6747958047999999,383.65697059579315,6871201963.755889,0.01689618586356166,0.5677554349495572,0.00959290135395501
China,14399.447659999998,14400.88606,1378665000,0.052,0.5677800000000001,8123.180873,4,0.2,1.5,0.06,0.8,0.05,0.8,0.8166666666666667,0.2292163791392399,1.0,0.1958619195200559,1.2091846479664152,45.41349653916578,62609998206.16898,5.463685181675334e-07,753.2591530994424,5.399001529077076,0.44824216000000006,71997.23829999998,45.41349653916578,54.91330282563519,54.913302825635185,45.41349653916578,5.463685181675334e-07,0.0015293292243725395,1.0,5.399001529077076,9.610071167058681,5.399001529077076,314101.6299549192,3.3979144770021974,3.2000000000000006,0.22259948206360686,2.839823155,2.47632579116,64.23769885984267,88562267098.605,0.004461122424736302,0.7069602016450096,0.0031538360089546505
Colombia,13124.324840000003,13124.32484,48653419,0.039,0.76708,5805.605335,4,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,1.0,0.2797792564799715,1.0,0.105013251287,1.2716902857214145,176.1936743874041,8572424665.119939,3.0289737646547766e-06,147.36992971175624,43.248442240952414,0.14531889799999997,65621.62420000002,176.1936743874041,224.06378412402378,224.06378412402378,176.1936743874041,3.0289737646547766e-06,0.016575751585242503,1.0,43.248442240952414,60.11295253300098,43.248442240952414,234547.85399609373,3.375846721203925,3.2,0.10893280159999999,1.41792,1.23642624,309.85315429447496,15075415344.360739,0.023609073843563512,0.5686360520956808,0.013424970544039357
Comoros,1411.152339,1411.152339,795601,0.045,0.28412,775.0800847,4,0.2,1.5,0.06,0.8,0.05,0.2666666666666666,0.1666666666666666,0.197958724460889,1.0,0.04162310617999998,1.170544053460098,3.473456941662663,2763485.8162437566,1.7693836163489422e-06,1.4077233745508348,0.042669336744042725,0.10008367519999999,5644.609356000001,3.473456941662663,4.065834368012928,4.065834368012928,3.473456941662663,1.7693836163489422e-06,0.0011806113561286065,0.8000000000000002,0.042669336744042725,0.9600600767409619,0.04266933674404273,28514.072170207448,2.717832130486993,1.8000000000000003,0.03310544223999999,1.9758310806870099,1.798006283425179,6.381973070265781,5077504.156676525,0.004522525948394989,0.5442606703945256,0.0024614330045500945
"Congo, Dem. Rep.",743.8943423999997,742.3079048999999,78736153,0.055,0.43015,444.50531680000006,4,0.2,1.5,0.06,0.8,0.05,0.4,0.375,0.2370560018580904,1.0,0.08344088217499998,1.2188759599243602,6.258343474859073,492757889.36305565,8.874240755035994e-06,698.7235778473495,0.2732364910139283,0.056768334,3719.4717119999978,6.258343474859072,7.628144410455208,7.628144410455208,6.258343474859073,8.874240755035994e-06,0.003973531477175713,1.0,0.2732364910139283,1.8215766067595218,0.2732364910139283,15690.26594073158,3.3937580805727587,1.6000000000000003,0.079148822,3.0999999999999996,2.9015999999999997,12.250986999106809,964595586.7626846,0.016468719145761868,0.5108440222257483,0.008412946729327183
"Congo, Rep.",5301.395940999997,5301.397271,5125821,0.042,0.65798,1528.24483,4,0.2,1.5,0.06,0.8,0.05,0.0,0.075,0.3727534239023238,1.0,0.15384201525799984,1.3866245998885547,30.32832450456443,155457562.64031097,2.6976508191707542e-06,13.827675219572654,0.0,0.11646227599999992,26506.97970499998,30.32832450456443,42.05400083143191,42.05400083143191,30.32832450456443,2.6976508191707542e-06,0.006888588275187079,0.9999999999999998,0.0,10.062057561059973,0.0,71111.29772464777,3.387256802099173,0.0,0.15756214879999986,1.8343680960785824,1.8343680960785824,70.85079005098774,363168467.509944,0.01336455357032307,0.42805908702978,0.00572081859987308
Costa Rica,15401.492499999998,15401.4925,4857274,0.042,0.77675,11824.6381,4,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.725,0.4818967549173638,1.0,0.19611013340199995,1.521547172942056,59.26916557111366,287886576.93026555,9.027231488223259e-07,4.384773679972815,12.564900922036049,0.26912722,77007.4625,59.26916557111367,90.18083131736263,90.18083131736263,59.26916557111366,9.027231488223259e-07,0.00569751590583496,1.0,12.564900922036049,18.568819096605,12.564900922036047,159800.7492563533,3.392144184562413,4.0,0.20864231119999999,1.9841686693238025,1.6667016822319942,117.39831465939785,570235781.438912,0.007622528443876324,0.5048553358118341,0.0038482741572684383
Cote d'Ivoire,3424.7642100000007,3448.144013,23695919,0.057,0.54869,1526.197175,4,0.2,1.5,0.06,0.8,0.05,0.0,0.1875,0.5759764393620561,1.0,0.10944238212883545,1.6378481230714799,7.144406243831097,169293271.6569159,1.030831139549201e-06,24.426491185435562,0.0,0.10841568399999998,17123.82105,7.144406243831095,11.701452356918923,11.701452356918923,7.144406243831097,1.030831139549201e-06,0.001774018733272864,0.9999999999999998,0.0,1.6500753897115656,0.0,29730.07206504162,3.3964331480545313,0.0,0.11073971036073091,3.393739601658167,3.393739601658167,14.057383000622817,333102608.93473524,0.004104627979811437,0.5082315992610119,0.0020861016425510635
Croatia,21527.96766999999,21408.55151,4170600,0.073,0.5928399999999999,12090.66656,4,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.5708333333333333,0.2305224715316552,1.0,0.3197515696699999,1.21079923444267,121.31762556916564,505967289.1987622,7.727027837332977e-07,3.222634229838091,13.305600071274519,0.28301458,107639.83834999993,121.31762556916564,146.8912881635482,146.8912881635482,121.31762556916564,7.727027837332977e-07,0.00310684506772666,1.0,13.305600071274519,34.96362062524691,13.305600071274519,466938.5922977965,3.3951458471051295,3.2000000000000006,0.35458065799999994,2.4647497963999996,2.1492618224607996,166.0674764442579,692601017.258422,0.007714034087652361,0.7305321196344369,0.005635349672984979
Cyprus,31331.392999999975,31195.50622,1170125,0.079,0.6684,23324.20174,4,0.2,1.5,0.06,0.8,0.05,0.0,0.2125,0.2017477829141822,1.0,0.3706353399699999,1.175228073190978,57.0634237733869,66771338.74283435,2.6112961483458255e-07,0.30555429055831584,0.0,0.24233095999999996,156656.96499999985,57.06342377338689,67.06253757087772,67.06253757087772,57.0634237733869,2.6112961483458255e-07,0.0029896409347119016,0.9999999999999998,0.0,54.1943148787004,0.0,776499.065997852,3.3941363250162024,0.0,0.3870059659999999,0.864900761904762,0.864900761904762,98.53567122450164,115299052.29156998,0.0031449502173268107,0.5791143761874293,0.0018212858832477364
Czech Republic,31338.875210000006,31071.74837,10561633,0.0969999999999999,0.7298,18266.54969,4,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.9,0.2397998315707816,1.0,0.48699776193400013,1.222267871838849,51.450789777658,543404359.1917754,1.7642162343551634e-07,1.8633004399901227,20.21928677022685,0.40017238,156694.37605,51.450789777658,62.88664732596607,62.88664732596606,51.450789777658,1.7642162343551634e-07,0.0010313475849651659,0.9999999999999998,20.21928677022685,33.882195059705055,20.21928677022685,653438.2239703475,3.398396318992694,4.0,0.4812709024000001,2.354,1.97736,66.59952703807957,703399762.5497735,0.002125140950075584,0.7725398672612196,0.0016417561074827736
Denmark,45991.22478,45686.48453,5731118,0.094,0.8784700000000001,53417.664280000005,4,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.9166666666666669,0.2301060640275851,1.0,0.45219752521800005,1.2102844730608664,2.2754477896543412,13040859.785348209,4.1898236600473094e-09,0.02401237379492302,0.36406053172415903,0.67076972,229956.12389999995,2.2754477896543412,2.7539391290793174,2.753939129079318,2.2754477896543412,4.1898236600473094e-09,5.451480646236665e-05,1.0,0.364060531724159,0.541577650498749,0.36406053172415903,999348.3868918503,3.3999171633713554,3.2000000000000006,0.48524766240000006,1.3,1.1336,2.8121144968907825,16116560.011191707,6.114458813268384e-05,0.809159012611397,4.9475694559972995e-05
Dominica,10151.342519999998,10174.03854,73543,0.038,0.6982,7144.454673,4,0.2,1.5,0.06,0.8,0.05,0.0,0.0,1.471708262030755,1.0,0.145975100122,2.7451484148658505,224.15305969355592,16484888.469043182,1.1489684954022269e-05,0.8449859005736597,0.0,0.35200000000000004,40605.37007999999,224.15305969355592,615.3334165050954,615.3334165050954,224.15305969355592,1.1489684954022269e-05,0.11509236986532784,0.8,0.0,23.73327830695945,0.0,27590.63812278268,2.5546819807987653,0.0,0.18138598064,1.1842881578295283,1.1842881578295283,799.5818724799365,58803649.64779197,0.07876612092485444,0.28033784582726456,0.022081124664243522
Dominican Republic,14098.87587,14098.875869999998,10648791,0.049,0.7984100000000001,6722.223536,4,0.2,1.5,0.06,0.8,0.05,0.6,1.0,0.3771503990888722,1.0,0.156210215263,1.3920601239861266,160.845121430554,1712806081.4835906,2.1818786675443203e-06,23.23436991803795,19.50218154293243,0.30391702,70494.37934999999,160.845121430554,223.9060796811806,223.9060796811806,160.845121430554,2.1818786675443203e-06,0.015833728954755783,1.0,19.50218154293243,32.50363590488739,19.50218154293243,186913.17713119695,3.376378794361466,3.2000000000000006,0.16835893340000002,1.5489973692170462,1.3507257059572644,248.5470584069871,2646725678.6407986,0.01762885642080535,0.6471415210522256,0.011408364958571268
