country,gdp_pc_pp,gdp_pc_pp_A,pop,share1,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_needed,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Belarus,16752.098769999997,16742.2555,9507120,0.096,0.77046,4989.254611,1,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.5541666666666667,0.3864445367538237,1.0,0.43562942058399995,1.1068302153231997,57.92540330053277,550703760.2265611,4.659294207692311e-07,4.429646914783572,9.963587883078914,0.17237385200000002,83760.49384999998,57.925403300532764,64.11358660781185,64.11358660781185,57.92540330053277,4.659294207692311e-07,0.005088617633930993,1.0,9.963587883078914,24.51737278132884,9.963587883078914,216746.48205301925,3.392406098291642,3.2,0.4684550398,1.8799999999999992,1.639359999999999,68.73106995601901,653434529.8002675,0.004102833376263518,0.842783377846427,0.0034577997715884282
Belgium,42094.57904999999,41945.69212,11348159,0.086,0.97897,41096.1573,1,0.2,1.5,0.06,0.8,0.05,0.0,0.425,0.2166915174374667,1.0,0.4831477469100001,1.0512778945961865,24.838212848376266,281867988.67921674,4.97831718781317e-08,0.5649473499973672,0.0,0.5792287,210472.89524999997,24.838212848376266,26.11186410877295,26.11186410877295,24.838212848376266,4.97831718781317e-08,0.00045875789873799734,0.9999999999999998,0.0,8.538882194238631,0.0,971301.9583737913,3.3990767471997887,0.0,0.5101755720000001,1.5399999999999996,1.5399999999999996,29.26938307045369,332153612.91541666,0.0006953242847656816,0.8486073241991042,0.000590057280745661
Belize,7846.015831999998,7831.454486,366954,0.0321,0.43845,4810.565902,1,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.9615481265045698,1.0,0.15088172973340003,1.2950350507821216,108.48841334840618,39810257.23185104,4.363460738702322e-06,1.6011893719097718,0.0,0.2545334,39230.079159999994,108.48841334840618,140.49629788992502,140.49629788992502,108.48841334840618,4.363460738702322e-06,0.04909535293183224,1.0,0.0,15.88291515399942,0.0,40798.8722338939,3.3185050108569096,0.0,0.19982794680000004,1.5420478296114661,1.5420478296114661,206.33431496078924,75715202.21212146,0.026297973312678538,0.5257894857141081,0.013827197863396588
Benin,2009.9613840000002,2009.961384,10872298,0.032,0.44395,789.4404107,1,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.25,0.3302533219458435,1.0,0.0827798383359999,1.0884414267194695,4.927497709274808,53573223.48955307,1.6138129818708516e-06,17.5458556551685,0.13562412476179697,0.08237205599999999,10049.806920000003,4.927497709274808,5.363292636839988,5.363292636839989,4.927497709274808,1.6138129818708516e-06,0.0015758525854975892,1.0000000000000002,0.13562412476179694,0.8137447485707816,0.13562412476179697,30430.600548654023,3.397852728514365,1.6000000000000003,0.0773128575999999,3.393739601658167,3.1765402671520446,9.894853160974836,107579792.2323604,0.0049229070964951615,0.49798593562851345,0.0024515384964603915
Bhutan,8253.293783,8105.796967,797765,0.067,0.39377,2804.000223,1,0.2,1.5,0.06,0.8,0.05,0.6,0.4166666666666667,0.1855753942784819,1.0,0.0440194670979999,1.0410950250338622,190.07164844284378,151632508.62000525,4.621603812811094e-06,3.686953765727242,12.553450283332273,0.24155478000000002,41266.46891499999,190.07164844284378,197.8826475938299,197.8826475938299,190.07164844284378,4.621603812811094e-06,0.006964772895355972,1.0,12.553450283332273,51.774740874163385,12.553450283332273,222370.3690645208,3.389045494651565,2.4000000000000004,0.04373837079999989,3.3955623065752247,3.069588325144003,235.78423346621474,188100409.0111748,0.028568501214857912,0.8061253530341711,0.02302979312748448
Bolivia,6707.9561840000015,6707.956184000001,10887882,0.039,0.68911,3104.956089,1,0.2,1.5,0.06,0.8,0.05,0.5333333333333333,0.45,0.4218342004210295,1.0,0.17059334626300002,1.1184116172586664,32.571111820161,354630422.1067182,1.3146822386536604e-06,14.314105081956894,1.4845383805656251,0.27343408,33539.78092,32.571111820161,36.42790984669913,36.42790984669913,32.571111820161,1.3146822386536604e-06,0.00549652731587565,1.0,1.4845383805656251,6.185576585690104,1.484538380565625,79509.39228380298,3.3909556559548024,2.4000000000000004,0.21263727540000002,2.2554168467144113,2.0388968294298273,49.145486118375054,535090253.68950564,0.007326447098089012,0.6627487973505456,0.004855594003110888
Bosnia and Herzegovina,11327.48741,11179.34991,3516816,0.077,0.3994,4708.718261,1,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.3239322323570031,1.0,0.14356445648199986,1.0863728261278711,68.50043656070845,240903431.3036844,1.1344605167974453e-06,3.9896888968415256,0.0,0.09976816199999998,56637.43705,68.50043656070847,74.41701285744978,74.41701285744978,68.50043656070845,1.1344605167974453e-06,0.004266731753445783,1.0,0.0,28.854181497379063,0.0,174843.47463015147,3.3914657203888514,0.0,0.15476007219999988,2.468094374,2.468094374,93.06295010410774,327285271.9333278,0.008215674556561501,0.7360656038098762,0.006047275453180878
Botswana,15723.23706,15513.44193,2250260,0.0279999999999999,0.5771,6788.042745000001,1,0.2,1.5,0.06,0.8,0.05,0.6,0.7083333333333333,0.2811780767140953,1.0,0.08310013303600002,1.072381366204197,44.31258037266012,99714827.10938215,4.5165629819049763e-07,1.0163441015661492,1.8734569880893568,0.30619332,78616.18529999998,44.31258037266012,47.51998548006654,47.51998548006654,44.31258037266012,4.5165629819049763e-07,0.001384246771377677,1.0,1.873456988089357,4.408134089622017,1.873456988089357,279595.71464007744,3.39776677252884,3.2000000000000006,0.1121983254,3.266403415957444,2.8483037787148913,60.59216968216452,136348135.74898753,0.003853670173065782,0.7313251960624817,0.002818286094877471
Brazil,14023.691619999998,14023.69162,207652865,0.036,0.8593299999999999,8649.948492,1,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.5458333333333333,0.265575010187584,1.0,0.213762613672,1.0672752033830792,25.998771110840497,5398719307.645262,2.8857520491205027e-07,59.92346806794932,2.001302647811515,0.145584762,70118.45809999997,25.998771110840497,27.747843725032418,27.747843725032414,25.998771110840497,2.8857520491205027e-07,0.0007998110648738608,0.9999999999999998,2.001302647811515,4.230586924322639,2.0013026478115146,264025.06037926197,3.3988599059956552,0.8000000000000002,0.20715625939999996,3.3026515399850975,3.196966690705574,32.60888684757933,6771328778.360665,0.0023252712432063117,0.7972909726224058,0.001853917771106871
Bulgaria,17794.52661,17709.07519,7127822,0.06,0.74266,7350.795801,1,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.7166666666666667,0.3230784715072762,1.0,0.4390931068799999,1.0860934296450326,39.97482018571294,284933402.76576877,2.946326218488553e-07,2.1000888839319516,4.661060917660844,0.17148750599999998,88972.63305,39.97482018571294,43.41638955494445,43.41638955494445,39.97482018571294,2.946326218488553e-07,0.0019296198690759358,1.0,4.661060917660845,9.755708897429674,4.661060917660844,275390.16337087075,3.3969297778611525,3.2000000000000006,0.4733378346,2.2413224551999997,1.9544331809343998,47.584987124608105,339177318.09649837,0.002674136163749742,0.8400721025947354,0.0022464671897058654
