country,gdp_pc_pp,gdp_pc_pp_A,pop,share1,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_needed,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
South Africa,12236.831949999994,12260.16535,55908865,0.024,0.65295,5273.593879999999,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.4122181909432681,1.0,0.20847707547199998,1.332727850401348,28.546307459776926,1595991650.017161,5.143130134697119e-07,28.754656837821305,0.9706170303822411,0.36869794,61184.15974999996,28.546307459776926,38.04445897776447,38.044458977764464,28.546307459776926,5.143130134697119e-07,0.001624441477415774,1.0,0.9706170303822411,0.9706170303822411,0.9706170303822411,148426.6368982743,3.397816965830315,2.4000000000000004,0.3068213836,3.266403415957444,2.9528286880255292,47.37212180824198,2648521562.9405565,0.0038712733820163315,0.6025971894467758,0.0023328184595831558
Spain,33320.03511,33261.07934,46443959,0.0579999999999999,0.79802,26528.49179,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.1829992967137422,1.0,0.4894881215359999,1.1161930094718842,19.230794130795708,893154214.1481166,4.963184105358294e-08,2.305099190987123,3.9778318229581386,0.5245646,166600.17554999999,19.230794130795708,21.46527797538711,21.46527797538711,19.230794130795708,4.963184105358294e-08,0.001251656179536662,1.0,3.9778318229581386,3.9778318229581386,3.9778318229581386,910386.9716538057,3.398351104559999,3.2000000000000006,0.5002379464,0.505,0.44036,20.54429603627094,954158442.79243,0.0006165748615944643,0.9360648861778352,0.0005771540776385367
Sri Lanka,11639.309649999996,11417.25646,21203000,0.07,0.18407,3835.394817,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.3379608025890023,1.0,0.12646462658999988,1.2625795677775449,20.841225364893003,441896501.4118264,3.053368706136384e-07,6.474057667620976,6.0408051055133525,0.35907539999999993,58196.54824999998,20.841225364893003,26.313705313161012,26.313705313161012,20.841225364893003,3.053368706136384e-07,0.001045836957124572,1.0,6.0408051055133525,6.0408051055133525,6.0408051055133525,172199.1065359536,3.398554724996123,3.2000000000000006,0.1217322543999999,3.3955623065752247,2.960930331333596,26.085839262412126,553098049.8809243,0.002241184404129341,0.7989478565454382,0.001790589475802202
St. Lucia,12010.501509999998,10703.09575,178015,0.0523,0.1854,7744.445173,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.8917745033119631,1.0,0.15870101368626188,1.7857474418469634,160.48304075733952,28568388.500417795,3.4043841614864616e-06,0.6060314465070125,33.04080223415659,0.27999999999999997,48042.00603999999,160.48304075733955,286.58217949224104,286.58217949224104,160.48304075733952,3.4043841614864616e-06,0.0487974114673317,0.7999999999999999,33.04080223415659,33.623027132858006,33.04080223415659,53872.37004598885,2.6710585248545975,1.8000000000000003,0.14073457440315465,1.1074680196068118,1.0077878572539944,304.90172498948886,54277080.57400386,0.025386260909723568,0.5263434989187811,0.013361893391688981
St. Vincent and the Grenadines,10623.38552,10758.56312,109643,0.203,0.5089899999999999,7030.057145000001,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.6344556359052773,1.0,0.1850842430357685,1.5426675674354615,145.02434088621226,15900903.807786968,3.0276564858355386e-06,0.331961340076466,128.5504322481685,0.1648,42493.54208,145.02434088621226,223.72434717386423,223.72434717386423,145.02434088621226,3.0276564858355386e-06,0.0304318319009609,0.8,128.5504322481685,194.2491106061694,128.5504322481685,66976.38049880005,2.6884039739306225,0.0,0.14766796368004875,1.1664013115605814,1.1664013115605814,225.56414592911162,24731529.652105585,0.021232793021062426,0.64294057146737,0.013651424078810263
Sudan,4386.352577,4385.046923,39578828,0.068,0.34007,2415.0381620000003,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.9487533644538988,1.0,0.0693348282831553,1.8395733215816272,7.244439805623203,286726437.0231142,6.780627915104432e-07,26.836930598391692,2.332195263833917,0.08752005200000001,21931.762884999996,7.244439805623202,13.326678196228434,13.326678196228434,7.244439805623203,6.780627915104432e-07,0.002825330982019152,0.9999999999999998,2.332195263833917,2.332195263833917,2.332195263833917,23116.400643937523,3.396067949542009,2.4000000000000004,0.06003507104991871,3.0999999999999996,2.8024,13.402928964098622,530472220.1662775,0.0030555977269992774,0.5405116915137219,0.0016515862960058633
Swaziland,7723.641058999998,7733.808563,1343098,0.04,0.21315,2775.153908,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.1903806069209857,1.0,0.13244191347600578,1.1231658676079854,40.64073923308048,54584495.58247194,1.0623446905519073e-06,1.4268330291908855,10.628817430737518,0.20623286199999996,38618.20529499999,40.64073923308049,45.64629114095274,45.64629114095274,40.64073923308048,1.0623446905519073e-06,0.0035154573480315346,1.0,10.628817430737517,10.663627601405715,10.628817430737518,202847.36938057892,3.395361361072948,2.4000000000000004,0.14044408496824196,1.7379999999999995,1.5711519999999997,49.062966236051835,65896371.82570875,0.006352310505015126,0.8283384057447665,0.005261862756519962
Sweden,46568.177149999996,46441.20592,9903122,0.0819999999999999,0.85964,51599.86887,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.357367643802592,1.0,0.4365773516499999,1.2809125123162275,3.9733501374292306,39348571.15967844,7.306375330957066e-09,0.0723559262802582,1.2691902774148252,0.78096192,232840.88575,3.9733501374292306,5.089513906846504,5.089513906846504,3.9733501374292306,7.306375330957066e-09,0.000139560782960313,1.0,1.2691902774148252,1.2691902774148252,1.2691902774148252,651544.3963321426,3.3998139211204483,3.2000000000000006,0.44775493999999993,1.3433341999999997,1.1713874223999996,4.996961156860627,49485515.96565193,0.00010730420348567643,0.79515329671394,8.532329115289907e-05
Switzerland,57427.892539999986,56625.135010000005,8372098,0.078,0.7399,78812.65069,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.2830854000362138,1.0,0.3792103764459999,1.2107407496790248,74.89896591981241,627061482.7793297,9.83438840355171e-08,0.8233446348459846,39.033974935553864,0.5862604399999999,287139.46269999986,74.8989659198124,90.6832301479374,90.6832301479374,74.89896591981241,9.83438840355171e-08,0.0015845215151219678,0.9999999999999998,39.033974935553864,39.37250324036999,39.03397493555386,1014320.9881656473,3.397924726813943,4.0,0.3985999044,1.5279999999999998,1.2835199999999998,92.0793096666366,770897004.301429,0.0016033900182302707,0.8134179783816385,0.0013042262671861655
Tajikistan,2762.5854529999992,2762.585453,8734951,0.074,0.26891,795.8438643999999,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.3854263244630784,1.0,0.2351369737399463,1.3074185382436765,33.61003520547079,293582010.62806225,5.025904735395902e-06,43.90103159435117,21.912742754866052,0.018271357399999983,13812.927265,33.61003520547079,43.94238309865513,43.94238309865512,33.61003520547079,5.025904735395902e-06,0.03443944293771664,1.0,21.912742754866052,22.622943556389554,21.912742754866052,35838.04838510244,3.3570628360849355,2.4000000000000004,0.26116641068907825,0.938124964723147,0.8480649681097249,49.6548409387693,433732602.5129438,0.017974047059737888,0.6768732830483983,0.012166152242991196
