country,gdp_pc_pp,gdp_pc_pp_A,pop,share1,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_needed,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Albania,11359.1704,11424.62832,2876101,0.089,0.5837600000000001,4146.89625,2,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.18394331291099994,1.0804176835697958,109.29888932386885,314354644.88326854,1.8625275171336694e-06,5.356817254555664,0.0,0.086087198,56795.852,109.29888932386885,118.08845282004586,118.08845282004586,109.29888932386885,1.8625275171336694e-06,0.004684841967579017,1.0,0.0,65.57923726924163,0.0,306540.6750967943,3.3905695888242064,0.0,0.19179090179999997,2.105999999999999,2.105999999999999,153.431099910929,441283339.8849228,0.013507245204361841,0.7123646339452685,0.009622083785614206
Algeria,13921.18002,13974.66622,40606052,0.094,0.71304,3843.752322,2,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878922,1.1469384595538974,57.81974373705247,2347831520.813427,8.635384341329478e-07,35.06488656040105,30.323205730159042,0.15218446000000002,69605.9001,57.81974373705247,66.31568781357606,66.31568781357606,57.81974373705247,8.635384341329478e-07,0.00885501592764815,1.0,30.323205730159042,77.03533419021237,30.323205730159042,240925.51868819207,3.387029213793623,2.4000000000000004,0.156262696459679,0.9503924,0.8591547296,96.51399355208451,3919052240.9036083,0.00693288883653733,0.5990814555388758,0.004153365135282007
Angola,5984.640421999999,6024.726138,28813463,0.054,0.44819,3110.808183,2,0.2,1.5,0.06,0.8,0.05,0.0,0.15,0.4323973905251145,1.0,0.1273585357336769,1.239043253931658,8.786108876009243,253158223.01286387,8.193310556001567e-07,23.607765055286052,0.0,0.18571632,29923.202109999995,8.786108876009243,10.886368931128315,10.886368931128315,8.786108876009243,8.193310556001567e-07,0.0015207822274709481,1.0,0.0,3.0592445449337538,0.0,69203.0127047263,3.3975619791919236,0.0,0.13004843279721204,3.0999999999999996,3.0999999999999996,25.810086641443295,743677976.4700207,0.0043127213702870825,0.3404137691619126,0.0014681097370045544
Antigua and Barbuda,21013.017630000002,20777.613080000003,100963,0.0103,0.23393,14353.37881,2,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.4166666666666667,0.4005106416086055,1.0,0.1390149070134991,1.2185750325846827,2072.115977344849,209207045.420668,2.1248030114188775e-05,2.1452648644188415,27.857744830781037,0.12239999999999998,84052.07052000001,2072.115977344849,2525.0287946122407,2525.028794612241,2072.115977344849,2.1248030114188775e-05,0.16509649839485852,0.8,27.857744830781037,100.2878813908117,27.857744830781037,209862.26528816915,2.528628853077601,1.2000000000000002,0.1311239679778994,0.9439571109442393,0.8871606459462302,4404.723613561227,444714110.1959821,0.2096188035017237,0.47043041950810155,0.09861106166810218
Argentina,18489.434889999997,10405.0,43847430,0.05,0.91893,12449.21685,2,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.4,0.2695495148851759,1.0,0.1541967379,1.1345106039205037,80.21683341862106,3517301988.1446486,7.0812302081491e-07,31.04937458657031,7.549502953609814,0.050750804000000004,92447.17444999996,80.21683341862106,91.00684812635025,91.00684812635023,80.21683341862106,7.0812302081491e-07,0.0030324152141462057,1.0,7.549502953609814,25.736941887306184,7.549502953609814,342969.1739173825,3.3953720234242892,3.2000000000000006,0.16162662160000002,2.2894629499999994,1.9964116923999993,121.12049269557534,5310822325.034751,0.006550794733109085,0.6622895237079189,0.00433852272369916
Armenia,8190.239288999999,8174.366731999999,2924816,0.079,0.62558,3606.152057,2,0.2,1.5,0.06,0.8,0.05,0.4,0.425,0.3666957212217474,1.0,0.3524222720091,1.1968691108828242,57.629091043419294,168554487.54924944,1.4795799586482613e-06,4.327499136333773,1.5882061879529714,0.0209314598,40951.196444999994,57.6290910434193,68.97447895812257,68.97447895812257,57.629091043419294,1.4795799586482613e-06,0.011016746984863627,1.0,1.5882061879529714,9.342389340899832,1.5882061879529714,111676.23202299676,3.3812983202529328,1.6000000000000003,0.40256331958,1.25,1.17,74.62271964200866,218257724.3724612,0.009111176976505634,0.7722727249808937,0.007036313471429186
Australia,44260.57597,44414.029480000005,24127159,0.073,0.89554,49927.81951,2,0.2,1.5,0.06,0.8,0.05,0.8,0.9166666666666669,0.2736023908600951,1.0,0.22769110058,1.1371121599074026,88.39363947772019,2132687394.2676318,1.695510100101354e-07,4.090784177125128,12.403176861781699,0.6593659199999998,221302.87984999997,88.3936394777202,100.51348230858666,100.51348230858666,88.39363947772019,1.695510100101354e-07,0.0012700219247559013,1.0,12.4031768617817,16.913422993338678,12.403176861781699,808848.4868656059,3.3981335085652433,4.0,0.28233659200000005,2.8543999999999996,2.397696,107.472183744115,2592998465.2714777,0.002428169570521633,0.8224792350751919,0.00199711905099549
Austria,44438.724819999974,44143.70016,8747358,0.079,0.66032,44176.51522,2,0.2,1.5,0.06,0.8,0.05,0.8,0.8916666666666666,0.23227851820729,1.0,0.4837075333,1.1105862141427054,97.81411965077582,855615122.0401711,1.7817041899106936e-07,1.5585204399248827,39.172330711615956,0.64525414,222193.62409999984,97.81411965077582,108.63101283265672,108.63101283265674,97.81411965077582,1.7817041899106936e-07,0.0021940994067726942,1.0,39.172330711615956,56.021296816608306,39.172330711615956,956582.75166759,3.3968367433595112,4.0,0.49449017,1.5279999999999998,1.2835199999999998,113.57512138381105,993482246.6376507,0.0025557691370274365,0.8612283963160103,0.002201100955236093
Azerbaijan,16001.323400000001,15994.00974,9762274,0.084,0.54895,3876.936433,2,0.2,1.5,0.06,0.8,0.05,0.0,0.2375,0.5982212831852317,1.0,0.43154867302399996,1.3454862202080695,41.32668934562817,403442464.9049029,4.3295195835005275e-07,4.226595646249803,0.0,0.0571493,80006.617,41.32668934562817,55.604491041362344,55.604491041362344,41.32668934562817,4.3295195835005275e-07,0.006481208391686513,0.9999999999999998,0.0,4.346685440492769,0.0,133740.8401352831,3.387084573381872,0.0,0.4859833591999999,1.2499999999999998,1.2499999999999998,59.6282042291934,582106867.8133447,0.0037264545399534514,0.6930728483249378,0.0025827044621589343
Bangladesh,3319.353556000001,3319.353556,162951560,0.086,0.35035,1358.779752,2,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6166666666666667,0.2897089076246591,1.0,0.14815265559799992,1.1474509922270306,74.12561736339785,12078884985.328768,7.642246260804872e-06,1245.3159501023208,18.248225052445598,0.08737927799999998,16596.767780000002,74.12561736339785,85.05551319307207,85.05551319307207,74.12561736339785,7.642246260804872e-06,0.01733380638164783,1.0,18.248225052445594,44.02610819975905,18.248225052445598,57287.7372535001,3.3746015744721998,3.2,0.13804606459999993,2.3566042902633693,2.054958941109658,99.44270499540424,16204343909.620914,0.029958455258751657,0.745410308044452,0.022331341362962005
