country,hazard,rp,gdp_pc_pp,gdp_pc_pp_A,pop,share1,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dk_event,fa,error_incl,error_excl,max_aid,need,aid,unif_aid
India,surge,250.0,6092.648097,6092.648097,1324171354,0.083,0.33136,1709.387921,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.4525301642355351,1.0,0.1368815029058999,1.3708091209429167,10.009343023942707,0.0016691631849385202,0.0,0.0,304.63240485,3.976535463817374,3.976535463817374,2382.3527260241126
India,surge,500.0,6092.648097,6092.648097,1324171354,0.083,0.33136,1709.387921,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.4525301642355351,1.0,0.1368815029058999,1.3708091209429167,10.721676502320094,0.00178795228175162,0.0,0.0,304.63240485,4.259532992432005,4.259532992432005,2382.352726024113
India,surge,1000.0,6092.648097,6092.648097,1324171354,0.083,0.33136,1709.387921,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.4525301642355351,1.0,0.1368815029058999,1.3708091209429167,10.721676502320094,0.00178795228175162,0.0,0.0,304.63240485,4.259532992432005,4.259532992432005,2382.352726024113
India,surge,1500.0,6092.648097,6092.648097,1324171354,0.083,0.33136,1709.387921,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.4525301642355351,1.0,0.1368815029058999,1.3708091209429167,10.721676502320094,0.00178795228175162,0.0,0.0,304.63240485,4.259532992432005,4.259532992432005,2382.352726024113
India,surge,2000.0,6092.648097,6092.648097,1324171354,0.083,0.33136,1709.387921,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.4525301642355351,1.0,0.1368815029058999,1.3708091209429167,0.0,0.0,0.0,0.0,304.63240485,0.0,0.0,
India,tsunami,1.0,6092.648097,6092.648097,1324171354,0.083,0.33136,1709.387921,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.4525301642355351,1.0,0.1368815029058999,1.3708091209429167,0.0,0.0,0.0,0.0,304.63240485,0.0,0.0,
India,tsunami,20.0,6092.648097,6092.648097,1324171354,0.083,0.33136,1709.387921,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.4525301642355351,1.0,0.1368815029058999,1.3708091209429167,0.0,0.0,0.0,0.0,304.63240485,0.0,0.0,
India,tsunami,50.0,6092.648097,6092.648097,1324171354,0.083,0.33136,1709.387921,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.4525301642355351,1.0,0.1368815029058999,1.3708091209429167,0.0,0.0,0.0,0.0,304.63240485,0.0,0.0,
India,tsunami,100.0,6092.648097,6092.648097,1324171354,0.083,0.33136,1709.387921,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.4525301642355351,1.0,0.1368815029058999,1.3708091209429167,0.0,0.0,0.0,0.0,304.63240485,0.0,0.0,
India,tsunami,250.0,6092.648097,6092.648097,1324171354,0.083,0.33136,1709.387921,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.4525301642355351,1.0,0.1368815029058999,1.3708091209429167,0.0,0.0,0.0,0.0,304.63240485,0.0,0.0,
India,tsunami,500.0,6092.648097,6092.648097,1324171354,0.083,0.33136,1709.387921,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.4525301642355351,1.0,0.1368815029058999,1.3708091209429167,0.0,0.0,0.0,0.0,304.63240485,0.0,0.0,
India,tsunami,1000.0,6092.648097,6092.648097,1324171354,0.083,0.33136,1709.387921,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.4525301642355351,1.0,0.1368815029058999,1.3708091209429167,0.0,0.0,0.0,0.0,304.63240485,0.0,0.0,
India,tsunami,1500.0,6092.648097,6092.648097,1324171354,0.083,0.33136,1709.387921,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.4525301642355351,1.0,0.1368815029058999,1.3708091209429167,0.0,0.0,0.0,0.0,304.63240485,0.0,0.0,
India,tsunami,2000.0,6092.648097,6092.648097,1324171354,0.083,0.33136,1709.387921,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.4525301642355351,1.0,0.1368815029058999,1.3708091209429167,0.0,0.0,0.0,0.0,304.63240485,0.0,0.0,
India,wind,1.0,6092.648097,6092.648097,1324171354,0.083,0.33136,1709.387921,3.0,0.2,1.5,0.06,0.8,0.05,1,1,0.4525301642355351,1.0,0.1368815029058999,1.3708091209429167,0.9626340005937775,0.00015892393059240004,0.0,0.0,304.63240485,0.3786128592772711,0.3786128592772711,2382.352726024113
