iso3,hazard,income_cat,recovery_rate,recovery_time
ECU,Earthquake,q3,0.19900000000000015,15.053931022884365
ECU,Earthquake,q4,0.23800000000000018,12.587110393083986
ECU,Earthquake,q5,0.23800000000000018,12.587110393083986
ECU,Earthquake,tot,0.16900000000000012,17.72622647073366
ECU,Flood,q1,0.14978661367769955,20.0
ECU,Flood,q2,0.14978661367769955,20.0
ECU,Flood,q3,0.14978661367769955,20.0
ECU,Flood,q4,0.14978661367769955,20.0
ECU,Flood,q5,0.18900000000000014,15.850435309809464
ECU,Flood,tot,0.14978661367769955,20.0
ECU,Storm surge,q1,0.14978661367769955,20.0
ECU,Storm surge,q2,0.14978661367769955,20.0
ECU,Storm surge,q3,0.14978661367769955,20.0
ECU,Storm surge,q4,0.14978661367769955,20.0
ECU,Storm surge,q5,0.18900000000000014,15.850435309809464
ECU,Storm surge,tot,0.14978661367769955,20.0
ECU,Tsunami,q1,0.14978661367769955,20.0
ECU,Tsunami,q2,0.14978661367769955,20.0
ECU,Tsunami,q3,0.14978661367769955,20.0
ECU,Tsunami,q4,0.14978661367769955,20.0
ECU,Tsunami,q5,0.18900000000000014,15.850435309809464
ECU,Tsunami,tot,0.14978661367769955,20.0
ECU,Wind,q1,0.14978661367769955,20.0
ECU,Wind,q2,0.17000000000000015,17.62195455031758
ECU,Wind,q3,0.20200000000000015,14.83035778987123
ECU,Wind,q4,0.2440000000000002,12.27759128505733
ECU,Wind,q5,0.3750000000000003,7.98861939614397
ECU,Wind,tot,0.16800000000000012,17.831739723535648
EGY,Earthquake,q1,0.2490000000000002,12.031053307445736
EGY,Earthquake,q2,0.46200000000000035,6.484268990376599
EGY,Earthquake,q3,0.5350000000000004,5.599499576736427
EGY,Earthquake,q4,0.5910000000000004,5.068920936639575
EGY,Earthquake,q5,0.6460000000000005,4.637356460609889
EGY,Earthquake,tot,0.48000000000000037,6.2411089032374765
EGY,Flood,q1,0.2490000000000002,12.031053307445736
EGY,Flood,q2,0.4160000000000003,7.20127950373555
EGY,Flood,q3,0.4870000000000004,6.15140097239012
EGY,Flood,q4,0.5420000000000004,5.527181316520275
EGY,Flood,q5,0.5950000000000004,5.034844157233595
EGY,Flood,tot,0.44500000000000034,6.731982637199974
EGY,Storm surge,q1,0.2490000000000002,12.031053307445736
EGY,Storm surge,q2,0.4160000000000003,7.20127950373555
EGY,Storm surge,q3,0.4870000000000004,6.15140097239012
EGY,Storm surge,q4,0.5420000000000004,5.527181316520275
EGY,Storm surge,q5,0.5950000000000004,5.034844157233595
EGY,Storm surge,tot,0.44500000000000034,6.731982637199974
EGY,Tsunami,q1,0.2490000000000002,12.031053307445736
EGY,Tsunami,q2,0.4160000000000003,7.20127950373555
EGY,Tsunami,q3,0.4870000000000004,6.15140097239012
EGY,Tsunami,q4,0.5420000000000004,5.527181316520275
EGY,Tsunami,q5,0.5950000000000004,5.034844157233595
EGY,Tsunami,tot,0.44500000000000034,6.731982637199974
EGY,Wind,q1,0.2490000000000002,12.031053307445736
EGY,Wind,q2,0.44100000000000034,6.793043704204056
EGY,Wind,q3,0.5140000000000003,5.82827290574706
EGY,Wind,q4,0.5690000000000004,5.264907334892775
EGY,Wind,q5,0.6230000000000004,4.808559026571411
EGY,Wind,tot,0.46400000000000036,6.456319555073251
ESP,Earthquake,q1,0.14978661367769955,20.0
ESP,Earthquake,q2,0.14978661367769955,20.0
ESP,Earthquake,q3,0.1540000000000001,19.452806971129796
ESP,Earthquake,q4,0.16500000000000012,18.155953173054478
ESP,Earthquake,q5,0.2580000000000002,11.61136540137205
ESP,Earthquake,tot,0.14978661367769955,20.0
ESP,Flood,q1,0.14978661367769955,20.0
ESP,Flood,q2,0.14978661367769955,20.0
ESP,Flood,q3,0.14978661367769955,20.0
ESP,Flood,q4,0.16500000000000012,18.155953173054478
ESP,Flood,q5,0.16500000000000012,18.155953173054478
ESP,Flood,tot,0.14978661367769955,20.0
ESP,Storm surge,q1,0.14978661367769955,20.0
ESP,Storm surge,q2,0.14978661367769955,20.0
ESP,Storm surge,q3,0.14978661367769955,20.0
ESP,Storm surge,q4,0.16500000000000012,18.155953173054478
ESP,Storm surge,q5,0.16500000000000012,18.155953173054478
ESP,Storm surge,tot,0.14978661367769955,20.0
ESP,Tsunami,q1,0.14978661367769955,20.0
ESP,Tsunami,q2,0.14978661367769955,20.0
ESP,Tsunami,q3,0.14978661367769955,20.0
ESP,Tsunami,q4,0.16500000000000012,18.155953173054478
ESP,Tsunami,q5,0.16500000000000012,18.155953173054478
ESP,Tsunami,tot,0.14978661367769955,20.0
ESP,Wind,q1,0.14978661367769955,20.0
ESP,Wind,q2,0.14978661367769955,20.0
ESP,Wind,q3,0.1540000000000001,19.452806971129796
ESP,Wind,q4,0.16500000000000012,18.155953173054478
ESP,Wind,q5,0.19500000000000015,15.362729607969172
ESP,Wind,tot,0.14978661367769955,20.0
EST,Earthquake,q1,0.14978661367769955,20.0
EST,Earthquake,q2,0.2580000000000002,11.61136540137205
EST,Earthquake,q3,0.2580000000000002,11.61136540137205
EST,Earthquake,q4,0.2580000000000002,11.61136540137205
EST,Earthquake,q5,0.6510000000000005,4.60173928349307
EST,Earthquake,tot,0.23400000000000018,12.802274673307643
EST,Flood,q1,0.14978661367769955,20.0
EST,Flood,q2,0.14978661367769955,20.0
EST,Flood,q3,0.2580000000000002,11.61136540137205
EST,Flood,q4,0.2580000000000002,11.61136540137205
EST,Flood,q5,0.2580000000000002,11.61136540137205
EST,Flood,tot,0.16600000000000012,18.046579961168607
EST,Storm surge,q1,0.14978661367769955,20.0
EST,Storm surge,q2,0.14978661367769955,20.0
EST,Storm surge,q3,0.2580000000000002,11.61136540137205
EST,Storm surge,q4,0.2580000000000002,11.61136540137205
EST,Storm surge,q5,0.2580000000000002,11.61136540137205
EST,Storm surge,tot,0.16600000000000012,18.046579961168607
EST,Tsunami,q1,0.14978661367769955,20.0
EST,Tsunami,q2,0.14978661367769955,20.0
EST,Tsunami,q3,0.2580000000000002,11.61136540137205
EST,Tsunami,q4,0.2580000000000002,11.61136540137205
EST,Tsunami,q5,0.2580000000000002,11.61136540137205
EST,Tsunami,tot,0.16600000000000012,18.046579961168607
EST,Wind,q1,0.14978661367769955,20.0
EST,Wind,q2,0.21400000000000016,13.998748941841068
EST,Wind,q3,0.2580000000000002,11.61136540137205
EST,Wind,q4,0.2580000000000002,11.61136540137205
EST,Wind,q5,0.34300000000000025,8.733913333976643
EST,Wind,tot,0.19500000000000015,15.362729607969172
ETH,Earthquake,q1,0.1550000000000001,19.327304990670896
ETH,Earthquake,q2,0.20100000000000015,14.904140664447704
ETH,Earthquake,q3,0.21400000000000016,13.998748941841068
ETH,Earthquake,q4,0.24600000000000022,12.17777346973166
ETH,Earthquake,q5,0.36600000000000027,8.185060856704887
ETH,Earthquake,tot,0.23000000000000018,13.024922928495602
ETH,Flood,q1,0.1550000000000001,19.327304990670896
ETH,Flood,q2,0.1550000000000001,19.327304990670896
ETH,Flood,q3,0.1550000000000001,19.327304990670896
ETH,Flood,q4,0.1720000000000001,17.417048102058075
ETH,Flood,q5,0.1720000000000001,17.417048102058075
ETH,Flood,tot,0.16100000000000012,18.607032754993718
ETH,Storm surge,q1,0.1550000000000001,19.327304990670896
ETH,Storm surge,q2,0.1550000000000001,19.327304990670896
ETH,Storm surge,q3,0.1550000000000001,19.327304990670896
ETH,Storm surge,q4,0.1720000000000001,17.417048102058075
ETH,Storm surge,q5,0.1720000000000001,17.417048102058075
ETH,Storm surge,tot,0.16100000000000012,18.607032754993718
ETH,Tsunami,q1,0.1550000000000001,19.327304990670896
ETH,Tsunami,q2,0.1550000000000001,19.327304990670896
ETH,Tsunami,q3,0.1550000000000001,19.327304990670896
ETH,Tsunami,q4,0.1720000000000001,17.417048102058075
ETH,Tsunami,q5,0.1720000000000001,17.417048102058075
ETH,Tsunami,tot,0.16100000000000012,18.607032754993718
ETH,Wind,q1,0.1550000000000001,19.327304990670896
ETH,Wind,q2,0.1550000000000001,19.327304990670896
ETH,Wind,q3,0.1600000000000001,18.72332670971243
ETH,Wind,q4,0.19200000000000014,15.60277225809369
ETH,Wind,q5,0.25200000000000017,11.887826482357099
ETH,Wind,tot,0.18100000000000013,16.55100703620988
FIN,Earthquake,q1,0.14978661367769955,20.0
FIN,Earthquake,q2,0.22000000000000017,13.616964879790856
FIN,Earthquake,q3,0.22000000000000017,13.616964879790856
FIN,Earthquake,q4,0.22400000000000017,13.373804792651734
FIN,Earthquake,q5,0.5800000000000004,5.165055644058602
FIN,Earthquake,tot,0.20000000000000015,14.978661367769943
FIN,Flood,q1,0.14978661367769955,20.0
FIN,Flood,q2,0.14978661367769955,20.0
FIN,Flood,q3,0.21600000000000016,13.86913089608328
FIN,Flood,q4,0.22000000000000017,13.616964879790856
FIN,Flood,q5,0.22000000000000017,13.616964879790856
FIN,Flood,tot,0.14978661367769955,20.0
FIN,Storm surge,q1,0.14978661367769955,20.0
FIN,Storm surge,q2,0.14978661367769955,20.0
FIN,Storm surge,q3,0.21600000000000016,13.86913089608328
FIN,Storm surge,q4,0.22000000000000017,13.616964879790856
FIN,Storm surge,q5,0.22000000000000017,13.616964879790856
FIN,Storm surge,tot,0.14978661367769955,20.0
FIN,Tsunami,q1,0.14978661367769955,20.0
FIN,Tsunami,q2,0.14978661367769955,20.0
FIN,Tsunami,q3,0.21600000000000016,13.86913089608328
FIN,Tsunami,q4,0.22000000000000017,13.616964879790856
FIN,Tsunami,q5,0.22000000000000017,13.616964879790856
FIN,Tsunami,tot,0.14978661367769955,20.0
FIN,Wind,q1,0.14978661367769955,20.0
FIN,Wind,q2,0.14978661367769955,20.0
FIN,Wind,q3,0.22000000000000017,13.616964879790856
FIN,Wind,q4,0.22000000000000017,13.616964879790856
FIN,Wind,q5,0.33100000000000024,9.050550675389694
FIN,Wind,tot,0.14978661367769955,20.0
FJI,Earthquake,q1,0.45100000000000035,6.642421892580906
FJI,Earthquake,q2,0.47800000000000037,6.2672223296108545
FJI,Earthquake,q3,0.5570000000000004,5.3783344228976455
FJI,Earthquake,q4,0.6560000000000005,4.566665051149373
FJI,Earthquake,q5,0.8430000000000006,3.5536563150106626
FJI,Earthquake,tot,0.5760000000000004,5.200924086031231
FJI,Flood,q1,0.14978661367769955,20.0
FJI,Flood,q2,0.14978661367769955,20.0
FJI,Flood,q3,0.14978661367769955,20.0
FJI,Flood,q4,0.14978661367769955,20.0
FJI,Flood,q5,0.14978661367769955,20.0
FJI,Flood,tot,0.14978661367769955,20.0
FJI,Storm surge,q1,0.14978661367769955,20.0
FJI,Storm surge,q2,0.14978661367769955,20.0
FJI,Storm surge,q3,0.14978661367769955,20.0
FJI,Storm surge,q4,0.14978661367769955,20.0
FJI,Storm surge,q5,0.14978661367769955,20.0
FJI,Storm surge,tot,0.14978661367769955,20.0
FJI,Tsunami,q1,0.14978661367769955,20.0
FJI,Tsunami,q2,0.14978661367769955,20.0
FJI,Tsunami,q3,0.14978661367769955,20.0
FJI,Tsunami,q4,0.14978661367769955,20.0
FJI,Tsunami,q5,0.14978661367769955,20.0
FJI,Tsunami,tot,0.14978661367769955,20.0
FJI,Wind,q1,0.32600000000000023,9.189362802312848
FJI,Wind,q2,0.35000000000000026,8.559235067297111
FJI,Wind,q3,0.4220000000000003,7.098891643492864
FJI,Wind,q4,0.5120000000000003,5.851039596785134
FJI,Wind,q5,0.6810000000000005,4.399019491268706
FJI,Wind,tot,0.43900000000000033,6.823991511512502
FRA,Earthquake,q1,0.14978661367769955,20.0
FRA,Earthquake,q2,0.14978661367769955,20.0
FRA,Earthquake,q3,0.18200000000000013,16.460067437109828
FRA,Earthquake,q4,0.2700000000000002,11.095304716866625
FRA,Earthquake,q5,0.4960000000000004,6.039782809584654
FRA,Earthquake,tot,0.1540000000000001,19.452806971129796
FRA,Flood,q1,0.14978661367769955,20.0
FRA,Flood,q2,0.14978661367769955,20.0
FRA,Flood,q3,0.18200000000000013,16.460067437109828
FRA,Flood,q4,0.18200000000000013,16.460067437109828
FRA,Flood,q5,0.18200000000000013,16.460067437109828
FRA,Flood,tot,0.14978661367769955,20.0
FRA,Storm surge,q1,0.14978661367769955,20.0
FRA,Storm surge,q2,0.14978661367769955,20.0
FRA,Storm surge,q3,0.18200000000000013,16.460067437109828
FRA,Storm surge,q4,0.18200000000000013,16.460067437109828
FRA,Storm surge,q5,0.18200000000000013,16.460067437109828
FRA,Storm surge,tot,0.14978661367769955,20.0
FRA,Tsunami,q1,0.14978661367769955,20.0
FRA,Tsunami,q2,0.14978661367769955,20.0
FRA,Tsunami,q3,0.18200000000000013,16.460067437109828
FRA,Tsunami,q4,0.18200000000000013,16.460067437109828
FRA,Tsunami,q5,0.18200000000000013,16.460067437109828
FRA,Tsunami,tot,0.14978661367769955,20.0
FRA,Wind,q1,0.14978661367769955,20.0
FRA,Wind,q2,0.14978661367769955,20.0
FRA,Wind,q3,0.18200000000000013,16.460067437109828
FRA,Wind,q4,0.18200000000000013,16.460067437109828
FRA,Wind,q5,0.22200000000000017,13.494289520513462
FRA,Wind,tot,0.14978661367769955,20.0
GAB,Earthquake,q1,0.14978661367769955,20.0
GAB,Earthquake,q2,0.14978661367769955,20.0
GAB,Earthquake,q3,0.17300000000000013,17.31637152343346
GAB,Earthquake,q4,0.2680000000000002,11.178105498335778
GAB,Earthquake,q5,0.33000000000000024,9.077976586527239
GAB,Earthquake,tot,0.1590000000000001,18.841083481471628
GAB,Flood,q1,0.14978661367769955,20.0
GAB,Flood,q2,0.14978661367769955,20.0
GAB,Flood,q3,0.14978661367769955,20.0
GAB,Flood,q4,0.1530000000000001,19.579949500352868
GAB,Flood,q5,0.1530000000000001,19.579949500352868
GAB,Flood,tot,0.14978661367769955,20.0
GAB,Storm surge,q1,0.14978661367769955,20.0
GAB,Storm surge,q2,0.14978661367769955,20.0
GAB,Storm surge,q3,0.14978661367769955,20.0
GAB,Storm surge,q4,0.1530000000000001,19.579949500352868
GAB,Storm surge,q5,0.1530000000000001,19.579949500352868
GAB,Storm surge,tot,0.14978661367769955,20.0
GAB,Tsunami,q1,0.14978661367769955,20.0
GAB,Tsunami,q2,0.14978661367769955,20.0
GAB,Tsunami,q3,0.14978661367769955,20.0
GAB,Tsunami,q4,0.1530000000000001,19.579949500352868
GAB,Tsunami,q5,0.1530000000000001,19.579949500352868
GAB,Tsunami,tot,0.14978661367769955,20.0
GAB,Wind,q1,0.14978661367769955,20.0
GAB,Wind,q2,0.14978661367769955,20.0
GAB,Wind,q3,0.1500000000000001,19.971548490359925
GAB,Wind,q4,0.20000000000000015,14.978661367769943
GAB,Wind,q5,0.20000000000000015,14.978661367769943
GAB,Wind,tot,0.14978661367769955,20.0
GBR,Earthquake,q1,0.14978661367769955,20.0
GBR,Earthquake,q2,0.14978661367769955,20.0
GBR,Earthquake,q3,0.14978661367769955,20.0
GBR,Earthquake,q4,0.23900000000000018,12.534444659221709
GBR,Earthquake,q5,0.35300000000000026,8.486493692787503
GBR,Earthquake,tot,0.14978661367769955,20.0
GBR,Flood,q1,0.14978661367769955,20.0
GBR,Flood,q2,0.14978661367769955,20.0
GBR,Flood,q3,0.14978661367769955,20.0
GBR,Flood,q4,0.23900000000000018,12.534444659221709
GBR,Flood,q5,0.23900000000000018,12.534444659221709
GBR,Flood,tot,0.14978661367769955,20.0
GBR,Storm surge,q1,0.14978661367769955,20.0
GBR,Storm surge,q2,0.14978661367769955,20.0
GBR,Storm surge,q3,0.14978661367769955,20.0
GBR,Storm surge,q4,0.23900000000000018,12.534444659221709
GBR,Storm surge,q5,0.23900000000000018,12.534444659221709
GBR,Storm surge,tot,0.14978661367769955,20.0
GBR,Tsunami,q1,0.14978661367769955,20.0
GBR,Tsunami,q2,0.14978661367769955,20.0
GBR,Tsunami,q3,0.14978661367769955,20.0
GBR,Tsunami,q4,0.23900000000000018,12.534444659221709
GBR,Tsunami,q5,0.23900000000000018,12.534444659221709
GBR,Tsunami,tot,0.14978661367769955,20.0
GBR,Wind,q1,0.14978661367769955,20.0
GBR,Wind,q2,0.14978661367769955,20.0
GBR,Wind,q3,0.14978661367769955,20.0
GBR,Wind,q4,0.23900000000000018,12.534444659221709
GBR,Wind,q5,0.25100000000000017,11.935188340852545
GBR,Wind,tot,0.14978661367769955,20.0
GEO,Earthquake,q1,0.19500000000000015,15.362729607969172
GEO,Earthquake,q2,0.1870000000000001,16.019958682106893
GEO,Earthquake,q3,0.18100000000000013,16.55100703620988
GEO,Earthquake,q4,0.1870000000000001,16.019958682106893
GEO,Earthquake,q5,0.17600000000000016,17.02120609973857
GEO,Earthquake,tot,0.18500000000000016,16.193147424616154
GEO,Flood,q1,0.14978661367769955,20.0
GEO,Flood,q2,0.14978661367769955,20.0
GEO,Flood,q3,0.14978661367769955,20.0
GEO,Flood,q4,0.14978661367769955,20.0
GEO,Flood,q5,0.14978661367769955,20.0
GEO,Flood,tot,0.14978661367769955,20.0
GEO,Storm surge,q1,0.14978661367769955,20.0
GEO,Storm surge,q2,0.14978661367769955,20.0
GEO,Storm surge,q3,0.14978661367769955,20.0
GEO,Storm surge,q4,0.14978661367769955,20.0
GEO,Storm surge,q5,0.14978661367769955,20.0
GEO,Storm surge,tot,0.14978661367769955,20.0
GEO,Tsunami,q1,0.14978661367769955,20.0
GEO,Tsunami,q2,0.14978661367769955,20.0
GEO,Tsunami,q3,0.14978661367769955,20.0
GEO,Tsunami,q4,0.14978661367769955,20.0
GEO,Tsunami,q5,0.14978661367769955,20.0
GEO,Tsunami,tot,0.14978661367769955,20.0
GEO,Wind,q1,0.1540000000000001,19.452806971129796
GEO,Wind,q2,0.14978661367769955,20.0
GEO,Wind,q3,0.14978661367769955,20.0
GEO,Wind,q4,0.14978661367769955,20.0
GEO,Wind,q5,0.14978661367769955,20.0
GEO,Wind,tot,0.14978661367769955,20.0
GHA,Earthquake,q1,0.14978661367769955,20.0
GHA,Earthquake,q2,0.14978661367769955,20.0
GHA,Earthquake,q3,0.3440000000000002,8.708524051029038
GHA,Earthquake,q4,0.4860000000000004,6.164058176037013
GHA,Earthquake,q5,0.5470000000000004,5.476658635382064
GHA,Earthquake,tot,0.2810000000000002,10.660968945031989
GHA,Flood,q1,0.14978661367769955,20.0
GHA,Flood,q2,0.14978661367769955,20.0
GHA,Flood,q3,0.3030000000000002,9.886905193247488
GHA,Flood,q4,0.35900000000000026,8.344658143604425
GHA,Flood,q5,0.35900000000000026,8.344658143604425
GHA,Flood,tot,0.23400000000000018,12.802274673307643
GHA,Storm surge,q1,0.14978661367769955,20.0
GHA,Storm surge,q2,0.14978661367769955,20.0
GHA,Storm surge,q3,0.3030000000000002,9.886905193247488
GHA,Storm surge,q4,0.35900000000000026,8.344658143604425
GHA,Storm surge,q5,0.35900000000000026,8.344658143604425
GHA,Storm surge,tot,0.23400000000000018,12.802274673307643
GHA,Tsunami,q1,0.14978661367769955,20.0
GHA,Tsunami,q2,0.14978661367769955,20.0
GHA,Tsunami,q3,0.3030000000000002,9.886905193247488
GHA,Tsunami,q4,0.35900000000000026,8.344658143604425
GHA,Tsunami,q5,0.35900000000000026,8.344658143604425
GHA,Tsunami,tot,0.23400000000000018,12.802274673307643
GHA,Wind,q1,0.14978661367769955,20.0
GHA,Wind,q2,0.14978661367769955,20.0
GHA,Wind,q3,0.32800000000000024,9.133330102298746
GHA,Wind,q4,0.46800000000000036,6.401137336653822
GHA,Wind,q5,0.5150000000000003,5.816955870978619
GHA,Wind,tot,0.2700000000000002,11.095304716866625
GIN,Earthquake,q1,0.17300000000000013,17.31637152343346
GIN,Earthquake,q2,0.17300000000000013,17.31637152343346
GIN,Earthquake,q3,0.22600000000000017,13.255452537849507
GIN,Earthquake,q4,0.3970000000000003,7.545925122302238
GIN,Earthquake,q5,0.4160000000000003,7.20127950373555
GIN,Earthquake,tot,0.2640000000000002,11.34747073315905
GIN,Flood,q1,0.17300000000000013,17.31637152343346
GIN,Flood,q2,0.17300000000000013,17.31637152343346
GIN,Flood,q3,0.20700000000000016,14.472136587217337
GIN,Flood,q4,0.2810000000000002,10.660968945031989
GIN,Flood,q5,0.2810000000000002,10.660968945031989
GIN,Flood,tot,0.22000000000000017,13.616964879790856
GIN,Storm surge,q1,0.17300000000000013,17.31637152343346
GIN,Storm surge,q2,0.17300000000000013,17.31637152343346
GIN,Storm surge,q3,0.20700000000000016,14.472136587217337
GIN,Storm surge,q4,0.2810000000000002,10.660968945031989
GIN,Storm surge,q5,0.2810000000000002,10.660968945031989
GIN,Storm surge,tot,0.22000000000000017,13.616964879790856
GIN,Tsunami,q1,0.17300000000000013,17.31637152343346
GIN,Tsunami,q2,0.17300000000000013,17.31637152343346
GIN,Tsunami,q3,0.20700000000000016,14.472136587217337
GIN,Tsunami,q4,0.2810000000000002,10.660968945031989
GIN,Tsunami,q5,0.2810000000000002,10.660968945031989
GIN,Tsunami,tot,0.22000000000000017,13.616964879790856
GIN,Wind,q1,0.17300000000000013,17.31637152343346
GIN,Wind,q2,0.17300000000000013,17.31637152343346
GIN,Wind,q3,0.22400000000000017,13.373804792651734
GIN,Wind,q4,0.3940000000000003,7.603381404959362
GIN,Wind,q5,0.3950000000000003,7.584132338111363
GIN,Wind,tot,0.2600000000000002,11.52204720597688
GMB,Earthquake,q1,0.16300000000000012,18.378725604625696
GMB,Earthquake,q2,0.16300000000000012,18.378725604625696
GMB,Earthquake,q3,0.2910000000000002,10.29461262389687
GMB,Earthquake,q4,0.5550000000000004,5.397715808205385
GMB,Earthquake,q5,0.7040000000000006,4.255301524934643
GMB,Earthquake,tot,0.32300000000000023,9.274712921219779
GMB,Flood,q1,0.16300000000000012,18.378725604625696
GMB,Flood,q2,0.16300000000000012,18.378725604625696
GMB,Flood,q3,0.2570000000000002,11.65654581149412
GMB,Flood,q4,0.3800000000000003,7.883505983036812
GMB,Flood,q5,0.3800000000000003,7.883505983036812
GMB,Flood,tot,0.2570000000000002,11.65654581149412
GMB,Storm surge,q1,0.16300000000000012,18.378725604625696
GMB,Storm surge,q2,0.16300000000000012,18.378725604625696
GMB,Storm surge,q3,0.2570000000000002,11.65654581149412
GMB,Storm surge,q4,0.3800000000000003,7.883505983036812
GMB,Storm surge,q5,0.3800000000000003,7.883505983036812
GMB,Storm surge,tot,0.2570000000000002,11.65654581149412
GMB,Tsunami,q1,0.16300000000000012,18.378725604625696
GMB,Tsunami,q2,0.16300000000000012,18.378725604625696
GMB,Tsunami,q3,0.2570000000000002,11.65654581149412
GMB,Tsunami,q4,0.3800000000000003,7.883505983036812
GMB,Tsunami,q5,0.3800000000000003,7.883505983036812
GMB,Tsunami,tot,0.2570000000000002,11.65654581149412
GMB,Wind,q1,0.16300000000000012,18.378725604625696
GMB,Wind,q2,0.16300000000000012,18.378725604625696
GMB,Wind,q3,0.2860000000000002,10.47458836906989
GMB,Wind,q4,0.5490000000000004,5.456707237803259
GMB,Wind,q5,0.6610000000000005,4.532121442593024
GMB,Wind,tot,0.3180000000000002,9.420541740735814
GNB,Earthquake,q1,0.20200000000000015,14.83035778987123
GNB,Earthquake,q2,0.20200000000000015,14.83035778987123
GNB,Earthquake,q3,0.21500000000000016,13.933638481646458
GNB,Earthquake,q4,0.34800000000000025,8.608426073431001
GNB,Earthquake,q5,0.5310000000000004,5.641680364508454
GNB,Earthquake,tot,0.2840000000000002,10.548353075894326
GNB,Flood,q1,0.20200000000000015,14.83035778987123
GNB,Flood,q2,0.20200000000000015,14.83035778987123
GNB,Flood,q3,0.20200000000000015,14.83035778987123
GNB,Flood,q4,0.3160000000000002,9.480165422639205
GNB,Flood,q5,0.3160000000000002,9.480165422639205
GNB,Flood,tot,0.2440000000000002,12.27759128505733
GNB,Storm surge,q1,0.20200000000000015,14.83035778987123
GNB,Storm surge,q2,0.20200000000000015,14.83035778987123
GNB,Storm surge,q3,0.20200000000000015,14.83035778987123
GNB,Storm surge,q4,0.3160000000000002,9.480165422639205
GNB,Storm surge,q5,0.3160000000000002,9.480165422639205
GNB,Storm surge,tot,0.2440000000000002,12.27759128505733
GNB,Tsunami,q1,0.20200000000000015,14.83035778987123
GNB,Tsunami,q2,0.20200000000000015,14.83035778987123
GNB,Tsunami,q3,0.20200000000000015,14.83035778987123
GNB,Tsunami,q4,0.3160000000000002,9.480165422639205
GNB,Tsunami,q5,0.3160000000000002,9.480165422639205
GNB,Tsunami,tot,0.2440000000000002,12.27759128505733
GNB,Wind,q1,0.20200000000000015,14.83035778987123
GNB,Wind,q2,0.20200000000000015,14.83035778987123
GNB,Wind,q3,0.20400000000000015,14.68496212526465
GNB,Wind,q4,0.33600000000000024,8.915869861767824
GNB,Wind,q5,0.43700000000000033,6.8552225939450535
GNB,Wind,tot,0.2670000000000002,11.219971061999958
GNQ,Earthquake,q1,0.14978661367769955,20.0
GNQ,Earthquake,q2,0.14978661367769955,20.0
GNQ,Earthquake,q3,0.14978661367769955,20.0
GNQ,Earthquake,q4,0.14978661367769955,20.0
GNQ,Earthquake,q5,0.4170000000000003,7.184010248330908
GNQ,Earthquake,tot,0.14978661367769955,20.0
GNQ,Flood,q1,0.14978661367769955,20.0
GNQ,Flood,q2,0.14978661367769955,20.0
GNQ,Flood,q3,0.14978661367769955,20.0
GNQ,Flood,q4,0.14978661367769955,20.0
GNQ,Flood,q5,0.22700000000000017,13.197058473806116
GNQ,Flood,tot,0.14978661367769955,20.0
GNQ,Storm surge,q1,0.14978661367769955,20.0
GNQ,Storm surge,q2,0.14978661367769955,20.0
GNQ,Storm surge,q3,0.14978661367769955,20.0
GNQ,Storm surge,q4,0.14978661367769955,20.0
GNQ,Storm surge,q5,0.22700000000000017,13.197058473806116
GNQ,Storm surge,tot,0.14978661367769955,20.0
GNQ,Tsunami,q1,0.14978661367769955,20.0
GNQ,Tsunami,q2,0.14978661367769955,20.0
GNQ,Tsunami,q3,0.14978661367769955,20.0
GNQ,Tsunami,q4,0.14978661367769955,20.0
GNQ,Tsunami,q5,0.22700000000000017,13.197058473806116
GNQ,Tsunami,tot,0.14978661367769955,20.0
GNQ,Wind,q1,0.14978661367769955,20.0
GNQ,Wind,q2,0.14978661367769955,20.0
GNQ,Wind,q3,0.14978661367769955,20.0
GNQ,Wind,q4,0.14978661367769955,20.0
GNQ,Wind,q5,0.3010000000000002,9.952598915461756
GNQ,Wind,tot,0.14978661367769955,20.0
GRC,Earthquake,q1,0.14978661367769955,20.0
GRC,Earthquake,q2,0.14978661367769955,20.0
GRC,Earthquake,q3,0.14978661367769955,20.0
GRC,Earthquake,q4,0.14978661367769955,20.0
GRC,Earthquake,q5,0.14978661367769955,20.0
GRC,Earthquake,tot,0.14978661367769955,20.0
GRC,Flood,q1,0.14978661367769955,20.0
GRC,Flood,q2,0.14978661367769955,20.0
GRC,Flood,q3,0.14978661367769955,20.0
GRC,Flood,q4,0.14978661367769955,20.0
GRC,Flood,q5,0.14978661367769955,20.0
GRC,Flood,tot,0.14978661367769955,20.0
GRC,Storm surge,q1,0.14978661367769955,20.0
GRC,Storm surge,q2,0.14978661367769955,20.0
GRC,Storm surge,q3,0.14978661367769955,20.0
GRC,Storm surge,q4,0.14978661367769955,20.0
GRC,Storm surge,q5,0.14978661367769955,20.0
GRC,Storm surge,tot,0.14978661367769955,20.0
GRC,Tsunami,q1,0.14978661367769955,20.0
GRC,Tsunami,q2,0.14978661367769955,20.0
GRC,Tsunami,q3,0.14978661367769955,20.0
GRC,Tsunami,q4,0.14978661367769955,20.0
GRC,Tsunami,q5,0.14978661367769955,20.0
GRC,Tsunami,tot,0.14978661367769955,20.0
GRC,Wind,q1,0.14978661367769955,20.0
GRC,Wind,q2,0.14978661367769955,20.0
GRC,Wind,q3,0.14978661367769955,20.0
GRC,Wind,q4,0.14978661367769955,20.0
GRC,Wind,q5,0.14978661367769955,20.0
