iso3,hazard,rp,income_cat,fa,v_ew
COD,Earthquake,500.0,q2,0.07503736382223893,0.6999999999999998
COD,Earthquake,500.0,q3,0.07503736382223893,0.7
COD,Earthquake,500.0,q4,0.07503736382223893,0.6110641481834713
COD,Earthquake,500.0,q5,0.07503736382223893,0.23026991411674874
COD,Earthquake,1000.0,q1,0.10860509993639617,0.7000000000000001
COD,Earthquake,1000.0,q2,0.10860509993639617,0.6999999999999998
COD,Earthquake,1000.0,q3,0.10860509993639617,0.7
COD,Earthquake,1000.0,q4,0.10860509993639617,0.6110641481834713
COD,Earthquake,1000.0,q5,0.10860509993639617,0.23026991411674874
COD,Earthquake,2500.0,q1,0.1749447219126033,0.7000000000000001
COD,Earthquake,2500.0,q2,0.1749447219126033,0.6999999999999998
COD,Earthquake,2500.0,q3,0.1749447219126033,0.7
COD,Earthquake,2500.0,q4,0.1749447219126033,0.6110641481834713
COD,Earthquake,2500.0,q5,0.1749447219126033,0.23026991411674874
COD,Earthquake,5000.0,q1,0.24842601416514518,0.7000000000000001
COD,Earthquake,5000.0,q2,0.24842601416514518,0.6999999999999998
COD,Earthquake,5000.0,q3,0.24842601416514518,0.7
COD,Earthquake,5000.0,q4,0.24842601416514518,0.6110641481834713
COD,Earthquake,5000.0,q5,0.24842601416514518,0.23026991411674874
COD,Flood,10.0,q1,0.019265899404447645,0.644
COD,Flood,10.0,q2,0.009681258843780216,0.6439999999999998
COD,Flood,10.0,q3,0.009681258843780216,0.6439999999999999
COD,Flood,10.0,q4,0.009681258843780216,0.5621790163287935
COD,Flood,10.0,q5,0.009681258843780216,0.21184832098740883
COD,Flood,25.0,q1,0.039005037699362095,0.644
COD,Flood,25.0,q2,0.019600323776825843,0.6439999999999998
COD,Flood,25.0,q3,0.019600323776825843,0.6439999999999999
COD,Flood,25.0,q4,0.019600323776825843,0.5621790163287935
COD,Flood,25.0,q5,0.019600323776825843,0.21184832098740883
COD,Flood,50.0,q1,0.05394248934106907,0.644
COD,Flood,50.0,q2,0.0271065051792072,0.6439999999999998
COD,Flood,50.0,q3,0.0271065051792072,0.6439999999999999
COD,Flood,50.0,q4,0.0271065051792072,0.5621790163287935
COD,Flood,50.0,q5,0.0271065051792072,0.21184832098740883
COD,Flood,100.0,q1,0.059930163525648984,0.644
COD,Flood,100.0,q2,0.030115356333062827,0.6439999999999998
COD,Flood,100.0,q3,0.030115356333062827,0.6439999999999999
COD,Flood,100.0,q4,0.030115356333062827,0.5621790163287935
COD,Flood,100.0,q5,0.030115356333062827,0.21184832098740883
COD,Flood,250.0,q1,0.06330363348523355,0.644
COD,Flood,250.0,q2,0.031810550271058544,0.6439999999999998
COD,Flood,250.0,q3,0.031810550271058544,0.6439999999999999
COD,Flood,250.0,q4,0.031810550271058544,0.5621790163287935
COD,Flood,250.0,q5,0.031810550271058544,0.21184832098740883
COD,Flood,500.0,q1,0.0661863282563319,0.644
COD,Flood,500.0,q2,0.03325912599860398,0.6439999999999998
COD,Flood,500.0,q3,0.03325912599860398,0.6439999999999999
COD,Flood,500.0,q4,0.03325912599860398,0.5621790163287935
COD,Flood,500.0,q5,0.03325912599860398,0.21184832098740883
COD,Flood,1000.0,q1,0.06956271744479994,0.644
COD,Flood,1000.0,q2,0.03495578687099253,0.6439999999999998
COD,Flood,1000.0,q3,0.03495578687099253,0.6439999999999999
COD,Flood,1000.0,q4,0.03495578687099253,0.5621790163287935
COD,Flood,1000.0,q5,0.03495578687099253,0.21184832098740883
COD,Flood,2500.0,q1,0.07490474483262065,0.644
COD,Flood,2500.0,q2,0.03764019567051714,0.6439999999999998
COD,Flood,2500.0,q3,0.03764019567051714,0.6439999999999999
COD,Flood,2500.0,q4,0.03764019567051714,0.5621790163287935
COD,Flood,2500.0,q5,0.03764019567051714,0.21184832098740883
COD,Flood,5000.0,q1,0.07975068921658042,0.644
COD,Flood,5000.0,q2,0.04007531904258494,0.6439999999999998
COD,Flood,5000.0,q3,0.04007531904258494,0.6439999999999999
COD,Flood,5000.0,q4,0.04007531904258494,0.5621790163287935
COD,Flood,5000.0,q5,0.04007531904258494,0.21184832098740883
COL,Earthquake,10.0,q1,0.01403080865481558,0.7
COL,Earthquake,10.0,q2,0.01403080865481558,0.4741303415435211
COL,Earthquake,10.0,q3,0.01403080865481558,0.3
COL,Earthquake,10.0,q4,0.01403080865481558,0.14232992885151186
COL,Earthquake,10.0,q5,0.01403080865481558,0.09999999999999992
COL,Earthquake,25.0,q1,0.03497939602659998,0.7
COL,Earthquake,25.0,q2,0.03497939602659998,0.4741303415435211
COL,Earthquake,25.0,q3,0.03497939602659998,0.3
COL,Earthquake,25.0,q4,0.03497939602659998,0.14232992885151186
COL,Earthquake,25.0,q5,0.03497939602659998,0.09999999999999992
COL,Earthquake,50.0,q1,0.06965485253864187,0.7
COL,Earthquake,50.0,q2,0.06965485253864187,0.4741303415435211
COL,Earthquake,50.0,q3,0.06965485253864187,0.3
COL,Earthquake,50.0,q4,0.06965485253864187,0.14232992885151186
COL,Earthquake,50.0,q5,0.06965485253864187,0.09999999999999992
COL,Earthquake,100.0,q1,0.1380980295899262,0.7
COL,Earthquake,100.0,q2,0.1380980295899262,0.4741303415435211
COL,Earthquake,100.0,q3,0.1380980295899262,0.3
COL,Earthquake,100.0,q4,0.1380980295899262,0.14232992885151186
COL,Earthquake,100.0,q5,0.1380980295899262,0.09999999999999992
COL,Earthquake,250.0,q1,0.33648046344913995,0.7
COL,Earthquake,250.0,q2,0.33648046344913995,0.4741303415435211
COL,Earthquake,250.0,q3,0.33648046344913995,0.3
COL,Earthquake,250.0,q4,0.33648046344913995,0.14232992885151186
COL,Earthquake,250.0,q5,0.33648046344913995,0.09999999999999992
COL,Earthquake,500.0,q1,0.6066101534770728,0.7
COL,Earthquake,500.0,q2,0.6066101534770728,0.4741303415435211
COL,Earthquake,500.0,q3,0.6066101534770728,0.3
COL,Earthquake,500.0,q4,0.6066101534770728,0.14232992885151186
COL,Earthquake,500.0,q5,0.6066101534770728,0.09999999999999992
COL,Earthquake,1000.0,q1,0.8549887716328316,0.7
COL,Earthquake,1000.0,q2,0.8549887716328316,0.4741303415435211
COL,Earthquake,1000.0,q3,0.8549887716328316,0.3
COL,Earthquake,1000.0,q4,0.8549887716328316,0.14232992885151186
COL,Earthquake,1000.0,q5,0.8549887716328316,0.09999999999999992
COL,Earthquake,2500.0,q1,0.9,0.99
COL,Earthquake,2500.0,q2,0.9,0.691055440585062
COL,Earthquake,2500.0,q3,0.9,0.43725662335931453
COL,Earthquake,2500.0,q4,0.9,0.20744901364194518
COL,Earthquake,2500.0,q5,0.9,0.14575220778643808
COL,Earthquake,5000.0,q1,0.9,0.99
COL,Earthquake,5000.0,q2,0.9,0.9333838853790994
COL,Earthquake,5000.0,q3,0.9,0.5905868936844381
COL,Earthquake,5000.0,q4,0.9,0.2801939685291382
COL,Earthquake,5000.0,q5,0.9,0.19686229789481252
COL,Flood,10.0,q1,0.03436540893566463,0.588
COL,Flood,10.0,q2,0.024989882026776048,0.3982694868965577
COL,Flood,10.0,q3,0.024989882026776048,0.252
COL,Flood,10.0,q4,0.024989882026776048,0.11955714023526995
COL,Flood,10.0,q5,0.024989882026776048,0.08399999999999994
COL,Flood,25.0,q1,0.06991644509281893,0.588
COL,Flood,25.0,q2,0.050841929973015725,0.3982694868965577
COL,Flood,25.0,q3,0.050841929973015725,0.252
COL,Flood,25.0,q4,0.050841929973015725,0.11955714023526995
COL,Flood,25.0,q5,0.050841929973015725,0.08399999999999994
COL,Flood,50.0,q1,0.09681907224030654,0.588
COL,Flood,50.0,q2,0.07040501679338956,0.3982694868965577
COL,Flood,50.0,q3,0.07040501679338956,0.252
COL,Flood,50.0,q4,0.07040501679338956,0.11955714023526995
COL,Flood,50.0,q5,0.07040501679338956,0.08399999999999994
COL,Flood,100.0,q1,0.10767370522766104,0.588
COL,Flood,100.0,q2,0.07829830269334082,0.3982694868965577
COL,Flood,100.0,q3,0.07829830269334082,0.252
COL,Flood,100.0,q4,0.07829830269334082,0.11955714023526995
COL,Flood,100.0,q5,0.07829830269334082,0.08399999999999994
COL,Flood,250.0,q1,0.11396222007827234,0.588
COL,Flood,250.0,q2,0.0828711929660742,0.3982694868965577
COL,Flood,250.0,q3,0.0828711929660742,0.252
COL,Flood,250.0,q4,0.0828711929660742,0.11955714023526995
COL,Flood,250.0,q5,0.0828711929660742,0.08399999999999994
COL,Flood,500.0,q1,0.11946407517240175,0.588
COL,Flood,500.0,q2,0.08687203899086927,0.3982694868965577
COL,Flood,500.0,q3,0.08687203899086927,0.252
COL,Flood,500.0,q4,0.08687203899086927,0.11955714023526995
COL,Flood,500.0,q5,0.08687203899086927,0.08399999999999994
COL,Flood,1000.0,q1,0.12600033209868453,0.588
COL,Flood,1000.0,q2,0.09162508266307737,0.3982694868965577
COL,Flood,1000.0,q3,0.09162508266307737,0.252
COL,Flood,1000.0,q4,0.09162508266307737,0.11955714023526995
COL,Flood,1000.0,q5,0.09162508266307737,0.08399999999999994
COL,Flood,2500.0,q1,0.1365514625992525,0.588
COL,Flood,2500.0,q2,0.09929766723647589,0.3982694868965577
COL,Flood,2500.0,q3,0.09929766723647589,0.252
COL,Flood,2500.0,q4,0.09929766723647589,0.11955714023526995
COL,Flood,2500.0,q5,0.09929766723647589,0.08399999999999994
COL,Flood,5000.0,q1,0.1462758208556729,0.588
COL,Flood,5000.0,q2,0.10636903851184731,0.3982694868965577
COL,Flood,5000.0,q3,0.10636903851184731,0.252
COL,Flood,5000.0,q4,0.10636903851184731,0.11955714023526995
COL,Flood,5000.0,q5,0.10636903851184731,0.08399999999999994
COL,Storm surge,10.0,q1,0.00046958393228212366,0.588
COL,Storm surge,10.0,q2,0.00034147264452370204,0.3982694868965577
COL,Storm surge,10.0,q3,0.00034147264452370204,0.252
COL,Storm surge,10.0,q4,0.00034147264452370204,0.11955714023526995
COL,Storm surge,10.0,q5,0.00034147264452370204,0.08399999999999994
COL,Storm surge,25.0,q1,0.0006999358398390973,0.588
COL,Storm surge,25.0,q2,0.0005089802393050782,0.3982694868965577
COL,Storm surge,25.0,q3,0.0005089802393050782,0.252
COL,Storm surge,25.0,q4,0.0005089802393050782,0.11955714023526995
COL,Storm surge,25.0,q5,0.0005089802393050782,0.08399999999999994
COL,Storm surge,50.0,q1,0.0009029015890183786,0.588
COL,Storm surge,50.0,q2,0.0006565731324076133,0.3982694868965577
COL,Storm surge,50.0,q3,0.0006565731324076133,0.252
COL,Storm surge,50.0,q4,0.0006565731324076133,0.11955714023526995
COL,Storm surge,50.0,q5,0.0006565731324076133,0.08399999999999994
COL,Storm surge,100.0,q1,0.0011329316315393842,0.588
COL,Storm surge,100.0,q2,0.0008238466729604354,0.3982694868965577
COL,Storm surge,100.0,q3,0.0008238466729604354,0.252
COL,Storm surge,100.0,q4,0.0008238466729604354,0.11955714023526995
COL,Storm surge,100.0,q5,0.0008238466729604354,0.08399999999999994
COL,Storm surge,250.0,q1,0.0014920802203658254,0.588
COL,Storm surge,250.0,q2,0.0010850128031717208,0.3982694868965577
COL,Storm surge,250.0,q3,0.0010850128031717208,0.252
COL,Storm surge,250.0,q4,0.0010850128031717208,0.11955714023526995
COL,Storm surge,250.0,q5,0.0010850128031717208,0.08399999999999994
COL,Storm surge,500.0,q1,0.0018062702589702385,0.588
COL,Storm surge,500.0,q2,0.001313485917325881,0.3982694868965577
COL,Storm surge,500.0,q3,0.001313485917325881,0.252
COL,Storm surge,500.0,q4,0.001313485917325881,0.11955714023526995
COL,Storm surge,500.0,q5,0.001313485917325881,0.08399999999999994
COL,Storm surge,1000.0,q1,0.0021661010136870365,0.588
COL,Storm surge,1000.0,q2,0.0015751481058018772,0.3982694868965577
COL,Storm surge,1000.0,q3,0.0015751481058018772,0.252
COL,Storm surge,1000.0,q4,0.0015751481058018772,0.11955714023526995
COL,Storm surge,1000.0,q5,0.0015751481058018772,0.08399999999999994
COL,Storm surge,2500.0,q1,0.0027137313391529952,0.588
COL,Storm surge,2500.0,q2,0.001973374626350471,0.3982694868965577
COL,Storm surge,2500.0,q3,0.001973374626350471,0.252
COL,Storm surge,2500.0,q4,0.001973374626350471,0.11955714023526995
COL,Storm surge,2500.0,q5,0.001973374626350471,0.08399999999999994
COL,Storm surge,5000.0,q1,0.0031934741095934038,0.588
COL,Storm surge,5000.0,q2,0.0023222345878003274,0.3982694868965577
COL,Storm surge,5000.0,q3,0.0023222345878003274,0.252
COL,Storm surge,5000.0,q4,0.0023222345878003274,0.11955714023526995
COL,Storm surge,5000.0,q5,0.0023222345878003274,0.08399999999999994
COL,Tsunami,10.0,q1,6.921920728153099e-05,0.588
COL,Tsunami,10.0,q2,6.921920728153099e-05,0.3982694868965577
COL,Tsunami,10.0,q3,6.921920728153099e-05,0.252
COL,Tsunami,10.0,q4,6.921920728153099e-05,0.11955714023526995
COL,Tsunami,10.0,q5,6.921920728153099e-05,0.08399999999999994
COL,Tsunami,25.0,q1,0.00015399743045888057,0.588
COL,Tsunami,25.0,q2,0.00015399743045888057,0.3982694868965577
COL,Tsunami,25.0,q3,0.00015399743045888057,0.252
COL,Tsunami,25.0,q4,0.00015399743045888057,0.11955714023526995
COL,Tsunami,25.0,q5,0.00015399743045888057,0.08399999999999994
COL,Tsunami,50.0,q1,0.00028101901438080045,0.588
COL,Tsunami,50.0,q2,0.00028101901438080045,0.3982694868965577
COL,Tsunami,50.0,q3,0.00028101901438080045,0.252
COL,Tsunami,50.0,q4,0.00028101901438080045,0.11955714023526995
COL,Tsunami,50.0,q5,0.00028101901438080045,0.08399999999999994
COL,Tsunami,100.0,q1,0.0005116931154124274,0.588
COL,Tsunami,100.0,q2,0.0005116931154124274,0.3982694868965577
COL,Tsunami,100.0,q3,0.0005116931154124274,0.252
COL,Tsunami,100.0,q4,0.0005116931154124274,0.11955714023526995
COL,Tsunami,100.0,q5,0.0005116931154124274,0.08399999999999994
COL,Tsunami,250.0,q1,0.001122900082402181,0.588
COL,Tsunami,250.0,q2,0.001122900082402181,0.3982694868965577
COL,Tsunami,250.0,q3,0.001122900082402181,0.252
COL,Tsunami,250.0,q4,0.001122900082402181,0.11955714023526995
COL,Tsunami,250.0,q5,0.001122900082402181,0.08399999999999994
COL,Tsunami,500.0,q1,0.002029790918366862,0.588
COL,Tsunami,500.0,q2,0.002029790918366862,0.3982694868965577
COL,Tsunami,500.0,q3,0.002029790918366862,0.252
COL,Tsunami,500.0,q4,0.002029790918366862,0.11955714023526995
COL,Tsunami,500.0,q5,0.002029790918366862,0.08399999999999994
COL,Tsunami,1000.0,q1,0.003659291123902242,0.588
COL,Tsunami,1000.0,q2,0.003659291123902242,0.3982694868965577
COL,Tsunami,1000.0,q3,0.003659291123902242,0.252
COL,Tsunami,1000.0,q4,0.003659291123902242,0.11955714023526995
COL,Tsunami,1000.0,q5,0.003659291123902242,0.08399999999999994
COL,Tsunami,2500.0,q1,0.007970706301511612,0.588
COL,Tsunami,2500.0,q2,0.007970706301511612,0.3982694868965577
COL,Tsunami,2500.0,q3,0.007970706301511612,0.252
COL,Tsunami,2500.0,q4,0.007970706301511612,0.11955714023526995
COL,Tsunami,2500.0,q5,0.007970706301511612,0.08399999999999994
COL,Tsunami,5000.0,q1,0.014355244059109753,0.588
COL,Tsunami,5000.0,q2,0.014355244059109753,0.3982694868965577
COL,Tsunami,5000.0,q3,0.014355244059109753,0.252
COL,Tsunami,5000.0,q4,0.014355244059109753,0.11955714023526995
COL,Tsunami,5000.0,q5,0.014355244059109753,0.08399999999999994
COL,Wind,10.0,q1,0.000342840081372325,0.588
COL,Wind,10.0,q2,0.000342840081372325,0.3982694868965577
COL,Wind,10.0,q3,0.000342840081372325,0.252
COL,Wind,10.0,q4,0.000342840081372325,0.11955714023526995
COL,Wind,10.0,q5,0.000342840081372325,0.08399999999999994
COL,Wind,25.0,q1,0.0005228899764180645,0.588
COL,Wind,25.0,q2,0.0005228899764180645,0.3982694868965577
COL,Wind,25.0,q3,0.0005228899764180645,0.252
COL,Wind,25.0,q4,0.0005228899764180645,0.11955714023526995
COL,Wind,25.0,q5,0.0005228899764180645,0.08399999999999994
COL,Wind,50.0,q1,0.0006580883402090339,0.588
COL,Wind,50.0,q2,0.0006580883402090339,0.3982694868965577
COL,Wind,50.0,q3,0.0006580883402090339,0.252
COL,Wind,50.0,q4,0.0006580883402090339,0.11955714023526995
COL,Wind,50.0,q5,0.0006580883402090339,0.08399999999999994
COL,Wind,100.0,q1,0.0008065359954419298,0.588
COL,Wind,100.0,q2,0.0008065359954419298,0.3982694868965577
COL,Wind,100.0,q3,0.0008065359954419298,0.252
COL,Wind,100.0,q4,0.0008065359954419298,0.11955714023526995
COL,Wind,100.0,q5,0.0008065359954419298,0.08399999999999994
COL,Wind,250.0,q1,0.0010237102765815582,0.588
COL,Wind,250.0,q2,0.0010237102765815582,0.3982694868965577
COL,Wind,250.0,q3,0.0010237102765815582,0.252
COL,Wind,250.0,q4,0.0010237102765815582,0.11955714023526995
COL,Wind,250.0,q5,0.0010237102765815582,0.08399999999999994
COL,Wind,500.0,q1,0.0012048076676606854,0.588
COL,Wind,500.0,q2,0.0012048076676606854,0.3982694868965577
COL,Wind,500.0,q3,0.0012048076676606854,0.252
COL,Wind,500.0,q4,0.0012048076676606854,0.11955714023526995
COL,Wind,500.0,q5,0.0012048076676606854,0.08399999999999994
COL,Wind,1000.0,q1,0.0014015265100911754,0.588
COL,Wind,1000.0,q2,0.0014015265100911754,0.3982694868965577
COL,Wind,1000.0,q3,0.0014015265100911754,0.252
COL,Wind,1000.0,q4,0.0014015265100911754,0.11955714023526995
COL,Wind,1000.0,q5,0.0014015265100911754,0.08399999999999994
COL,Wind,2500.0,q1,0.0016908891418267397,0.588
COL,Wind,2500.0,q2,0.0016908891418267397,0.3982694868965577
COL,Wind,2500.0,q3,0.0016908891418267397,0.252
COL,Wind,2500.0,q4,0.0016908891418267397,0.11955714023526995
COL,Wind,2500.0,q5,0.0016908891418267397,0.08399999999999994
COL,Wind,5000.0,q1,0.0019289094037419285,0.588
COL,Wind,5000.0,q2,0.0019289094037419285,0.3982694868965577
COL,Wind,5000.0,q3,0.0019289094037419285,0.252
COL,Wind,5000.0,q4,0.0019289094037419285,0.11955714023526995
COL,Wind,5000.0,q5,0.0019289094037419285,0.08399999999999994
COM,Earthquake,10.0,q1,0.0018344789110077227,0.7000000000000001
COM,Earthquake,10.0,q2,0.0018344789110077227,0.6999999999999998
COM,Earthquake,10.0,q3,0.0018344789110077227,0.7
COM,Earthquake,10.0,q4,0.0018344789110077227,0.6377170160488282
COM,Earthquake,10.0,q5,0.0018344789110077227,0.2322048984461514
COM,Earthquake,25.0,q1,0.004431997299387554,0.7000000000000001
COM,Earthquake,25.0,q2,0.004431997299387554,0.6999999999999998
COM,Earthquake,25.0,q3,0.004431997299387554,0.7
COM,Earthquake,25.0,q4,0.004431997299387554,0.6377170160488282
COM,Earthquake,25.0,q5,0.004431997299387554,0.2322048984461514
COM,Earthquake,50.0,q1,0.008852934204344765,0.7000000000000001
COM,Earthquake,50.0,q2,0.008852934204344765,0.6999999999999998
COM,Earthquake,50.0,q3,0.008852934204344765,0.7
COM,Earthquake,50.0,q4,0.008852934204344765,0.6377170160488282
COM,Earthquake,50.0,q5,0.008852934204344765,0.2322048984461514
COM,Earthquake,100.0,q1,0.01766178802456443,0.7000000000000001
COM,Earthquake,100.0,q2,0.01766178802456443,0.6999999999999998
COM,Earthquake,100.0,q3,0.01766178802456443,0.7
COM,Earthquake,100.0,q4,0.01766178802456443,0.6377170160488282
COM,Earthquake,100.0,q5,0.01766178802456443,0.2322048984461514
COM,Earthquake,250.0,q1,0.043532406696107195,0.7000000000000001
COM,Earthquake,250.0,q2,0.043532406696107195,0.6999999999999998
COM,Earthquake,250.0,q3,0.043532406696107195,0.7
COM,Earthquake,250.0,q4,0.043532406696107195,0.6377170160488282
COM,Earthquake,250.0,q5,0.043532406696107195,0.2322048984461514
COM,Earthquake,500.0,q1,0.08213548045912902,0.7000000000000001
COM,Earthquake,500.0,q2,0.08213548045912902,0.6999999999999998
COM,Earthquake,500.0,q3,0.08213548045912902,0.7
COM,Earthquake,500.0,q4,0.08213548045912902,0.6377170160488282
COM,Earthquake,500.0,q5,0.08213548045912902,0.2322048984461514
COM,Earthquake,1000.0,q1,0.12474023303241126,0.7000000000000001
COM,Earthquake,1000.0,q2,0.12474023303241126,0.6999999999999998
COM,Earthquake,1000.0,q3,0.12474023303241126,0.7
COM,Earthquake,1000.0,q4,0.12474023303241126,0.6377170160488282
COM,Earthquake,1000.0,q5,0.12474023303241126,0.2322048984461514
COM,Earthquake,2500.0,q1,0.2143179146133612,0.7000000000000001
COM,Earthquake,2500.0,q2,0.2143179146133612,0.6999999999999998
COM,Earthquake,2500.0,q3,0.2143179146133612,0.7
COM,Earthquake,2500.0,q4,0.2143179146133612,0.6377170160488282
COM,Earthquake,2500.0,q5,0.2143179146133612,0.2322048984461514
COM,Earthquake,5000.0,q1,0.31817026367116436,0.7000000000000001
COM,Earthquake,5000.0,q2,0.31817026367116436,0.6999999999999998
COM,Earthquake,5000.0,q3,0.31817026367116436,0.7
COM,Earthquake,5000.0,q4,0.31817026367116436,0.6377170160488282
COM,Earthquake,5000.0,q5,0.31817026367116436,0.2322048984461514
COM,Storm surge,10.0,q1,0.0014917447599204138,0.6160000000000001
COM,Storm surge,10.0,q2,0.0013281988912262112,0.6159999999999999
COM,Storm surge,10.0,q3,0.0013281988912262112,0.616
COM,Storm surge,10.0,q4,0.0013281988912262112,0.5611909741229688
COM,Storm surge,10.0,q5,0.0013281988912262112,0.2043403106326132
COM,Storm surge,25.0,q1,0.001886158009201281,0.6160000000000001
COM,Storm surge,25.0,q2,0.0016793710585128743,0.6159999999999999
COM,Storm surge,25.0,q3,0.0016793710585128743,0.616
COM,Storm surge,25.0,q4,0.0016793710585128743,0.5611909741229688
COM,Storm surge,25.0,q5,0.0016793710585128743,0.2043403106326132
COM,Storm surge,50.0,q1,0.002268015579779939,0.6160000000000001
COM,Storm surge,50.0,q2,0.002019364075733841,0.6159999999999999
COM,Storm surge,50.0,q3,0.002019364075733841,0.616
COM,Storm surge,50.0,q4,0.002019364075733841,0.5611909741229688
COM,Storm surge,50.0,q5,0.002019364075733841,0.2043403106326132
COM,Storm surge,100.0,q1,0.002651730912348062,0.6160000000000001
COM,Storm surge,100.0,q2,0.0023610111811613595,0.6159999999999999
COM,Storm surge,100.0,q3,0.0023610111811613595,0.616
COM,Storm surge,100.0,q4,0.0023610111811613595,0.5611909741229688
COM,Storm surge,100.0,q5,0.0023610111811613595,0.2043403106326132
COM,Storm surge,250.0,q1,0.003385446362463415,0.6160000000000001
COM,Storm surge,250.0,q2,0.0030142865091542957,0.6159999999999999
COM,Storm surge,250.0,q3,0.0030142865091542957,0.616
COM,Storm surge,250.0,q4,0.0030142865091542957,0.5611909741229688
COM,Storm surge,250.0,q5,0.0030142865091542957,0.2043403106326132
COM,Storm surge,500.0,q1,0.003772533236616672,0.6160000000000001
COM,Storm surge,500.0,q2,0.0033589355207492852,0.6159999999999999
COM,Storm surge,500.0,q3,0.0033589355207492852,0.616
COM,Storm surge,500.0,q4,0.0033589355207492852,0.5611909741229688
COM,Storm surge,500.0,q5,0.0033589355207492852,0.2043403106326132
COM,Storm surge,1000.0,q1,0.004160966879763848,0.6160000000000001
COM,Storm surge,1000.0,q2,0.003704783649735213,0.6159999999999999
COM,Storm surge,1000.0,q3,0.003704783649735213,0.616
COM,Storm surge,1000.0,q4,0.003704783649735213,0.5611909741229688
COM,Storm surge,1000.0,q5,0.003704783649735213,0.2043403106326132
COM,Storm surge,2500.0,q1,0.004900428571030649,0.6160000000000001
COM,Storm surge,2500.0,q2,0.004363175235771166,0.6159999999999999
COM,Storm surge,2500.0,q3,0.004363175235771166,0.616
COM,Storm surge,2500.0,q4,0.004363175235771166,0.5611909741229688
COM,Storm surge,2500.0,q5,0.004363175235771166,0.2043403106326132
COM,Storm surge,5000.0,q1,0.005291951468483229,0.6160000000000001
COM,Storm surge,5000.0,q2,0.004711773931914021,0.6159999999999999
COM,Storm surge,5000.0,q3,0.004711773931914021,0.616
COM,Storm surge,5000.0,q4,0.004711773931914021,0.5611909741229688
COM,Storm surge,5000.0,q5,0.004711773931914021,0.2043403106326132
COM,Tsunami,10.0,q1,0.0021758016058169697,0.6160000000000001
COM,Tsunami,10.0,q2,0.0021758016058169697,0.6159999999999999
COM,Tsunami,10.0,q3,0.0021758016058169697,0.616
COM,Tsunami,10.0,q4,0.0021758016058169697,0.5611909741229688
COM,Tsunami,10.0,q5,0.0021758016058169697,0.2043403106326132
COM,Tsunami,25.0,q1,0.004664668291591173,0.6160000000000001
COM,Tsunami,25.0,q2,0.004664668291591173,0.6159999999999999
COM,Tsunami,25.0,q3,0.004664668291591173,0.616
COM,Tsunami,25.0,q4,0.004664668291591173,0.5611909741229688
COM,Tsunami,25.0,q5,0.004664668291591173,0.2043403106326132
COM,Tsunami,50.0,q1,0.00838967608413995,0.6160000000000001
COM,Tsunami,50.0,q2,0.00838967608413995,0.6159999999999999
COM,Tsunami,50.0,q3,0.00838967608413995,0.616
COM,Tsunami,50.0,q4,0.00838967608413995,0.5611909741229688
COM,Tsunami,50.0,q5,0.00838967608413995,0.2043403106326132
COM,Tsunami,100.0,q1,0.015192364203302373,0.6160000000000001
COM,Tsunami,100.0,q2,0.015192364203302373,0.6159999999999999
COM,Tsunami,100.0,q3,0.015192364203302373,0.616
COM,Tsunami,100.0,q4,0.015192364203302373,0.5611909741229688
COM,Tsunami,100.0,q5,0.015192364203302373,0.2043403106326132
COM,Tsunami,250.0,q1,0.03269102951177795,0.6160000000000001
COM,Tsunami,250.0,q2,0.03269102951177795,0.6159999999999999
COM,Tsunami,250.0,q3,0.03269102951177795,0.616
COM,Tsunami,250.0,q4,0.03269102951177795,0.5611909741229688
COM,Tsunami,250.0,q5,0.03269102951177795,0.2043403106326132
COM,Tsunami,500.0,q1,0.05870558226567054,0.6160000000000001
COM,Tsunami,500.0,q2,0.05870558226567054,0.6159999999999999
COM,Tsunami,500.0,q3,0.05870558226567054,0.616
COM,Tsunami,500.0,q4,0.05870558226567054,0.5611909741229688
COM,Tsunami,500.0,q5,0.05870558226567054,0.2043403106326132
COM,Tsunami,1000.0,q1,0.10449310411959771,0.6160000000000001
COM,Tsunami,1000.0,q2,0.10449310411959771,0.6159999999999999
COM,Tsunami,1000.0,q3,0.10449310411959771,0.616
COM,Tsunami,1000.0,q4,0.10449310411959771,0.5611909741229688
COM,Tsunami,1000.0,q5,0.10449310411959771,0.2043403106326132
COM,Tsunami,2500.0,q1,0.21895816726013487,0.6160000000000001
COM,Tsunami,2500.0,q2,0.21895816726013487,0.6159999999999999
COM,Tsunami,2500.0,q3,0.21895816726013487,0.616
COM,Tsunami,2500.0,q4,0.21895816726013487,0.5611909741229688
COM,Tsunami,2500.0,q5,0.21895816726013487,0.2043403106326132
COM,Tsunami,5000.0,q1,0.37336948027349065,0.6160000000000001
COM,Tsunami,5000.0,q2,0.37336948027349065,0.6159999999999999
COM,Tsunami,5000.0,q3,0.37336948027349065,0.616
COM,Tsunami,5000.0,q4,0.37336948027349065,0.5611909741229688
COM,Tsunami,5000.0,q5,0.37336948027349065,0.2043403106326132
COM,Wind,10.0,q1,0.0031617456269208903,0.6160000000000001
COM,Wind,10.0,q2,0.0031617456269208903,0.6159999999999999
COM,Wind,10.0,q3,0.0031617456269208903,0.616
COM,Wind,10.0,q4,0.0031617456269208903,0.5611909741229688
COM,Wind,10.0,q5,0.0031617456269208903,0.2043403106326132
COM,Wind,25.0,q1,0.004824938698170161,0.6160000000000001
COM,Wind,25.0,q2,0.004824938698170161,0.6159999999999999
