iso3,gdp_pc_pp,pop,urbanization_rate,prepare_scaleup,ew,finance_pre,borrowing_ability,avg_prod_k,tau_tax,reconstruction_share_sigma_h,pov_rate_2.15,rho,max_increased_spending,shareable,income_elasticity_eta,average_aid_cost_pc,dk,dw,dk_tot,dw_tot,axfin,c,dS_reco,dW_long_term,dW_reco,dc,dc_long_term,dc_npv_pre,diversified_share,dk_pub,dk_reco,fa,gamma_SP,help_fee,help_needed,help_received,income_share,k,lambda_h,liquidity,macro_multiplier_Gamma,n,v_ew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
BGD,6263.00463511584,171186372.0,0.3971099999999999,0.7430143350200373,0.8203511395181686,0.8333333333333334,0.6083333333333334,0.2770114487863902,0.0444874497808178,0.2102081880793796,0.095763822443,0.06,0.05,0.8,1.5,0.9426449496652526,21.18098254667894,6.704734131150168e-05,3625895557.561289,11477.591111361695,0.0049273452739936035,2567.831900397495,0.8215266754748939,3.917869869074239e-05,2.7868642620759287e-05,21.180982546678944,17.550093259275492,39.53527648027594,0.018548959440911204,16.7285665838006,776.4783877158765,0.0022633742828529987,0.082,0.9426449496652526,2.085495890027069,0.9426449496652525,0.08200000000000002,9269.768132860125,0.004837665027090562,0.0,0.7790740338474831,0.08105694854139668,0.1859363415156316,33.23193737180774,5688854793.210982,0.005306069420016178,0.6373682734683952,0.0033819203051391605
BGR,26961.2912585423,6465097.0,0.76363,0.4856640200425024,0.5481724147748034,0.8333333333333334,0.7250000000000001,0.3470229186386416,0.2779317433954221,0.0801391761858496,0.002478634814,0.06,0.05,0.8,1.5,0.5339368911340935,37.88544462600151,1.1633174770905207e-05,244933074.3952285,75.20960331185495,0.013862251110939972,3235.354951025076,0.3968665051263303,9.43271371125273e-06,2.200461059652478e-06,37.88544462600151,35.246202809365464,61.238676711825036,0.04084373424832191,34.849336304239124,163.16999462313117,0.0022412466530278615,0.060000000000000005,0.5339368911340935,1.5164077366939488,0.5339368911340934,0.024000000000000004,9323.173707711456,0.013053045406324518,0.0,0.20268246321383915,0.022981793390454308,0.040571392061508546,51.50024378324314,332954071.5823139,0.0019101549435962576,0.7356362192275382,0.0014051791608459424
BIH,16737.226012295796,3233526.0,0.49841,0.202715421325147,0.3587490009203474,0.7407407407407408,0.5203703703703704,0.3638449267006413,0.1932890358513667,0.1380499995836406,0.000749787577,0.06,0.05,0.8,1.5,0.36838362381453216,52.583202745939076,3.8290978742473746e-05,170029153.2422654,123.81487532923617,0.013040403769350853,2343.211641721412,0.22182573876817221,2.367877257824783e-05,1.4612206164225918e-05,52.583202745939076,45.54591736752388,100.95777042848272,0.029581618426128588,45.324091628755696,312.3937905968704,0.0029958677565629756,0.07,0.36838362381453216,3.4922149508720834,0.36838362381453216,0.028,6440.13828355321,0.009214353649244684,0.0,0.2683162858534728,0.02642178153819915,0.061081100333241795,82.9128203675449,268100760.39178598,0.004953797021479785,0.6341986982573091,0.003141691622453415
BLR,19092.111174022295,9228071.0,0.80326,0.4236035393738244,0.4612760789957857,0.8333333333333334,0.5166666666666667,0.3634728967331161,0.4667404971254493,0.0369119498691073,0.0,0.06,0.05,0.8,1.5,0.22722093647124988,52.03863864398897,2.2227102646040836e-05,480216252.1500739,205.1132813419527,0.015525107986902532,2672.8955643631216,0.16187131017111128,2.0283598885056173e-05,1.943503760984662e-06,52.03863864398897,50.27966233327657,98.08218923521946,0.07073445521292801,50.117791023105454,88.08594159639571,0.0028637997003633643,0.07,0.22722093647124986,1.0381935390256216,0.22722093647124988,0.028,7353.768570881158,0.01718279820218019,0.0,0.2563749144103272,0.026620341745813517,0.05625444649015529,58.63592585744822,541096486.963268,0.003071212257407723,0.887487285022187,0.002725661828053642
BOL,8244.235658484637,12224110.0,0.7082999999999999,0.3505492399830046,0.6197954434967983,0.5,0.3666666666666666,0.4823807976371062,0.1607276599735671,0.1892292538184218,0.019645011375,0.06,0.05,0.8,1.5,0.12466367790478353,18.471179253155054,4.6933291318295095e-05,225793727.0202852,573.7177157368843,0.020012676317423334,1648.8471316969274,0.08428506828581558,2.436778987848862e-05,2.2565501439806474e-05,18.47117925315505,15.060176854220025,42.430399002062124,0.03472960894582046,14.975891785934206,289.68919268285975,0.0024202854509160184,0.09999999999999998,0.12466367790478351,0.9698832861475079,0.12466367790478353,0.039999999999999994,3418.144212567414,0.00572149022683968,0.0,0.473688491476761,0.03878062039172237,0.10112564432423549,35.1323020104984,429461124.3295536,0.004261438351091,0.5257605734926055,0.0022404962713729877
BRA,15093.465117066098,215313498.0,0.87555,0.5291082704872349,0.3928613642977452,0.6666666666666666,0.55,0.2423649776461265,0.2714958920331365,0.2044296560543529,0.058245602832,0.06,0.05,0.8,1.5,0.18440491281963292,26.108317815321346,2.3236679979221593e-05,5621473235.712558,5003.170848232769,0.018235153170295084,3622.431628095864,0.14099566949049863,1.564660024156664e-05,7.59007973765495e-06,26.10831781532135,20.91199905366797,48.27406257972357,0.08477338920846918,20.77100338417747,1330.3321407627775,0.0008600599295817742,0.08,0.18440491281963292,0.6336730653696119,0.18440491281963292,0.04800000000000001,14946.184317871714,0.0012340734507395805,0.0,0.4282777750660119,0.04758232870235015,0.11216618136669812,43.08811646038156,9277453077.316133,0.002854753108460301,0.6059285009435789,0.001729776271573372
BTN,11595.683107514,782455.0,0.43686,0.6224304917176389,0.653216539981002,0.8333333333333334,0.8333333333333334,0.15485283162287,0.0458241761753092,0.2554359126144432,1.5388477e-05,0.06,0.05,0.8,1.5,13.099689776232468,277.2932296011524,0.0003106249099063074,216969473.9675697,243.0500138807397,0.022332764273915236,2319.1366215028,10.626971154988702,0.0001890702181322288,0.00012155469177407851,277.2932296011524,217.0895515911644,402.6684742672799,0.009010008818475041,206.4625804361757,1356.7476123363892,0.01196967199888652,0.1,13.09968977623247,25.255234023159097,13.099689776232466,0.04000000000000001,14976.391436940896,0.016264355658916506,0.0,0.2904279162145158,0.0350260481411986,0.06949746790020542,387.8651748505998,303487045.38772607,0.03344910095027202,0.7149216985205281,0.023913488065353084
BWA,15518.651045267903,2630296.0,0.72224,0.5450701640250646,0.599007672716824,0.6666666666666666,0.6708333333333334,0.2158499620289047,0.1467561032549027,0.1175134459185533,0.154262420302,0.06,0.05,0.8,1.5,0.18024430607959213,15.754225213660089,1.4992940883037986e-05,41438275.56258927,39.43587243289129,0.012077367346943292,2172.6111463375064,0.1392457588624293,9.95606769055717e-06,5.036873192480816e-06,15.754225213660089,14.042137679888368,25.418373704161446,0.022896740447466545,13.902891921025935,418.7907897749867,0.0006045059086454173,0.07,0.18024430607959213,0.4929405094531899,0.18024430607959213,0.028000000000000004,10065.376550988549,0.0014854315654435823,0.0,0.23167523236227894,0.02770648930353902,0.06766561175691299,28.984631282368596,76238159.72348899,0.0018677287863371906,0.5435371959774908,0.0010151800673721587
CAN,49296.37921427719,38929902.0,0.8175199999999999,0.7290944203661487,0.7828004369006899,0.6666666666666666,0.825,0.2209511482560882,0.4509591004971903,0.1306246481346276,0.002486375387,0.06,0.05,0.8,1.5,0.7079038414726104,25.174152516735372,2.8193850923148584e-06,980027290.4095614,109.7583853440784,0.04472779207094946,10352.239634998212,0.6120189622992143,2.2901006415729818e-06,5.292844507418768e-07,25.174152516735372,22.49780666444858,39.71248003059851,0.09931777867510763,21.885787702149365,2420.5340127688737,0.00035397103987277675,0.07,0.7079038414726104,1.1768918241894177,0.7079038414726104,0.042,46853.0700867854,0.0014912967944811528,0.0,0.3481474183816624,0.041842357915349584,0.09250048785721311,30.858650645434444,1201324245.4789996,0.0006259820931533482,0.8157891544249976,0.00051066940245876
CHE,72278.2072582055,8775760.0,0.74092,0.8346389202560219,0.9344967924968568,1.0,1.0,0.2289916063398242,0.3883157696464528,0.233723074320163,0.00030503981,0.06,0.05,0.8,1.5,10.87392281924549,88.73361967398448,5.785362963284004e-06,778704950.1901661,50.770956878669224,0.03373248086776794,8673.384870984659,9.974897933241428,4.477651138235839e-06,1.3077118250481646e-06,88.73361967398448,77.96942322146616,134.37751735265172,0.04772752717346039,67.99452528822474,2448.6236040856475,0.001018076969450567,0.06,10.87392281924549,13.050763399718187,10.87392281924549,0.024,37876.43140995015,0.004877345172786516,0.0,0.18676648417733044,0.023586611982073003,0.041853010560167395,112.41950510273476,986566596.1003757,0.0015553720736477198,0.7893080439457113,0.0012276676890586665
