iso3,gdp_pc_pp,pop,urbanization_rate,prepare_scaleup,ew,finance_pre,borrowing_ability,avg_prod_k,tau_tax,reconstruction_share_sigma_h,pov_rate_2.15,rho,max_increased_spending,shareable,income_elasticity_eta,average_aid_cost_pc,dk,dw,dk_tot,dw_tot,axfin,c,dS_reco,dW_long_term,dW_reco,dc,dc_long_term,dc_npv_pre,diversified_share,dk_pub,dk_reco,fa,gamma_SP,help_fee,help_needed,help_received,income_share,k,lambda_h,liquidity,macro_multiplier_Gamma,n,v_ew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
AGO,5906.115676770329,35588987.0,0.68081,0.5611604077563926,0.5535284709605425,0.6770833333333334,0.446875,0.1718626068564378,0.1680934469756413,0.2217309385220251,0.311220062314,0.06,0.05,0.8,1.5,0.030092918164609156,2.1577211688467717,1.0027446488036382e-05,76791110.62771256,356.86666270592247,0.01045708067787829,826.8561947478463,0.06291590428145966,5.216606248804347e-06,4.810840239232036e-06,2.1577211688467717,1.7422035332909958,3.2669931812622393,0.022257010726927547,1.679287629009536,411.6857079322781,0.00015067813543069689,0.07,0.030092918164609156,0.12000275671990249,0.030092918164609156,0.028000000000000004,4811.1465889642,0.00014589081669426793,23.875986791383323,0.21185077277681627,0.027926781260286436,0.07029832582356407,4.551381880269536,161979070.56894806,0.000770621865428547,0.4740804497641913,0.00036533676056048564
ARG,22461.44094261999,46234830.0,0.92347,0.4869371336118353,0.6375410621136512,0.5,0.3,0.3074152642375409,0.2087420721134342,0.1825961748729695,0.009588466405,0.06,0.05,0.8,1.5,0.18702618835662166,43.49392304333352,1.7473796384154223e-05,2010934137.9416077,807.8980052759853,0.006686560237280634,2695.372913114399,1.6011504707103255,1.3884039767563518e-05,3.5897566165907056e-06,43.49392304333351,37.15324953611183,88.96233795917902,0.02695960361248302,35.55209906540151,803.9822412115833,0.0011091803883285691,0.060000000000000005,0.18702618835662166,1.2802897639603077,0.18702618835662166,0.023999999999999997,8767.856468674485,0.0043615145994183434,120.1762762100657,0.2198272192058405,0.0234631736947827,0.051948312323891535,58.822528813804176,2719649619.8763375,0.002618822584182032,0.7394092692105848,0.0019363816931622115
ARM,16057.0064572714,2780469.0,0.63573,0.3740101200533297,0.3133509856523386,0.5,0.4416666666666666,0.469678089191154,0.3695482842639164,0.3181948623366807,0.005235208329,0.06,0.05,0.8,1.5,0.702536174564255,42.27652971374959,3.064217043661534e-05,117548580.2966596,85.19960499172541,0.003918496967245487,2247.980904017996,3.348536690461161,1.7422468280041842e-05,1.3219702156573497e-05,42.27652971374959,32.172891851871604,94.85440942134178,0.06361527254892677,28.82435516141045,475.1484071583228,0.0038966948058636623,0.07,0.702536174564255,4.252954284185748,0.702536174564255,0.028000000000000004,4786.216252687683,0.015086007933512863,85.27297369031457,0.3158318113233418,0.026181098391372927,0.06585002076942588,62.34711999669207,173354234.39008242,0.003882860741359311,0.6780831210165383,0.0026329023299735115
AUS,51090.263327821376,26005540.0,0.86488,0.6790700317264603,0.9301463158373546,0.8333333333333334,0.9166666666666669,0.2309980310138752,0.4446686830942625,0.1416276109330159,0.004970939722,0.06,0.05,0.8,1.5,1.2826094966042207,32.08270133991991,3.4103451058449715e-06,834327973.0033407,88.68786606385564,0.04343258742410413,16042.342684935915,2.4273152582321584,2.979921657638542e-06,4.304234482064293e-07,32.08270133991991,29.96622025510175,51.17209119965013,0.14457094310651883,27.538904996869583,3170.828396097225,0.0004557918863493363,0.0628,1.2826094966042207,2.0604802075782076,1.2826094966042207,0.0628,69447.9628874945,0.0024052544335890747,830.5544033168695,0.5166573810620626,0.0625906387188229,0.12801967510182846,39.38270486169317,1024168506.5889562,0.0007708456033783483,0.8146393563517309,0.0006279611661826993
AUT,55867.18380720709,9041851.0,0.59256,0.6743220859874698,0.8577375757241545,0.8333333333333334,0.8916666666666666,0.1818653202247265,0.4262241812069232,0.1279879540558607,0.006835775451,0.06,0.05,0.8,1.5,3.283607179825138,88.5544012406211,7.935750465436364e-06,800695701.4119112,71.75387328165625,0.033670678066634846,5642.585564527916,5.715848218005984,6.983528779108632e-06,9.522216863277318e-07,88.5544012406211,82.93635282119826,129.9442540791399,0.046208993775580895,77.22050460319224,1226.6814370107124,0.0009145511537334959,0.0505,3.283607179825138,5.461114480363523,3.283607179825138,0.020199999999999996,31026.176719978885,0.004723829805000408,299.3025457076769,0.15053043076321765,0.019804116196907258,0.041367396927768335,104.79080407633258,947502836.6283917,0.0018757130203297296,0.8450588963523514,0.0015850879748335771
AZE,15094.2841004892,10141756.0,0.5717,0.4236035393738244,0.4612760789957857,0.7407407407407408,0.6203703703703705,0.6127220701287495,0.0220546563487747,0.1655408006944861,0.0,0.06,0.05,0.8,1.5,1.153753219906038,26.04315654241419,1.8868178652527047e-05,264123339.12296838,191.3564640583381,0.0030511271419055956,2113.199774068488,2.9569638198825845,1.4272303665349756e-05,4.595874987177294e-06,26.04315654241419,24.688915375653693,53.64151610855802,0.0031288083255858272,21.731951555771104,166.279280014709,0.0036561411718736975,0.07,1.153753219906038,4.390381894467726,1.153753219906038,0.028,3448.8716452215394,0.021629244322191387,84.37930597939781,0.2862953070582187,0.02636936435896546,0.052232872108336874,34.99038810081434,354863978.46376246,0.002318121738524871,0.7442945893420394,0.0017253654674202232
BEL,53287.15361438369,11685814.0,0.98153,0.3576976268957179,0.6902337998079515,0.8181818181818182,0.8424242424242425,0.1700950073738132,0.4462501851080438,0.1774153817907675,0.000547254789,0.06,0.05,0.8,1.5,1.5839776367626082,48.75560022422767,5.252860035532586e-06,569748875.6786828,61.3839453432672,0.02960536867715259,5541.863975895904,3.0190781035493455,3.7823491231143306e-06,1.470510912418256e-06,48.75560022422767,43.12468489955764,70.07215123764412,0.0486632070144372,40.10560679600829,1796.924366111377,0.0004953862628657734,0.052000000000000005,1.5839776367626082,5.256566110916212,1.5839776367626082,0.0208,32580.991420381302,0.0014885852198666526,312.28052089480866,0.15017401323999371,0.020547186010703117,0.04372054886037532,64.61444419101794,755072376.5296161,0.0012125707568958364,0.7545619378864082,0.0009149597401477112
BEN,3435.1716165758994,13352864.0,0.49534,0.6048974177043009,0.3847971666493662,0.5,0.4166666666666667,0.4570694328380306,0.0862783874508708,0.1948877650189076,0.200821865179,0.06,0.05,0.8,1.5,0.03930000170074927,2.4230283651738076,1.8012301979673214e-05,32354368.22830819,240.51581866150718,0.0051350524739877945,687.0343233151799,0.11881073725107975,1.2143846855364026e-05,5.8684551243091866e-06,2.4230283651738076,2.0696205197587463,5.890935172653714,0.016997107024265278,1.9508097825076671,152.40820470712316,0.0005774502619973901,0.10000000000000002,0.03930000170074927,0.15592727183356203,0.03930000170074927,0.04000000000000001,1503.129008319926,0.0021981147066436153,27.862080232459718,0.5008551841458562,0.03972507168676416,0.1153802799300318,3.626535035182149,48424629.116022445,0.001055707091221543,0.6681386893183859,0.0007053587522328874
BFA,2158.8585157544,22673762.0,0.31877,0.5860386582748977,0.5325130244580834,0.8333333333333334,0.4666666666666667,0.5136741699207948,0.118263411751462,0.2718637502778491,0.312038230194,0.06,0.05,0.8,1.5,0.008478369282804678,0.3926863067062336,6.644104979628356e-06,8903675.858916145,150.6468550111082,0.007521228644658323,431.77170315087994,0.022648204218206694,3.805244627135536e-06,2.8388603524928197e-06,0.39268630670623356,0.30857733890052597,0.9964147047178165,0.018984052718386213,0.28592913468231923,125.05863851828519,0.00015689994312687199,0.1,0.008478369282804678,0.031001255498944273,0.008478369282804678,0.04000000000000001,840.5556059348991,0.0004338700762029778,17.45410832285797,0.5390197678220985,0.0399243743931935,0.11960548385957759,0.6664579570305769,15111109.100717526,0.00030870849208832347,0.5892139219942081,0.00018189534137627903
BGD,6263.00463511584,171186372.0,0.3971099999999999,0.7430143350200373,0.8203511395181686,0.8333333333333334,0.6083333333333334,0.2770114487863902,0.0444874497808178,0.2185742638913444,0.095763822443,0.06,0.05,0.8,1.5,0.8297309751259997,18.292452130575285,5.1642600492273295e-05,3131418515.2168536,8840.509418917678,0.0049273452739936035,2567.831900397495,1.2909758440395114,3.517326997743139e-05,1.6469330514841893e-05,18.29245213057529,15.585168715406649,33.972343994606234,0.018548959440911204,14.294192871367137,807.3814515657498,0.001917234769129708,0.082,0.8297309751259997,1.8356864258042391,0.8297309751259997,0.08200000000000002,9269.768132860125,0.005942589700416482,118.18601621946652,0.7790740338474831,0.08119498649562473,0.18593634151563163,25.596595356453154,4381788294.623262,0.004086951367229784,0.714643954629051,0.0029207150874536996
