iso3,hazard,rp,income_cat,fa,n,v_ew
ALB,Flood,1000.0,q4,0.03352080104463904,0.2,0.3233364467042251
ALB,Flood,2500.0,q4,0.03605693196392184,0.2,0.3233364467042251
ALB,Flood,5000.0,q4,0.03835373719228439,0.2,0.3233364467042251
ALB,Tsunami,10.0,q4,8.515780419446719e-05,0.2,0.33814381996771237
ALB,Tsunami,25.0,q4,0.00019140277200249014,0.2,0.33814381996771237
ALB,Tsunami,50.0,q4,0.0003419319867805827,0.2,0.33814381996771237
ALB,Tsunami,100.0,q4,0.0006026614458272992,0.2,0.33814381996771237
ALB,Tsunami,250.0,q4,0.0013311500745178597,0.2,0.33814381996771237
ALB,Tsunami,500.0,q4,0.0024033515439880987,0.2,0.33814381996771237
ALB,Tsunami,1000.0,q4,0.004348175339258298,0.2,0.33814381996771237
ALB,Tsunami,2500.0,q4,0.009446604655078654,0.2,0.33814381996771237
ALB,Tsunami,5000.0,q4,0.016954035627362765,0.2,0.33814381996771237
ALB,Earthquake,10.0,q5,0.002966557097848292,0.2,0.11349823051308817
ALB,Earthquake,25.0,q5,0.007396629468114133,0.2,0.11349823051308817
ALB,Earthquake,50.0,q5,0.014759674712857607,0.2,0.11349823051308817
ALB,Earthquake,100.0,q5,0.029385931799864127,0.2,0.11349823051308817
ALB,Earthquake,250.0,q5,0.07246368455563237,0.2,0.11349823051308817
ALB,Earthquake,500.0,q5,0.12251426542996302,0.2,0.11349823051308817
ALB,Earthquake,1000.0,q5,0.15886950155720686,0.2,0.11349823051308817
ALB,Earthquake,2500.0,q5,0.22087808100789041,0.2,0.11349823051308817
ALB,Earthquake,5000.0,q5,0.2806964978768297,0.2,0.11349823051308817
ALB,Flood,10.0,q5,0.006835112704342217,0.2,0.2868629508607599
ALB,Flood,25.0,q5,0.013868575388232371,0.2,0.2868629508607599
ALB,Flood,50.0,q5,0.019182455827882486,0.2,0.2868629508607599
ALB,Flood,100.0,q5,0.021292642145955623,0.2,0.2868629508607599
ALB,Flood,250.0,q5,0.022469501614104135,0.2,0.2868629508607599
ALB,Flood,500.0,q5,0.02348094052266371,0.2,0.2868629508607599
ALB,Flood,1000.0,q5,0.024648054006094232,0.2,0.2868629508607599
ALB,Flood,2500.0,q5,0.026512886883499624,0.2,0.2868629508607599
ALB,Flood,5000.0,q5,0.028201742088205826,0.2,0.2868629508607599
ALB,Tsunami,10.0,q5,6.386835314585039e-05,0.2,0.29999999999999993
ALB,Tsunami,25.0,q5,0.0001435520790018676,0.2,0.29999999999999993
ALB,Tsunami,50.0,q5,0.000256448990085437,0.2,0.29999999999999993
ALB,Tsunami,100.0,q5,0.00045199608437047445,0.2,0.29999999999999993
ALB,Tsunami,250.0,q5,0.0009983625558883948,0.2,0.29999999999999993
ALB,Tsunami,500.0,q5,0.001802513657991074,0.2,0.29999999999999993
ALB,Tsunami,1000.0,q5,0.0032611315044437234,0.2,0.29999999999999993
ALB,Tsunami,2500.0,q5,0.00708495349130899,0.2,0.29999999999999993
ALB,Tsunami,5000.0,q5,0.012715526720522074,0.2,0.29999999999999993
ARG,Earthquake,10.0,q1,0.0016268120840986216,0.2,0.4280702923864284
ARG,Earthquake,25.0,q1,0.004065314570057603,0.2,0.4280702923864284
ARG,Earthquake,50.0,q1,0.008123183402557415,0.2,0.4280702923864284
ARG,Earthquake,100.0,q1,0.016217703251920738,0.2,0.4280702923864284
ARG,Earthquake,250.0,q1,0.04032264116504661,0.2,0.4280702923864284
ARG,Earthquake,500.0,q1,0.07488510237548672,0.2,0.4280702923864284
ARG,Earthquake,1000.0,q1,0.10855815167163539,0.2,0.4280702923864284
ARG,Earthquake,2500.0,q1,0.17553588839664236,0.2,0.4280702923864284
ARG,Earthquake,5000.0,q1,0.2503875471175369,0.2,0.4280702923864284
ARG,Flood,10.0,q1,0.008250563553833969,0.2,0.5574791547630937
ARG,Flood,25.0,q1,0.016734421722877677,0.2,0.5574791547630937
ARG,Flood,50.0,q1,0.02317491941429272,0.2,0.5574791547630937
ARG,Flood,100.0,q1,0.025823121051440728,0.2,0.5574791547630937
ARG,Flood,250.0,q1,0.02743481192989665,0.2,0.5574791547630937
ARG,Flood,500.0,q1,0.028851280397739914,0.2,0.5574791547630937
ARG,Flood,1000.0,q1,0.030535007209935412,0.2,0.5574791547630937
ARG,Flood,2500.0,q1,0.0332539383625196,0.2,0.5574791547630937
ARG,Flood,5000.0,q1,0.03576291906094151,0.2,0.5574791547630937
ARG,Earthquake,10.0,q2,0.0016268120840986216,0.2,0.32037047122718215
ARG,Earthquake,25.0,q2,0.004065314570057603,0.2,0.32037047122718215
ARG,Earthquake,50.0,q2,0.008123183402557415,0.2,0.32037047122718215
ARG,Earthquake,100.0,q2,0.016217703251920738,0.2,0.32037047122718215
ARG,Earthquake,250.0,q2,0.04032264116504661,0.2,0.32037047122718215
ARG,Earthquake,500.0,q2,0.07488510237548672,0.2,0.32037047122718215
ARG,Earthquake,1000.0,q2,0.10855815167163539,0.2,0.32037047122718215
ARG,Earthquake,2500.0,q2,0.17553588839664236,0.2,0.32037047122718215
ARG,Earthquake,5000.0,q2,0.2503875471175369,0.2,0.32037047122718215
ARG,Flood,10.0,q2,0.008212138418861955,0.2,0.41722086929956254
ARG,Flood,25.0,q2,0.016656484935992207,0.2,0.41722086929956254
ARG,Flood,50.0,q2,0.02306698746508109,0.2,0.41722086929956254
ARG,Flood,100.0,q2,0.02570285570164663,0.2,0.41722086929956254
ARG,Flood,250.0,q2,0.027307040494108092,0.2,0.41722086929956254
ARG,Flood,500.0,q2,0.02871691208021045,0.2,0.41722086929956254
ARG,Flood,1000.0,q2,0.030392797315331548,0.2,0.41722086929956254
ARG,Flood,2500.0,q2,0.033099065660601314,0.2,0.41722086929956254
ARG,Flood,5000.0,q2,0.035596361348496364,0.2,0.41722086929956254
ARG,Earthquake,10.0,q3,0.0016268120840986216,0.2,0.27583873262455294
ARG,Earthquake,25.0,q3,0.004065314570057603,0.2,0.27583873262455294
ARG,Earthquake,50.0,q3,0.008123183402557415,0.2,0.27583873262455294
ARG,Earthquake,100.0,q3,0.016217703251920738,0.2,0.27583873262455294
ARG,Earthquake,250.0,q3,0.04032264116504661,0.2,0.27583873262455294
ARG,Earthquake,500.0,q3,0.07488510237548672,0.2,0.27583873262455294
ARG,Earthquake,1000.0,q3,0.10855815167163539,0.2,0.27583873262455294
ARG,Earthquake,2500.0,q3,0.17553588839664236,0.2,0.27583873262455294
ARG,Earthquake,5000.0,q3,0.2503875471175369,0.2,0.27583873262455294
ARG,Flood,10.0,q3,0.008310493361213705,0.2,0.3592268518732978
ARG,Flood,25.0,q3,0.016855975925074845,0.2,0.3592268518732978
ARG,Flood,50.0,q3,0.023343255607023952,0.2,0.3592268518732978
ARG,Flood,100.0,q3,0.026010693047033358,0.2,0.3592268518732978
ARG,Flood,250.0,q3,0.027634090801422213,0.2,0.3592268518732978
ARG,Flood,500.0,q3,0.0290608481037049,0.2,0.3592268518732978
ARG,Flood,1000.0,q3,0.030756805040894477,0.2,0.3592268518732978
ARG,Flood,2500.0,q3,0.03349548575594066,0.2,0.3592268518732978
ARG,Flood,5000.0,q3,0.03602269099490393,0.2,0.3592268518732978
ARG,Earthquake,10.0,q4,0.0016268120840986216,0.2,0.43664252976247436
ARG,Earthquake,25.0,q4,0.004065314570057603,0.2,0.43664252976247436
ARG,Earthquake,50.0,q4,0.008123183402557415,0.2,0.43664252976247436
ARG,Earthquake,100.0,q4,0.016217703251920738,0.2,0.43664252976247436
ARG,Earthquake,250.0,q4,0.04032264116504661,0.2,0.43664252976247436
ARG,Earthquake,500.0,q4,0.07488510237548672,0.2,0.43664252976247436
ARG,Earthquake,1000.0,q4,0.10855815167163539,0.2,0.43664252976247436
ARG,Earthquake,2500.0,q4,0.17553588839664236,0.2,0.43664252976247436
ARG,Earthquake,5000.0,q4,0.2503875471175369,0.2,0.43664252976247436
ARG,Flood,10.0,q4,0.008310493361213705,0.2,0.5686428438389821
ARG,Flood,25.0,q4,0.016855975925074845,0.2,0.5686428438389821
ARG,Flood,50.0,q4,0.023343255607023952,0.2,0.5686428438389821
ARG,Flood,100.0,q4,0.026010693047033358,0.2,0.5686428438389821
ARG,Flood,250.0,q4,0.027634090801422213,0.2,0.5686428438389821
ARG,Flood,500.0,q4,0.0290608481037049,0.2,0.5686428438389821
ARG,Flood,1000.0,q4,0.030756805040894477,0.2,0.5686428438389821
ARG,Flood,2500.0,q4,0.03349548575594066,0.2,0.5686428438389821
ARG,Flood,5000.0,q4,0.03602269099490393,0.2,0.5686428438389821
ARG,Earthquake,10.0,q5,0.001220109063073966,0.2,0.6338307959781339
ARG,Earthquake,25.0,q5,0.0030489859275432026,0.2,0.6338307959781339
ARG,Earthquake,50.0,q5,0.006092387551918061,0.2,0.6338307959781339
ARG,Earthquake,100.0,q5,0.012163277438940554,0.2,0.6338307959781339
ARG,Earthquake,250.0,q5,0.030241980873784956,0.2,0.6338307959781339
ARG,Earthquake,500.0,q5,0.05616382678161504,0.2,0.6338307959781339
ARG,Earthquake,1000.0,q5,0.08141861375372654,0.2,0.6338307959781339
ARG,Earthquake,2500.0,q5,0.13165191629748177,0.2,0.6338307959781339
ARG,Earthquake,5000.0,q5,0.18779066033815267,0.2,0.6338307959781339
ARG,Flood,10.0,q5,0.0062407842583968535,0.2,0.6107442513040887
ARG,Flood,25.0,q5,0.012658034203370125,0.2,0.6107442513040887
ARG,Flood,50.0,q5,0.017529671922001666,0.2,0.6107442513040887
ARG,Flood,100.0,q5,0.019532790252323986,0.2,0.6107442513040887
ARG,Flood,250.0,q5,0.020751884560008642,0.2,0.6107442513040887
ARG,Flood,500.0,q5,0.021823311264251646,0.2,0.6107442513040887
ARG,Flood,1000.0,q5,0.023096894058496957,0.2,0.6107442513040887
ARG,Flood,2500.0,q5,0.025153512691393518,0.2,0.6107442513040887
ARG,Flood,5000.0,q5,0.02705132332519645,0.2,0.6107442513040887
ARM,Earthquake,10.0,q1,0.008056075304712952,0.2,0.7
ARM,Earthquake,25.0,q1,0.020050032439663048,0.2,0.7
ARM,Earthquake,50.0,q1,0.03985440186711834,0.2,0.7
ARM,Earthquake,100.0,q1,0.0787447174968379,0.2,0.7
ARM,Earthquake,250.0,q1,0.19000948943159887,0.2,0.7
ARM,Earthquake,500.0,q1,0.31587495743286637,0.2,0.7
ARM,Earthquake,1000.0,q1,0.4046689446938177,0.2,0.7
ARM,Earthquake,2500.0,q1,0.5500965463108053,0.2,0.7
ARM,Earthquake,5000.0,q1,0.6666666666666666,0.2,0.7175313475497684
ARM,Flood,10.0,q1,0.013186457366349196,0.2,0.6561308620086725
ARM,Flood,25.0,q1,0.026833182665402713,0.2,0.6561308620086725
ARM,Flood,50.0,q1,0.03705588297697566,0.2,0.6561308620086725
ARM,Flood,100.0,q1,0.040996754681105994,0.2,0.6561308620086725
ARM,Flood,250.0,q1,0.04294791681432061,0.2,0.6561308620086725
ARM,Flood,500.0,q1,0.044543610618366265,0.2,0.6561308620086725
ARM,Flood,1000.0,q1,0.046379471200818624,0.2,0.6561308620086725
ARM,Flood,2500.0,q1,0.04921572332290446,0.2,0.6561308620086725
ARM,Flood,5000.0,q1,0.05176724107333818,0.2,0.6561308620086725
ARM,Earthquake,10.0,q2,0.008056075304712952,0.2,0.7
ARM,Earthquake,25.0,q2,0.020050032439663048,0.2,0.7
ARM,Earthquake,50.0,q2,0.03985440186711834,0.2,0.7
ARM,Earthquake,100.0,q2,0.0787447174968379,0.2,0.7
ARM,Earthquake,250.0,q2,0.19000948943159887,0.2,0.7
ARM,Earthquake,500.0,q2,0.31587495743286637,0.2,0.7
ARM,Earthquake,1000.0,q2,0.4046689446938177,0.2,0.7
ARM,Earthquake,2500.0,q2,0.5500965463108053,0.2,0.7
ARM,Earthquake,5000.0,q2,0.6666666666666666,0.2,0.7175313475497684
ARM,Flood,10.0,q2,0.011126450827737179,0.2,0.6561308620086725
ARM,Flood,25.0,q2,0.022641265897555603,0.2,0.6561308620086725
ARM,Flood,50.0,q2,0.03126696188119951,0.2,0.6561308620086725
ARM,Flood,100.0,q2,0.03459218517781619,0.2,0.6561308620086725
ARM,Flood,250.0,q2,0.03623853407418893,0.2,0.6561308620086725
ARM,Flood,500.0,q2,0.037584946393554315,0.2,0.6561308620086725
ARM,Flood,1000.0,q2,0.039134006306292074,0.2,0.6561308620086725
ARM,Flood,2500.0,q2,0.04152717521396135,0.2,0.6561308620086725
ARM,Flood,5000.0,q2,0.04368009134583666,0.2,0.6561308620086725
ARM,Earthquake,10.0,q3,0.008056075304712952,0.2,0.576528703308957
ARM,Earthquake,25.0,q3,0.020050032439663048,0.2,0.576528703308957
ARM,Earthquake,50.0,q3,0.03985440186711834,0.2,0.576528703308957
ARM,Earthquake,100.0,q3,0.0787447174968379,0.2,0.576528703308957
ARM,Earthquake,250.0,q3,0.19000948943159887,0.2,0.576528703308957
ARM,Earthquake,500.0,q3,0.31587495743286637,0.2,0.576528703308957
ARM,Earthquake,1000.0,q3,0.4046689446938177,0.2,0.576528703308957
ARM,Earthquake,2500.0,q3,0.5500965463108053,0.2,0.576528703308957
ARM,Earthquake,5000.0,q3,0.6666666666666666,0.2,0.5909677391234237
ARM,Flood,10.0,q3,0.010836265399639895,0.2,0.6550631288157461
ARM,Flood,25.0,q3,0.022050766236983894,0.2,0.6550631288157461
ARM,Flood,50.0,q3,0.030451498184889573,0.2,0.6550631288157461
ARM,Flood,100.0,q3,0.033689997389449666,0.2,0.6550631288157461
ARM,Flood,250.0,q3,0.03529340838345911,0.2,0.6550631288157461
ARM,Flood,500.0,q3,0.036604705351007495,0.2,0.6550631288157461
ARM,Flood,1000.0,q3,0.0381133647244461,0.2,0.6550631288157461
ARM,Flood,2500.0,q3,0.04044411815437381,0.2,0.6550631288157461
