iso3,gdp_pc_pp,pop,urbanization_rate,prepare_scaleup,ew,finance_pre,borrowing_ability,avg_prod_k,tau_tax,reconstruction_share_sigma_h,pov_rate_2.15,rho,max_increased_spending,shareable,income_elasticity_eta,average_aid_cost_pc,dk,dw,dk_tot,dw_tot,axfin,c,dS_reco,dW_long_term,dW_reco,dc,dc_long_term,dc_npv_pre,diversified_share,dk_pub,dk_reco,fa,gamma_SP,help_fee,help_needed,help_received,income_share,k,lambda_h,liquidity,macro_multiplier_Gamma,n,v_ew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
BGD,6263.00463511584,171186372.0,0.3971099999999999,0.7430143350200373,0.8203511395181686,0.8333333333333334,0.6083333333333334,0.2770114487863902,0.0444874497808178,0.2102081880793796,0.095763822443,0.06,0.05,0.8,1.5,0.9426449496652526,21.18098254667894,5.99735683698469e-05,3625895557.561289,10266.657585128045,0.0049273452739936035,2567.831900397495,1.4887532719718732,4.124803065387586e-05,1.872553771597103e-05,21.180982546678944,18.217319855772473,39.53527648027594,0.018548959440911204,16.7285665838006,776.4783877158765,0.0022633742828529987,0.082,0.9426449496652526,2.085495890027069,0.9426449496652525,0.08200000000000002,9269.768132860125,0.007565190227560006,118.18601621946652,0.7790740338474831,0.08105694854139668,0.1859363415156316,29.72582997394238,5088656987.92805,0.004746257061231214,0.7125446981714609,0.0033819203051391605
BGR,26961.2912585423,6465097.0,0.76363,0.4856640200425024,0.5481724147748034,0.8333333333333334,0.7250000000000001,0.3470229186386416,0.2779317433954221,0.0801391761858496,0.002478634814,0.06,0.05,0.8,1.5,0.5339368911340935,37.88544462600151,1.1088741648169665e-05,244933074.3952285,71.68979036335676,0.013862251110939972,3235.354951025076,3.186935090657784,1.073754186271315e-05,3.5119978545651485e-07,37.88544462600151,38.036271394896914,61.238676711825036,0.04084373424832191,34.849336304239124,163.16999462313117,0.0022412466530278615,0.060000000000000005,0.5339368911340935,1.5164077366939488,0.5339368911340934,0.024000000000000004,9323.173707711456,0.013424967180536939,144.78604284579438,0.20268246321383915,0.022981793390454308,0.040571392061508546,49.090029968294076,317371805.4779281,0.0018207596030008614,0.7717543592959853,0.0014051791608459424
BIH,16737.226012295796,3233526.0,0.49841,0.202715421325147,0.3587490009203474,0.7407407407407408,0.5203703703703704,0.3638449267006413,0.1932890358513667,0.1380499995836406,0.000749787577,0.06,0.05,0.8,1.5,0.36838362381453216,52.583202745939076,3.221014214084184e-05,170029153.2422654,104.15233207610774,0.013040403769350853,2343.211641721412,2.6255805444049765,2.5415715593105537e-05,6.7944265477363016e-06,52.583202745939076,47.94967217316068,100.95777042848272,0.029581618426128588,45.324091628755696,312.3937905968704,0.0029958677565629756,0.07,0.36838362381453216,3.4922149508720834,0.36838362381453216,0.028,6440.13828355321,0.016354712394782724,106.5338606800915,0.2683162858534728,0.02642178153819915,0.061081100333241795,69.74576824734812,225524755.01777458,0.004167104405240764,0.7539267839083327,0.0031416916224534146
BLR,19092.111174022295,9228071.0,0.80326,0.4236035393738244,0.4612760789957857,0.8333333333333334,0.5166666666666667,0.3634728967331161,0.4667404971254493,0.0369119498691073,0.0,0.06,0.05,0.8,1.5,0.22722093647124988,52.03863864398897,2.196272084690971e-05,480216252.1500739,202.67354732846294,0.015525107986902532,2672.8955643631216,2.001754072096505,2.1152504191565058e-05,8.10216655344654e-07,52.03863864398897,52.119545095201964,98.08218923521946,0.07073445521292801,50.117791023105454,88.08594159639571,0.0028637997003633643,0.07,0.22722093647124986,1.0381935390256216,0.22722093647124988,0.028,7353.768570881158,0.01718279820218019,78.36249894002616,0.2563749144103272,0.026620341745813517,0.05625444649015529,57.9384768098247,534660377.6329158,0.0030346815122603496,0.8981706373607101,0.002725661828053642
BOL,8244.235658484637,12224110.0,0.7082999999999999,0.3505492399830046,0.6197954434967983,0.5,0.3666666666666666,0.4823807976371062,0.1607276599735671,0.1892292538184218,0.019645011375,0.06,0.05,0.8,1.5,0.12466367790478353,18.471179253155054,3.665962642646619e-05,225793727.0202852,448.1313059960296,0.020012676317423334,1648.8471316969274,1.0808247886124391,2.7507673062619208e-05,9.151953363846978e-06,18.47117925315505,16.05671657454665,42.430399002062124,0.03472960894582046,14.975891785934206,289.68919268285975,0.0024202854509160184,0.09999999999999998,0.12466367790478351,0.9698832861475079,0.12466367790478353,0.039999999999999994,3418.144212567414,0.012403159751611215,77.15515971279983,0.473688491476761,0.03878062039172237,0.10112564432423549,27.44186548674047,335452382.315119,0.0033286124540239702,0.6731021716464601,0.0022404962713729873
BRA,15093.465117066098,215313498.0,0.87555,0.5291082704872349,0.3928613642977452,0.6666666666666666,0.55,0.2423649776461265,0.2714958920331365,0.2044296560543529,0.058245602832,0.06,0.05,0.8,1.5,0.18440491281963292,26.108317815321346,2.1137318817497245e-05,5621473235.712558,4551.150052936555,0.018235153170295084,3622.431628095864,0.9887115904340175,1.7263997649892718e-05,3.873321167604525e-06,26.10831781532135,21.759714974611487,48.27406257972357,0.08477338920846918,20.77100338417747,1330.3321407627775,0.0008600599295817742,0.08,0.18440491281963292,0.6336730653696119,0.18440491281963292,0.04800000000000001,14946.184317871714,0.0027141599253850917,163.68235491590804,0.4282777750660119,0.04758232870235015,0.11216618136669812,39.19524027025163,8439264287.538344,0.0025968351181289567,0.6661093958170481,0.001729776271573372
BTN,11595.683107514,782455.0,0.43686,0.6224304917176389,0.653216539981002,0.8333333333333334,0.8333333333333334,0.15485283162287,0.0458241761753092,0.2554359126144432,1.5388477e-05,0.06,0.05,0.8,1.5,13.099689776232468,277.2932296011524,0.0002987059223188498,216969473.9675697,233.7239424479956,0.022332764273915236,2319.1366215028,15.452714446370058,0.00019569211000266884,0.00010301381231618093,277.2932296011524,221.91529488254574,402.6684742672799,0.009010008818475041,206.4625804361757,1356.7476123363892,0.01196967199888652,0.1,13.09968977623247,25.255234023159097,13.099689776232466,0.04000000000000001,14976.391436940896,0.021277048231976344,77.3814936857192,0.2904279162145158,0.0350260481411986,0.06949746790020542,372.98240126349185,291841944.7806255,0.03216562558714625,0.7434485612774523,0.023913488065353088
BWA,15518.651045267903,2630296.0,0.72224,0.5450701640250646,0.599007672716824,0.6666666666666666,0.6708333333333334,0.2158499620289047,0.1467561032549027,0.1175134459185533,0.154262420302,0.06,0.05,0.8,1.5,0.18024430607959213,15.754225213660089,1.2971312381440724e-05,41438275.56258927,34.11839107165402,0.012077367346943292,2172.6111463375064,0.5209540113268998,1.0574989873868389e-05,2.3963225075723358e-06,15.754225213660089,14.42384593235284,25.418373704161446,0.022896740447466545,13.902891921025935,418.7907897749867,0.0006045059086454173,0.07,0.18024430607959213,0.4929405094531899,0.18024430607959213,0.028000000000000004,10065.376550988549,0.0028307917573447004,82.10832125528192,0.23167523236227894,0.02770648930353902,0.06766561175691299,25.076381582337046,65958306.1704948,0.001615886684299379,0.6282495407852955,0.0010151800673721587
CAN,49296.37921427719,38929902.0,0.8175199999999999,0.7290944203661487,0.7828004369006899,0.6666666666666666,0.825,0.2209511482560882,0.4509591004971903,0.1306246481346276,0.002486375387,0.06,0.05,0.8,1.5,0.7079038414726104,25.174152516735372,2.7054876248437373e-06,980027290.4095614,105.32436809737945,0.04472779207094946,10352.239634998212,1.6365107789391666,2.441923395563956e-06,2.635642292797811e-07,25.174152516735372,23.522298481088534,39.71248003059851,0.09931777867510763,21.885787702149365,2420.5340127688737,0.00035397103987277675,0.07,0.7079038414726104,1.1768918241894177,0.7079038414726104,0.042,46853.0700867854,0.0019331989249018627,541.3017220098297,0.3481474183816624,0.041842357915349584,0.09250048785721311,29.612023440207473,1152793170.5489798,0.0006006936799859584,0.8501328039121325,0.0005106694024587601
CHE,72278.2072582055,8775760.0,0.74092,0.8346389202560219,0.9344967924968568,1.0,1.0,0.2289916063398242,0.3883157696464528,0.233723074320163,0.00030503981,0.06,0.05,0.8,1.5,10.87392281924549,88.73361967398448,5.530716250546535e-06,778704950.1901661,48.53623844289626,0.03373248086776794,8673.384870984659,13.754568785147235,4.811631301985175e-06,7.190849485613591e-07,88.73361967398448,81.74909407337198,134.37751735265172,0.04772752717346039,67.99452528822474,2448.6236040856475,0.001018076969450567,0.06,10.87392281924549,13.050763399718187,10.87392281924549,0.024,37876.43140995015,0.005692608550364588,412.9681298439116,0.18676648417733044,0.023586611982073003,0.041853010560167395,107.47128359897373,943142191.7565297,0.0014869113066825945,0.8256495754260427,0.0012276676890586665
CHL,25886.1213561616,19603733.0,0.87912,0.5408725972262776,0.6397672985802739,1.0,0.8666666666666667,0.2231146309942332,0.2154804741116743,0.1713887966067474,0.00749503097,0.06,0.05,0.8,1.5,4.11355543762538,184.59322225271788,5.936378725148137e-05,3618716242.65194,1163.7518351468445,0.02175491019031656,5436.085484793936,9.842460311045178,4.99872066132297e-05,9.376580638251673e-06,184.59322225271788,162.79847234010788,274.91337388864866,0.05471580972455005,152.9560120290627,1305.5672702652523,0.005538798556072902,0.06999999999999999,4.11355543762538,8.775467909961955,4.11355543762538,0.042,24364.540597673495,0.02627036033429863,242.69277700351589,0.3373022937438718,0.039852240534507734,0.08270308307153111,247.24190106343227,4846864214.859942,0.009551137370550184,0.7466097836117137,0.007130972605472225
CHN,18187.8411189224,1412175000.0,0.6356,0.6520846316363867,0.7804302528795941,0.8333333333333334,0.8166666666666667,0.2022686904693058,0.3160080898699609,0.1733558135246135,0.001107742747,0.06,0.05,0.8,1.5,1.8764088419503238,47.56777787483237,2.4190127976762546e-05,67174026720.3914,34160.69397558465,0.030383176866299006,6183.865980433616,3.255709462630171,2.036758018655748e-05,3.8225477902050685e-06,47.56777787483237,42.577336506412884,72.76929607512383,0.11332477465161644,39.3216270437827,1564.9781493784817,0.0017404127042767886,0.068,1.876408841950324,3.5235357014522872,1.876408841950324,0.068,30572.53184408199,0.008095697381972864,301.8994262864965,0.5273341154656928,0.06720836342770217,0.11644012586567232,59.334856120809945,83791200442.40479,0.0032623364000622765,0.8016835463118176,0.0026153614144640543
CIV,5537.369757684749,28160542.0,0.52661,0.4411772661914926,0.3515720969429335,0.5,0.4416666666666666,0.5264144049225482,0.1072404611072749,0.1775087680962455,0.115022170219,0.06,0.05,0.8,1.5,0.02882282117894687,2.289285982119341,8.278539470937488e-06,64467534.04948296,233.12815846999294,0.005870329056486297,1107.47395153695,0.12367289669429951,5.837765706016097e-06,2.440773764921392e-06,2.289285982119341,2.006590544307633,5.8202969816506664,0.018845890747539087,1.8829176476133334,198.44047305645972,0.000407405632835771,0.1,0.02882282117894687,0.1479206268423804,0.02882282117894687,0.04,2103.8063190916923,0.002026719548196454,47.70632152475645,0.5165710823283634,0.039792391320984194,0.11606567589142402,3.4112143542080964,96061645.09267998,0.000616035140054359,0.6711058715191155,0.00041342479955258095
CMR,3723.5323365555096,27914536.0,0.58733,0.5426972877468083,0.6181845322890618,0.8333333333333334,0.5,0.4033385932793022,0.0184804218843114,0.2817346101843237,0.256575177358,0.06,0.05,0.8,1.5,0.10480500876357135,4.220179071258105,3.7263484471326675e-05,117804340.61108094,1040.1928787602892,0.008602130894625032,744.706467311102,0.29546642475432977,1.999397145566077e-05,1.72695130156659e-05,4.220179071258105,3.3266749904634914,7.991224381827051,0.0029044387441497645,3.031208565709162,180.32426740597037,0.0012809284613988813,0.1,0.10480500876357135,0.38623745181666513,0.10480500876357135,0.04,1846.3555923482154,0.00445357174389696,32.946452544151896,0.4175080291965896,0.03938065428722401,0.09200124677326384,8.466738714717723,236345082.6545816,0.0022738458940173897,0.49844210544990264,0.0011333805348826438
COD,1132.65423032115,99010212.0,0.46837,0.5417738643394608,0.5874933870575137,0.5,0.375,0.3277168959915325,0.0873836122121661,0.2913057834198177,0.698637778178,0.06,0.05,0.8,1.5,0.059852429026242326,4.1851162145795415,0.00021046516989073534,414369243.6501578,20838.20108949772,0.00464846083459962,226.53084606423002,0.15887732555789955,0.00010168317280635319,0.00010878199708438216,4.1851162145795415,3.1248449825463656,9.32327398376975,0.014803326941239366,2.9659676569884663,108.02644991684912,0.0020097559156735095,0.1,0.059852429026242326,0.29459980982638867,0.059852429026242326,0.04000000000000001,691.2394473249345,0.0023687898951736024,8.995916743489358,0.4427471742557261,0.03903442523228984,0.11810997099580653,8.022805458185498,794339669.2497033,0.007083190300636349,0.5216524613979711,0.003694963654877186
COL,15616.752219973494,51874024.0,0.8205,0.5172414705972652,0.583481532649143,0.8333333333333334,0.6916666666666667,0.3414650517486818,0.148514940624197,0.2888962899087083,0.06613518166,0.06,0.05,0.8,1.5,1.6265552759416142,49.260536189113786,4.881313279964938e-05,2555342236.526957,2532.133622364199,0.0086830390006049,5934.365843589929,4.140923537503849,3.0655965327374585e-05,1.8157167472274786e-05,49.260536189113786,39.17027358266901,82.07306715001664,0.0494426326419002,35.02935004516515,1507.704006560688,0.0035547232452641303,0.076,1.6265552759416146,4.546515149623998,1.6265552759416142,0.076,17379.13093360318,0.013748187833940363,297.22309165257485,0.7035040170351511,0.07443746642102601,0.15212088852983735,95.2626724652845,4941658157.768307,0.006100030987457531,0.5171021861376527,0.0031543393591217136
COM,3245.76869721125,836774.0,0.29864,0.5611604077563926,0.5535284709605425,0.3333333333333333,0.3333333333333333,0.2453295509724245,0.0440552689565226,0.2392337036923884,0.186437217461,0.06,0.05,0.8,1.5,0.11084681501790394,10.710697046846732,0.00011150254448818497,8962432.810678128,93.30243016155649,0.011164331929815797,1298.3074788845,0.34715035288407364,6.052252806572561e-05,5.0980016422459356e-05,10.710697046846732,8.495487676086537,19.852732245945973,0.019405687411395783,8.148337323202462,652.3762353482064,0.0015974951062184754,0.09999999999999999,0.11084681501790394,0.5925942751080047,0.11084681501790394,0.08,5292.0957697037975,0.0021017707431222406,60.39104894795551,0.7491923385261406,0.07924791379652893,0.22449576972646068,20.61869286180855,17253186.10074699,0.006352483736602685,0.5194653763278014,0.003299895354850552
CRI,22070.920974668297,5180829.0,0.82042,0.665176892969537,0.8263909380371303,1.0,0.675,0.432619322553597,0.3283491382560658,0.2016015653020331,0.008868735494,0.06,0.05,0.8,1.5,0.5079085674162592,37.657770948286384,1.576328905986928e-05,195098471.80423957,81.66690509675351,0.019180891236215504,9711.20522885405,3.4471632335111972,1.4041188394477112e-05,1.7221006653921686e-06,37.657770948286384,33.513068612837614,59.494592810564406,0.173223722503661,30.065905379326416,1396.7693291384019,0.0033047792838541245,0.08800000000000001,0.5079085674162592,1.1312135837337884,0.5079085674162592,0.08800000000000002,22447.460671733945,0.019521657612193204,419.63134238158847,0.8714731577871031,0.0866133474696083,0.163956278482795,51.68654744602314,267779163.91823262,0.0023418391785891453,0.7285797332006521,0.0017062165639353136
CYP,44996.31640625001,1251488.0,0.66911,0.2915047815919911,0.4365650299807803,0.8181818181818182,0.7007575757575758,0.1451910922152238,0.2932284434732525,0.0717739534520246,0.000126419744,0.06,0.05,0.8,1.5,1.809474135886498,156.28241621361923,1.9729446608780638e-05,195585568.5023499,24.691165677529664,0.022462048956649966,10799.115937499999,5.110779856523783,1.760762981697277e-05,2.121816791807868e-06,156.28241621361923,150.17618920345674,213.76784442568226,0.0685985003811082,145.06540934693297,1522.31903310869,0.001882546318867453,0.08,1.809474135886498,8.858065663672637,1.809474135886498,0.04800000000000001,74378.63971359859,0.010561901956303158,477.60899298418366,0.33411120030589636,0.04706714337962866,0.08054831713525851,188.31301940785374,235671484.03269607,0.00418507634508715,0.8299076543143216,0.003473226892677631
CZE,41052.34573109651,10672118.0,0.7437699999999999,0.5393701498150425,0.7777441399174381,1.0,0.925,0.1901309840206049,0.4257074978033049,0.1354200606598543,8.1421604e-05,0.06,0.05,0.8,1.5,1.1557252577644395,30.906982866979277,4.187907966551236e-06,329842968.1803812,44.69384799217484,0.032863937354695685,4515.758030420617,2.28795985364159,3.7734863402177154e-06,4.144216263335205e-07,30.90698286697928,29.009517225961464,45.19542470975877,0.05140883103373182,26.721557372319864,746.040340150511,0.0005916556796525275,0.055,1.1557252577644395,2.3164661810171348,1.1557252577644397,0.022000000000000006,23750.77399237166,0.003352479160627794,243.86605488490417,0.16045326399196622,0.02171720019975992,0.03485101517520663,34.83406001038844,371753198.8499467,0.000848527882878132,0.8872632951129439,0.0007528676453576616
DEU,53969.62554886499,83797985.0,0.77648,0.6063789838354662,0.8288874185926249,0.8333333333333334,0.9166666666666669,0.2180023453970511,0.4321037130259294,0.1009968407076078,0.0,0.06,0.05,0.8,1.5,1.1034873979473605,43.85857368379964,4.029635013983033e-06,3675260099.6764364,337.675294457225,0.0297117070896239,5612.841057081961,2.886854648965249,3.8222290463257334e-06,2.074059676572998e-07,43.85857368379964,42.31585095275931,65.21982901062165,0.04882946342704617,39.42899630379405,686.3735323788035,0.000670670502620537,0.052000000000000005,1.1034873979473605,1.9852344263485084,1.1034873979473605,0.020800000000000003,25746.700324985963,0.004023049312518073,291.1988878967117,0.15884223572159423,0.02049343476110061,0.035032252907162796,50.52308006293672,4233732305.2677703,0.0009361391625219317,0.8680898636655745,0.0008126529179656687
DNK,59935.119915577394,5903037.0,0.8836700000000001,0.6982914904907482,0.7946013699842172,0.8333333333333334,0.9166666666666669,0.2117268243790424,0.4244698821202023,0.078235059323093,0.001649913074,0.06,0.05,0.8,1.5,0.4745000968853557,15.05623462844873,1.1472911144050363e-06,88877510.09241411,6.772501898104162,0.040369108230101564,7192.2143898692875,1.0748176270641148,1.1146474687302592e-06,3.264364567477697e-08,15.05623462844873,14.953126846173753,22.942343307190395,0.053680158825074015,13.878309219109637,790.3693301532162,0.00017905174949381706,0.060000000000000005,0.4745000968853557,0.7412899575300453,0.4745000968853557,0.024,33969.31121487695,0.0010743104969629024,421.56657567205804,0.18644768948682644,0.023918674687071047,0.04474819676323475,16.834324635895737,99373641.19570406,0.00028087579802306233,0.894377110700622,0.00025120888470159795
DOM,19338.0151125748,11228821.0,0.83848,0.5853167226634055,0.8114523226201735,0.6666666666666666,0.5416666666666666,0.2486250864217581,0.1770212695996403,0.2273090232923261,0.008537285128,0.06,0.05,0.8,1.5,1.9628553000876818,71.34862183371268,3.6441716873008653e-05,801160903.1674514,409.1975156996939,0.010181294691521839,7928.586196155668,4.633707720419127,2.68006742449444e-05,9.641042628064254e-06,71.34862183371268,59.76414401185706,112.22007621172801,0.08048152616503301,55.13043629143792,2214.0410901884093,0.0033174326817854262,0.082,1.9628553000876818,6.191063267782653,1.9628553000876818,0.08199999999999999,31889.72726069129,0.01267069108125695,357.0394931115516,0.6949648666099648,0.0804689706282417,0.14987104077166122,97.99787817815692,1100400632.4423301,0.005067628585853803,0.7280629250360221,0.0036895524912128803
ECU,10859.217829113702,18001000.0,0.6456999999999999,0.563095812503476,0.5041280465060598,0.6666666666666666,0.4333333333333333,0.1806050261935844,0.1375467032858406,0.2186304478173898,0.031807919477,0.06,0.05,0.8,1.5,1.8179076057328534,115.79168489108315,0.00016747254995727053,2084366119.7243876,3014.673371780827,0.010466866354872996,2606.2122789872883,4.872857834678856,0.00011070541194726576,5.6767138010004765e-05,115.79168489108314,95.34895480449443,171.79090584528302,0.039678263683364245,90.47609696981554,1030.0066245165378,0.006156058855860541,0.08,1.8179076057328531,7.547668986485921,1.8179076057328534,0.04800000000000001,14430.452650823665,0.012574453657737229,124.73250874269189,0.3655757113088475,0.0454246395115699,0.09805078173959803,189.5140663840449,3411442708.9791923,0.017451907620450825,0.6109925616625975,0.010662985742918256
