iso3,income_cat,social
GEO,q2,0.3967545893877322
GEO,q3,0.33429939763569044
GEO,q4,0.2921618496821672
GEO,q5,0.19050880720465557
DEU,q1,0.5872543297584509
DEU,q2,0.3829912146252499
DEU,q3,0.43731688596320545
DEU,q4,0.38383778868596297
DEU,q5,0.2221142521222207
GHA,q1,0.1814760602809027
GHA,q2,0.1035213756489194
GHA,q3,0.10615058477874996
GHA,q4,0.10538961554090523
GHA,q5,0.09438582210328761
GRC,q1,0.5154945761675214
GRC,q2,0.3780960704421761
GRC,q3,0.431345651682265
GRC,q4,0.3787270120151483
GRC,q5,0.22145917371693424
GRD,q1,0.22545473475188932
GRD,q2,0.23386230433251287
GRD,q3,0.18140058729779393
GRD,q4,0.1531805546866188
GRD,q5,0.17085421915369692
GTM,q1,0.15937416341898625
GTM,q2,0.25078517553768287
GTM,q3,0.20008133732227745
GTM,q4,0.1667352294515162
GTM,q5,0.13712770120472229
GIN,q1,0.07840000602666174
GIN,q2,0.07839982295606211
GIN,q3,0.0759375708082954
GIN,q4,0.08006491983044166
GIN,q5,0.05590710873733842
GUY,q1,0.16702917847526383
GUY,q2,0.21127596639399804
GUY,q3,0.15402379807868938
GUY,q4,0.12996543957112855
GUY,q5,0.15506712988102075
HTI,q1,0.06641116558300414
HTI,q2,0.148053349833582
HTI,q3,0.08599994157676824
HTI,q4,0.07594437588354873
HTI,q5,0.12887827972668925
HND,q1,0.17486646520364701
HND,q2,0.15583508857671852
HND,q3,0.09486775826370689
HND,q4,0.08275955868096797
HND,q5,0.1000676928162074
HKG,q1,0.3028760604908014
HKG,q2,0.20508475252681257
HKG,q3,0.21925921656297495
HKG,q4,0.19590926191235516
HKG,q5,0.1612522181193036
HUN,q1,0.5695620742667531
HUN,q2,0.4210955252350641
HUN,q3,0.366220323340855
HUN,q4,0.3222482481492977
HUN,q5,0.21071367844357664
ISL,q1,0.4337826546448118
ISL,q2,0.2825361073330271
ISL,q3,0.31412627432411
ISL,q4,0.2775893835400247
ISL,q5,0.20096159298993999
IND,q1,0.19693169048800818
IND,q2,0.09039301474084524
