iso3,hazard,rp,income_cat,fa,v
GHA,Flood,10.0,q4,0.0016080530020125166,0.40655490715225095
GHA,Flood,10.0,q5,0.0016080530020125166,0.40655490715225095
GHA,Flood,25.0,q1,0.0032913442935833333,0.6999999999999998
GHA,Flood,25.0,q2,0.0032913442935833333,0.6999999999999998
GHA,Flood,25.0,q3,0.0032913442935833333,0.4576727362576073
GHA,Flood,25.0,q4,0.0032913442935833333,0.40655490715225095
GHA,Flood,25.0,q5,0.0032913442935833333,0.40655490715225095
GHA,Flood,50.0,q1,0.0045621080959762335,0.6999999999999998
GHA,Flood,50.0,q2,0.0045621080959762335,0.6999999999999998
GHA,Flood,50.0,q3,0.0045621080959762335,0.4576727362576073
GHA,Flood,50.0,q4,0.0045621080959762335,0.40655490715225095
GHA,Flood,50.0,q5,0.0045621080959762335,0.40655490715225095
GHA,Flood,100.0,q1,0.005042686203357985,0.6999999999999998
GHA,Flood,100.0,q2,0.005042686203357985,0.6999999999999998
GHA,Flood,100.0,q3,0.005042686203357985,0.4576727362576073
GHA,Flood,100.0,q4,0.005042686203357985,0.40655490715225095
GHA,Flood,100.0,q5,0.005042686203357985,0.40655490715225095
GHA,Flood,250.0,q1,0.005265270614515086,0.6999999999999998
GHA,Flood,250.0,q2,0.005265270614515086,0.6999999999999998
GHA,Flood,250.0,q3,0.005265270614515086,0.4576727362576073
GHA,Flood,250.0,q4,0.005265270614515086,0.40655490715225095
GHA,Flood,250.0,q5,0.005265270614515086,0.40655490715225095
GHA,Flood,500.0,q1,0.005442342191347408,0.6999999999999998
GHA,Flood,500.0,q2,0.005442342191347408,0.6999999999999998
GHA,Flood,500.0,q3,0.005442342191347408,0.4576727362576073
GHA,Flood,500.0,q4,0.005442342191347408,0.40655490715225095
GHA,Flood,500.0,q5,0.005442342191347408,0.40655490715225095
GHA,Flood,1000.0,q1,0.005655099843502139,0.6999999999999998
GHA,Flood,1000.0,q2,0.005655099843502139,0.6999999999999998
GHA,Flood,1000.0,q3,0.005655099843502139,0.4576727362576073
GHA,Flood,1000.0,q4,0.005655099843502139,0.40655490715225095
GHA,Flood,1000.0,q5,0.005655099843502139,0.40655490715225095
GHA,Flood,2500.0,q1,0.005976962244410864,0.6999999999999998
GHA,Flood,2500.0,q2,0.005976962244410864,0.6999999999999998
GHA,Flood,2500.0,q3,0.005976962244410864,0.4576727362576073
GHA,Flood,2500.0,q4,0.005976962244410864,0.40655490715225095
GHA,Flood,2500.0,q5,0.005976962244410864,0.40655490715225095
GHA,Flood,5000.0,q1,0.006266979703416831,0.6999999999999998
GHA,Flood,5000.0,q2,0.006266979703416831,0.6999999999999998
GHA,Flood,5000.0,q3,0.006266979703416831,0.4576727362576073
GHA,Flood,5000.0,q4,0.006266979703416831,0.40655490715225095
GHA,Flood,5000.0,q5,0.006266979703416831,0.40655490715225095
GIN,Earthquake,10.0,q1,0.0001731476234857475,0.7000000000000001
GIN,Earthquake,10.0,q2,0.0001731476234857475,0.7000000000000001
GIN,Earthquake,10.0,q3,0.0001731476234857475,0.6335499068591093
GIN,Earthquake,10.0,q4,0.0001731476234857475,0.4707297772256961
GIN,Earthquake,10.0,q5,0.0001731476234857475,0.45647814296118105
GIN,Earthquake,25.0,q1,0.00040779805880310877,0.7000000000000001
GIN,Earthquake,25.0,q2,0.00040779805880310877,0.7000000000000001
GIN,Earthquake,25.0,q3,0.00040779805880310877,0.6335499068591093
GIN,Earthquake,25.0,q4,0.00040779805880310877,0.4707297772256961
GIN,Earthquake,25.0,q5,0.00040779805880310877,0.45647814296118105
GIN,Earthquake,50.0,q1,0.0008154604646995043,0.7000000000000001
GIN,Earthquake,50.0,q2,0.0008154604646995043,0.7000000000000001
GIN,Earthquake,50.0,q3,0.0008154604646995043,0.6335499068591093
GIN,Earthquake,50.0,q4,0.0008154604646995043,0.4707297772256961
GIN,Earthquake,50.0,q5,0.0008154604646995043,0.45647814296118105
GIN,Earthquake,100.0,q1,0.0016303784727796148,0.7000000000000001
GIN,Earthquake,100.0,q2,0.0016303784727796148,0.7000000000000001
GIN,Earthquake,100.0,q3,0.0016303784727796148,0.6335499068591093
GIN,Earthquake,100.0,q4,0.0016303784727796148,0.4707297772256961
GIN,Earthquake,100.0,q5,0.0016303784727796148,0.45647814296118105
GIN,Earthquake,250.0,q1,0.00402195570771989,0.7000000000000001
GIN,Earthquake,250.0,q2,0.00402195570771989,0.7000000000000001
GIN,Earthquake,250.0,q3,0.00402195570771989,0.6335499068591093
GIN,Earthquake,250.0,q4,0.00402195570771989,0.4707297772256961
GIN,Earthquake,250.0,q5,0.00402195570771989,0.45647814296118105
GIN,Earthquake,500.0,q1,0.007610418331439685,0.7000000000000001
GIN,Earthquake,500.0,q2,0.007610418331439685,0.7000000000000001
GIN,Earthquake,500.0,q3,0.007610418331439685,0.6335499068591093
GIN,Earthquake,500.0,q4,0.007610418331439685,0.4707297772256961
GIN,Earthquake,500.0,q5,0.007610418331439685,0.45647814296118105
GIN,Earthquake,1000.0,q1,0.011961919719996082,0.7000000000000001
GIN,Earthquake,1000.0,q2,0.011961919719996082,0.7000000000000001
GIN,Earthquake,1000.0,q3,0.011961919719996082,0.6335499068591093
GIN,Earthquake,1000.0,q4,0.011961919719996082,0.4707297772256961
GIN,Earthquake,1000.0,q5,0.011961919719996082,0.45647814296118105
GIN,Earthquake,2500.0,q1,0.02170638926187331,0.7000000000000001
GIN,Earthquake,2500.0,q2,0.02170638926187331,0.7000000000000001
GIN,Earthquake,2500.0,q3,0.02170638926187331,0.6335499068591093
GIN,Earthquake,2500.0,q4,0.02170638926187331,0.4707297772256961
GIN,Earthquake,2500.0,q5,0.02170638926187331,0.45647814296118105
GIN,Earthquake,5000.0,q1,0.03400465623498678,0.7000000000000001
GIN,Earthquake,5000.0,q2,0.03400465623498678,0.7000000000000001
GIN,Earthquake,5000.0,q3,0.03400465623498678,0.6335499068591093
GIN,Earthquake,5000.0,q4,0.03400465623498678,0.4707297772256961
GIN,Earthquake,5000.0,q5,0.03400465623498678,0.45647814296118105
GIN,Flood,10.0,q1,0.004665280812032076,0.7000000000000001
GIN,Flood,10.0,q2,0.004665280812032076,0.7000000000000001
GIN,Flood,10.0,q3,0.004665280812032076,0.6565375473935264
GIN,Flood,10.0,q4,0.004665280812032076,0.5746357626658355
GIN,Flood,10.0,q5,0.004665280812032076,0.5746357626658355
GIN,Flood,25.0,q1,0.009459381686726252,0.7000000000000001
GIN,Flood,25.0,q2,0.009459381686726252,0.7000000000000001
GIN,Flood,25.0,q3,0.009459381686726252,0.6565375473935264
GIN,Flood,25.0,q4,0.009459381686726252,0.5746357626658355
GIN,Flood,25.0,q5,0.009459381686726252,0.5746357626658355
GIN,Flood,50.0,q1,0.013134120212900481,0.7000000000000001
GIN,Flood,50.0,q2,0.013134120212900481,0.7000000000000001
GIN,Flood,50.0,q3,0.013134120212900481,0.6565375473935264
GIN,Flood,50.0,q4,0.013134120212900481,0.5746357626658355
GIN,Flood,50.0,q5,0.013134120212900481,0.5746357626658355
GIN,Flood,100.0,q1,0.014512651626888081,0.7000000000000001
GIN,Flood,100.0,q2,0.014512651626888081,0.7000000000000001
GIN,Flood,100.0,q3,0.014512651626888081,0.6565375473935264
GIN,Flood,100.0,q4,0.014512651626888081,0.5746357626658355
GIN,Flood,100.0,q5,0.014512651626888081,0.5746357626658355
GIN,Flood,250.0,q1,0.015216526232774827,0.7000000000000001
GIN,Flood,250.0,q2,0.015216526232774827,0.7000000000000001
GIN,Flood,250.0,q3,0.015216526232774827,0.6565375473935264
GIN,Flood,250.0,q4,0.015216526232774827,0.5746357626658355
GIN,Flood,250.0,q5,0.015216526232774827,0.5746357626658355
GIN,Flood,500.0,q1,0.015778415864886645,0.7000000000000001
GIN,Flood,500.0,q2,0.015778415864886645,0.7000000000000001
GIN,Flood,500.0,q3,0.015778415864886645,0.6565375473935264
GIN,Flood,500.0,q4,0.015778415864886645,0.5746357626658355
GIN,Flood,500.0,q5,0.015778415864886645,0.5746357626658355
GIN,Flood,1000.0,q1,0.016432570556230455,0.7000000000000001
GIN,Flood,1000.0,q2,0.016432570556230455,0.7000000000000001
GIN,Flood,1000.0,q3,0.016432570556230455,0.6565375473935264
GIN,Flood,1000.0,q4,0.016432570556230455,0.5746357626658355
GIN,Flood,1000.0,q5,0.016432570556230455,0.5746357626658355
GIN,Flood,2500.0,q1,0.01745816746800928,0.7000000000000001
GIN,Flood,2500.0,q2,0.01745816746800928,0.7000000000000001
GIN,Flood,2500.0,q3,0.01745816746800928,0.6565375473935264
GIN,Flood,2500.0,q4,0.01745816746800928,0.5746357626658355
GIN,Flood,2500.0,q5,0.01745816746800928,0.5746357626658355
GIN,Flood,5000.0,q1,0.01834263069197997,0.7000000000000001
GIN,Flood,5000.0,q2,0.01834263069197997,0.7000000000000001
GIN,Flood,5000.0,q3,0.01834263069197997,0.6565375473935264
GIN,Flood,5000.0,q4,0.01834263069197997,0.5746357626658355
GIN,Flood,5000.0,q5,0.01834263069197997,0.5746357626658355
GIN,Tsunami,10.0,q1,2.468253917984221e-10,0.7000000000000001
GIN,Tsunami,10.0,q2,2.468253917984221e-10,0.7000000000000001
GIN,Tsunami,10.0,q3,2.468253917984221e-10,0.6565375473935264
GIN,Tsunami,10.0,q4,2.468253917984221e-10,0.5746357626658355
GIN,Tsunami,10.0,q5,2.468253917984221e-10,0.5746357626658355
GIN,Tsunami,25.0,q1,5.923809403162131e-10,0.7000000000000001
GIN,Tsunami,25.0,q2,5.923809403162131e-10,0.7000000000000001
GIN,Tsunami,25.0,q3,5.923809403162131e-10,0.6565375473935264
GIN,Tsunami,25.0,q4,5.923809403162131e-10,0.5746357626658355
GIN,Tsunami,25.0,q5,5.923809403162131e-10,0.5746357626658355
GIN,Tsunami,50.0,q1,1.0366666455533728e-09,0.7000000000000001
GIN,Tsunami,50.0,q2,1.0366666455533728e-09,0.7000000000000001
GIN,Tsunami,50.0,q3,1.0366666455533728e-09,0.6565375473935264
GIN,Tsunami,50.0,q4,1.0366666455533728e-09,0.5746357626658355
GIN,Tsunami,50.0,q5,1.0366666455533728e-09,0.5746357626658355
GIN,Tsunami,100.0,q1,1.875872977668008e-09,0.7000000000000001
GIN,Tsunami,100.0,q2,1.875872977668008e-09,0.7000000000000001
GIN,Tsunami,100.0,q3,1.875872977668008e-09,0.6565375473935264
GIN,Tsunami,100.0,q4,1.875872977668008e-09,0.5746357626658355
GIN,Tsunami,100.0,q5,1.875872977668008e-09,0.5746357626658355
GIN,Tsunami,250.0,q1,4.196031660573176e-09,0.7000000000000001
GIN,Tsunami,250.0,q2,4.196031660573176e-09,0.7000000000000001
GIN,Tsunami,250.0,q3,4.196031660573176e-09,0.6565375473935264
GIN,Tsunami,250.0,q4,4.196031660573176e-09,0.5746357626658355
GIN,Tsunami,250.0,q5,4.196031660573176e-09,0.5746357626658355
GIN,Tsunami,500.0,q1,7.503491910672032e-09,0.7000000000000001
GIN,Tsunami,500.0,q2,7.503491910672032e-09,0.7000000000000001
GIN,Tsunami,500.0,q3,7.503491910672032e-09,0.6565375473935264
GIN,Tsunami,500.0,q4,7.503491910672032e-09,0.5746357626658355
GIN,Tsunami,500.0,q5,7.503491910672032e-09,0.5746357626658355
GIN,Tsunami,1000.0,q1,1.352603147055353e-08,0.7000000000000001
GIN,Tsunami,1000.0,q2,1.352603147055353e-08,0.7000000000000001
GIN,Tsunami,1000.0,q3,1.352603147055353e-08,0.6565375473935264
GIN,Tsunami,1000.0,q4,1.352603147055353e-08,0.5746357626658355
GIN,Tsunami,1000.0,q5,1.352603147055353e-08,0.5746357626658355
GIN,Tsunami,2500.0,q1,2.9421586702371913e-08,0.7000000000000001
GIN,Tsunami,2500.0,q2,2.9421586702371913e-08,0.7000000000000001
GIN,Tsunami,2500.0,q3,2.9421586702371913e-08,0.6565375473935264
GIN,Tsunami,2500.0,q4,2.9421586702371913e-08,0.5746357626658355
GIN,Tsunami,2500.0,q5,2.9421586702371913e-08,0.5746357626658355
GIN,Tsunami,5000.0,q1,5.306745923666075e-08,0.7000000000000001
GIN,Tsunami,5000.0,q2,5.306745923666075e-08,0.7000000000000001
GIN,Tsunami,5000.0,q3,5.306745923666075e-08,0.6565375473935264
GIN,Tsunami,5000.0,q4,5.306745923666075e-08,0.5746357626658355
GIN,Tsunami,5000.0,q5,5.306745923666075e-08,0.5746357626658355
GMB,Earthquake,10.0,q1,7.886751285171435e-05,0.6999999999999998
GMB,Earthquake,10.0,q2,7.886751285171435e-05,0.6999999999999998
GMB,Earthquake,10.0,q3,7.886751285171435e-05,0.547527931597484
GMB,Earthquake,10.0,q4,7.886751285171435e-05,0.3514272124353793
GMB,Earthquake,10.0,q5,7.886751285171435e-05,0.28232851651873053
GMB,Earthquake,25.0,q1,0.00019712759607404398,0.6999999999999998
GMB,Earthquake,25.0,q2,0.00019712759607404398,0.6999999999999998
GMB,Earthquake,25.0,q3,0.00019712759607404398,0.547527931597484
GMB,Earthquake,25.0,q4,0.00019712759607404398,0.3514272124353793
GMB,Earthquake,25.0,q5,0.00019712759607404398,0.28232851651873053
GMB,Earthquake,50.0,q1,0.0008248159719130981,0.6999999999999998
GMB,Earthquake,50.0,q2,0.0008248159719130981,0.6999999999999998
GMB,Earthquake,50.0,q3,0.0008248159719130981,0.547527931597484
GMB,Earthquake,50.0,q4,0.0008248159719130981,0.3514272124353793
GMB,Earthquake,50.0,q5,0.0008248159719130981,0.28232851651873053
GMB,Earthquake,100.0,q1,0.0016489618845367756,0.6999999999999998
GMB,Earthquake,100.0,q2,0.0016489618845367756,0.6999999999999998
GMB,Earthquake,100.0,q3,0.0016489618845367756,0.547527931597484
GMB,Earthquake,100.0,q4,0.0016489618845367756,0.3514272124353793
GMB,Earthquake,100.0,q5,0.0016489618845367756,0.28232851651873053
GMB,Earthquake,250.0,q1,0.004117393972170958,0.6999999999999998
GMB,Earthquake,250.0,q2,0.004117393972170958,0.6999999999999998
GMB,Earthquake,250.0,q3,0.004117393972170958,0.547527931597484
GMB,Earthquake,250.0,q4,0.004117393972170958,0.3514272124353793
GMB,Earthquake,250.0,q5,0.004117393972170958,0.28232851651873053
GMB,Earthquake,500.0,q1,0.007504052697657197,0.6999999999999998
GMB,Earthquake,500.0,q2,0.007504052697657197,0.6999999999999998
GMB,Earthquake,500.0,q3,0.007504052697657197,0.547527931597484
GMB,Earthquake,500.0,q4,0.007504052697657197,0.3514272124353793
GMB,Earthquake,500.0,q5,0.007504052697657197,0.28232851651873053
GMB,Earthquake,1000.0,q1,0.011542551557524157,0.6999999999999998
GMB,Earthquake,1000.0,q2,0.011542551557524157,0.6999999999999998
GMB,Earthquake,1000.0,q3,0.011542551557524157,0.547527931597484
GMB,Earthquake,1000.0,q4,0.011542551557524157,0.3514272124353793
GMB,Earthquake,1000.0,q5,0.011542551557524157,0.28232851651873053
GMB,Earthquake,2500.0,q1,0.0198567493599394,0.6999999999999998
GMB,Earthquake,2500.0,q2,0.0198567493599394,0.6999999999999998
GMB,Earthquake,2500.0,q3,0.0198567493599394,0.547527931597484
GMB,Earthquake,2500.0,q4,0.0198567493599394,0.3514272124353793
GMB,Earthquake,2500.0,q5,0.0198567493599394,0.28232851651873053
GMB,Earthquake,5000.0,q1,0.029815923643357018,0.6999999999999998
GMB,Earthquake,5000.0,q2,0.029815923643357018,0.6999999999999998
GMB,Earthquake,5000.0,q3,0.029815923643357018,0.547527931597484
GMB,Earthquake,5000.0,q4,0.029815923643357018,0.3514272124353793
GMB,Earthquake,5000.0,q5,0.029815923643357018,0.28232851651873053
GMB,Flood,10.0,q1,0.0015879711013585002,0.6999999999999998
GMB,Flood,10.0,q2,0.0015879711013585002,0.6999999999999998
GMB,Flood,10.0,q3,0.0015879711013585002,0.5827692032221811
GMB,Flood,10.0,q4,0.0015879711013585002,0.46715739719028104
GMB,Flood,10.0,q5,0.0015879711013585002,0.46715739719028104
GMB,Flood,25.0,q1,0.0031822100688060715,0.6999999999999998
GMB,Flood,25.0,q2,0.0031822100688060715,0.6999999999999998
GMB,Flood,25.0,q3,0.0031822100688060715,0.5827692032221811
GMB,Flood,25.0,q4,0.0031822100688060715,0.46715739719028104
GMB,Flood,25.0,q5,0.0031822100688060715,0.46715739719028104
GMB,Flood,50.0,q1,0.0047558833992075115,0.6999999999999998
GMB,Flood,50.0,q2,0.0047558833992075115,0.6999999999999998
GMB,Flood,50.0,q3,0.0047558833992075115,0.5827692032221811
GMB,Flood,50.0,q4,0.0047558833992075115,0.46715739719028104
GMB,Flood,50.0,q5,0.0047558833992075115,0.46715739719028104
GMB,Flood,100.0,q1,0.005152617842302485,0.6999999999999998
GMB,Flood,100.0,q2,0.005152617842302485,0.6999999999999998
GMB,Flood,100.0,q3,0.005152617842302485,0.5827692032221811
GMB,Flood,100.0,q4,0.005152617842302485,0.46715739719028104
GMB,Flood,100.0,q5,0.005152617842302485,0.46715739719028104
GMB,Flood,250.0,q1,0.005155003782271069,0.6999999999999998
GMB,Flood,250.0,q2,0.005155003782271069,0.6999999999999998
GMB,Flood,250.0,q3,0.005155003782271069,0.5827692032221811
GMB,Flood,250.0,q4,0.005155003782271069,0.46715739719028104
GMB,Flood,250.0,q5,0.005155003782271069,0.46715739719028104
GMB,Flood,500.0,q1,0.00553585262517407,0.6999999999999998
GMB,Flood,500.0,q2,0.00553585262517407,0.6999999999999998
GMB,Flood,500.0,q3,0.00553585262517407,0.5827692032221811
GMB,Flood,500.0,q4,0.00553585262517407,0.46715739719028104
GMB,Flood,500.0,q5,0.00553585262517407,0.46715739719028104
GMB,Flood,1000.0,q1,0.005537419190943665,0.6999999999999998
GMB,Flood,1000.0,q2,0.005537419190943665,0.6999999999999998
GMB,Flood,1000.0,q3,0.005537419190943665,0.5827692032221811
GMB,Flood,1000.0,q4,0.005537419190943665,0.46715739719028104
GMB,Flood,1000.0,q5,0.005537419190943665,0.46715739719028104
GMB,Flood,2500.0,q1,0.005919089954003807,0.6999999999999998
GMB,Flood,2500.0,q2,0.005919089954003807,0.6999999999999998
GMB,Flood,2500.0,q3,0.005919089954003807,0.5827692032221811
GMB,Flood,2500.0,q4,0.005919089954003807,0.46715739719028104
GMB,Flood,2500.0,q5,0.005919089954003807,0.46715739719028104
GMB,Flood,5000.0,q1,0.006300301784533139,0.6999999999999998
GMB,Flood,5000.0,q2,0.006300301784533139,0.6999999999999998
GMB,Flood,5000.0,q3,0.006300301784533139,0.5827692032221811
GMB,Flood,5000.0,q4,0.006300301784533139,0.46715739719028104
GMB,Flood,5000.0,q5,0.006300301784533139,0.46715739719028104
GMB,Tsunami,10.0,q1,6.936745872778776e-06,0.6999999999999998
GMB,Tsunami,10.0,q2,6.936745872778776e-06,0.6999999999999998
GMB,Tsunami,10.0,q3,6.936745872778776e-06,0.5827692032221811
GMB,Tsunami,10.0,q4,6.936745872778776e-06,0.46715739719028104
GMB,Tsunami,10.0,q5,6.936745872778776e-06,0.46715739719028104
GMB,Tsunami,25.0,q1,1.5524451313196114e-05,0.6999999999999998
GMB,Tsunami,25.0,q2,1.5524451313196114e-05,0.6999999999999998
GMB,Tsunami,25.0,q3,1.5524451313196114e-05,0.5827692032221811
GMB,Tsunami,25.0,q4,1.5524451313196114e-05,0.46715739719028104
GMB,Tsunami,25.0,q5,1.5524451313196114e-05,0.46715739719028104
GMB,Tsunami,50.0,q1,2.8316052285740497e-05,0.6999999999999998
GMB,Tsunami,50.0,q2,2.8316052285740497e-05,0.6999999999999998
GMB,Tsunami,50.0,q3,2.8316052285740497e-05,0.5827692032221811
GMB,Tsunami,50.0,q4,2.8316052285740497e-05,0.46715739719028104
GMB,Tsunami,50.0,q5,2.8316052285740497e-05,0.46715739719028104
GMB,Tsunami,100.0,q1,5.140402665114786e-05,0.6999999999999998
GMB,Tsunami,100.0,q2,5.140402665114786e-05,0.6999999999999998
GMB,Tsunami,100.0,q3,5.140402665114786e-05,0.5827692032221811
GMB,Tsunami,100.0,q4,5.140402665114786e-05,0.46715739719028104
GMB,Tsunami,100.0,q5,5.140402665114786e-05,0.46715739719028104
GMB,Tsunami,250.0,q1,0.00011253257620551402,0.6999999999999998
GMB,Tsunami,250.0,q2,0.00011253257620551402,0.6999999999999998
GMB,Tsunami,250.0,q3,0.00011253257620551402,0.5827692032221811
GMB,Tsunami,250.0,q4,0.00011253257620551402,0.46715739719028104
GMB,Tsunami,250.0,q5,0.00011253257620551402,0.46715739719028104
GMB,Tsunami,500.0,q1,0.00020306128474517464,0.6999999999999998
GMB,Tsunami,500.0,q2,0.00020306128474517464,0.6999999999999998
GMB,Tsunami,500.0,q3,0.00020306128474517464,0.5827692032221811
GMB,Tsunami,500.0,q4,0.00020306128474517464,0.46715739719028104
GMB,Tsunami,500.0,q5,0.00020306128474517464,0.46715739719028104
GMB,Tsunami,1000.0,q1,0.0007468907232182903,0.6999999999999998
GMB,Tsunami,1000.0,q2,0.0007468907232182903,0.6999999999999998
GMB,Tsunami,1000.0,q3,0.0007468907232182903,0.5827692032221811
GMB,Tsunami,1000.0,q4,0.0007468907232182903,0.46715739719028104
GMB,Tsunami,1000.0,q5,0.0007468907232182903,0.46715739719028104
GMB,Tsunami,2500.0,q1,0.001555931585273626,0.6999999999999998
GMB,Tsunami,2500.0,q2,0.001555931585273626,0.6999999999999998
GMB,Tsunami,2500.0,q3,0.001555931585273626,0.5827692032221811
GMB,Tsunami,2500.0,q4,0.001555931585273626,0.46715739719028104
GMB,Tsunami,2500.0,q5,0.001555931585273626,0.46715739719028104
GMB,Tsunami,5000.0,q1,0.0025644499187944467,0.6999999999999998
GMB,Tsunami,5000.0,q2,0.0025644499187944467,0.6999999999999998
GMB,Tsunami,5000.0,q3,0.0025644499187944467,0.5827692032221811
GMB,Tsunami,5000.0,q4,0.0025644499187944467,0.46715739719028104
GMB,Tsunami,5000.0,q5,0.0025644499187944467,0.46715739719028104
GNB,Earthquake,10.0,q1,5.4789363404899326e-05,0.7000000000000001
GNB,Earthquake,10.0,q2,5.4789363404899326e-05,0.7000000000000001
GNB,Earthquake,10.0,q3,5.4789363404899326e-05,0.6850680957993337
GNB,Earthquake,10.0,q4,5.4789363404899326e-05,0.5555111994561143
GNB,Earthquake,10.0,q5,5.4789363404899326e-05,0.4269568525711518
GNB,Earthquake,25.0,q1,0.00013694591251567953,0.7000000000000001
GNB,Earthquake,25.0,q2,0.00013694591251567953,0.7000000000000001
GNB,Earthquake,25.0,q3,0.00013694591251567953,0.6850680957993337
GNB,Earthquake,25.0,q4,0.00013694591251567953,0.5555111994561143
GNB,Earthquake,25.0,q5,0.00013694591251567953,0.4269568525711518
GNB,Earthquake,50.0,q1,0.001013002952110131,0.7000000000000001
GNB,Earthquake,50.0,q2,0.001013002952110131,0.7000000000000001
GNB,Earthquake,50.0,q3,0.001013002952110131,0.6850680957993337
GNB,Earthquake,50.0,q4,0.001013002952110131,0.5555111994561143
GNB,Earthquake,50.0,q5,0.001013002952110131,0.4269568525711518
GNB,Earthquake,100.0,q1,0.002025136540354227,0.7000000000000001
GNB,Earthquake,100.0,q2,0.002025136540354227,0.7000000000000001
GNB,Earthquake,100.0,q3,0.002025136540354227,0.6850680957993337
GNB,Earthquake,100.0,q4,0.002025136540354227,0.5555111994561143
GNB,Earthquake,100.0,q5,0.002025136540354227,0.4269568525711518
GNB,Earthquake,250.0,q1,0.0050563462535814395,0.7000000000000001
GNB,Earthquake,250.0,q2,0.0050563462535814395,0.7000000000000001
GNB,Earthquake,250.0,q3,0.0050563462535814395,0.6850680957993337
GNB,Earthquake,250.0,q4,0.0050563462535814395,0.5555111994561143
GNB,Earthquake,250.0,q5,0.0050563462535814395,0.4269568525711518
GNB,Earthquake,500.0,q1,0.009169518790746432,0.7000000000000001
GNB,Earthquake,500.0,q2,0.009169518790746432,0.7000000000000001
GNB,Earthquake,500.0,q3,0.009169518790746432,0.6850680957993337
GNB,Earthquake,500.0,q4,0.009169518790746432,0.5555111994561143
GNB,Earthquake,500.0,q5,0.009169518790746432,0.4269568525711518
GNB,Earthquake,1000.0,q1,0.014233225389855237,0.7000000000000001
GNB,Earthquake,1000.0,q2,0.014233225389855237,0.7000000000000001
GNB,Earthquake,1000.0,q3,0.014233225389855237,0.6850680957993337
GNB,Earthquake,1000.0,q4,0.014233225389855237,0.5555111994561143
GNB,Earthquake,1000.0,q5,0.014233225389855237,0.4269568525711518
GNB,Earthquake,2500.0,q1,0.026032952104735947,0.7000000000000001
GNB,Earthquake,2500.0,q2,0.026032952104735947,0.7000000000000001
GNB,Earthquake,2500.0,q3,0.026032952104735947,0.6850680957993337
GNB,Earthquake,2500.0,q4,0.026032952104735947,0.5555111994561143
GNB,Earthquake,2500.0,q5,0.026032952104735947,0.4269568525711518
GNB,Earthquake,5000.0,q1,0.041334123227259045,0.7000000000000001
GNB,Earthquake,5000.0,q2,0.041334123227259045,0.7000000000000001
GNB,Earthquake,5000.0,q3,0.041334123227259045,0.6850680957993337
GNB,Earthquake,5000.0,q4,0.041334123227259045,0.5555111994561143
GNB,Earthquake,5000.0,q5,0.041334123227259045,0.4269568525711518
GNB,Flood,10.0,q1,0.001754790836384651,0.6999999999999998
GNB,Flood,10.0,q2,0.001754790836384651,0.6999999999999998
GNB,Flood,10.0,q3,0.001754790836384651,0.6999999999999998
GNB,Flood,10.0,q4,0.001754790836384651,0.5833060486510853
GNB,Flood,10.0,q5,0.001754790836384651,0.5833060486510853
GNB,Flood,25.0,q1,0.002868944551099383,0.6999999999999998
GNB,Flood,25.0,q2,0.002868944551099383,0.6999999999999998
GNB,Flood,25.0,q3,0.002868944551099383,0.6999999999999998
GNB,Flood,25.0,q4,0.002868944551099383,0.5833060486510853
GNB,Flood,25.0,q5,0.002868944551099383,0.5833060486510853
GNB,Flood,50.0,q1,0.004565699946623712,0.6999999999999998
GNB,Flood,50.0,q2,0.004565699946623712,0.6999999999999998
GNB,Flood,50.0,q3,0.004565699946623712,0.6999999999999998
GNB,Flood,50.0,q4,0.004565699946623712,0.5833060486510853
GNB,Flood,50.0,q5,0.004565699946623712,0.5833060486510853
GNB,Flood,100.0,q1,0.004660390371519697,0.6999999999999998
GNB,Flood,100.0,q2,0.004660390371519697,0.6999999999999998
GNB,Flood,100.0,q3,0.004660390371519697,0.6999999999999998
GNB,Flood,100.0,q4,0.004660390371519697,0.5833060486510853
GNB,Flood,100.0,q5,0.004660390371519697,0.5833060486510853
GNB,Flood,250.0,q1,0.005357745193294439,0.6999999999999998
GNB,Flood,250.0,q2,0.005357745193294439,0.6999999999999998
GNB,Flood,250.0,q3,0.005357745193294439,0.6999999999999998
GNB,Flood,250.0,q4,0.005357745193294439,0.5833060486510853
GNB,Flood,250.0,q5,0.005357745193294439,0.5833060486510853
GNB,Flood,500.0,q1,0.0053586796585640495,0.6999999999999998
GNB,Flood,500.0,q2,0.0053586796585640495,0.6999999999999998
GNB,Flood,500.0,q3,0.0053586796585640495,0.6999999999999998
GNB,Flood,500.0,q4,0.0053586796585640495,0.5833060486510853
GNB,Flood,500.0,q5,0.0053586796585640495,0.5833060486510853
GNB,Flood,1000.0,q1,0.005359705892862248,0.6999999999999998
GNB,Flood,1000.0,q2,0.005359705892862248,0.6999999999999998
GNB,Flood,1000.0,q3,0.005359705892862248,0.6999999999999998
GNB,Flood,1000.0,q4,0.005359705892862248,0.5833060486510853
GNB,Flood,1000.0,q5,0.005359705892862248,0.5833060486510853
GNB,Flood,2500.0,q1,0.006052575791170799,0.6999999999999998
GNB,Flood,2500.0,q2,0.006052575791170799,0.6999999999999998
GNB,Flood,2500.0,q3,0.006052575791170799,0.6999999999999998
GNB,Flood,2500.0,q4,0.006052575791170799,0.5833060486510853
GNB,Flood,2500.0,q5,0.006052575791170799,0.5833060486510853
GNB,Flood,5000.0,q1,0.00605384822302419,0.6999999999999998
