iso3,income_cat,liquidity,axfin
ISR,q4,2052.9540129358093,0.6031211981064577
ISR,q5,2203.795745429355,0.7230087269137112
ITA,q1,1940.2212261985874,0.35386887779652965
ITA,q2,2203.1931033944256,0.5658478638344857
ITA,q3,2159.29104061597,0.4680346506257375
ITA,q4,2336.60125529361,0.4836336956434804
ITA,q5,2311.0443873575573,0.5720127744682899
JAM,q1,304.77801859475585,0.07417267629097653
JAM,q2,315.2779305840676,0.15717095023274708
JAM,q3,326.4930755596881,0.24932271993947333
JAM,q4,383.34294549906804,0.36852530259664945
JAM,q5,399.46105748009927,0.35038995298576076
JOR,q1,282.1983787277293,0.0311587810546151
JOR,q2,320.08358353239566,0.003015537150929531
JOR,q3,353.6519383988011,0.038777894691866835
JOR,q4,377.36205519071666,0.02831328298570133
JOR,q5,405.03570241618246,0.098142756197973
JPN,q1,2176.1794496833418,0.5168410148253075
JPN,q2,2212.7196101994855,0.5874796193207347
JPN,q3,2184.8733523405526,0.6513876395250483
JPN,q4,2275.359942243313,0.7208094448564782
JPN,q5,2277.0351603085437,0.7141678817371131
KAZ,q1,1054.1912377681929,0.10717107238539779
KAZ,q2,1149.615311555193,0.20644202316429813
KAZ,q3,1094.2914444595112,0.16707287001831217
KAZ,q4,1155.3880617628122,0.19590699801849074
KAZ,q5,1163.851425928811,0.27865571564654923
KEN,q1,163.35782591952588,0.07400588966392314
KEN,q2,207.11590815000918,0.14177445651970233
KEN,q3,227.89719874816456,0.21084261303968338
KEN,q4,219.9872863750262,0.2888084408097629
KEN,q5,222.22696425463246,0.3563325840509562
KGZ,q1,205.11938163534117,0.03505396263203903
KGZ,q2,226.6177736819121,0.05701098803144071
KGZ,q3,226.06343355982384,0.0286718704524895
KGZ,q4,238.98156904708208,0.074782005124316
KGZ,q5,242.2119946004776,0.11841413567381714
KHM,q1,233.24739798339692,0.018898542312988875
KHM,q2,248.82220622084427,0.03050394830313334
KHM,q3,256.4461749070388,0.0704576281761238
KHM,q4,248.11452701139976,0.09700103116742065
KHM,q5,262.13529750286824,0.115909446043915
KOR,q1,1763.688236076234,0.26816323969723754
KOR,q2,2268.874337661264,0.5513448817245967
KOR,q3,2205.525225082017,0.7024286511147096
KOR,q4,2305.9068459128775,0.6765845569319104
KOR,q5,2341.0189553354235,0.7722509558798484
KWT,q1,772.4965840192197,0.16873430813917403
KWT,q2,1081.1582108613372,0.23925947602389316
KWT,q3,1065.318002145091,0.24993300884645167
KWT,q4,1674.445469389818,0.29732964943936785
KWT,q5,1861.9614462617976,0.37466053688242884
LAO,q1,206.26233941405053,0.06434800948030119
LAO,q2,233.1893341583533,0.11149147361690283
LAO,q3,262.511738913711,0.16184663893530526
LAO,q4,288.6682175587253,0.1886867927847938
LAO,q5,323.3646953078354,0.32536303028307195
LBN,q1,443.3584450428927,0.007407213554221898
LBN,q2,463.6136480506417,0.009204075698132893
LBN,q3,447.46536316481684,0.026738774961963186
LBN,q4,489.5967408613629,0.010157873359836932
LBN,q5,510.5230566326835,0.07548831173714902
LBR,q1,57.669417475010405,0.08505567223332913
LBR,q2,64.88985560081981,0.1054849119428609
LBR,q3,64.70558775912124,0.09474866578494824
LBR,q4,58.98066608022444,0.18808850058367638
LBR,q5,60.34029902350078,0.16046969483260376
LBY,q1,460.5228895530072,0.09799216822311853
LBY,q2,490.592045092356,0.12571372415058416
LBY,q3,521.9600788957617,0.12426554905706134
LBY,q4,636.1753073101916,0.22770178526527374
LBY,q5,609.4358840141006,0.27793360454885746
LKA,q1,474.9873501558731,0.18251454087047728
LKA,q2,504.3017242044755,0.3565874974616195
LKA,q3,539.595241722996,0.30600062949192464
LKA,q4,578.5617716675469,0.38160213415037636
LKA,q5,649.9206348403741,0.4688573452837104
LSO,q1,105.07130073988026,0.12530685620414728
LSO,q2,104.46322225698948,0.130362602492427
LSO,q3,127.38567612652281,0.19043400931324606
LSO,q4,128.97400381310956,0.11913269207521297
LSO,q5,133.6561738839307,0.25848655225527734
LTU,q1,1658.8434245987075,0.30164003853585697
LTU,q2,1783.9324455355838,0.43893429819974816
LTU,q3,1761.3291468008074,0.49100628374979727
LTU,q4,2002.331222499059,0.557345050792442
LTU,q5,2049.8265890170137,0.551716357493661
LUX,q1,3069.0163463647186,0.48722191159240785
LUX,q2,3532.2922695450748,0.5757020179544595
LUX,q3,3484.709831258111,0.7409079679666362
LUX,q4,3523.6630790884296,0.6046122361068099
LUX,q5,3561.9005502889936,0.6683298085140812
LVA,q1,1527.4598756063417,0.2815959021720696
LVA,q2,1592.0907517368244,0.3628145965113849
LVA,q3,1799.567452776771,0.40275509485820027
LVA,q4,1786.0082909186683,0.5072274098370333
LVA,q5,1729.6355117017165,0.588519910957105
MAR,q1,330.6893718170795,0.04075935514018534
MAR,q2,330.8979173965828,0.04242758828463999
MAR,q3,354.8306259882045,0.026296361824194914
MAR,q4,323.81454881365164,0.049721361933185305
MAR,q5,377.91911122715015,0.20804834869074115
MDA,q1,586.4896341365416,0.02668850507671957
MDA,q2,659.9301339331996,0.05291961542005284
MDA,q3,678.1047772632994,0.0904177544868274
MDA,q4,752.700030316877,0.053253538747213676
MDA,q5,740.6041151493334,0.1785410994340085
MDG,q1,48.65048033683737,0.01822626018370228
MDG,q2,61.456600166783254,0.0
MDG,q3,62.85676766868537,0.041947410940026346
MDG,q4,56.78903852085997,0.05318107234609422
MDG,q5,67.1680093811258,0.06263132780666646
MEX,q1,872.5506601239937,0.06094297434110545
MEX,q2,859.8141867420838,0.037083950360029316
MEX,q3,932.5401877096664,0.11881985051716316
MEX,q4,940.029981004077,0.1463571692403766
MEX,q5,984.9788255730654,0.22262568798739796
MKD,q1,768.9783250189744,0.03926989468915791
MKD,q2,962.3697592631664,0.0814188591433212
MKD,q3,875.1689945532647,0.11247277575605304
MKD,q4,958.6280078352318,0.17213185403529185
MKD,q5,974.5678561830763,0.33659662389896783
MLI,q1,51.024012728652785,0.04179269781381228
MLI,q2,81.58595123863506,0.09696818373500696
MLI,q3,90.27420314847745,0.04834041257466468
MLI,q4,84.83380040124823,0.11353401596089986
MLI,q5,93.41032700245123,0.2591831725434714
MLT,q1,2385.046183816885,0.2846142243252278
MLT,q2,2451.8799968929243,0.32537315472502293
MLT,q3,2424.7582584465276,0.5025229891149023
MLT,q4,2426.066460838971,0.5795068364666293
MLT,q5,2411.773878366349,0.5878248118350755
MMR,q1,174.69118350233612,0.03678741105820037
MMR,q2,199.4762410938065,0.06244051184005354
MMR,q3,208.81697589301874,0.10259949381170638
MMR,q4,210.22510950374726,0.10587073174372734
MMR,q5,220.04887168468247,0.1441216060050824
MNE,q1,619.133995076149,0.021783675539396623
MNE,q2,809.807123024006,0.05673997826218425
MNE,q3,861.607853505964,0.0509793416005769
MNE,q4,958.7192506610468,0.1386678354522576
MNE,q5,1041.6316169698587,0.2359220859367654
MNG,q1,527.2787348858562,0.1521650933216991
MNG,q2,550.7980091288726,0.20847381088904735
MNG,q3,583.7191109481898,0.2712566339557321
MNG,q4,587.5457953768804,0.2943351716421047
MNG,q5,619.1993382923707,0.4746682479351016
MOZ,q1,22.92332516600114,0.051902036350340984
MOZ,q2,34.49226808961585,0.06750061167551855
MOZ,q3,43.82156778767309,0.06059657679693189
MOZ,q4,49.10233234667784,0.18368532824657366
MOZ,q5,54.34608088336813,0.179992338951668
MRT,q1,195.74976341234552,0.08530352579308893
MRT,q2,219.47755498269416,0.07071295684980866
MRT,q3,243.91145469871606,0.06919222592786224
MRT,q4,247.5857698418583,0.09065658133313319
MRT,q5,229.50329617342916,0.15753121602915202
MUS,q1,1019.9574024543152,0.1936051784993949
MUS,q2,1018.2792402207956,0.27059733196062247
MUS,q3,1071.088078908172,0.24378146028666184
MUS,q4,1020.8087898880618,0.23575564244128291
MUS,q5,1116.5004171439052,0.49935724351666044
MWI,q1,57.399299877044406,0.02117232000054212
MWI,q2,55.05209393469993,0.062356782978378635
MWI,q3,60.35630954050502,0.045467022056407465
MWI,q4,67.42053263397453,0.07123191537799069
MWI,q5,68.24349671748544,0.13609075633834772
MYS,q1,963.6380621063606,0.3174949775681868
MYS,q2,1090.4522982667527,0.3595390907735115
MYS,q3,1129.569814044359,0.511124079356046
MYS,q4,1252.3727400435116,0.4968034964347084
MYS,q5,1344.7481895573655,0.6595262316582574
NAM,q1,303.4330981477537,0.15177507594387019
NAM,q2,344.69245138159823,0.22274358385854656
NAM,q3,369.73926414566125,0.3354006045339467
NAM,q4,398.59233266917386,0.3692154986969459
NAM,q5,423.7117681302804,0.6054998508619283
NER,q1,44.26302271844822,0.002208439216717547
NER,q2,44.304182093735015,0.020780296401721868
NER,q3,56.29679091905125,0.021355313341950635
NER,q4,57.221306080032946,0.010966420106905047
NER,q5,56.808577881412084,0.06994478567635969
NGA,q1,162.42221059358138,0.09694436752249132
NGA,q2,175.10081371289007,0.06436205067932681
NGA,q3,176.34078081678956,0.18142080244842146
NGA,q4,227.16133720027076,0.226014374790342
NGA,q5,226.93713758302698,0.3155616491939218
NIC,q1,190.8043325197978,0.04654173095062731
NIC,q2,259.107412679,0.016193859992193416
NIC,q3,286.127669335212,0.0630213576703577
NIC,q4,266.0477415838715,0.0616846171460038
NIC,q5,286.4427457362704,0.1173141466278979
NLD,q1,2909.542825691584,0.44680832122564096
NLD,q2,2919.297304277254,0.617689079289825
NLD,q3,2991.4420220461493,0.6828162766967795
NLD,q4,3235.375148836033,0.7026409155548948
NLD,q5,3314.258212013117,0.8353170860226604
NOR,q1,4218.951994547041,0.7866175370787385
NOR,q2,4249.4399266802975,0.7547753277595618
NOR,q3,4324.293713320028,0.7686090260767167
NOR,q4,4362.748141451722,0.8067433618311679
NOR,q5,4412.351438375249,0.9289005260412548
NPL,q1,169.7474849694388,0.08139236616985095
NPL,q2,202.7949023780081,0.1125171755557926
NPL,q3,207.29250754781515,0.14360863155473494
NPL,q4,214.99793046695555,0.17590735012527253
NPL,q5,218.5035243325849,0.2909781816882818
NZL,q1,2086.443908785964,0.4741708326961078
NZL,q2,2225.266648885962,0.6478135369554007
NZL,q3,2298.026743828893,0.6998668491786466
NZL,q4,2252.1619920441162,0.7818681505585355
NZL,q5,2244.516826937596,0.8580942893178289
PAK,q1,167.64114747159257,0.02543695829482764
PAK,q2,166.08626454465153,0.0
PAK,q3,171.14501138477172,0.01836195988044724
PAK,q4,193.81010595842116,0.03236452181865772
PAK,q5,221.5777086515245,0.04245293881856573
PAN,q1,891.1961853886456,0.04293261155073382
PAN,q2,1155.751911323975,0.13476977325578318
PAN,q3,1130.9747467238963,0.08313475160957326
