iso3,gdp_pc_pp,pop,urbanization_rate,prepare_scaleup,ew,finance_pre,borrowing_ability,avg_prod_k,tau_tax,reconstruction_share_sigma_h,pov_rate_2.15,rho,max_increased_spending,shareable,income_elasticity_eta,average_aid_cost_pc,dk,dw,dk_tot,dw_tot,axfin,c,dS_reco,dW_long_term,dW_reco,dc,dc_long_term,dc_npv_pre,diversified_share,dk_pub,dk_reco,fa,gamma_SP,help_fee,help_needed,help_received,income_share,k,lambda_h,liquidity,macro_multiplier_Gamma,n,v_ew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
AGO,5906.115676770329,35588987.0,0.68081,0.5611604077563926,0.5535284709605425,0.6770833333333334,0.446875,0.1718626068564378,0.1680934469756413,0.2115175515296616,0.311220062314,0.06,0.05,0.8,1.5,0.029624882438250025,2.144323525089525,1.0242860879345366e-05,76314302.05820528,364.5330426778308,0.01045708067787829,826.8561947478463,0.061832466640128245,5.2650131580540204e-06,4.977847721291345e-06,2.144323525089525,1.7525939300152644,3.246287075728273,0.022257010726927547,1.6907614633751358,392.7226102140954,0.00015531747061676914,0.07,0.029624882438250025,0.11813635157104752,0.029624882438250025,0.028000000000000004,4811.1465889641995,0.00016092110178410928,23.875986791383323,0.21185077277681624,0.02792453950666545,0.07029832582356407,4.649156838083845,165458782.27152705,0.0007871767321404999,0.4612284764248372,0.000363068324842245
ALB,15492.067404029098,2777689.0,0.63799,0.3020250449045197,0.2189508189873339,0.7407407407407408,0.5453703703703704,0.1620221696857466,0.1874846304575463,0.226379915453316,0.000212773636,0.06,0.05,0.8,1.5,1.8802211905722432,79.55540922174184,7.112827814138082e-05,220980185.08573088,197.57223578225395,0.007721463296744931,3718.096176966984,3.454567301779355,3.732106837796696e-05,3.3807209763413857e-05,79.55540922174185,65.00022971004935,115.78290310846717,0.04764400114763811,61.54566240826997,1929.3359316918222,0.0024595487951941017,0.08,1.8802211905722435,11.414961370153978,1.8802211905722435,0.047999999999999994,22948.07052749936,0.003584429229813551,170.78075592884736,0.35029681576231003,0.04675102686906404,0.10991587293815887,137.1533318493535,380969301.19129884,0.008853132914570417,0.5800472226888658,0.005135235159191954
ARG,22461.44094261999,46234830.0,0.92347,0.4869371336118353,0.6375410621136512,0.5,0.3,0.3074152642375409,0.2087420721134342,0.1607878564150257,0.009588466405,0.06,0.05,0.8,1.5,0.16979098326321412,43.12848171918915,1.722143618322034e-05,1994038020.444818,796.2301742870413,0.006686560237280634,2695.372913114399,1.559171517816575,1.4188209618057555e-05,3.033226565162784e-06,43.12848171918915,37.75311711094268,88.13495476401695,0.026959603612483018,36.1939455931261,707.9588674302239,0.0011467107794334904,0.060000000000000005,0.16979098326321412,1.1623059839627674,0.16979098326321412,0.023999999999999997,8767.856468674485,0.004993991133612567,120.17627621006568,0.2198272192058405,0.023445896626658427,0.051948312323891535,57.97300162094115,2680371874.5339384,0.0025810010038554076,0.743940808881805,0.0019201119745329428
ARM,16057.0064572714,2780469.0,0.63573,0.3740101200533297,0.3133509856523386,0.5,0.4416666666666666,0.469678089191154,0.3695482842639164,0.3118748350056252,0.005235208329,0.06,0.05,0.8,1.5,0.7246214481576011,43.14041312965606,3.127581590083582e-05,119950581.35420166,86.96143656198107,0.003918496967245487,2247.980904017996,3.4574989534873817,1.8041174394625625e-05,1.3234641506210199e-05,43.14041312965606,33.14350285625745,97.18389957673806,0.06361527254892675,29.686003902770068,465.72591980740697,0.004097246568251062,0.07,0.7246214481576011,4.386652252129525,0.7246214481576011,0.028000000000000004,4786.216252687683,0.016513966928893335,85.27297369031456,0.31583181132334176,0.02609682295823608,0.0658523054666046,63.636387996647684,176939004.096651,0.003963153914522467,0.6779205182407377,0.0026867033556008794
AUS,51090.263327821376,26005540.0,0.86488,0.6790700317264603,0.9301463158373546,0.8333333333333334,0.9166666666666669,0.2309980310138752,0.4446686830942625,0.1275865326707433,0.004970939722,0.06,0.05,0.8,1.5,1.207779779950584,32.753820263760346,3.4742652248927083e-06,851780783.0220302,90.35014327655631,0.04343258742410412,16042.342684935913,2.402616992520952,3.096335467303675e-06,3.779297575890328e-07,32.753820263760346,30.977490897107394,52.320468828080685,0.1445709431065188,28.574873904586433,2856.4698513718286,0.0004761517508229069,0.0628,1.207779779950584,1.9402681317190178,1.207779779950584,0.0628,69447.9628874945,0.0025836704240291093,830.5544033168696,0.5166573810620626,0.0625813540500489,0.12801967510182846,40.12085513829329,1043364503.1330916,0.0007852935672078507,0.8163789169214021,0.0006410971118624894
AUT,55867.18380720709,9041851.0,0.59256,0.6743220859874698,0.8577375757241545,0.8333333333333334,0.8916666666666666,0.1818653202247265,0.4262241812069232,0.127813551756672,0.006835775451,0.06,0.05,0.8,1.5,3.4553107493361175,91.47716290848906,8.250876997874374e-06,827122876.9212848,74.60320043410742,0.03367067806663484,5642.585564527916,6.0067512812107635,7.2513274710612224e-06,9.995495268131533e-07,91.47716290848908,85.79189309374217,134.40356916060378,0.046208993775580895,79.78514181253138,1225.0099042124511,0.0009638912559115272,0.050499999999999996,3.455310749336118,5.746682393464643,3.4553107493361175,0.0202,31026.176719978885,0.005005412688786875,299.3025457076769,0.15053043076321765,0.019784090899017275,0.041367396927768335,108.9520189310325,985127921.3235751,0.0019501970836227698,0.8396096172058533,0.001637404226856485
AZE,15094.2841004892,10141756.0,0.5717,0.4236035393738244,0.4612760789957857,0.7407407407407408,0.6203703703703705,0.6127220701287495,0.0220546563487747,0.1679504354220639,0.0,0.06,0.05,0.8,1.5,1.2725095072893913,29.305665168639365,2.151727853073349e-05,297210905.5580393,218.22298864273756,0.0030511271419055956,2113.199774068488,3.2252711860897856,1.5986806626623113e-05,5.530471904110377e-06,29.305665168639365,27.609037129322964,61.07565719211931,0.0031288083255858272,24.383765943233172,168.73450207529723,0.003963229799358594,0.07,1.2725095072893913,4.842285685492068,1.2725095072893915,0.028,3448.8716452215394,0.023345969263025405,84.3793059793978,0.2862953070582187,0.026227823761795787,0.05224426547438647,39.90305267556114,404687023.89068824,0.0026435869637744464,0.7344216345279214,0.0019415074589519338
BEL,53287.15361438369,11685814.0,0.98153,0.3576976268957179,0.6902337998079515,0.8181818181818182,0.8424242424242425,0.1700950073738132,0.4462501851080438,0.162855700732705,0.000547254789,0.06,0.05,0.8,1.5,1.5267432305052153,50.53153086774444,5.39564580351692e-06,590502070.8557203,63.052513269779276,0.02960536867715259,5541.863975895905,3.011568147919528,3.987213689033579e-06,1.4084321144833409e-06,50.53153086774444,45.31375114710117,72.67701255016073,0.0486632070144372,42.30218299918162,1649.4588792298766,0.0005199753046158144,0.052000000000000005,1.5267432305052153,5.066628807933878,1.5267432305052153,0.020800000000000003,32580.991420381302,0.001675359046164058,312.28052089480866,0.15017401323999374,0.020535088319315616,0.04372054886037532,66.37082509100131,775597117.0399743,0.0012455314384269525,0.7613515546696978,0.0009482872970363453
BEN,3435.1716165758994,13352864.0,0.49534,0.6048974177043009,0.3847971666493662,0.5,0.4166666666666667,0.4570694328380306,0.0862783874508708,0.192226818707776,0.200821865179,0.06,0.05,0.8,1.5,0.04071679992001405,2.470265490943054,1.8591950054338943e-05,32985119.144455835,248.2557805703805,0.0051350524739877945,687.0343233151799,0.12312479841029995,1.2486533224988824e-05,6.105416829350119e-06,2.470265490943054,2.118539012665768,6.027641984764343,0.016997107024265278,1.9954142142554683,150.32726314538755,0.0006065354409590454,0.10000000000000002,0.04071679992001405,0.16154858154114898,0.040716799920014056,0.04,1503.129008319926,0.002391739802208778,27.862080232459718,0.5008551841458562,0.03971128932587761,0.1153802799300318,3.7432393883083273,49982966.47152428,0.0010896804602849807,0.659927200664405,0.0007191097757745676
BFA,2158.8585157544,22673762.0,0.31877,0.5860386582748977,0.5325130244580834,0.8333333333333334,0.4666666666666667,0.5136741699207948,0.118263411751462,0.2855912927239073,0.312038230194,0.06,0.05,0.8,1.5,0.00844969699880834,0.3599619130992295,6.386818837295767e-06,8161690.746676613,144.81321025396096,0.007521228644658323,431.77170315087994,0.02179664148698135,3.4650467312893584e-06,2.9217721060064086e-06,0.3599619130992295,0.2789565664928311,0.9155153264398774,0.018984052718386213,0.2571599250058498,131.3733743620726,0.00014864736909239398,0.09999999999999999,0.00844969699880834,0.03089641496036199,0.00844969699880834,0.04000000000000001,840.5556059348991,0.0003916164707061431,17.45410832285797,0.5390197678220985,0.0399283460657342,0.11960548385957759,0.6406500570475084,14525946.918781629,0.00029675407275295073,0.5618697901287097,0.0001667371485775403
BGD,6263.00463511584,171186372.0,0.3971099999999999,0.7430143350200373,0.8203511395181686,0.8333333333333334,0.6083333333333334,0.2770114487863902,0.0444874497808178,0.2102081880793796,0.095763822443,0.06,0.05,0.8,1.5,0.8041399517076132,18.024675672866557,5.0972416163352544e-05,3085578834.9146843,8725.782995078482,0.0049273452739936035,2567.831900397495,1.271216994874699,3.5117970475548016e-05,1.5854445687804528e-05,18.024675672866557,15.506958253829504,33.52193177960711,0.018548959440911204,14.235741258954805,776.4783877158766,0.0019343561797646861,0.082,0.8041399517076132,1.7790691658490632,0.8041399517076133,0.08200000000000002,9269.768132860125,0.00651027370298715,118.18601621946652,0.7790740338474831,0.08118501886412414,0.18593634151563163,25.264419266982465,4324924275.001628,0.004033913550906254,0.713441123755519,0.002877959816891174
BGR,26961.2912585423,6465097.0,0.76363,0.4856640200425024,0.5481724147748034,0.8333333333333334,0.7250000000000001,0.3470229186386416,0.2779317433954221,0.0801391761858496,0.002478634814,0.06,0.05,0.8,1.5,0.5515651135994161,39.781634823573036,1.1635343147359075e-05,257192127.95297757,75.22362207596171,0.013862251110939972,3235.354951025076,3.300502979290119,1.1257245121665845e-05,3.78098025693229e-07,39.781634823573036,39.894070360775714,64.63584398426919,0.04084373424832191,36.593567381485585,163.16999462313117,0.0023212831657038456,0.060000000000000005,0.5515651135994161,1.5664727787887156,0.551565113599416,0.024000000000000004,9323.173707711456,0.013900492466689266,144.78604284579438,0.20268246321383915,0.022943100877681293,0.040571392061508546,51.50984321918279,333016132.866809,0.0019105109887072873,0.772311316388514,0.0014755092566632465
