iso3,hazard,rp,income_cat,fa,v_ew
AGO,Flood,1000.0,q5,0.003033743004041569,0.40392824448926107
AGO,Flood,2500.0,q1,0.00329427542925344,0.6416834088395358
AGO,Flood,2500.0,q2,0.003292247714629426,0.6416834088395358
AGO,Flood,2500.0,q3,0.003253575897423477,0.5253404023384288
AGO,Flood,2500.0,q4,0.003251617998770612,0.40392824448926107
AGO,Flood,2500.0,q5,0.0032684847183648467,0.40392824448926107
AGO,Flood,5000.0,q1,0.0035109358472075356,0.6416834088395358
AGO,Flood,5000.0,q2,0.0035087747723022205,0.6416834088395358
AGO,Flood,5000.0,q3,0.0034675595575392603,0.5253404023384288
AGO,Flood,5000.0,q4,0.003465472890315111,0.40392824448926107
AGO,Flood,5000.0,q5,0.0034834489131826394,0.40392824448926107
ALB,Earthquake,10.0,q1,0.0039554094637977225,0.7
ALB,Earthquake,10.0,q2,0.0039554094637977225,0.4167593413684286
ALB,Earthquake,10.0,q3,0.0039554094637977225,0.3
ALB,Earthquake,10.0,q4,0.0039554094637977225,0.29999999999999993
ALB,Earthquake,10.0,q5,0.0039554094637977225,0.11349823051308817
ALB,Earthquake,25.0,q1,0.009862172624152177,0.7
ALB,Earthquake,25.0,q2,0.009862172624152177,0.4167593413684286
ALB,Earthquake,25.0,q3,0.009862172624152177,0.3
ALB,Earthquake,25.0,q4,0.009862172624152177,0.29999999999999993
ALB,Earthquake,25.0,q5,0.009862172624152177,0.11349823051308817
ALB,Earthquake,50.0,q1,0.01967956628381014,0.7
ALB,Earthquake,50.0,q2,0.01967956628381014,0.4167593413684286
ALB,Earthquake,50.0,q3,0.01967956628381014,0.3
ALB,Earthquake,50.0,q4,0.01967956628381014,0.29999999999999993
ALB,Earthquake,50.0,q5,0.01967956628381014,0.11349823051308817
ALB,Earthquake,100.0,q1,0.039181242399818836,0.7
ALB,Earthquake,100.0,q2,0.039181242399818836,0.4167593413684286
ALB,Earthquake,100.0,q3,0.039181242399818836,0.3
ALB,Earthquake,100.0,q4,0.039181242399818836,0.29999999999999993
ALB,Earthquake,100.0,q5,0.039181242399818836,0.11349823051308817
ALB,Earthquake,250.0,q1,0.0966182460741765,0.7
ALB,Earthquake,250.0,q2,0.0966182460741765,0.4167593413684286
ALB,Earthquake,250.0,q3,0.0966182460741765,0.3
ALB,Earthquake,250.0,q4,0.0966182460741765,0.29999999999999993
ALB,Earthquake,250.0,q5,0.0966182460741765,0.11349823051308817
ALB,Earthquake,500.0,q1,0.16335235390661737,0.7
ALB,Earthquake,500.0,q2,0.16335235390661737,0.4167593413684286
ALB,Earthquake,500.0,q3,0.16335235390661737,0.3
ALB,Earthquake,500.0,q4,0.16335235390661737,0.29999999999999993
ALB,Earthquake,500.0,q5,0.16335235390661737,0.11349823051308817
ALB,Earthquake,1000.0,q1,0.2118260020762758,0.7
ALB,Earthquake,1000.0,q2,0.2118260020762758,0.4167593413684286
ALB,Earthquake,1000.0,q3,0.2118260020762758,0.3
ALB,Earthquake,1000.0,q4,0.2118260020762758,0.29999999999999993
ALB,Earthquake,1000.0,q5,0.2118260020762758,0.11349823051308817
ALB,Earthquake,2500.0,q1,0.29450410801052057,0.7
ALB,Earthquake,2500.0,q2,0.29450410801052057,0.4167593413684286
ALB,Earthquake,2500.0,q3,0.29450410801052057,0.3
ALB,Earthquake,2500.0,q4,0.29450410801052057,0.29999999999999993
ALB,Earthquake,2500.0,q5,0.29450410801052057,0.11349823051308817
ALB,Earthquake,5000.0,q1,0.3742619971691063,0.7
ALB,Earthquake,5000.0,q2,0.3742619971691063,0.4167593413684286
ALB,Earthquake,5000.0,q3,0.3742619971691063,0.3
ALB,Earthquake,5000.0,q4,0.3742619971691063,0.29999999999999993
ALB,Earthquake,5000.0,q5,0.3742619971691063,0.11349823051308817
ALB,Flood,10.0,q1,0.010574708002087423,0.6759835279439671
ALB,Flood,10.0,q2,0.010748239470426236,0.6759835279439671
ALB,Flood,10.0,q3,0.009295600091726941,0.6759835279439671
ALB,Flood,10.0,q4,0.009295600091726941,0.32654236053460556
ALB,Flood,10.0,q5,0.009295600091726941,0.28970722626170015
ALB,Flood,25.0,q1,0.021456286308538214,0.6759835279439671
ALB,Flood,25.0,q2,0.02180838500171098,0.6759835279439671
ALB,Flood,25.0,q3,0.018860951710288034,0.6759835279439671
ALB,Flood,25.0,q4,0.018860951710288034,0.32654236053460556
ALB,Flood,25.0,q5,0.018860951710288034,0.28970722626170015
ALB,Flood,50.0,q1,0.029677472474437975,0.6759835279439671
ALB,Flood,50.0,q2,0.03016448122910594,0.6759835279439671
ALB,Flood,50.0,q3,0.02608771001536433,0.6759835279439671
ALB,Flood,50.0,q4,0.02608771001536433,0.32654236053460556
ALB,Flood,50.0,q5,0.02608771001536433,0.28970722626170015
ALB,Flood,100.0,q1,0.03294217418585926,0.6759835279439671
ALB,Flood,100.0,q2,0.033482756853070186,0.6759835279439671
ALB,Flood,100.0,q3,0.02895751611517894,0.6759835279439671
ALB,Flood,100.0,q4,0.02895751611517894,0.32654236053460556
ALB,Flood,100.0,q5,0.02895751611517894,0.28970722626170015
ALB,Flood,250.0,q1,0.034762911571397374,0.6759835279439671
ALB,Flood,250.0,q2,0.03533337262692024,0.6759835279439671
ALB,Flood,250.0,q3,0.030558018616494136,0.6759835279439671
ALB,Flood,250.0,q4,0.030558018616494136,0.32654236053460556
ALB,Flood,250.0,q5,0.030558018616494136,0.28970722626170015
ALB,Flood,500.0,q1,0.0363277242647086,0.6759835279439671
ALB,Flood,500.0,q2,0.03692386397200057,0.6759835279439671
ALB,Flood,500.0,q3,0.03193355286411667,0.6759835279439671
ALB,Flood,500.0,q4,0.03193355286411667,0.32654236053460556
ALB,Flood,500.0,q5,0.03193355286411667,0.28970722626170015
ALB,Flood,1000.0,q1,0.03813338348737749,0.6759835279439671
ALB,Flood,1000.0,q2,0.038759154149601495,0.6759835279439671
ALB,Flood,1000.0,q3,0.03352080104463904,0.6759835279439671
ALB,Flood,1000.0,q4,0.03352080104463904,0.32654236053460556
ALB,Flood,1000.0,q5,0.03352080104463904,0.28970722626170015
ALB,Flood,2500.0,q1,0.04101849511673319,0.6759835279439671
ALB,Flood,2500.0,q2,0.04169161059994559,0.6759835279439671
ALB,Flood,2500.0,q3,0.03605693196392184,0.6759835279439671
ALB,Flood,2500.0,q4,0.03605693196392184,0.32654236053460556
ALB,Flood,2500.0,q5,0.03605693196392184,0.28970722626170015
ALB,Flood,5000.0,q1,0.043631348981780366,0.6759835279439671
ALB,Flood,5000.0,q2,0.04434734152293771,0.6759835279439671
ALB,Flood,5000.0,q3,0.03835373719228439,0.6759835279439671
ALB,Flood,5000.0,q4,0.03835373719228439,0.32654236053460556
ALB,Flood,5000.0,q5,0.03835373719228439,0.28970722626170015
ALB,Tsunami,10.0,q1,8.515780419446719e-05,0.7
ALB,Tsunami,10.0,q2,8.515780419446719e-05,0.7
ALB,Tsunami,10.0,q3,8.515780419446719e-05,0.7
ALB,Tsunami,10.0,q4,8.515780419446719e-05,0.33814381996771237
ALB,Tsunami,10.0,q5,8.515780419446719e-05,0.29999999999999993
ALB,Tsunami,25.0,q1,0.00019140277200249014,0.7
ALB,Tsunami,25.0,q2,0.00019140277200249014,0.7
ALB,Tsunami,25.0,q3,0.00019140277200249014,0.7
ALB,Tsunami,25.0,q4,0.00019140277200249014,0.33814381996771237
ALB,Tsunami,25.0,q5,0.00019140277200249014,0.29999999999999993
ALB,Tsunami,50.0,q1,0.0003419319867805827,0.7
ALB,Tsunami,50.0,q2,0.0003419319867805827,0.7
ALB,Tsunami,50.0,q3,0.0003419319867805827,0.7
ALB,Tsunami,50.0,q4,0.0003419319867805827,0.33814381996771237
ALB,Tsunami,50.0,q5,0.0003419319867805827,0.29999999999999993
ALB,Tsunami,100.0,q1,0.0006026614458272992,0.7
ALB,Tsunami,100.0,q2,0.0006026614458272992,0.7
ALB,Tsunami,100.0,q3,0.0006026614458272992,0.7
ALB,Tsunami,100.0,q4,0.0006026614458272992,0.33814381996771237
ALB,Tsunami,100.0,q5,0.0006026614458272992,0.29999999999999993
ALB,Tsunami,250.0,q1,0.0013311500745178597,0.7
ALB,Tsunami,250.0,q2,0.0013311500745178597,0.7
ALB,Tsunami,250.0,q3,0.0013311500745178597,0.7
ALB,Tsunami,250.0,q4,0.0013311500745178597,0.33814381996771237
ALB,Tsunami,250.0,q5,0.0013311500745178597,0.29999999999999993
ALB,Tsunami,500.0,q1,0.0024033515439880987,0.7
ALB,Tsunami,500.0,q2,0.0024033515439880987,0.7
ALB,Tsunami,500.0,q3,0.0024033515439880987,0.7
ALB,Tsunami,500.0,q4,0.0024033515439880987,0.33814381996771237
ALB,Tsunami,500.0,q5,0.0024033515439880987,0.29999999999999993
ALB,Tsunami,1000.0,q1,0.004348175339258298,0.7
ALB,Tsunami,1000.0,q2,0.004348175339258298,0.7
ALB,Tsunami,1000.0,q3,0.004348175339258298,0.7
ALB,Tsunami,1000.0,q4,0.004348175339258298,0.33814381996771237
ALB,Tsunami,1000.0,q5,0.004348175339258298,0.29999999999999993
ALB,Tsunami,2500.0,q1,0.009446604655078654,0.7
ALB,Tsunami,2500.0,q2,0.009446604655078654,0.7
ALB,Tsunami,2500.0,q3,0.009446604655078654,0.7
ALB,Tsunami,2500.0,q4,0.009446604655078654,0.33814381996771237
ALB,Tsunami,2500.0,q5,0.009446604655078654,0.29999999999999993
ALB,Tsunami,5000.0,q1,0.016954035627362765,0.7
ALB,Tsunami,5000.0,q2,0.016954035627362765,0.7
ALB,Tsunami,5000.0,q3,0.016954035627362765,0.7
ALB,Tsunami,5000.0,q4,0.016954035627362765,0.33814381996771237
ALB,Tsunami,5000.0,q5,0.016954035627362765,0.29999999999999993
ARG,Earthquake,10.0,q1,0.0016268120840986216,0.4280702923864284
ARG,Earthquake,10.0,q2,0.0016268120840986216,0.32037047122718215
ARG,Earthquake,10.0,q3,0.0016268120840986216,0.27583873262455294
ARG,Earthquake,10.0,q4,0.0016268120840986216,0.43664252976247436
ARG,Earthquake,10.0,q5,0.0016268120840986216,0.6338307959781339
ARG,Earthquake,25.0,q1,0.004065314570057603,0.4280702923864284
ARG,Earthquake,25.0,q2,0.004065314570057603,0.32037047122718215
ARG,Earthquake,25.0,q3,0.004065314570057603,0.27583873262455294
ARG,Earthquake,25.0,q4,0.004065314570057603,0.43664252976247436
ARG,Earthquake,25.0,q5,0.004065314570057603,0.6338307959781339
ARG,Earthquake,50.0,q1,0.008123183402557415,0.4280702923864284
ARG,Earthquake,50.0,q2,0.008123183402557415,0.32037047122718215
ARG,Earthquake,50.0,q3,0.008123183402557415,0.27583873262455294
ARG,Earthquake,50.0,q4,0.008123183402557415,0.43664252976247436
ARG,Earthquake,50.0,q5,0.008123183402557415,0.6338307959781339
ARG,Earthquake,100.0,q1,0.016217703251920738,0.4280702923864284
ARG,Earthquake,100.0,q2,0.016217703251920738,0.32037047122718215
ARG,Earthquake,100.0,q3,0.016217703251920738,0.27583873262455294
ARG,Earthquake,100.0,q4,0.016217703251920738,0.43664252976247436
ARG,Earthquake,100.0,q5,0.016217703251920738,0.6338307959781339
ARG,Earthquake,250.0,q1,0.04032264116504661,0.4280702923864284
ARG,Earthquake,250.0,q2,0.04032264116504661,0.32037047122718215
ARG,Earthquake,250.0,q3,0.04032264116504661,0.27583873262455294
ARG,Earthquake,250.0,q4,0.04032264116504661,0.43664252976247436
ARG,Earthquake,250.0,q5,0.04032264116504661,0.6338307959781339
ARG,Earthquake,500.0,q1,0.07488510237548672,0.4280702923864284
ARG,Earthquake,500.0,q2,0.07488510237548672,0.32037047122718215
ARG,Earthquake,500.0,q3,0.07488510237548672,0.27583873262455294
ARG,Earthquake,500.0,q4,0.07488510237548672,0.43664252976247436
ARG,Earthquake,500.0,q5,0.07488510237548672,0.6338307959781339
ARG,Earthquake,1000.0,q1,0.10855815167163539,0.4280702923864284
ARG,Earthquake,1000.0,q2,0.10855815167163539,0.32037047122718215
ARG,Earthquake,1000.0,q3,0.10855815167163539,0.27583873262455294
ARG,Earthquake,1000.0,q4,0.10855815167163539,0.43664252976247436
ARG,Earthquake,1000.0,q5,0.10855815167163539,0.6338307959781339
ARG,Earthquake,2500.0,q1,0.17553588839664236,0.4280702923864284
ARG,Earthquake,2500.0,q2,0.17553588839664236,0.32037047122718215
ARG,Earthquake,2500.0,q3,0.17553588839664236,0.27583873262455294
ARG,Earthquake,2500.0,q4,0.17553588839664236,0.43664252976247436
ARG,Earthquake,2500.0,q5,0.17553588839664236,0.6338307959781339
ARG,Earthquake,5000.0,q1,0.2503875471175369,0.4280702923864284
ARG,Earthquake,5000.0,q2,0.2503875471175369,0.32037047122718215
ARG,Earthquake,5000.0,q3,0.2503875471175369,0.27583873262455294
ARG,Earthquake,5000.0,q4,0.2503875471175369,0.43664252976247436
ARG,Earthquake,5000.0,q5,0.2503875471175369,0.6338307959781339
ARG,Flood,10.0,q1,0.008250563553833969,0.5751183701478815
ARG,Flood,10.0,q2,0.008212138418861955,0.43042216788395676
ARG,Flood,10.0,q3,0.008310493361213705,0.3705931599371124
ARG,Flood,10.0,q4,0.008310493361213705,0.5866352898592401
ARG,Flood,10.0,q5,0.008310493361213705,0.6300688292757114
ARG,Flood,25.0,q1,0.016734421722877677,0.5751183701478815
ARG,Flood,25.0,q2,0.016656484935992207,0.43042216788395676
ARG,Flood,25.0,q3,0.016855975925074845,0.3705931599371124
ARG,Flood,25.0,q4,0.016855975925074845,0.5866352898592401
ARG,Flood,25.0,q5,0.016855975925074845,0.6300688292757114
ARG,Flood,50.0,q1,0.02317491941429272,0.5751183701478815
ARG,Flood,50.0,q2,0.02306698746508109,0.43042216788395676
ARG,Flood,50.0,q3,0.023343255607023952,0.3705931599371124
ARG,Flood,50.0,q4,0.023343255607023952,0.5866352898592401
ARG,Flood,50.0,q5,0.023343255607023952,0.6300688292757114
ARG,Flood,100.0,q1,0.025823121051440728,0.5751183701478815
ARG,Flood,100.0,q2,0.02570285570164663,0.43042216788395676
ARG,Flood,100.0,q3,0.026010693047033358,0.3705931599371124
ARG,Flood,100.0,q4,0.026010693047033358,0.5866352898592401
ARG,Flood,100.0,q5,0.026010693047033358,0.6300688292757114
ARG,Flood,250.0,q1,0.02743481192989665,0.5751183701478815
ARG,Flood,250.0,q2,0.027307040494108092,0.43042216788395676
ARG,Flood,250.0,q3,0.027634090801422213,0.3705931599371124
ARG,Flood,250.0,q4,0.027634090801422213,0.5866352898592401
ARG,Flood,250.0,q5,0.027634090801422213,0.6300688292757114
ARG,Flood,500.0,q1,0.028851280397739914,0.5751183701478815
ARG,Flood,500.0,q2,0.02871691208021045,0.43042216788395676
ARG,Flood,500.0,q3,0.0290608481037049,0.3705931599371124
ARG,Flood,500.0,q4,0.0290608481037049,0.5866352898592401
ARG,Flood,500.0,q5,0.0290608481037049,0.6300688292757114
ARG,Flood,1000.0,q1,0.030535007209935412,0.5751183701478815
ARG,Flood,1000.0,q2,0.030392797315331548,0.43042216788395676
ARG,Flood,1000.0,q3,0.030756805040894477,0.3705931599371124
ARG,Flood,1000.0,q4,0.030756805040894477,0.5866352898592401
ARG,Flood,1000.0,q5,0.030756805040894477,0.6300688292757114
ARG,Flood,2500.0,q1,0.0332539383625196,0.5751183701478815
ARG,Flood,2500.0,q2,0.033099065660601314,0.43042216788395676
ARG,Flood,2500.0,q3,0.03349548575594066,0.3705931599371124
ARG,Flood,2500.0,q4,0.03349548575594066,0.5866352898592401
ARG,Flood,2500.0,q5,0.03349548575594066,0.6300688292757114
ARG,Flood,5000.0,q1,0.03576291906094151,0.5751183701478815
ARG,Flood,5000.0,q2,0.035596361348496364,0.43042216788395676
ARG,Flood,5000.0,q3,0.03602269099490393,0.3705931599371124
ARG,Flood,5000.0,q4,0.03602269099490393,0.5866352898592401
ARG,Flood,5000.0,q5,0.03602269099490393,0.6300688292757114
ARM,Earthquake,10.0,q1,0.008056075304712952,0.7
ARM,Earthquake,10.0,q2,0.008056075304712952,0.7
ARM,Earthquake,10.0,q3,0.008056075304712952,0.576528703308957
ARM,Earthquake,10.0,q4,0.008056075304712952,0.20408324134041267
ARM,Earthquake,10.0,q5,0.008056075304712952,0.09999999999999992
ARM,Earthquake,25.0,q1,0.020050032439663048,0.7
ARM,Earthquake,25.0,q2,0.020050032439663048,0.7
ARM,Earthquake,25.0,q3,0.020050032439663048,0.576528703308957
ARM,Earthquake,25.0,q4,0.020050032439663048,0.20408324134041267
ARM,Earthquake,25.0,q5,0.020050032439663048,0.09999999999999992
ARM,Earthquake,50.0,q1,0.03985440186711834,0.7
ARM,Earthquake,50.0,q2,0.03985440186711834,0.7
ARM,Earthquake,50.0,q3,0.03985440186711834,0.576528703308957
ARM,Earthquake,50.0,q4,0.03985440186711834,0.20408324134041267
ARM,Earthquake,50.0,q5,0.03985440186711834,0.09999999999999992
ARM,Earthquake,100.0,q1,0.0787447174968379,0.7
ARM,Earthquake,100.0,q2,0.0787447174968379,0.7
ARM,Earthquake,100.0,q3,0.0787447174968379,0.576528703308957
ARM,Earthquake,100.0,q4,0.0787447174968379,0.20408324134041267
ARM,Earthquake,100.0,q5,0.0787447174968379,0.09999999999999992
ARM,Earthquake,250.0,q1,0.19000948943159887,0.7
ARM,Earthquake,250.0,q2,0.19000948943159887,0.7
ARM,Earthquake,250.0,q3,0.19000948943159887,0.576528703308957
ARM,Earthquake,250.0,q4,0.19000948943159887,0.20408324134041267
ARM,Earthquake,250.0,q5,0.19000948943159887,0.09999999999999992
ARM,Earthquake,500.0,q1,0.31587495743286637,0.7
ARM,Earthquake,500.0,q2,0.31587495743286637,0.7
ARM,Earthquake,500.0,q3,0.31587495743286637,0.576528703308957
ARM,Earthquake,500.0,q4,0.31587495743286637,0.20408324134041267
ARM,Earthquake,500.0,q5,0.31587495743286637,0.09999999999999992
ARM,Earthquake,1000.0,q1,0.4046689446938177,0.7
ARM,Earthquake,1000.0,q2,0.4046689446938177,0.7
ARM,Earthquake,1000.0,q3,0.4046689446938177,0.576528703308957
ARM,Earthquake,1000.0,q4,0.4046689446938177,0.20408324134041267
ARM,Earthquake,1000.0,q5,0.4046689446938177,0.09999999999999992
ARM,Earthquake,2500.0,q1,0.5500965463108053,0.7
ARM,Earthquake,2500.0,q2,0.5500965463108053,0.7
ARM,Earthquake,2500.0,q3,0.5500965463108053,0.576528703308957
ARM,Earthquake,2500.0,q4,0.5500965463108053,0.20408324134041267
ARM,Earthquake,2500.0,q5,0.5500965463108053,0.09999999999999992
ARM,Earthquake,5000.0,q1,0.6666666666666666,0.7175313475497684
ARM,Earthquake,5000.0,q2,0.6666666666666666,0.7175313475497684
ARM,Earthquake,5000.0,q3,0.6666666666666666,0.5909677391234237
ARM,Earthquake,5000.0,q4,0.6666666666666666,0.20919446167330133
ARM,Earthquake,5000.0,q5,0.6666666666666666,0.10250447822139543
ARM,Flood,10.0,q1,0.013186457366349196,0.6656288785515567
ARM,Flood,10.0,q2,0.011126450827737179,0.6656288785515567
ARM,Flood,10.0,q3,0.010836265399639895,0.6645456890706899
ARM,Flood,10.0,q4,0.011749581645432392,0.28526951937923856
ARM,Flood,10.0,q5,0.01058458758499643,0.28526951937923856
ARM,Flood,25.0,q1,0.026833182665402713,0.6656288785515567
ARM,Flood,25.0,q2,0.022641265897555603,0.6656288785515567
ARM,Flood,25.0,q3,0.022050766236983894,0.6645456890706899
ARM,Flood,25.0,q4,0.023909277660770112,0.28526951937923856
ARM,Flood,25.0,q5,0.02153862589591007,0.28526951937923856
ARM,Flood,50.0,q1,0.03705588297697566,0.6656288785515567
ARM,Flood,50.0,q2,0.03126696188119951,0.6656288785515567
ARM,Flood,50.0,q3,0.030451498184889573,0.6645456890706899
ARM,Flood,50.0,q4,0.033018051049302125,0.28526951937923856
ARM,Flood,50.0,q5,0.029744246541159328,0.28526951937923856
ARM,Flood,100.0,q1,0.040996754681105994,0.6656288785515567
ARM,Flood,100.0,q2,0.03459218517781619,0.6656288785515567
ARM,Flood,100.0,q3,0.033689997389449666,0.6645456890706899
ARM,Flood,100.0,q4,0.03652950166529674,0.28526951937923856
ARM,Flood,100.0,q5,0.03290752994281417,0.28526951937923856
ARM,Flood,250.0,q1,0.04294791681432061,0.6656288785515567
ARM,Flood,250.0,q2,0.03623853407418893,0.6656288785515567
ARM,Flood,250.0,q3,0.03529340838345911,0.6645456890706899
ARM,Flood,250.0,q4,0.038268053434795106,0.28526951937923856
ARM,Flood,250.0,q5,0.0344737008951612,0.28526951937923856
ARM,Flood,500.0,q1,0.044543610618366265,0.6656288785515567
ARM,Flood,500.0,q2,0.037584946393554315,0.6656288785515567
ARM,Flood,500.0,q3,0.036604705351007495,0.6645456890706899
ARM,Flood,500.0,q4,0.039689870842675286,0.28526951937923856
ARM,Flood,500.0,q5,0.03575454231894335,0.28526951937923856
ARM,Flood,1000.0,q1,0.046379471200818624,0.6656288785515567
ARM,Flood,1000.0,q2,0.039134006306292074,0.6656288785515567
ARM,Flood,1000.0,q3,0.0381133647244461,0.6645456890706899
ARM,Flood,1000.0,q4,0.04132568501200643,0.28526951937923856
ARM,Flood,1000.0,q5,0.03722816230564259,0.28526951937923856
ARM,Flood,2500.0,q1,0.04921572332290446,0.6656288785515567
ARM,Flood,2500.0,q2,0.04152717521396135,0.6656288785515567
ARM,Flood,2500.0,q3,0.04044411815437381,0.6645456890706899
ARM,Flood,2500.0,q4,0.043852882040718674,0.28526951937923856
ARM,Flood,2500.0,q5,0.03950478279326193,0.28526951937923856
ARM,Flood,5000.0,q1,0.05176724107333818,0.6656288785515567
ARM,Flood,5000.0,q2,0.04368009134583666,0.6656288785515567
ARM,Flood,5000.0,q3,0.0425408847648017,0.6645456890706899
ARM,Flood,5000.0,q4,0.04612637106780154,0.28526951937923856
ARM,Flood,5000.0,q5,0.041552850925121045,0.28526951937923856
AUS,Earthquake,10.0,q1,0.0005138314068954652,0.6805018936057157
AUS,Earthquake,10.0,q2,0.0005138314068954652,0.29999999999999993
AUS,Earthquake,10.0,q3,0.0005138314068954652,0.3
AUS,Earthquake,10.0,q4,0.0005138314068954652,0.29999999999999993
AUS,Earthquake,10.0,q5,0.0005138314068954652,0.1437723784312514
AUS,Earthquake,25.0,q1,0.0012843868124515969,0.6805018936057157
