iso3,hazard,rp,gdp_pc_pp,pop,urbanization_rate,prepare_scaleup,ew,finance_pre,borrowing_ability,avg_prod_k,tau_tax,reconstruction_share_sigma_h,pov_rate_2.15,rho,max_increased_spending,shareable,income_elasticity_eta,dk_ctry,fa,error_incl,error_excl,max_aid,need,aid,unif_aid,delta_tax_pub
AGO,Earthquake,10.0,5906.115676770329,35588987.0,0.68081,0.5611604077563926,0.5535284709605425,0.6770833333333334,0.446875,0.1718626068564378,0.1680934469756413,0.2115175515296616,0.311220062314,0.06,0.05,0.8,1.5,2.112445446023602,0.00016900573282036002,3.7089471772216206e-05,0.21941979612180368,295.30578383851645,0.13650030423068182,0.13650030423068182,807.6667101924351,0.00028201719178848334
AGO,Earthquake,25.0,5906.115676770329,35588987.0,0.68081,0.5611604077563926,0.5535284709605425,0.6770833333333334,0.446875,0.1718626068564378,0.1680934469756413,0.2115175515296616,0.311220062314,0.06,0.05,0.8,1.5,5.203847197045087,0.00041633264928916,9.138967353077662e-05,0.21941979612180368,295.30578383851645,0.3362580211970767,0.3362580211970767,807.6667101924351,0.0006947277032737292
AGO,Earthquake,50.0,5906.115676770329,35588987.0,0.68081,0.5611604077563926,0.5535284709605425,0.6770833333333334,0.446875,0.1718626068564378,0.1680934469756413,0.2115175515296616,0.311220062314,0.06,0.05,0.8,1.5,10.482022394298813,0.0008386118938705,0.0001841624916342741,0.21941979612180368,295.30578383851645,0.6773189094506343,0.6773189094506343,807.6667101924351,0.001399378396004797
AGO,Earthquake,100.0,5906.115676770329,35588987.0,0.68081,0.5611604077563926,0.5535284709605425,0.6770833333333334,0.446875,0.1718626068564378,0.1680934469756413,0.2115175515296616,0.311220062314,0.06,0.05,0.8,1.5,20.95502399389136,0.0016765020810466202,0.0003684754947548001,0.21941979612180368,295.30578383851645,1.354054920429695,1.354054920429695,807.6667101924351,0.0027975524914698804
AGO,Earthquake,250.0,5906.115676770329,35588987.0,0.68081,0.5611604077563926,0.5535284709605425,0.6770833333333334,0.446875,0.1718626068564378,0.1680934469756413,0.2115175515296616,0.311220062314,0.06,0.05,0.8,1.5,52.32005992662866,0.004185854875329481,0.0009223201215175213,0.21941979612180368,295.30578383851645,3.3807756365003274,3.3807756365003274,807.666710192435,0.006984869787992678
AGO,Earthquake,500.0,5906.115676770329,35588987.0,0.68081,0.5611604077563926,0.5535284709605425,0.6770833333333334,0.446875,0.1718626068564378,0.1680934469756413,0.2115175515296616,0.311220062314,0.06,0.05,0.8,1.5,97.56430087380917,0.007805610411063261,0.0017261793283383693,0.21941979612180368,295.30578383851645,6.304331681747285,6.304331681747285,807.6667101924351,0.013025098566702073
AGO,Earthquake,1000.0,5906.115676770329,35588987.0,0.68081,0.5611604077563926,0.5535284709605425,0.6770833333333334,0.446875,0.1718626068564378,0.1680934469756413,0.2115175515296616,0.311220062314,0.06,0.05,0.8,1.5,145.81403418840134,0.011665819701944462,0.0025899253831557587,0.21941979612180368,295.30578383851645,9.422094220367578,9.422094220367578,807.6667101924352,0.01946656872136967
AGO,Earthquake,2500.0,5906.115676770329,35588987.0,0.68081,0.5611604077563926,0.5535284709605425,0.6770833333333334,0.446875,0.1718626068564378,0.1680934469756413,0.2115175515296616,0.311220062314,0.06,0.05,0.8,1.5,246.86265858537755,0.019750192649349005,0.004420896808129963,0.21941979612180368,295.30578383851645,15.951573122766522,15.951573122766522,807.6667101924351,0.032956833920959605
AGO,Earthquake,5000.0,5906.115676770329,35588987.0,0.68081,0.5611604077563926,0.5535284709605425,0.6770833333333334,0.446875,0.1718626068564378,0.1680934469756413,0.2115175515296616,0.311220062314,0.06,0.05,0.8,1.5,366.3666062350643,0.02931107967035118,0.006625635660077657,0.21941979612180368,295.30578383851645,23.673583289540904,23.673583289540904,807.6667101924351,0.048910934788862465
AGO,Flood,10.0,5906.115676770329,35588987.0,0.68081,0.5611604077563926,0.5535284709605425,0.6770833333333334,0.446875,0.1718626068564378,0.1680934469756413,0.2115175515296616,0.311220062314,0.06,0.05,0.8,1.5,11.627133439050333,0.00078837499407598,0.0001731215651806034,0.21941979612180368,295.30578383851645,0.5662530249878426,0.5662530249878426,718.253406364725,0.0015522538237393655
