country,gdp_pc_pp,pop,share1,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier_Gamma,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_needed,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Belarus,19132.2703879485,9208701.0,0.103,0.80326,7904.85624285517,4,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.5583333333333333,0.3864445367538237,1.0,0.4640681004056802,1.4035495018199031,68.45027863843215,630338149.3480088,5.812730372989952e-07,5.352769599848294,17.48856728162489,0.25104000000000004,95661.35193974251,68.45027863843215,96.073354482405,96.073354482405,68.45027863843215,5.812730372989952e-07,0.005088617633930993,0.9999999999999998,17.488567281624892,42.71291873395496,17.488567281624885,247542.25468758936,3.392406098291642,3.2,0.48090961740322646,1.8799999999999997,1.6393599999999995,104.67097297801963,963883693.5336624,0.0054709122783437305,0.6539566480652316,0.003577739455404585
Belgium,53155.91101043156,11669446.0,0.094,0.98153,49582.8253649187,4,0.2,1.5,0.06,0.8,0.05,0.0,0.4333333333333333,0.2166915174374667,1.0,0.4883456199899999,1.1937014612959478,31.481674659293446,367373702.42619324,4.994764337811088e-08,0.5828613272281224,0.0,0.6054399999999999,265779.55505215784,31.481674659293446,37.579721044842195,37.579721044842195,31.481674659293446,4.994764337811088e-08,0.00045875789873799734,1.0,0.0,11.82654798223183,0.0,1226534.1910712174,3.3990767471997887,0.0,0.5127967019999999,1.5399999999999996,1.5399999999999996,41.65633113068419,486106306.68763804,0.0007836631964130829,0.7557476571935532,0.0005922516247179987
Belize,9697.9330494303,405272.0,0.0321,0.46396,6968.36158480889,4,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.9615481265045698,1.0,0.15099820343099518,2.1144903846007606,133.9507633089827,54286493.74775802,6.471630115619812e-06,2.6227704802174725,0.0,0.25434,48489.66524715149,133.9507633089827,283.2376010267762,283.2376010267762,133.9507633089827,6.471630115619812e-06,0.04909535293183178,1.0,0.0,19.63180457711239,0.0,50428.7449692421,3.3185492445735854,0.0,0.1998086050946703,1.542047829611466,1.542047829611466,420.54153347067404,170433708.352727,0.04336403760751664,0.31851970054777856,0.01381230027328881
Benin,3435.17182729466,13352864.0,0.07,0.49534,1303.22201358944,4,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.25,0.3302533219458435,1.0,0.0776962909137103,1.3340861345725725,8.86232519483532,118337423.05040954,1.2879921175497302e-06,17.198383578713557,0.5064775348775082,0.051039999999999995,17175.859136473297,8.86232519483532,11.823105162502973,11.823105162502975,8.86232519483532,1.2879921175497302e-06,0.0015758525854975892,1.0,0.5064775348775082,3.0388652092650497,0.5064775348775082,52008.13434751726,3.397852728514365,1.6000000000000003,0.07417965212182365,3.393739601658167,3.1765402671520446,17.64441314267103,235603449.05389887,0.005136399001201269,0.5022737295468774,0.0025798782827742175
Bhutan,10907.856709608399,782455.0,0.088,0.43686,3266.36277371286,4,0.2,1.5,0.06,0.8,0.05,0.6,0.4166666666666667,0.1855753942784819,1.0,0.044871903314699105,1.1552358275186412,250.86909137205862,196293774.8895241,4.45642556574451e-06,3.4869524660446207,20.29764493728894,0.24764,54539.28354804198,250.86909137205862,289.8129623700497,289.8129623700497,250.86909137205862,4.45642556574451e-06,0.006964772895355972,1.0,20.29764493728894,89.88699781479818,20.29764493728894,293892.86095870094,3.389045494651565,2.4000000000000004,0.044346892649163236,3.395562306575224,3.069588325144002,345.4381500394377,270289807.6891082,0.031668746595758974,0.7262344687273761,0.02299893535923292
Bolivia,8201.183798863918,12224110.0,0.053,0.7082999999999999,3523.27373305196,4,0.2,1.5,0.06,0.8,0.05,0.5333333333333333,0.4583333333333333,0.4218342004210295,1.0,0.327103753565012,1.4472980702122258,40.43649675278411,494300184.3206757,1.4692921552533978e-06,17.96078892795461,3.0822458065562834,0.23109999999999994,41005.91899431959,40.43649675278411,58.52366371644737,58.52366371644736,40.43649675278411,1.4692921552533978e-06,0.00549652731587565,0.9999999999999998,3.0822458065562834,12.609187390457524,3.0822458065562834,97208.61645023542,3.3909556559548024,2.4000000000000004,0.34199898297673087,2.2554168467144113,2.0388968294298273,74.25353310775509,907683356.5978401,0.009054001828131346,0.5445733699176786,0.004930568286786309
Bosnia and Herzegovina,16703.456424590695,3233526.0,0.075,0.49841,7585.37500171521,4,0.2,1.5,0.06,0.8,0.05,0.0,0.1375,0.3239322323570031,1.0,0.18987425548514383,1.3262720275273097,100.83281990571334,326045544.81844157,1.150137218175966e-06,3.7189985985396583,0.0,0.21569999999999992,83517.28212295347,100.83281990571334,133.7317484976465,133.7317484976465,100.83281990571334,1.150137218175966e-06,0.004266731753445783,1.0,0.0,41.610004536874285,0.0,257823.3154362662,3.3914657203888514,0.0,0.19924569982633608,2.4663824910999996,2.4663824910999996,168.9418639009204,546277909.4120876,0.01011418592694417,0.5968492212495591,0.006036643994069878
Botswana,15518.0298701635,2630296.0,0.039,0.72224,7737.65468112589,4,0.2,1.5,0.06,0.8,0.05,0.6,0.6958333333333333,0.2811780767140953,1.0,0.1595287439842362,1.2734195020049206,43.79628363861698,115197189.6695197,5.201350094331533e-07,1.3681090347719853,2.5304531719564043,0.19782,77590.14935081749,43.79628363861698,55.77104170075388,55.77104170075388,43.79628363861698,5.201350094331533e-07,0.001384246771377677,1.0,2.5304531719564043,6.060965681332705,2.5304531719564043,275946.65365647245,3.39776677252884,3.2000000000000006,0.18538860849715122,3.266403415957444,2.8483037787148913,68.41354657317461,179947877.8972349,0.004408648980932384,0.6401697592416555,0.0028222837567044544
Brazil,15093.465117066102,215313498.0,0.033,0.87555,8917.67389796927,4,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.5416666666666666,0.265575010187584,1.0,0.2288644231746908,1.254131050170958,27.942066250620933,6016304025.768938,3.417649158392868e-07,73.58659952303243,1.7130226174413392,0.24343999999999996,75467.32558533049,27.942066250620936,35.043012890837716,35.043012890837716,27.942066250620933,3.417649158392868e-07,0.0007998110648738608,1.0,1.713022617441339,3.6490422620052203,1.713022617441339,284165.7636839609,3.3988599059956552,0.8000000000000002,0.24066267061877888,3.3026515399850975,3.196966690705574,43.12011059313968,9284341845.95576,0.0028568728425644283,0.6480054402983478,0.001851269144222355
Bulgaria,26823.02077077741,6465097.0,0.061,0.76363,13772.476794451,4,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.7083333333333334,0.3230784715072762,1.0,0.4508913836449999,1.3252166115935446,59.8491301960228,386930432.0829164,2.9551536902992665e-07,1.910535525769272,7.063155719674607,0.27558,134115.10385388706,59.8491301960228,79.31306152519423,79.31306152519423,59.8491301960228,2.9551536902992665e-07,0.0019296198690759358,1.0,7.063155719674607,14.95727093578152,7.063155719674607,415116.1890428424,3.3969297778611525,3.2000000000000006,0.483747084,2.2295733835999996,1.9441879904991994,88.31339786631933,570954683.6053475,0.0032924478797903773,0.6776902671847921,0.002231259883347143
Burkina Faso,2156.12552817895,22673762.0,0.063,0.31877,832.884265674075,4,0.2,1.5,0.06,0.8,0.05,0.8,0.5666666666666667,0.4056650918810229,1.0,0.114464172524223,1.4273098793817809,4.931119904402683,111807039.10588919,1.0726289341657286e-06,24.3205331675874,0.5972234009864992,0.08324000000000001,10780.627640894749,4.931119904402683,7.038236155970091,7.038236155970092,4.931119904402683,1.0726289341657286e-06,0.0014888122264812241,0.9999999999999998,0.5972234009864991,1.3174045609996303,0.5972234009864992,26575.191843365683,3.3976810031036933,2.4000000000000004,0.10443285744352607,3.393739601658167,3.0679405998989835,7.306884987053066,165674571.1578143,0.003388895911465978,0.6748593844216849,0.002287028208681095
Burundi,708.1783172771911,12889576.0,0.069,0.14417,238.44187565548,4,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.25,0.4629793127178333,1.0,0.10247342621046872,1.49816150243508,2.5408495745370763,32750473.695563313,3.7950803975305093e-06,48.91697721007971,0.17417773930880942,0.04794,3540.891586385955,2.5408495745370767,3.806603016050001,3.806603016050001,2.5408495745370763,3.7950803975305093e-06,0.003825924310450896,1.0,0.17417773930880942,1.0594375152170226,0.17417773930880942,7648.055731906929,3.394122108120251,2.4000000000000004,0.10339516670073552,2.4697888508587624,2.232689121176321,4.866398833808201,62725817.61468218,0.006871713966785322,0.522121112820655,0.0035878669433231894
Cameroon,3733.2327196782394,27914536.0,0.045,0.58733,1588.47872338696,4,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.5666666666666667,0.4197375746029476,1.0,0.016782441795234502,1.4447062293047221,9.697211582056369,270693161.80692947,1.6179142753424434e-06,45.16332628396055,1.3984923390907515,0.09649999999999999,18666.163598391195,9.697211582056369,14.009621979482738,14.009621979482736,9.697211582056369,1.6179142753424434e-06,0.004269912098155558,1.0,1.3984923390907515,3.7018914858284595,1.3984923390907515,44471.033159346116,3.393799593760064,3.2000000000000006,0.01581164917268909,1.8343680960785824,1.5995689797805237,25.11092851621337,700959918.0592647,0.006726322841823168,0.386174950711009,0.002597537391907396
Canada,48954.8053508794,38929902.0,0.076,0.8175199999999999,54966.4888361088,4,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.8333333333333333,0.3354838938558465,1.0,0.24785104,1.3405521477872664,45.25715345672627,1761856548.8693151,8.770171680932312e-08,3.4142192406187024,6.28342562995391,0.67998,244774.02675439697,45.25715345672627,60.669574269152314,60.669574269152314,45.25715345672627,8.770171680932312e-08,0.0012965352579386977,1.0,6.283425629953909,8.700127795320798,6.283425629953909,729614.837663633,3.3981624135044433,3.2,0.306198,1.5066764561178578,1.313821869734772,64.64376745371855,2516575531.8840528,0.0013204784901173616,0.7001008022796312,0.000924468050324161
Central African Republic,819.1923430771778,5579144.0,0.0559999999999999,0.4311999999999999,427.058096252078,4,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.3147438330510679,1.0,0.07178915793787688,1.314913363053079,4.484844737866392,25021594.610198855,5.116559367267099e-06,28.54602149453203,0.0,0.07179999999999999,4095.961715385889,4.484844737866392,5.8971822770388025,5.8971822770388025,4.484844737866392,5.116559367267099e-06,0.0027770829310914892,1.0,0.0,1.2102897000871062,0.0,13013.636123320992,3.3945554250634453,0.0,0.061054879608370236,3.239282221184365,3.239282221184365,8.162627740842346,45540475.58455413,0.009964238325495832,0.5494363923306363,0.005474715157883091
Chad,1412.6707184812694,17723315.0,0.071,0.2406299999999999,716.804381236651,4,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.7532009944644721,1.0,0.038669896274336,1.8569324478790572,3.4015876955246496,60287410.22790746,2.102540329588067e-06,37.263984561493125,0.0,0.08356,7063.353592406347,3.4015876955246496,6.316518566125869,6.316518566125869,3.4015876955246496,2.102540329588067e-06,0.002722606710985445,1.0,0.0,1.019313652330837,0.0,9377.780491950107,3.3945747372335626,0.0,0.03764428130007009,3.393739601658167,3.393739601658167,7.595891083202049,134624370.37328112,0.005376972130751192,0.4478194405719032,0.002407912651563713
Chile,25886.121355785897,19603733.0,0.055,0.87912,15355.5064965406,4,0.2,1.5,0.06,0.8,0.05,0.8,0.9,0.3473941118185529,1.0,0.21595925689667306,1.3552755141918977,255.04741651439272,4999881455.687946,1.538959064098886e-06,30.169342590524444,93.48048053826093,0.32311999999999996,129430.60677892946,255.0474165143927,345.65951855985867,345.65951855985867,255.04741651439272,1.538959064098886e-06,0.027622039711821318,1.0,93.48048053826093,131.69100893286426,93.48048053826093,372575.70688628213,3.361002765332816,3.2000000000000006,0.22173931274563413,0.7788463999999995,0.6791540607999997,436.0399790886562,8548011327.3796,0.01684454666249934,0.5849175046917799,0.009852670201493363
China,18187.978737053698,1412175000.0,0.072,0.6356,12720.2156397612,4,0.2,1.5,0.06,0.8,0.05,0.8,0.8166666666666667,0.2292163791392399,1.0,0.3156906864379902,1.2091846479664152,56.61351912712804,79948196373.35205,4.526587388078858e-07,639.2333544760262,9.886102754251471,0.48236000000000007,90939.89368526849,56.613519127128036,68.45619819587623,68.45619819587623,56.61351912712804,4.526587388078858e-07,0.0015293292243725395,1.0,9.886102754251471,17.911329681078772,9.886102754251471,396742.5627556314,3.3979144770021974,3.2000000000000006,0.3306380296775915,2.7919931,2.4346179832,75.54544107545648,106683383250.73276,0.0041535918953737585,0.7493968970355365,0.003112688877945047
Colombia,15651.582057921594,51874024.0,0.036,0.8205,6630.28272608054,4,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,1.0,0.2797792564799715,1.0,0.1422119239452767,1.2716902857214145,204.40329907967447,10603221642.13821,2.632281907695039e-06,136.54705485453823,44.67183555050701,0.14192,78257.91028960797,204.40329907967444,259.9376898090309,259.9376898090309,204.40329907967447,2.632281907695039e-06,0.016575751585242503,0.9999999999999998,44.67183555050701,61.69047423780071,44.67183555050701,279713.0540491311,3.375846721203925,3.2,0.14531178046229154,1.3644999999999996,1.1898439999999997,350.6801898721928,18191192585.754684,0.022405414901473564,0.5828766636466415,0.013059593485389655
Comoros,3245.7686972112497,836774.0,0.045,0.29864,1484.8924647255,4,0.2,1.5,0.06,0.8,0.05,0.2666666666666666,0.1666666666666666,0.1979587244608889,1.0,0.0403170034742483,1.170544053460098,7.989242196236884,6685190.149513922,1.1635307293807866e-06,0.9736122625468783,0.09814305201089893,0.12166000000000002,16228.843486056248,7.989242196236884,9.351759944457577,9.351759944457577,7.989242196236884,1.1635307293807866e-06,0.0011806113561286065,1.0,0.09814305201089893,2.208218670245227,0.09814305201089893,81980.945928264,3.397832130486993,2.4000000000000004,0.04103734395855196,2.4697888508587624,2.232689121176321,14.63953891510709,12249985.53614982,0.004510345708763942,0.5457304524797898,0.0024614330044840245
"Congo, Dem. Rep.",1132.6542327101995,99010212.0,0.055,0.46837,586.464288888955,4,0.2,1.5,0.06,0.8,0.05,0.4,0.3625,0.2370560018580904,1.0,0.08402787382822438,1.2188759599243602,9.52895972146484,943464322.1616948,7.2085449703630095e-06,713.7195657271751,0.4021624688319785,0.05970000000000001,5663.271163550999,9.52895972146484,11.61461992758102,11.61461992758102,9.52895972146484,7.2085449703630095e-06,0.003973531477175712,1.0,0.4021624688319784,2.7735342678067485,0.4021624688319785,23890.013832854653,3.3937580805727587,1.6000000000000003,0.0794419892416264,3.0999999999999996,2.9015999999999997,18.69676044058151,1851170214.9351888,0.016507032685380216,0.5096583310112984,0.008412946728379833
"Congo, Rep.",3210.4035674733495,5970424.0,0.042,0.6873600000000001,2447.98898873051,4,0.2,1.5,0.06,0.8,0.05,0.0,0.0833333333333333,0.3727534239023238,1.0,0.1477764679904445,1.3866245998885547,18.36613643762351,109653621.77446193,3.466352827473768e-06,20.695596113617242,0.0,0.06314,16052.017837366748,18.36613643762351,25.466936589318305,25.466936589318305,18.36613643762351,3.466352827473768e-06,0.006888588275187079,1.0,0.0,6.093350827608355,0.0,43063.36792113012,3.387256802099173,0.0,0.15222992154550993,1.8343680960785824,1.8343680960785824,42.90286449046508,256148291.82262048,0.013363698235680217,0.4280864845680708,0.005720818598540874
Costa Rica,21987.276869640995,5180829.0,0.045,0.82042,13198.8217168097,4,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.7166666666666667,0.4818967549173638,1.0,0.25389714690789383,1.521547172942056,84.79806675660375,439324283.39654857,7.315746549275692e-07,3.7901631879137434,18.642104704144256,0.2485,109936.38434820496,84.79806675660373,129.02425874446214,129.02425874446214,84.79806675660375,7.315746549275692e-07,0.00569751590583496,1.0,18.642104704144252,27.87586157186479,18.642104704144256,228132.6512917834,3.392144184562413,4.0,0.2670373457223875,1.9841686693238025,1.6667016822319942,162.30144548401478,840856035.5055028,0.0073816073925968085,0.5224726526847574,0.00385668799548747
Cote d'Ivoire,5537.3697577025105,28160542.0,0.07,0.52661,2486.41219393777,4,0.2,1.5,0.06,0.8,0.05,0.0,0.1875,0.5759764393620561,1.0,0.10481536011900769,1.6378481230714799,11.553540840807273,325353972.09626853,7.873084254927026e-07,22.17103198304112,0.0,0.06794,27686.84878851255,11.553540840807273,18.92294518094588,18.92294518094588,11.553540840807273,7.873084254927026e-07,0.001774018733272864,1.0,0.0,3.2773193185185847,0.0,48069.41203910724,3.3964331480545313,0.0,0.10669214196073085,3.393739601658167,3.393739601658167,22.073846303147526,621611475.9213307,0.003986341398358434,0.5234040629865148,0.0020864672843521493
Croatia,34025.4548739132,3854000.0,0.079,0.58219,18413.2346820557,4,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.575,0.2305224715316552,1.0,0.32229227900000007,1.21079923444267,192.2444083122685,740909949.6354828,6.103144512720718e-07,2.3521518952025646,22.978637392275786,0.2805399999999999,170127.274369566,192.2444083122685,232.76938241037874,232.76938241037874,192.2444083122685,6.103144512720718e-07,0.00310684506772666,1.0,22.978637392275786,59.94427145811075,22.978637392275786,738007.3328174612,3.3951458471051295,3.2000000000000006,0.35433320000000007,2.4649339348999995,2.1494223912327994,260.6554703961812,1004566182.9068824,0.007660602080474222,0.737542197062153,0.005650017289251857
Cyprus,43620.12499999999,1251488.0,0.085,0.66911,31283.505859375,4,0.2,1.5,0.06,0.8,0.05,0.0,0.225,0.2017477829141822,1.0,0.3809999345000001,1.175228073190978,80.58167575194594,100847000.22345132,2.1826980405868894e-07,0.27316204054180054,0.0,0.32495999999999997,218100.625,80.58167575194595,94.7018475284596,94.7018475284596,80.58167575194594,2.1826980405868894e-07,0.0029896409347119016,1.0000000000000002,0.0,81.25397135519529,0.0,1081055.8701047725,3.3941363250162024,0.0,0.39526887000000005,0.8646975666666668,0.8646975666666668,135.30623650721853,169334131.3139459,0.0031019222550879564,0.5955503444044646,0.001847350867333506
Denmark,59704.22968202439,5903037.0,0.094,0.8836700000000001,66983.1320017138,4,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.9166666666666669,0.2301060640275851,1.0,0.45931467047800006,1.2102844730608664,2.9539082316863117,17437029.58624887,3.676896706966753e-09,0.0217048573064029,0.47261088845086274,0.7259800000000001,298521.1484101219,2.9539082316863117,3.5750692676566236,3.575069267656623,2.9539082316863117,3.676896706966753e-09,5.451480646236665e-05,1.0,0.47261088845086285,0.7030575200095478,0.47261088845086274,1297319.780213768,3.3999171633713554,3.2000000000000006,0.49076869040000004,1.2999999999999998,1.1335999999999995,3.647416440391029,21530834.20203654,6.109142450738603e-05,0.8098631675218395,4.947569455997299e-05
Dominica,11495.130423316898,72737.0,0.038,0.7170000000000001,8414.53659276775,4,0.2,1.5,0.06,0.8,0.05,0.0,0.0,1.4717082620307558,1.0,0.1459751008296815,2.745148414865851,253.6124378045355,18447007.888588496,1.0798015119039224e-05,0.7854152257135559,0.0,0.44000000000000006,57475.65211658448,253.6124378045355,696.2037816293848,696.2037816293848,253.6124378045355,1.0798015119039224e-05,0.11509236986532717,1.0,0.0,26.874981525032666,0.0,39053.69943175828,3.2348205796182548,0.0,0.22673247304274252,1.4798881578295284,1.4798881578295284,905.501105417485,65863433.90475161,0.07877258213449695,0.28007965565940024,0.02206259767963173
Dominican Republic,19338.0151122624,11228821.0,0.065,0.83848,10120.5511632969,4,0.2,1.5,0.06,0.8,0.05,0.6,1.0,0.3771503990888722,1.0,0.1729256301136874,1.3920601239861266,221.04048741884435,2482024066.9789553,1.811785683644138e-06,20.344217132002655,34.25531053668568,0.14764000000000002,96690.07556131198,221.04048741884435,307.7016483222303,307.7016483222303,221.04048741884435,1.811785683644138e-06,0.015833728954755783,1.0000000000000002,34.25531053668567,57.1233823143569,34.25531053668567,256370.07356984878,3.376378794361466,3.2000000000000006,0.18805569602160016,1.5489973692170462,1.3507257059572642,331.55454407699875,3722966627.1772294,0.017145221065979887,0.6666791071562297,0.011430360672263652
Ecuador,10859.2178291137,18001000.0,0.047,0.6456999999999999,6391.28248430643,4,0.2,1.5,0.06,0.8,0.05,0.8,0.4666666666666667,0.2574734717996714,1.0,0.1611523258486216,1.2441159590534046,206.67879003798524,3720424899.4737725,4.011909379994517e-06,72.21838074928132,13.53463278737295,0.15386,54296.089145568505,206.67879003798524,257.1323810841052,257.13238108410525,206.67879003798524,4.011909379994517e-06,0.007388595937100341,0.9999999999999998,13.534632787372953,36.37697105268969,13.534632787372951,210880.323965235,3.3891838696986816,2.4000000000000004,0.17296168834838008,3.4056850967093397,3.0787393274252426,308.9080798219782,5560654344.87543,0.0284466233832967,0.6690624283997133,0.01903256692060056
