country,gdp_pc_pp,pop,share1,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier_Gamma,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_needed,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Burkina Faso,2156.12552817895,22673762.0,0.063,0.31877,832.884265674075,5,0.2,1.5,0.06,0.8,0.05,0.8,0.5666666666666667,0.4056650918810229,1.0,0.114464172524223,1.524413185280173,4.931119904402683,111807039.10588919,1.1545899872898036e-06,26.178898579392033,0.5972234009864992,0.08324000000000001,10780.627640894749,4.931119904402683,7.517064200468956,7.5170642004689565,4.931119904402683,1.1545899872898036e-06,0.0014888122264812241,0.9999999999999998,0.5972234009864991,1.3174045609996303,0.5972234009864992,26575.191843365683,3.3976810031036933,2.4000000000000004,0.10443285744352607,3.393739601658167,3.0679405998989835,7.865214125415495,178333993.15870908,0.003647846112215185,0.6269530397740045,0.0022870282086810945
Burundi,708.1783172771911,12889576.0,0.069,0.14417,238.44187565548,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.25,0.4629793127178333,1.0,0.10247342621046872,1.6113653647650148,2.5408495745370763,32750473.695563313,4.109418663692322e-06,52.96866418148062,0.17417773930880942,0.04794,3540.891586385955,2.5408495745370767,4.094237001486969,4.094237001486969,2.5408495745370763,4.109418663692322e-06,0.003825924310450896,1.0,0.17417773930880942,1.0594375152170226,0.17417773930880942,7648.055731906929,3.394122108120251,2.4000000000000004,0.10339516670073552,2.4697888508587624,2.232689121176321,5.269472079072393,67921260.84308161,0.007440883108836903,0.4821829466803727,0.0035878669433231903
Cameroon,3733.2327196782394,27914536.0,0.045,0.58733,1588.47872338696,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.5666666666666667,0.4197375746029476,1.0,0.016782441795234502,1.5457627391180966,9.697211582056369,270693161.80692947,1.7522982684603834e-06,48.91459309767504,1.3984923390907515,0.09649999999999999,18666.163598391195,9.697211582056369,14.989588336887186,14.989588336887186,9.697211582056369,1.7522982684603834e-06,0.004269912098155558,1.0,1.3984923390907515,3.7018914858284595,1.3984923390907515,44471.033159346116,3.393799593760064,3.2000000000000006,0.01581164917268909,1.8343680960785824,1.5995689797805237,27.196642757280724,759181663.327252,0.007285011355955531,0.3565591410895876,0.002597537391907396
Canada,48954.8053508794,38929902.0,0.076,0.8175199999999999,54966.4888361088,5,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.8333333333333333,0.3354838938558465,1.0,0.24785104,1.4179403407042759,45.25715345672627,1761856548.8693151,9.317613646915538e-08,3.627337861482845,6.28342562995391,0.67998,244774.02675439697,45.25715345672627,64.17194359173615,64.17194359173615,45.25715345672627,9.317613646915538e-08,0.0012965352579386977,1.0,6.283425629953909,8.700127795320798,6.283425629953909,729614.837663633,3.3981624135044433,3.2,0.306198,1.5066764561178578,1.313821869734772,68.67888927697392,2673662429.0214458,0.0014029039393523032,0.6589674634109104,0.000924468050324161
Central African Republic,819.1923430771778,5579144.0,0.0559999999999999,0.4311999999999999,427.058096252078,5,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.3147438330510679,1.0,0.07178915793787688,1.3864753139919979,4.484844737866392,25021594.610198855,5.434938917076764e-06,30.322306849575323,0.0,0.07179999999999999,4095.961715385889,4.484844737866392,6.218126516138666,6.218126516138666,4.484844737866392,5.434938917076764e-06,0.0027770829310914892,1.0,0.0,1.2102897000871062,0.0,13013.636123320992,3.3945554250634453,0.0,0.061054879608370236,3.239282221184365,3.239282221184365,8.670549873441654,48374246.30311277,0.01058426625531189,0.5172503247577993,0.005474715157883092
Chad,1412.6707184812694,17723315.0,0.071,0.2406299999999999,716.804381236651,5,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.7532009944644721,1.0,0.038669896274336,2.051664602775745,3.4015876955246496,60287410.22790746,2.342109058286124e-06,41.50993660435834,0.0,0.08356,7063.353592406347,3.4015876955246496,6.978917068145442,6.978917068145442,3.4015876955246496,2.342109058286124e-06,0.002722606710985445,1.0,0.0,1.019313652330837,0.0,9377.780491950107,3.3945747372335626,0.0,0.03764428130007009,3.393739601658167,3.393739601658167,8.461386001194013,149963809.43575186,0.005989637847304331,0.402013062049721,0.002407912651563713
Chile,25886.121355785897,19603733.0,0.055,0.87912,15355.5064965406,5,0.2,1.5,0.06,0.8,0.05,0.8,0.9,0.3473941118185529,1.0,0.21595925689667306,1.4360094934359433,255.04741651439272,4999881455.687946,1.651155430364696e-06,32.36881019836959,93.48048053826093,0.32311999999999996,129430.60677892946,255.0474165143927,366.2505113909791,366.2505113909791,255.04741651439272,1.651155430364696e-06,0.027622039711821318,1.0,93.48048053826093,131.69100893286426,93.48048053826093,372575.70688628213,3.361002765332816,3.2000000000000006,0.22173931274563413,0.7788463999999995,0.6791540607999997,467.82906454364365,9171196070.953358,0.01807258252843961,0.5451722345707305,0.009852670201493365
China,18187.978737053698,1412175000.0,0.072,0.6356,12720.2156397612,5,0.2,1.5,0.06,0.8,0.05,0.8,0.8166666666666667,0.2292163791392399,1.0,0.3156906864379902,1.2567204570848887,56.61351912712804,79948196373.35205,4.730346686855442e-07,668.0077332510084,9.886102754251471,0.48236000000000007,90939.89368526849,56.613519127128036,71.14736763462844,71.14736763462844,56.61351912712804,4.730346686855442e-07,0.0015293292243725395,1.0,9.886102754251471,17.911329681078772,9.886102754251471,396742.5627556314,3.3979144770021974,3.2000000000000006,0.3306380296775915,2.7919931,2.4346179832,78.94603511675163,111485617140.99873,0.004340561216729256,0.7171166866506151,0.0031126888779450463
Colombia,15651.582057921594,51874024.0,0.036,0.8205,6630.28272608054,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,1.0,0.2797792564799715,1.0,0.1422119239452767,1.3334300820542229,204.40329907967447,10603221642.13821,2.803772810323643e-06,145.4429780532761,44.67183555050701,0.14192,78257.91028960797,204.40329907967444,272.5575078639642,272.55750786396413,204.40329907967447,2.803772810323643e-06,0.016575751585242503,0.9999999999999998,44.67183555050701,61.69047423780071,44.67183555050701,279713.0540491311,3.375846721203925,3.2,0.14531178046229154,1.3644999999999996,1.1898439999999997,373.52670267135295,19376333139.014626,0.02386510841453904,0.5472253994636589,0.013059593485389653
Comoros,3245.7686972112497,836774.0,0.045,0.29864,1484.8924647255,5,0.2,1.5,0.06,0.8,0.05,0.2666666666666666,0.1666666666666666,0.1979587244608889,1.0,0.0403170034742483,1.2092990464788567,7.989242196236884,6685190.149513922,1.2087310045449086e-06,1.0114346775970613,0.09814305201089893,0.12166000000000002,16228.843486056248,7.989242196236884,9.66138296999791,9.66138296999791,7.989242196236884,1.2087310045449086e-06,0.0011806113561286065,1.0,0.09814305201089893,2.208218670245227,0.09814305201089893,81980.945928264,3.397832130486993,2.4000000000000004,0.04103734395855196,2.4697888508587624,2.232689121176321,15.208248593785594,12725867.008816347,0.004685561422430519,0.5253229618761922,0.0024614330044840245
"Congo, Dem. Rep.",1132.6542327101995,99010212.0,0.055,0.46837,586.464288888955,5,0.2,1.5,0.06,0.8,0.05,0.4,0.3625,0.2370560018580904,1.0,0.08402787382822438,1.2686140547259321,9.52895972146484,943464322.1616948,7.55823227251736e-06,748.3421796471856,0.4021624688319785,0.05970000000000001,5663.271163550999,9.52895972146484,12.088572229567598,12.088572229567598,9.52895972146484,7.55823227251736e-06,0.003973531477175712,1.0,0.4021624688319784,2.7735342678067485,0.4021624688319785,23890.013832854653,3.3937580805727587,1.6000000000000003,0.0794419892416264,3.0999999999999996,2.9015999999999997,19.60374232726923,1940970683.8163,0.01730779064000994,0.48607860491054555,0.00841294672837983
