country,gdp_pc_pp,pop,share1,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier_Gamma,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_needed,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Belarus,19132.2703879485,9208701.0,0.103,0.80326,7904.85624285517,2,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.5583333333333333,0.3864445367538237,1.0,0.4640681004056802,1.209545948170612,68.45027863843215,630338149.3480088,4.964977016047407e-07,4.572098881265277,17.48856728162489,0.25104000000000004,95661.35193974251,68.45027863843215,82.793757178265,82.79375717826498,68.45027863843215,4.964977016047407e-07,0.005088617633930993,0.9999999999999998,17.488567281624892,42.71291873395496,17.488567281624885,247542.25468758936,3.392406098291642,3.2,0.48090961740322646,1.8799999999999997,1.6393599999999995,89.40531243252371,823306790.0026935,0.004673011128299781,0.7656175765852078,0.003577739455404586
Belgium,53155.91101043156,11669446.0,0.094,0.98153,49582.8253649187,2,0.2,1.5,0.06,0.8,0.05,0.0,0.4333333333333333,0.2166915174374667,1.0,0.4883456199899999,1.100580861049871,31.481674659293446,367373702.42619324,4.598242928656701e-08,0.5365894755084123,0.0,0.6054399999999999,265779.55505215784,31.481674659293446,34.648128603817085,34.648128603817085,31.481674659293446,4.598242928656701e-08,0.00045875789873799734,1.0,0.0,11.82654798223183,0.0,1226534.1910712174,3.3990767471997887,0.0,0.5127967019999999,1.5399999999999996,1.5399999999999996,38.349342851958035,447515585.54641026,0.0007214502041820369,0.8209182300938975,0.0005922516247179987
Belize,9697.9330494303,405272.0,0.0321,0.46396,6968.36158480889,2,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.9615481265045698,1.0,0.15099820343099518,1.578707056544502,133.9507633089827,54286493.74775802,4.8046763572732075e-06,1.9472007966648273,0.0,0.25434,48489.66524715149,133.9507633089827,211.46901526541333,211.46901526541333,133.9507633089827,4.8046763572732075e-06,0.04909535293183178,1.0,0.0,19.63180457711239,0.0,50428.7449692421,3.3185492445735854,0.0,0.1998086050946703,1.542047829611466,1.542047829611466,312.21901236925834,126533623.58091407,0.032194387275915406,0.42902820777153844,0.013812300273288808
Benin,3435.17182729466,13352864.0,0.07,0.49534,1303.22201358944,2,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.25,0.3302533219458435,1.0,0.0776962909137103,1.1734766008233284,8.86232519483532,118337423.05040954,1.1120913375279062e-06,14.84960438558823,0.5064775348775082,0.051039999999999995,17175.859136473297,8.86232519483532,10.399731245026294,10.399731245026292,8.86232519483532,1.1120913375279062e-06,0.0015758525854975892,1.0,0.5064775348775082,3.0388652092650497,0.5064775348775082,52008.13434751726,3.397852728514365,1.6000000000000003,0.07417965212182365,3.393739601658167,3.1765402671520446,15.234719797087863,203427141.52862182,0.0044349221998265615,0.5817189494045939,0.002579878282774218
Bhutan,10907.856709608399,782455.0,0.088,0.43686,3266.36277371286,2,0.2,1.5,0.06,0.8,0.05,0.6,0.4166666666666667,0.1855753942784819,1.0,0.044871903314699105,1.080607307209514,250.86909137205862,196293774.8895241,4.111989384193981e-06,3.2174466536095014,20.29764493728894,0.24764,54539.28354804198,250.86909137205862,271.09097328965777,271.09097328965777,250.86909137205862,4.111989384193981e-06,0.006964772895355972,1.0,20.29764493728894,89.88699781479818,20.29764493728894,293892.86095870094,3.389045494651565,2.4000000000000004,0.044346892649163236,3.395562306575224,3.069588325144002,318.7393090947926,249399166.09776592,0.02922107592539466,0.7870666849486411,0.02299893535923292
Bolivia,8201.183798863918,12224110.0,0.053,0.7082999999999999,3523.27373305196,2,0.2,1.5,0.06,0.8,0.05,0.5333333333333333,0.4583333333333333,0.4218342004210295,1.0,0.327103753565012,1.2322627033729696,40.43649675278411,494300184.3206757,1.2345448596382567e-06,15.09121216415261,3.0822458065562834,0.23109999999999994,41005.91899431959,40.43649675278411,49.82838680351804,49.82838680351804,40.43649675278411,1.2345448596382567e-06,0.00549652731587565,0.9999999999999998,3.0822458065562834,12.609187390457524,3.0822458065562834,97208.61645023542,3.3909556559548024,2.4000000000000004,0.34199898297673087,2.2554168467144113,2.0388968294298273,62.39012253648672,762663720.7994927,0.007607453273407848,0.6481233744834562,0.00493056828678631
Bosnia and Herzegovina,16703.456424590695,3233526.0,0.075,0.49841,7585.37500171521,2,0.2,1.5,0.06,0.8,0.05,0.0,0.1375,0.3239322323570031,1.0,0.18987425548514383,1.1694190701795737,100.83281990571334,326045544.81844157,1.0055999084488991e-06,3.2516334495671346,0.0,0.21569999999999992,83517.28212295347,100.83281990571334,117.91582249772371,117.91582249772371,100.83281990571334,1.0055999084488991e-06,0.004266731753445783,1.0,0.0,41.610004536874285,0.0,257823.3154362662,3.3914657203888514,0.0,0.19924569982633608,2.4663824910999996,2.4663824910999996,147.71100368474453,477627370.9007172,0.008843140002286327,0.682635804986594,0.006036643994069878
Botswana,15518.0298701635,2630296.0,0.039,0.72224,7737.65468112589,2,0.2,1.5,0.06,0.8,0.05,0.6,0.6958333333333333,0.2811780767140953,1.0,0.1595287439842362,1.1419750205057293,43.79628363861698,115197189.6695197,4.5830696434321085e-07,1.2054829750840903,2.5304531719564043,0.19782,77590.14935081749,43.79628363861698,50.01426190628436,50.01426190628436,43.79628363861698,4.5830696434321085e-07,0.001384246771377677,1.0,2.5304531719564043,6.060965681332705,2.5304531719564043,275946.65365647245,3.39776677252884,3.2000000000000006,0.18538860849715122,3.266403415957444,2.8483037787148913,60.28128136207324,158557613.24153578,0.003884596296465184,0.7265320618445246,0.0028222837567044544
Brazil,15093.465117066102,215313498.0,0.033,0.87555,8917.67389796927,2,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.5416666666666666,0.265575010187584,1.0,0.2288644231746908,1.1319593547446185,27.942066250620933,6016304025.768938,3.0226436805570716e-07,65.08159840683376,1.7130226174413392,0.24343999999999996,75467.32558533049,27.942066250620936,31.62928328328426,31.62928328328426,27.942066250620933,3.0226436805570716e-07,0.0007998110648738608,1.0,1.713022617441339,3.6490422620052203,1.713022617441339,284165.7636839609,3.3988599059956552,0.8000000000000002,0.24066267061877888,3.3026515399850975,3.196966690705574,38.136369108924534,8211275033.861685,0.002526680839233129,0.7326881636480184,0.0018512691442223552
Bulgaria,26823.02077077741,6465097.0,0.061,0.76363,13772.476794451,2,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.7083333333333334,0.3230784715072762,1.0,0.4508913836449999,1.1688710379516616,59.8491301960228,386930432.0829164,2.5777095141219383e-07,1.6665142046621204,7.063155719674607,0.27558,134115.10385388706,59.8491301960228,69.9559149327293,69.9559149327293,59.8491301960228,2.5777095141219383e-07,0.0019296198690759358,1.0,7.063155719674607,14.95727093578152,7.063155719674607,415116.1890428424,3.3969297778611525,3.2000000000000006,0.483747084,2.2295733835999996,1.9441879904991994,77.03365366469107,498030043.20663327,0.0028719231261460343,0.7769218691941011,0.002231259883347143
Burkina Faso,2156.12552817895,22673762.0,0.063,0.31877,832.884265674075,2,0.2,1.5,0.06,0.8,0.05,0.8,0.5666666666666667,0.4056650918810229,1.0,0.114464172524223,1.2218836931625943,4.931119904402683,111807039.10588919,9.023664855346684e-07,20.460042929789516,0.5972234009864992,0.08324000000000001,10780.627640894749,4.931119904402683,6.025255000219129,6.025255000219129,4.931119904402683,9.023664855346684e-07,0.0014888122264812241,0.9999999999999998,0.5972234009864991,1.3174045609996303,0.5972234009864992,26575.191843365683,3.3976810031036933,2.4000000000000004,0.10443285744352607,3.393739601658167,3.0679405998989835,6.14703549005174,139376419.70698652,0.002850963642753902,0.8021947998158014,0.0022870282086810945
Burundi,708.1783172771911,12889576.0,0.069,0.14417,238.44187565548,2,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.25,0.4629793127178333,1.0,0.10247342621046872,1.2586739022080167,2.5408495745370763,32750473.695563313,3.1409191339461258e-06,40.48511588685277,0.17417773930880942,0.04794,3540.891586385955,2.5408495745370767,3.198101048906161,3.198101048906161,2.5408495745370763,3.1409191339461258e-06,0.003825924310450896,1.0,0.17417773930880942,1.0594375152170226,0.17417773930880942,7648.055731906929,3.394122108120251,2.4000000000000004,0.10339516670073552,2.4697888508587624,2.232689121176321,4.027573492373797,51913714.62553748,0.005687230735698093,0.630863615362493,0.0035878669433231903
Cameroon,3733.2327196782394,27914536.0,0.045,0.58733,1588.47872338696,2,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.5666666666666667,0.4197375746029476,1.0,0.016782441795234502,1.2309168715530294,9.697211582056369,270693161.80692947,1.3381305087088578e-06,37.353292258051724,1.3984923390907515,0.09649999999999999,18666.163598391195,9.697211582056369,11.93646134337263,11.93646134337263,9.697211582056369,1.3381305087088578e-06,0.004269912098155558,1.0,1.3984923390907515,3.7018914858284595,1.3984923390907515,44471.033159346116,3.393799593760064,3.2000000000000006,0.01581164917268909,1.8343680960785824,1.5995689797805237,20.76852900160011,579743850.4822104,0.0055631487670530525,0.4669185565000413,0.002597537391907396
Canada,48954.8053508794,38929902.0,0.076,0.8175199999999999,54966.4888361088,2,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.8333333333333333,0.3354838938558465,1.0,0.24785104,1.1768341241602334,45.25715345672627,1761856548.8693151,7.616619456534299e-08,2.9651424901417354,6.28342562995391,0.67998,244774.02675439697,45.25715345672627,53.26016255023174,53.26016255023175,45.25715345672627,7.616619456534299e-08,0.0012965352579386977,1.0,6.283425629953909,8.700127795320798,6.283425629953909,729614.837663633,3.3981624135044433,3.2,0.306198,1.5066764561178578,1.313821869734772,56.14108763710432,2185567039.885883,0.001146794216312737,0.806132466639554,0.000924468050324161
Central African Republic,819.1923430771778,5579144.0,0.0559999999999999,0.4311999999999999,427.058096252078,2,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.3147438330510679,1.0,0.07178915793787688,1.1635210028880252,4.484844737866392,25021594.610198855,4.458467156718267e-06,24.874430286601772,0.0,0.07179999999999999,4095.961715385889,4.484844737866392,5.218211047199388,5.218211047199388,4.484844737866392,4.458467156718267e-06,0.0027770829310914892,1.0,0.0,1.2102897000871062,0.0,13013.636123320992,3.3945554250634453,0.0,0.061054879608370236,3.239282221184365,3.239282221184365,7.112750010853771,39683056.54655475,0.008682637320724645,0.6305359714628939,0.005474715157883092
Chad,1412.6707184812694,17723315.0,0.071,0.2406299999999999,716.804381236651,2,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.7532009944644721,1.0,0.038669896274336,1.4449682665922803,3.4015876955246496,60287410.22790746,1.608473893359353e-06,28.507489481284225,0.0,0.08356,7063.353592406347,3.4015876955246496,4.915186276063882,4.915186276063882,3.4015876955246496,1.608473893359353e-06,0.002722606710985445,1.0,0.0,1.019313652330837,0.0,9377.780491950107,3.3945747372335626,0.0,0.03764428130007009,3.393739601658167,3.393739601658167,5.810967015565082,102989598.87146986,0.004113461785215116,0.5853737745220818,0.0024079126515637135
Chile,25886.121355785897,19603733.0,0.055,0.87912,15355.5064965406,2,0.2,1.5,0.06,0.8,0.05,0.8,0.9,0.3473941118185529,1.0,0.21595925689667306,1.1844793368531206,255.04741651439272,4999881455.687946,1.302753171681892e-06,25.538825342554972,93.48048053826093,0.32311999999999996,129430.60677892946,255.0474165143927,302.0983947790695,302.0983947790695,255.04741651439272,1.302753171681892e-06,0.027622039711821318,1.0,93.48048053826093,131.69100893286426,93.48048053826093,372575.70688628213,3.361002765332816,3.2000000000000006,0.22173931274563413,0.7788463999999995,0.6791540607999997,369.1147341014344,7236026693.6905155,0.014259174985244837,0.6909705653860583,0.009852670201493365
China,18187.978737053698,1412175000.0,0.072,0.6356,12720.2156397612,2,0.2,1.5,0.06,0.8,0.05,0.8,0.8166666666666667,0.2292163791392399,1.0,0.3156906864379902,1.1086206158183298,56.61351912712804,79948196373.35205,4.099180279182415e-07,578.8759910754427,9.886102754251471,0.48236000000000007,90939.89368526849,56.613519127128036,62.76291443835948,62.76291443835947,56.61351912712804,4.099180279182415e-07,0.0015293292243725395,1.0,9.886102754251471,17.911329681078772,9.886102754251471,396742.5627556314,3.3979144770021974,3.2000000000000006,0.3306380296775915,2.7919931,2.4346179832,68.41232824847289,96610179644.2872,0.003761403575269141,0.8275338754954853,0.0031126888779450467
Colombia,15651.582057921594,51874024.0,0.036,0.8205,6630.28272608054,2,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,1.0,0.2797792564799715,1.0,0.1422119239452767,1.141077112655304,204.40329907967447,10603221642.13821,2.272880674686345e-06,117.90346666781565,44.67183555050701,0.14192,78257.91028960797,204.40329907967444,233.2399263310535,233.23992633105348,204.40329907967447,2.272880674686345e-06,0.016575751585242503,0.9999999999999998,44.67183555050701,61.69047423780071,44.67183555050701,279713.0540491311,3.375846721203925,3.2,0.14531178046229154,1.3644999999999996,1.1898439999999997,302.7997207387968,15707439980.797642,0.019346269253691418,0.6750445429109172,0.013059593485389655
Comoros,3245.7686972112497,836774.0,0.045,0.29864,1484.8924647255,2,0.2,1.5,0.06,0.8,0.05,0.2666666666666666,0.1666666666666666,0.1979587244608889,1.0,0.0403170034742483,1.0885562123754138,7.989242196236884,6685190.149513922,1.0694812807041228e-06,0.8949141291799116,0.09814305201089893,0.12166000000000002,16228.843486056248,7.989242196236884,8.696739224885455,8.696739224885455,7.989242196236884,1.0694812807041228e-06,0.0011806113561286065,1.0,0.09814305201089893,2.208218670245227,0.09814305201089893,81980.945928264,3.397832130486993,2.4000000000000004,0.04103734395855196,2.4697888508587624,2.232689121176321,13.456209133538605,11259805.941507634,0.004145769581517044,0.5937216133423706,0.002461433004484024
"Congo, Dem. Rep.",1132.6542327101995,99010212.0,0.055,0.46837,586.464288888955,2,0.2,1.5,0.06,0.8,0.05,0.4,0.3625,0.2370560018580904,1.0,0.08402787382822438,1.1136528984604506,9.52895972146484,943464322.1616948,6.482744395746965e-06,641.8578969647189,0.4021624688319785,0.05970000000000001,5663.271163550999,9.52895972146484,10.611953613122207,10.611953613122207,9.52895972146484,6.482744395746965e-06,0.003973531477175712,1.0,0.4021624688319784,2.7735342678067485,0.4021624688319785,23890.013832854653,3.3937580805727587,1.6000000000000003,0.0794419892416264,3.0999999999999996,2.9015999999999997,16.814255784368036,1664783029.8325055,0.014845003266473578,0.5667190890674907,0.00841294672837983
"Congo, Rep.",3210.4035674733495,5970424.0,0.042,0.6873600000000001,2447.98898873051,2,0.2,1.5,0.06,0.8,0.05,0.0,0.0833333333333333,0.3727534239023238,1.0,0.1477764679904445,1.2007575725019393,18.36613643762351,109653621.77446193,2.9741148118829053e-06,17.756726451621184,0.0,0.06314,16052.017837366748,18.36613643762351,22.053277405080216,22.053277405080216,18.36613643762351,2.9741148118829053e-06,0.006888588275187079,1.0,0.0,6.093350827608355,0.0,43063.36792113012,3.387256802099173,0.0,0.15222992154550993,1.8343680960785824,1.8343680960785824,36.81046076497905,219774058.40228927,0.011465991733229227,0.49893796643525834,0.005720818598540874
Costa Rica,21987.276869640995,5180829.0,0.045,0.82042,13198.8217168097,2,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.7166666666666667,0.4818967549173638,1.0,0.25389714690789383,1.2708170778974683,84.79806675660375,439324283.39654857,5.877025264469681e-07,3.0447862923897193,18.642104704144256,0.2485,109936.38434820496,84.79806675660373,107.76283140698159,107.76283140698162,84.79806675660375,5.877025264469681e-07,0.00569751590583496,1.0,18.642104704144252,27.87586157186479,18.642104704144256,228132.6512917834,3.392144184562413,4.0,0.2670373457223875,1.9841686693238025,1.6667016822319942,130.38309749316574,675492532.6024203,0.005929933855210266,0.6503762250398183,0.0038566879954874695
Cote d'Ivoire,5537.3697577025105,28160542.0,0.07,0.52661,2486.41219393777,2,0.2,1.5,0.06,0.8,0.05,0.0,0.1875,0.5759764393620561,1.0,0.10481536011900769,1.331207173184686,11.553540840807273,325353972.09626853,6.307669747696937e-07,17.762739885214895,0.0,0.06794,27686.84878851255,11.553540840807273,15.380156442964871,15.380156442964871,11.553540840807273,6.307669747696937e-07,0.001774018733272864,1.0,0.0,3.2773193185185847,0.0,48069.41203910724,3.3964331480545313,0.0,0.10669214196073085,3.393739601658167,3.393739601658167,17.684877747185503,498015742.56448275,0.0031937324977415037,0.6533005772486036,0.002086467284352149
Croatia,34025.4548739132,3854000.0,0.079,0.58219,18413.2346820557,2,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.575,0.2305224715316552,1.0,0.32229227900000007,1.1094590013262897,192.2444083122685,740909949.6354828,5.547481327361786e-07,2.1379993035652323,22.978637392275786,0.2805399999999999,170127.274369566,192.2444083122685,213.28728925669287,213.28728925669287,192.2444083122685,5.547481327361786e-07,0.00310684506772666,1.0,22.978637392275786,59.94427145811075,22.978637392275786,738007.3328174612,3.3951458471051295,3.2000000000000006,0.35433320000000007,2.4649339348999995,2.1494223912327994,236.92399088431793,913105060.8681613,0.006963139560140427,0.8114180737658391,0.005650017289251857
Cyprus,43620.12499999999,1251488.0,0.085,0.66911,31283.505859375,2,0.2,1.5,0.06,0.8,0.05,0.0,0.225,0.2017477829141822,1.0,0.3809999345000001,1.090988422925373,80.58167575194594,100847000.22345132,2.0213704455377442e-07,0.252972085614514,0.0,0.32495999999999997,218100.625,80.58167575194595,87.91367534529927,87.91367534529927,80.58167575194594,2.0213704455377442e-07,0.0029896409347119016,1.0000000000000002,0.0,81.25397135519529,0.0,1081055.8701047725,3.3941363250162024,0.0,0.39526887000000005,0.8646975666666668,0.8646975666666668,125.30548087132166,156818305.6446886,0.0028726529525378865,0.6430818124763166,0.0018473508673335062
Denmark,59704.22968202439,5903037.0,0.094,0.8836700000000001,66983.1320017138,2,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.9166666666666669,0.2301060640275851,1.0,0.45931467047800006,1.1091917078186901,2.9539082316863117,17437029.58624887,3.3517422760413726e-09,0.019785458669936435,0.47261088845086274,0.7259800000000001,298521.1484101219,2.9539082316863117,3.276450516243827,3.276450516243827,2.9539082316863117,3.3517422760413726e-09,5.451480646236665e-05,1.0,0.47261088845086285,0.7030575200095478,0.47261088845086274,1297319.780213768,3.3999171633713554,3.2000000000000006,0.49076869040000004,1.2999999999999998,1.1335999999999995,3.324869001194243,19626824.73420266,5.5689002586617195e-05,0.8884284555648093,4.947569455997299e-05
Dominica,11495.130423316898,72737.0,0.038,0.7170000000000001,8414.53659276775,2,0.2,1.5,0.06,0.8,0.05,0.0,0.0,1.4717082620307558,1.0,0.1459751008296815,1.9061807229158856,253.6124378045355,18447007.888588496,7.4542383212519204e-06,0.542198932772901,0.0,0.44000000000000006,57475.65211658448,253.6124378045355,483.43114003470953,483.43114003470953,253.6124378045355,7.4542383212519204e-06,0.11509236986532717,1.0,0.0,26.874981525032666,0.0,39053.69943175828,3.2348205796182548,0.0,0.22673247304274252,1.4798881578295284,1.4798881578295284,625.0983134888934,45467776.028241634,0.05437940157868365,0.4057160807058258,0.02206259767963173
Dominican Republic,19338.0151122624,11228821.0,0.065,0.83848,10120.5511632969,2,0.2,1.5,0.06,0.8,0.05,0.6,1.0,0.3771503990888722,1.0,0.1729256301136874,1.203580007037711,221.04048741884435,2482024066.9789553,1.5424856565475832e-06,17.32029533244029,34.25531053668568,0.14764000000000002,96690.07556131198,221.04048741884435,266.0399114031917,266.0399114031917,221.04048741884435,1.5424856565475832e-06,0.015833728954755783,1.0000000000000002,34.25531053668567,57.1233823143569,34.25531053668567,256370.07356984878,3.376378794361466,3.2000000000000006,0.18805569602160016,1.5489973692170462,1.3507257059572642,282.2729714771244,3169592669.8547354,0.014596791337603861,0.7830735130683868,0.011430360672263652
Ecuador,10859.2178291137,18001000.0,0.047,0.6456999999999999,6391.28248430643,2,0.2,1.5,0.06,0.8,0.05,0.8,0.4666666666666667,0.2574734717996714,1.0,0.1611523258486216,1.1267589474717103,206.67879003798524,3720424899.4737725,3.571449548180475e-06,64.28966331679673,13.53463278737295,0.15386,54296.089145568505,206.67879003798524,232.87717592792686,232.87717592792686,206.67879003798524,3.571449548180475e-06,0.007388595937100341,0.9999999999999998,13.534632787372953,36.37697105268969,13.534632787372951,210880.323965235,3.3891838696986816,2.4000000000000004,0.17296168834838008,3.4056850967093397,3.0787393274252426,274.99365454536013,4950160775.471027,0.025323523192259636,0.751576578665722,0.019032566920600562
