iso3,income_cat,liquidity,axfin
BFA,1.0,115.01034906773721,0.16627363504529136
BGD,0.2,352.64087903235105,0.04441587534430581
BGD,0.4,365.78384554938077,0.037447901629920566
BGD,0.6,349.47674570097894,0.08710262078059183
BGD,0.8,405.9696438272232,0.04269621581890253
BGD,1.0,383.8069383807995,0.08878526898686492
BGR,0.2,1197.2426250313094,0.08587965242919905
BGR,0.4,1224.3579113527467,0.10913519806265194
BGR,0.6,1474.306453127383,0.21063395176329014
BGR,0.8,1500.4454648808198,0.301832503731686
BGR,1.0,1498.2930801826597,0.44770628659150385
BIH,0.2,803.9419765295869,0.104724877497238
BIH,0.4,806.1016708359573,0.09303330779900651
BIH,0.6,761.6343007876895,0.16174180595034354
BIH,0.8,870.5800839705291,0.2172428020827168
BIH,1.0,941.5206404760065,0.35471461876718463
BLR,0.2,665.6342939712248,0.132541551161787
BLR,0.4,872.521870229729,0.13618342264268055
BLR,0.6,850.12981579739,0.23935933029419998
BLR,0.8,973.9506648266187,0.2960071291924628
BLR,1.0,1084.3387130920194,0.3048448514876219
BLZ,0.2,363.97072887406415,0.12410178610219186
BLZ,0.4,327.1902700242706,0.12970963696441162
BLZ,0.6,467.16148794763455,0.253583969594534
BLZ,0.8,465.6289533344482,0.2546641506197215
BLZ,1.0,504.21954138747964,0.3580542071596932
BOL,0.2,369.5645317985533,0.10692401740974351
BOL,0.4,404.95548784859284,0.1048861766688999
BOL,0.6,438.5811058385639,0.15615966706355738
BOL,0.8,435.24056821661804,0.34569438033825106
BOL,1.0,446.2982020740406,0.2869695743907149
BRA,0.2,770.648358775231,0.15712997788636734
BRA,0.4,818.0363799050554,0.20768914510057523
BRA,0.6,818.022147096658,0.10461875673369689
BRA,0.8,875.3245041267286,0.2389113973101653
BRA,1.0,817.032678535044,0.4313477961126382
BTN,0.2,566.7134948250043,0.17752568712701094
BTN,0.4,608.4392209315992,0.1698421353731918
BTN,0.6,620.332442843708,0.15795607052415894
BTN,0.8,646.9647706343886,0.3013630112575361
BTN,1.0,624.9388550536853,0.30995130941386406
BWA,0.2,473.7959561224932,0.08017449025928734
BWA,0.4,560.9308840180441,0.11388976896393081
BWA,0.6,664.1651280651396,0.10785519179711348
BWA,0.8,763.517532079663,0.25933746117562584
BWA,1.0,677.7569246878815,0.30141218401427783
CAN,0.2,2374.004585085642,0.4654344153633449
CAN,0.4,2530.5180155616363,0.5669049838768597
CAN,0.6,2700.5761401086306,0.6379744994764767
CAN,0.8,2678.276441986117,0.7615169590741179
CAN,1.0,2606.7676237355504,0.763011432991304
CHE,0.2,3356.751982748917,0.659738157239826
CHE,0.4,3429.583545955172,0.572692181863931
CHE,0.6,3254.0329431408823,0.49655307848460467
CHE,0.8,3543.8489054283914,0.5552408157484044
CHE,1.0,3477.4445902169164,0.5268158389772293
CHL,0.2,1110.044158724933,0.27174315892727147
CHL,0.4,1170.6817032510926,0.27552109285899784
CHL,0.6,1207.6682651153385,0.3072937185829472
CHL,0.8,1216.6186697920414,0.298433032219055
CHL,1.0,1338.014948439176,0.4009311538629113
CHN,0.2,823.507233814351,0.29518055663088083
CHN,0.4,934.4379325207907,0.38559367355925506
CHN,0.6,1002.5454563123005,0.46176331361633227
CHN,0.8,985.7585993527265,0.5265892543553258
CHN,1.0,1003.4546592401903,0.5649303243601916
CIV,0.2,274.492868137609,0.04855594997191159
CIV,0.4,278.51215662427745,0.01408732919079816
CIV,0.6,286.9925007040665,0.03981894909607781
CIV,0.8,287.91087906722004,0.03656898829124703
CIV,1.0,298.14294230079014,0.15448523627428046
CMR,0.2,176.52430755955953,0.06374325106663793
CMR,0.4,183.38488006955097,0.04600698290864805
CMR,0.6,186.11513349784005,0.07409918282427805
CMR,0.8,212.42172035901794,0.08245509884986332
CMR,1.0,225.04160695603815,0.16380202908182434
COD,0.2,75.283178566201,0.007941438833996662
COD,0.4,83.71365163014626,0.005929607994183742
COD,0.6,74.69570574249055,0.03652007156677353
COD,0.8,83.22834775572304,0.07077285488848273
COD,1.0,95.57745866689295,0.11125906844654457
COG,0.2,172.7102519622302,0.021940170712104447
COG,0.4,176.3933333276792,0.034176684597316646
COG,0.6,203.92686289901457,0.01654677647008907
COG,0.8,218.6091256847949,0.0916102120765656
COG,1.0,239.85634342733496,0.10677400877948269
COL,0.2,860.8545634774474,0.035226347240152854
COL,0.4,786.5569853374949,0.024710144395247387
COL,0.6,855.1997128036686,0.05617086870780231
COL,0.8,861.2416563487661,0.1137702778775058
COL,1.0,860.0593041203431,0.3413749276085615
COM,0.2,129.84228529902032,0.07326323950891045
COM,0.4,139.7370140810641,0.08981303039194709
COM,0.6,139.80988194482896,0.12469390879115126
COM,0.8,145.9274779437198,0.10195437490890281
COM,1.0,141.5778127548691,0.16849204288987846
CRI,0.2,927.9839914791361,0.1253641148307716
CRI,0.4,1050.9725705555093,0.12916275580418551
CRI,0.6,1061.281245877378,0.15235996009782038
CRI,0.8,1109.512454090138,0.20559585319432297
CRI,1.0,1157.5687332803557,0.4773406817669622
CYP,0.2,1931.2543953984737,0.1304631235777897
CYP,0.4,2079.0570140711425,0.16680596464171418
CYP,0.6,2112.7299704219263,0.2805386778962671
CYP,0.8,2252.046034694068,0.3173489223176342
CYP,1.0,2257.628337963139,0.5087213713572175
CZE,0.2,2174.6211008782475,0.4975768936883921
CZE,0.4,2186.1816916990438,0.6153896334887214
CZE,0.6,2242.3353686807714,0.638601773376798
CZE,0.8,2249.450134944386,0.5739124183736224
CZE,1.0,2225.9568733634173,0.6621499496811639
DEU,0.2,2728.4988871178075,0.5867661634564268
DEU,0.4,2784.0143155498467,0.5446887258705088
DEU,0.6,2774.3461141685407,0.6468940133706433
DEU,0.8,3018.1069838251224,0.5277499517075587
DEU,1.0,2929.6687438894237,0.5507960580586982
DNK,0.2,3480.9243755311113,0.4260844201385817
DNK,0.4,3458.147623087855,0.6004340894084118
DNK,0.6,3471.8339058020756,0.6511413731216112
DNK,0.8,3528.595234332645,0.8580885777955294
DNK,1.0,3499.9434282589878,0.8283438920443291
DOM,0.2,982.5935181186165,0.02960387481796165
DOM,0.4,1001.8701761675874,0.07862060710527363
DOM,0.6,1082.8744410665968,0.1254009345949232
DOM,0.8,1041.590149347764,0.13005193384477426
DOM,1.0,1124.8640499942458,0.2571333015591306
DZA,0.2,563.1655661749231,0.07868018548408039
DZA,0.4,628.448552564729,0.10897083819864814
DZA,0.6,661.8572989916894,0.17970600077195392
DZA,0.8,730.0972025099747,0.18512654289990502
DZA,1.0,767.3557219991212,0.24910399532336133
ECU,0.2,580.4988584309071,0.046835124591701395
ECU,0.4,648.5719475903766,0.07637101620716497
ECU,0.6,602.1311997654882,0.13713291669143401
ECU,0.8,627.7939159960416,0.11358204787513261
ECU,1.0,667.7618636526158,0.28025804181412944
EGY,0.2,571.071426156041,0.007230274586283146
EGY,0.4,674.7239228391662,0.012419439129712844
EGY,0.6,678.0633513271151,0.04071160945819077
EGY,0.8,736.7230221437136,0.03300405144368804
EGY,1.0,705.6895041989372,0.08409823130375892
ESP,0.2,1659.4574822812285,0.5124210240890174
ESP,0.4,2129.2068399445666,0.5319983262828593
ESP,0.6,2007.0815963128503,0.5232375242470458
ESP,0.8,2045.9494166290965,0.509984907539679
ESP,1.0,2168.624307820314,0.5981930284150068
EST,0.2,1858.334233391291,0.46739767577936436
EST,0.4,1828.6907440716143,0.5716859260191872
EST,0.6,1918.2181286978375,0.6279191380758786
EST,0.8,1924.9425651315391,0.703236646671816
EST,1.0,1926.2960740105195,0.7180437630168321
ETH,0.2,65.69344371155721,0.06682498481826754
ETH,0.4,81.00434726911611,0.19989775735424814
ETH,0.6,93.65343232757921,0.2230092930999187
ETH,0.8,111.09256867143232,0.29862458930331376
ETH,1.0,110.71016844093356,0.34384285731014946
FIN,0.2,2393.6317347875492,0.4283478545462935
FIN,0.4,2690.5856197755675,0.5160457829378459
FIN,0.6,2692.0676335521775,0.7064152165298438
FIN,0.8,2746.1538833334153,0.6883661843686666
FIN,1.0,2718.7637032663156,0.7615638351867251
FRA,0.2,2239.619517508775,0.47002685690844764
FRA,0.4,2483.902519555051,0.5235452894180503
FRA,0.6,2324.3373615831138,0.5591118865254463
FRA,0.8,2624.940774130539,0.5577003533869865
FRA,1.0,2627.668669742094,0.5742656386514349
GAB,0.2,756.5251171291444,0.08671590279321936
GAB,0.4,807.4473294197951,0.07203579457349138
GAB,0.6,764.8454666089027,0.052326431565233374
GAB,0.8,754.0935913783217,0.13243936595743636
GAB,1.0,743.3756430797613,0.22050832787697622
GBR,0.2,2200.81919015841,0.6296397926625712
GBR,0.4,2452.6618935385713,0.5800800251145609
GBR,0.6,2437.5025662162147,0.5461118371265639
GBR,0.8,2385.0987016021136,0.6408411969182096
GBR,1.0,2326.5658003916506,0.6522239910490175
GEO,0.2,998.6181792594122,0.044703221482975924
GEO,0.4,879.9598902755563,0.030469235826542474
GEO,0.6,964.7602622626624,0.07144012368303362
GEO,0.8,1041.1053038438727,0.0779277608757043
GEO,1.0,1104.0606702674058,0.16478462433172444
GHA,0.2,191.82768764161432,0.06668946530058684
GHA,0.4,244.4889037471347,0.1176231456020613
GHA,0.6,268.76423505169316,0.13751837422914379
GHA,0.8,285.88375772793563,0.24545531540892174
GHA,1.0,303.1175348787479,0.48332747324944736
GIN,0.2,139.90934696952587,0.00295562702417196
GIN,0.4,142.04933598918524,0.04320057809343262
GIN,0.6,123.48315045568155,0.03712202619517502
GIN,0.8,138.56325379444445,0.07089538034697607
GIN,1.0,145.25225403470375,0.09042269043088577
GMB,0.2,109.52116072415242,0.09710101767186566
GMB,0.4,107.57185547845096,0.17714150741325368
GMB,0.6,119.31862829375025,0.15319610364064498
GMB,0.8,119.72309529764385,0.18566861491817427
GMB,1.0,120.8876184023082,0.2186606687985938
GRC,0.2,1734.1629651580522,0.11470634526658222
GRC,0.4,1765.073010853958,0.19475018828118976
GRC,0.6,1765.6043861890698,0.22614241190137138
GRC,0.8,1750.2130097148656,0.33971669608118504
GRC,1.0,1772.7963520641838,0.4473683624022706
GTM,0.2,434.9862659870893,0.07529025076180376
GTM,0.4,459.34077157140985,0.0586099013658818
GTM,0.6,481.17834890384773,0.08939743005915213
GTM,0.8,533.8211108869317,0.13448948231789115
GTM,1.0,554.8829260830605,0.15932610330276034
HND,0.2,187.10555854728537,0.05190989792099264
HND,0.4,220.8588754020436,0.05202936944523275
HND,0.6,252.30381529737704,0.056489957340717156
HND,0.8,268.20530609911486,0.16565810661244912
HND,1.0,262.2153611289502,0.19992051184296364
HRV,0.2,1542.2728361976788,0.1854097407093063
HRV,0.4,1700.1060258892433,0.14994910411015855
HRV,0.6,1655.1693289983398,0.22699342689095917
HRV,0.8,1886.9412233688201,0.29233493303523433
HRV,1.0,1823.8531761502663,0.40616949318458784
HTI,0.2,37.615470073884,0.0691510154844073
HTI,0.4,56.9707089497665,0.08642863770093297
HTI,0.6,48.26003297176454,0.1048917969917812
HTI,0.8,76.1974350769957,0.1541248875789316
HTI,1.0,89.37008598920833,0.1920848504500161
HUN,0.2,1532.4334917188073,0.13187404681140052
HUN,0.4,1615.3508390164523,0.21931391853002305
HUN,0.6,1852.2429035822097,0.3192081579499544
HUN,0.8,1825.428176589646,0.3770486351066004
HUN,1.0,1904.3734251452927,0.5467674951093731
IDN,0.2,571.8545229208664,0.0728842834622945
IDN,0.4,566.8716549869579,0.14394331915213932
IDN,0.6,597.8178263884004,0.1480915551266056
IDN,0.8,630.641836295007,0.24925782572214863
IDN,1.0,629.7034213092403,0.3624811241142319
IND,0.2,347.56144375237716,0.05022457408550725
IND,0.4,373.60655355251976,0.0941720334337496
IND,0.6,384.52732021901227,0.09931209687558377
IND,0.8,419.4052857729689,0.15092262714491456
IND,1.0,458.1900279331811,0.2426856427831661
IRL,0.2,3864.099748931116,0.5670637095810129
IRL,0.4,4012.59675997321,0.6289054417315803
IRL,0.6,4025.6634339376296,0.6657803404694854
IRL,0.8,4064.236301866221,0.6379090542140701
IRL,1.0,4060.889849741268,0.6728804412672224
IRN,0.2,639.5819792540486,0.1759897016055211
IRN,0.4,649.8028267330401,0.2092346298722513
IRN,0.6,700.4747722146686,0.199637167915027
IRN,0.8,694.0192464919442,0.26344012645179116
IRN,1.0,705.3736733609715,0.34209164631029737
IRQ,0.2,486.9210811731403,0.0
IRQ,0.4,509.4376097879288,0.00905031827159764
IRQ,0.6,555.5097994449685,0.0120109400180943
IRQ,0.8,552.3635063131889,0.009567585851941637
IRQ,1.0,555.6299224811767,0.06032160612518288
ISL,0.2,2801.0383582676914,0.7157355524143663
ISL,0.4,3014.4793313459704,0.6281828517973378
ISL,0.6,3007.4066625652063,0.7802974995918048
ISL,0.8,3038.2835912761493,0.8796460906041645
ISL,1.0,2885.927886452985,0.7843717446179107
ISR,0.2,2025.6839625210864,0.44886519729843544
ISR,0.4,2154.631046752053,0.5794317660995795
ISR,0.6,2082.345398494562,0.612658308997454
ISR,0.8,2121.2892009447487,0.6031211981064577
ISR,1.0,2277.1518925462874,0.7230087269137112
ITA,0.2,2054.066475844482,0.35386887779652965
ITA,0.4,2332.46860326383,0.5658478638344857
ITA,0.6,2285.990524292223,0.4680346506257375
ITA,0.8,2473.704668883718,0.4836336956434804
ITA,1.0,2446.6482152452413,0.5720127744682899
JAM,0.2,304.7780186016162,0.07417267629097653
JAM,0.4,315.2779305911643,0.15717095023274708
JAM,0.6,326.4930755670373,0.24932271993947333
JAM,0.8,383.34294550769687,0.36852530259664945
JAM,1.0,399.46105748909093,0.35038995298576076
JOR,0.2,282.19837872772837,0.0311587810546151
JOR,0.4,320.08358353239464,0.003015537150929531
JOR,0.6,353.6519383987999,0.038777894691866835
JOR,0.8,377.3620551907154,0.02831328298570133
JOR,1.0,405.03570241618115,0.098142756197973
JPN,0.2,2243.379401246311,0.5168410148253075
JPN,0.4,2281.04791403007,0.5874796193207347
JPN,0.6,2252.3417697405384,0.6513876395250483
JPN,0.8,2345.622566003188,0.7208094448564782
JPN,1.0,2347.3495144405883,0.7141678817371131
KAZ,0.2,1176.9468837369066,0.10717107238539779
KAZ,0.4,1283.482645232001,0.20644202316429813
KAZ,0.6,1221.7165722067807,0.16707287001831217
KAZ,0.8,1289.9276052392881,0.19590699801849074
KAZ,1.0,1299.3764886337196,0.27865571564654923
KEN,0.2,176.72985688224009,0.07400588966392314
KEN,0.4,224.06985768418667,0.14177445651970233
KEN,0.6,246.55224867198967,0.21084261303968338
KEN,0.8,237.99485220942626,0.2888084408097629
KEN,1.0,240.4178640785982,0.3563325840509562
KGZ,0.2,272.3218142281313,0.03505396263203903
KGZ,0.4,300.8636374260866,0.05701098803144071
KGZ,0.6,300.12768109400827,0.0286718704524895
KGZ,0.8,317.27813301273056,0.074782005124316
KGZ,1.0,321.56692981201854,0.11841413567381714
KOR,0.2,1800.4856923685315,0.26816323969723754
KOR,0.4,2316.2119580893204,0.5513448817245967
KOR,0.6,2251.5411344765657,0.7024286511147096
KOR,0.8,2354.0171097571056,0.6765845569319104
KOR,1.0,2389.861795541719,0.7722509558798484
LAO,0.2,206.26233941405053,0.06434800948030119
LAO,0.4,233.1893341583533,0.11149147361690283
LAO,0.6,262.511738913711,0.16184663893530526
LAO,0.8,288.6682175587253,0.1886867927847938
LAO,1.0,323.3646953078354,0.32536303028307195
LBN,0.2,429.9089978388932,0.007407213554221898
LBN,0.4,449.54975155283734,0.009204075698132893
LBN,0.6,433.89133103620486,0.026738774961963186
LBN,0.8,474.74463735214005,0.010157873359836932
LBN,1.0,495.0361453684999,0.07548831173714902
LBR,0.2,57.669417475010405,0.08505567223332913
LBR,0.4,64.88985560081981,0.1054849119428609
LBR,0.6,64.70558775912124,0.09474866578494824
LBR,0.8,58.98066608022444,0.18808850058367638
LBR,1.0,60.34029902350078,0.16046969483260376
LKA,0.2,454.1028527996745,0.18251454087047728
LKA,0.4,482.12831680232347,0.3565874974616195
LKA,0.6,515.8700301031852,0.30600062949192464
LKA,0.8,553.1232588591041,0.38160213415037636
LKA,1.0,621.3445774451435,0.4688573452837104
LSO,0.2,103.32267793480656,0.12530685620414728
LSO,0.4,102.72471924576026,0.130362602492427
LSO,0.6,125.26569191821821,0.19043400931324606
LSO,0.8,126.82758625911363,0.11913269207521297
LSO,1.0,131.43183448728678,0.25848655225527734
LTU,0.2,1642.6514809661685,0.30164003853585697
LTU,0.4,1766.5195100083158,0.43893429819974816
LTU,0.6,1744.1368417041126,0.49100628374979727
LTU,0.8,1982.7865000692004,0.557345050792442
LTU,1.0,2029.818265088628,0.551716357493661
LUX,0.2,3005.567650783261,0.48722191159240785
LUX,0.4,3459.2658299236073,0.5757020179544595
LUX,0.6,3412.6671086655438,0.7409079679666362
LUX,0.8,3450.8150389333077,0.6046122361068099
LUX,1.0,3488.2619905027586,0.6683298085140812
LVA,0.2,1543.0053512423826,0.2815959021720696
LVA,0.4,1608.2939976529676,0.3628145965113849
LVA,0.6,1817.8822592337647,0.40275509485820027
LVA,0.8,1804.1851012006548,0.5072274098370333
LVA,1.0,1747.238597148211,0.588519910957105
MAR,0.2,348.2177190967191,0.04075935514018534
MAR,0.4,348.43731873375407,0.04242758828463999
MAR,0.6,373.6385919158592,0.026296361824194914
MAR,0.8,340.9784928334345,0.049721361933185305
MAR,1.0,397.95089328534846,0.20804834869074115
MDA,0.2,635.7271322701547,0.02668850507671957
MDA,0.4,715.3331740665333,0.05291961542005284
MDA,0.6,735.0336311791091,0.0904177544868274
MDA,0.8,815.891371102398,0.053253538747213676
MDA,1.0,802.7799689324916,0.1785410994340085
MDG,0.2,48.30413355564139,0.01822626018370228
MDG,0.4,61.019085562535935,0.0
MDG,0.6,62.40928515653537,0.041947410940026346
MDG,0.8,56.38475267285322,0.05318107234609422
MDG,1.0,66.68983478372354,0.06263132780666646
MEX,0.2,937.1993827096968,0.06094297434110545
MEX,0.4,923.5192429345138,0.037083950360029316
MEX,0.6,1001.6336336841322,0.11881985051716316
MEX,0.8,1009.6783581602415,0.1463571692403766
MEX,1.0,1057.957537019133,0.22262568798739796
MKD,0.2,863.7291905584191,0.03926989468915791
MKD,0.4,1080.949652470068,0.0814188591433212
MKD,0.6,983.0043093199863,0.11247277575605304
MKD,0.8,1076.7468552949447,0.17213185403529185
MKD,1.0,1094.6507569566306,0.33659662389896783
MLI,0.2,65.03959477288491,0.04179269781381228
MLI,0.4,103.9964699746436,0.09696818373500696
MLI,0.6,115.07126306287064,0.04834041257466468
MLI,0.8,108.13645783767561,0.11353401596089986
MLI,1.0,119.06883623895075,0.2591831725434714
MLT,0.2,2486.5196134536977,0.2846142243252278
MLT,0.4,2556.1969170560624,0.32537315472502293
MLT,0.6,2527.9212656009604,0.5025229891149023
MLT,0.8,2529.2851263635944,0.5795068364666293
MLT,1.0,2514.384456143362,0.5878248118350755
MMR,0.2,174.69118350233475,0.03678741105820037
MMR,0.4,199.47624109380493,0.06244051184005354
MMR,0.6,208.81697589301712,0.10259949381170638
MMR,0.8,210.22510950374564,0.10587073174372734
MMR,1.0,220.04887168468076,0.1441216060050824
MNE,0.2,754.9403197435057,0.021783675539396623
MNE,0.4,987.437377447057,0.05673997826218425
MNE,0.6,1050.6005381586356,0.0509793416005769
MNE,0.8,1169.0132077940345,0.1386678354522576
MNE,1.0,1270.1123056139927,0.2359220859367654
MNG,0.2,702.4797170107425,0.1521650933216991
MNG,0.4,733.8138331459378,0.20847381088904735
MNG,0.6,777.6737591388229,0.2712566339557321
MNG,0.8,782.7719510754614,0.2943351716421047
MNG,1.0,824.9431413747907,0.4746682479351016
MOZ,0.2,23.304009859688357,0.051902036350340984
MOZ,0.4,35.06507672087619,0.06750061167551855
MOZ,0.6,44.54930689137373,0.06059657679693189
MOZ,0.8,49.9177684238333,0.18368532824657366
MOZ,1.0,55.248599213687434,0.179992338951668
MRT,0.2,188.48683035240663,0.08530352579308893
MRT,0.4,211.3342460856075,0.07071295684980866
MRT,0.6,234.86157112722273,0.06919222592786224
MRT,0.8,238.39955760022735,0.09065658133313319
MRT,1.0,220.98800068552762,0.15753121602915202
MUS,0.2,1075.5022381346503,0.1936051784993949
MUS,0.4,1073.7326865496914,0.27059733196062247
MUS,0.6,1129.4173887391137,0.24378146028666184
MUS,0.8,1076.399990421472,0.23575564244128291
MUS,1.0,1177.302791888238,0.49935724351666044
MWI,0.2,57.399299877044406,0.02117232000054212
MWI,0.4,55.05209393469993,0.062356782978378635
MWI,0.6,60.35630954050502,0.045467022056407465
MWI,0.8,67.42053263397453,0.07123191537799069
MWI,1.0,68.24349671748544,0.13609075633834772
MYS,0.2,1096.1186228543133,0.3174949775681868
MYS,0.4,1240.3672275582528,0.3595390907735115
MYS,0.6,1284.8626031662984,0.511124079356046
MYS,0.8,1424.5484244532272,0.4968034964347084
MYS,1.0,1529.62361241887,0.6595262316582574
NAM,0.2,347.80162454021627,0.15177507594387019
NAM,0.4,395.0939936647676,0.22274358385854656
NAM,0.6,423.8031958647657,0.3354006045339467
NAM,0.8,456.8752112998168,0.3692154986969459
NAM,1.0,485.66765521657027,0.6054998508619283
NER,0.2,57.283845632220235,0.002208439216717547
NER,0.4,57.33711283259299,0.020780296401721868
NER,0.6,72.8575791379972,0.021355313341950635
NER,0.8,74.054058287268,0.010966420106905047
NER,1.0,73.51991811866158,0.06994478567635969
NGA,0.2,162.42221059358138,0.09694436752249132
NGA,0.4,175.10081371289007,0.06436205067932681
NGA,0.6,176.34078081678956,0.18142080244842146
NGA,0.8,227.16133720027076,0.226014374790342
NGA,1.0,226.93713758302698,0.3155616491939218
NIC,0.2,223.79951680956492,0.04654173095062731
NIC,0.4,303.9140306382713,0.016193859992193416
NIC,0.6,335.6068140456042,0.0630213576703577
NIC,0.8,312.05452847129897,0.0616846171460038
NIC,1.0,335.97637560316286,0.1173141466278979
NLD,0.2,3012.5293820998027,0.44680832122564096
NLD,0.4,3022.629131478611,0.617689079289825
NLD,0.6,3097.327493064141,0.6828162766967795
NLD,0.8,3349.8949085471318,0.7026409155548948
NLD,1.0,3431.57012689162,0.8353170860226604
NOR,0.2,5272.365837271561,0.7866175370787385
NOR,0.4,5310.4661835272655,0.7547753277595618
NOR,0.6,5404.009923294823,0.7686090260767167
NOR,0.8,5452.065889192375,0.8067433618311679
NOR,1.0,5514.054441907281,0.9289005260412548
NPL,0.2,188.33180399702908,0.08139236616985095
NPL,0.4,224.99732360174792,0.1125171755557926
NPL,0.6,229.9873362399242,0.14360863155473494
NPL,0.8,238.53636540040355,0.17590735012527253
NPL,1.0,242.42575920740904,0.2909781816882818
PAK,0.2,177.34194310986027,0.02543695829482764
PAK,0.4,175.69708465040122,0.0
PAK,0.6,181.04856313798317,0.01836195988044724
PAK,0.8,205.02520594365745,0.03236452181865772
PAK,1.0,234.39962082549297,0.04245293881856573
PAN,0.2,1061.5697950379067,0.04293261155073382
PAN,0.4,1376.7017181338272,0.13476977325578318
PAN,0.6,1347.1878019194576,0.08313475160957326
PAN,0.8,1461.6388638201818,0.16127239498726975
PAN,1.0,1464.8665218501742,0.3291928763314285
PER,0.2,623.4230688558329,0.022476195186724154
PER,0.4,647.5536573642572,0.07430118542126013
PER,0.6,706.3818357574097,0.1069558755832063
PER,0.8,706.7107304989264,0.18503730420633277
PER,1.0,698.2257254314658,0.34061251255211245
PHL,0.2,572.4205657526645,0.03981105212895811
PHL,0.4,557.4313486826399,0.09040426846347122
PHL,0.6,560.5215018858252,0.14336553663746557
PHL,0.8,550.127485235424,0.12453219050715354
PHL,1.0,562.4501571492896,0.5581704410525042
POL,0.2,1838.638732438269,0.2942521511357877
POL,0.4,1984.2911883470613,0.31270807139323586
POL,0.6,2006.224080253416,0.3117511413094756
POL,0.8,2087.3956914509754,0.40835618414369923
POL,1.0,2083.6171240566,0.49415717782960983
PRT,0.2,1751.8548061931021,0.27461919761487863
PRT,0.4,1685.5627899109363,0.3385875105017002
PRT,0.6,1890.66043836488,0.40792767894630505
PRT,0.8,1956.3514580597262,0.5129047691440046
PRT,1.0,1998.9444004322193,0.5993330754154201
PRY,0.2,359.621263329611,0.006888317646749607
PRY,0.4,430.13305723196146,0.05202246183645644
PRY,0.6,473.87106248099906,0.0399212168703701
PRY,0.8,575.7738950407729,0.029604268094838914
PRY,1.0,623.4946906730419,0.08813475021658151
PSE,0.2,193.2052186479486,0.0
PSE,0.4,256.41658828866207,0.03534319477077329
PSE,0.6,296.7127914000865,0.06362126404224366
PSE,0.8,317.94908699104894,0.05609536280884271
PSE,1.0,315.83934629346874,0.1842280392184599
ROU,0.2,1394.7703122548314,0.06897862698694981
ROU,0.4,1492.183397755653,0.15385433999311082
ROU,0.6,1663.0038071147771,0.19504600588345095
ROU,0.8,1765.4594886701213,0.2096812580512408
ROU,1.0,1824.4062394495734,0.30614328049766876
RUS,0.2,1697.3028662219929,0.061773287354376066
RUS,0.4,1838.5165539641466,0.09026653168153163
RUS,0.6,1856.7013696309941,0.13768701013150653
RUS,0.8,1879.6637789611148,0.24715257559866965
RUS,1.0,1903.5712602336196,0.35922293980582565
RWA,0.2,16.799597686049506,0.053547835951443724
